timesteps,episodes,total_reward,total_intrusions,average_drift,TimeLimit.truncated
12556,167,-11.708289103853621,12,0.22848035608181394,False
12590,168,-0.7643599167977682,0,0.5189293872934613,False
12640,169,-2.8800314595143615,0,0.7760062919028722,False
12673,170,-1.4992019090831001,0,0.7573339118433632,False
12718,171,-4.69298480409982,2,0.8206632897999597,False
12745,172,-4.484407488394412,4,0.5497805512571895,False
12772,173,-7.951000433822495,8,0.35222238289722,False
12798,174,-7.495852303110146,8,0.19071242427313326,False
12835,175,-4.341196362619977,3,0.6327557736810745,False
12867,176,-14.301353159567265,14,0.4066728623647705,False
12899,177,-1.6304618852195403,0,0.8220193391311059,False
12932,178,-6.242733540179196,5,0.679616224296726,False
12964,179,-2.549803861498436,2,0.4843137067182609,False
13068,180,-11.770303360963517,0,1.2279137847080304,False
13100,181,-4.361948641394158,4,0.425608950435675,False
13136,182,-2.737710828553131,1,0.7604752301536473,False
13187,183,-5.069778575575513,2,0.7979957991324532,False
13240,184,-3.623166361350398,0,0.8722955398774335,False
13282,185,-5.307127012448153,3,0.7874111934400363,False
13326,186,-9.035383685404843,6,0.9171326557738276,False
13356,187,-4.940038151041804,4,0.646679383680602,False
13388,188,-2.8835607199583078,2,0.5886127249869713,False
13425,189,-1.2191694103746793,0,0.5997755163174809,False
13455,190,-3.156638957074726,2,0.7188796523582421,False
13562,191,-11.80681556909853,0,1.1968986513176199,False
13601,192,-2.456489333610596,0,0.8862793163104087,False
13631,193,-0.7629912369106183,0,0.5876637456368727,False
13656,194,-2.3879582345676766,2,0.5551832938270708,False
13699,195,-3.0699480595151845,0,0.9464995487244612,False
13736,196,-1.6042659987802537,0,0.7038556753460141,False
13767,197,-1.2745706918408521,0,0.7337324812389846,False
13811,198,-3.1933861088090265,0,0.953042297456597,False
13838,199,-0.577449771901442,0,0.5842406562597934,False
13879,200,-2.1328644447266387,0,0.7641132792016193,False
13914,201,-0.49702045283667173,0,0.4277201293819062,False
13941,202,-2.2905826178857005,2,0.4779935621798892,False
13975,203,-0.23890484397304024,0,0.36438377763912944,False
14016,204,-3.51239238446394,1,0.8566810693814486,False
14073,205,-5.608281495135348,1,0.9839090342342712,False
14120,206,-3.223165120462247,0,0.8985457703111166,False
14146,207,-11.718145357822916,12,0.27620975300881334,False
14182,208,-4.2653258653109924,3,0.6292571848086087,False
14205,209,-2.574746846400684,3,0.24988993321768851,False
14229,210,-0.8371630200093125,1,0.34881792500388015,False
14277,211,-4.020674191482322,1,0.8376404565588172,False
14308,212,-4.269116600111789,4,0.409392451648964,False
14345,213,-2.764599126979275,2,0.47691868296737167,False
14382,214,-5.65294562815753,4,0.7170123319344675,False
14424,215,-5.66333817852137,4,0.6341281377431824,False
14471,216,-2.7024922065937527,0,0.7877642992752665,False
14529,217,-7.526707444915683,3,0.9528805939509799,False
14554,218,-0.10825893275422316,0,0.4433035731016892,False
14579,219,-3.9079126417334855,4,0.36316505669339405,False
14626,220,-2.4546977728749013,0,0.7350420793350853,False
14662,221,-3.369743023596901,2,0.6582619509991392,False
14699,222,-1.4017243208401389,0,0.6491146813081458,False
14737,223,-2.2828962798176677,1,0.6007621788993864,False
14792,224,-3.898523244646752,0,0.8906405899357731,False
14823,225,-5.021326420574095,5,0.32946013566906274,False
14880,226,-7.796392640614396,2,1.1923495860727007,False
14920,227,-4.451002855060236,2,0.862750713765059,False
14967,228,-2.4820652476024403,0,0.7408649462983917,False
15000,229,-1.0498688502464537,0,0.6211723788625616,False
15036,230,-3.272029883766256,3,0.3533416343795157,False
15080,231,-4.0614364322620204,2,0.6957810073322775,False
15131,232,-8.644884184916105,5,0.910761604885511,False
15156,233,-2.1583194034201387,2,0.46332776136805554,False
15185,234,-0.3452203255522377,0,0.4638690777766338,False
15218,235,-3.2882805484304183,3,0.3903880449789148,False
15250,236,-6.612709577785217,7,0.19147174305787995,False
15353,237,-11.6162449771348,0,1.224878153119884,False
15383,238,-2.1793464467107704,2,0.3931154822369234,False
15430,239,-2.6164737583906588,0,0.7694625017852463,False
15455,240,-8.563489236464493,9,0.22539569458579778,False
15502,241,-5.334996136525794,2,0.9223396035161264,False
15535,242,-0.7370615859959794,0,0.5263822987866602,False
15582,243,-3.426068424345249,1,0.7289507285840963,False
15628,244,-5.450399114496029,3,0.7500867640208758,False
15661,245,-2.8858800088543255,2,0.5714787905619169,False
15699,246,-3.3231819614770393,2,0.6113636740729053,False
15736,247,-0.8780481191129041,0,0.5075805727332172,False
15778,248,-2.663401445391499,1,0.6341432012836901,False
15820,249,-1.8519395242181689,0,0.6790332200519449,False
15853,250,-9.79313307643543,9,0.543373659525888,False
15911,251,-4.76602829862886,0,0.9941428101084238,False
15941,252,-1.7700517441000942,1,0.5900172480333649,False
15987,253,-9.504969085801566,7,0.7619498012612105,False
16024,254,-1.240113057978808,0,0.6054359616158941,False
16052,255,-4.643333697656179,4,0.5869048920200639,False
16076,256,-2.018847961506412,2,0.42451998396100493,False
16110,257,-6.382993215120367,6,0.4067627103295195,False
16148,258,-4.010939983794644,2,0.7923526273143798,False
16182,259,-5.391159770364678,5,0.40916463834255223,False
16215,260,-1.4629673597598996,0,0.7463537453817878,False
16267,261,-4.164474496082384,1,0.8008604800158428,False
16303,262,-1.2553001942537032,0,0.6264722761815842,False
16327,263,-7.508096344244709,8,0.21170681010196243,False
16354,264,-5.140638216903217,5,0.42245859885304343,False
16381,265,-1.6296910165053395,1,0.603589265372348,False
16420,266,-3.3138093398600548,2,0.5932844461179626,False
16463,267,-4.613584325560148,3,0.6078103082698019,False
16508,268,-2.009772925265694,0,0.6688384278368211,False
16538,269,-2.881695196430618,2,0.6272317321435392,False
16577,270,-1.183250438659857,0,0.5598078047845788,False
16631,271,-3.240213499393085,0,0.7852247221098305,False
16660,272,-0.7435528184604907,0,0.6012251098139623,False
16692,273,-2.2195473758905275,2,0.38110855496578944,False
16726,274,-1.0880367458377331,0,0.6141284546581568,False
16763,275,-1.2948755844191135,0,0.6202366444375983,False
16808,276,-2.5205038321079467,0,0.7823341849128771,False
16847,277,-1.09046289610174,0,0.5360161272055743,False
16876,278,-4.918812638612458,5,0.31683194434912365,False
16916,279,-1.3915899071583127,0,0.5978974767895783,False
16954,280,-6.647122669065321,6,0.43345333396455826,False
16980,281,-2.3898586984510124,2,0.5345610378657738,False
17012,282,-2.3724341616211624,2,0.42888567550661333,False
17068,283,-11.93439554539282,6,1.2382849188201466,False
17105,284,-1.508166896671915,0,0.6778829450464633,False
17142,285,-3.9151237578605578,2,0.7878712859082592,False
17179,286,-1.8118746197198914,0,0.7599661134378086,False
17210,287,-0.5303085561762079,0,0.4936479213471639,False
17247,288,-4.0904481525261955,3,0.564985987169242,False
17289,289,-5.835367796859919,4,0.6750875706809331,False
17319,290,-0.47082979752957743,0,0.49027659917652594,False
17354,291,-1.6369306237648125,1,0.4676944639328034,False
17401,292,-2.4056666031282345,0,0.7246099155591988,False
17437,293,-1.5222914295973218,0,0.7006365082214783,False
17468,294,-2.5151425135680103,2,0.4887556495380678,False
17499,295,-4.104699603633992,4,0.35635471084967457,False
17535,296,-0.8271256797079398,0,0.5075349110299833,False
17566,297,-0.6884708488244345,0,0.5446680157498176,False
17612,298,-2.688599220619616,0,0.8018693957868734,False
17654,299,-3.138077205181217,0,0.9852564774240992,False
17683,300,-3.7624124918534103,3,0.607728445466693,False
17709,301,-6.1154726265199235,6,0.4290279332768937,False
17734,302,-0.04839551345113402,0,0.4193582053804535,False
17767,303,-8.181427369852944,8,0.35800829389483163,False
17800,304,-1.5709437019026349,1,0.4760435460311017,False
17828,305,-2.489393096890833,2,0.5319261060324402,False
17857,306,-12.979791601136174,13,0.33785917280557715,False
17883,307,-0.19651621743855596,0,0.46019854516867537,False
17918,308,-1.4005052479674507,1,0.40014435656212854,False
17952,309,-1.7511314852831084,1,0.5150386721420905,False
17981,310,-0.63794990666987,0,0.5648103126447828,False
18015,311,-3.296862502440706,3,0.3814301477766781,False
18049,312,-5.051103188084943,5,0.30914799649557134,False
18112,313,-5.215196128177212,0,0.9865390679646372,False
18144,314,-7.276239952378928,7,0.3988249851184149,False
18182,315,-2.8532470085019512,1,0.7508544759215663,False
18229,316,-3.4038447071237403,0,0.9369882355582425,False
18259,317,-2.9994545244908,2,0.6664848414969333,False
18293,318,-1.212518239122761,0,0.6507406585655178,False
18330,319,-1.1986230701647638,0,0.5942224513958819,False
18355,320,-11.754486172370003,12,0.30179446894800155,False
18390,321,-1.7799700905833236,0,0.7942771687380925,False
18424,322,-7.078289316839397,7,0.31714391671746983,False
18452,323,-2.445933218010829,2,0.5164047207181532,False
18497,324,-4.631611907618576,2,0.807024868359684,False
18547,325,-5.431768344677462,2,0.8863536689354921,False
18577,326,-0.5588510561562193,0,0.5196170187187398,False
18617,327,-1.307358785743597,0,0.5768396964358994,False
18649,328,-0.604367254707996,0,0.5013647670962487,False
18683,329,-7.680882067134657,7,0.4943770785690171,False
18718,330,-9.041137431306584,8,0.5831821232304522,False
18758,331,-1.8032456494498246,0,0.7008114123624559,False
18802,332,-3.175145990127809,0,0.9488968159381383,False
18836,333,-4.5967004480291935,4,0.4696177788321154,False
18864,334,-6.006357564660854,6,0.3594134159503049,False
18898,335,-9.721724207142946,9,0.506389472689102,False
18933,336,-1.6271829057131164,0,0.7506236873466046,False
18973,337,-3.329274066315581,2,0.5823185165788953,False
19013,338,-2.4865517955575216,0,0.8716379488893805,False
19051,339,-1.0370715128026506,0,0.5360714507375396,False
19087,340,-10.502052308419145,10,0.4172367523386514,False
19131,341,-6.955009006473867,5,0.6715929560167879,False
19162,342,-6.021214337913962,6,0.3294239799722456,False
19190,343,-3.655791899146656,3,0.5913542496952344,False
19225,344,-0.48166818318532334,0,0.42333376662437805,False
19251,345,-0.9795924955062524,1,0.3767663444254815,False
19288,346,-1.0765477524692644,0,0.5612291222889905,False
19322,347,-2.5611639197059923,2,0.4591658587370566,False
19351,348,-3.3323932690405567,3,0.4594459548415711,False
19382,349,-2.0321674129388687,1,0.6555378751415705,False
19413,350,-0.10035265936200954,0,0.3549524707619385,False
19449,351,-3.8123697348767,3,0.5034360374657498,False
19494,352,-7.288987189083609,5,0.7308860420185797,False
19526,353,-2.4311975747289587,2,0.4472492421027996,False
19557,354,-1.3741625250459335,0,0.7658588790470755,False
19591,355,-2.133869187288276,2,0.3334909374377282,False
19623,356,-1.5104676217078596,0,0.7845211317837062,False
19654,357,-2.804977311968385,2,0.5822507457962532,False
19693,358,-1.7526374836935852,0,0.7058044829983553,False
19728,359,-1.744535390672823,0,0.7841529687636636,False
19761,360,-1.5729549907017841,0,0.7796833305156922,False
19794,361,-0.6290400552385749,0,0.493648501587447,False
19819,362,-0.1208121899148844,0,0.44832487596595383,False
19854,363,-9.736757926197022,9,0.49621655034200773,False
19880,364,-4.243658664422528,4,0.47833025554712566,False
19910,365,-6.9857869420877465,7,0.3285956473625827,False
19943,366,-1.4068789392309586,1,0.4263269512821087,False
19976,367,-0.5129967567228717,0,0.4584838656735974,False
20012,368,-3.5822755100852706,3,0.4395209750236858,False
20048,369,-3.2784301186176505,2,0.6328972551715696,False
20092,370,-4.428557814733706,2,0.7792176851667509,False
20138,371,-2.0578658273454553,0,0.6647534407272729,False
20179,372,-4.5433690683129235,3,0.6203339191007134,False
20214,373,-1.237079514493991,0,0.6391655755697119,False
20254,374,-1.3949359263886796,0,0.5987339815971697,False
20292,375,-3.5263774759446944,2,0.6648361778801826,False
20320,376,-2.963946561684294,3,0.3442666291729621,False
20348,377,-7.059375814416587,7,0.3783485051487811,False
20395,378,-2.8915585338837504,0,0.8279911774220742,False
20426,379,-0.2926125893330056,0,0.4169718030106469,False
20460,380,-0.2229719782163161,0,0.3596976406518577,False
20510,381,-3.376499598285218,0,0.8752999196570438,False
20536,382,-0.06111406629228544,0,0.40812079472780194,False
20565,383,-2.7488681291290495,2,0.6030579755617412,False
20597,384,-0.9009091944381817,0,0.5940341232619317,False
20630,385,-4.683374500414249,4,0.5101134849740147,False
20666,386,-3.0089810634479335,2,0.5580502954022039,False
20718,387,-7.593834113799238,4,0.883429637269084,False
20751,388,-0.646476954482282,0,0.4989324104491763,False
20795,389,-2.6355871526547086,0,0.8262698074215247,False
20843,390,-2.5271883086625486,0,0.734830897638031,False
20872,391,-0.4091154964883623,0,0.48590189534081446,False
20908,392,-2.6889744541707428,2,0.46915957060298413,False
20945,393,-4.243174308145577,2,0.8765335967961019,False
20972,394,-4.725769619233362,5,0.268803562679023,False
20999,395,-0.5098317966342886,0,0.559196961716403,False
21038,396,-6.552604146594025,5,0.6545138837420571,False
21079,397,-1.5392154359426389,0,0.6193208380347899,False
21111,398,-1.9393569811093598,1,0.6060490565966752,False
21140,399,-5.9969161104833395,6,0.3437641760287374,False
21168,400,-9.276483050971278,9,0.4558868039183137,False
21204,401,-2.5246254570632907,2,0.42350707140646965,False
21233,402,-1.1465062152071102,0,0.7401745569679691,False
21291,403,-4.047964588862521,0,0.8703387222176763,False
21326,404,-0.2744923735762367,0,0.36414067816463924,False
21371,405,-2.2325905581090617,0,0.7183534573575697,False
21404,406,-2.7000274261048096,2,0.5151598260923665,False
21442,407,-2.7762860779436185,2,0.46744370472200497,False
21471,408,-0.4432474376439903,0,0.49767153022206556,False
21506,409,-2.8684475748514906,2,0.5338421642432828,False
21543,410,-9.663972011311385,9,0.4497221652192932,False
21572,411,-0.7137324881058575,0,0.5909422372778818,False
21612,412,-4.293258584063183,3,0.5733146460157961,False
21644,413,-3.2792781616470013,3,0.3997744255146879,False
21674,414,-6.671834782144423,7,0.22394492738147415,False
21701,415,-0.6874780765650907,0,0.624991880209293,False
21734,416,-1.4064805300854366,0,0.7292365242683142,False
21770,417,-4.511632879826264,3,0.6976757999517396,False
21799,418,-5.438850445156919,5,0.49615532591617906,False
21831,419,-0.6890012611590988,0,0.5278128941122182,False
21866,420,-4.609788972330493,3,0.7456539920944268,False
21897,421,-1.1393756236685293,0,0.690121168925332,False
21933,422,-2.844740304676926,2,0.5124278624102572,False
21973,423,-2.973251426694174,1,0.7433128566735432,False
22019,424,-7.026488702845043,4,0.8753236310532706,False
22061,425,-2.7635697275230107,0,0.8960880303626216,False
22091,426,-1.9135975233319285,1,0.6378658411106428,False
22117,427,-4.306923148878135,4,0.5026627495685133,False
22154,428,-1.2806325307469772,0,0.6163871704721561,False
22194,429,-2.800743416782122,1,0.7001858541955304,False
22221,430,-5.059666795251972,5,0.3924691834266562,False
22249,431,-0.7488683761822171,0,0.6245958486365061,False
22279,432,-2.979698772063235,2,0.6598995906877451,False
22306,433,-0.6774019389769564,1,0.2508896070285024,False
22341,434,-6.007047062750464,5,0.5734420179287045,False
22374,435,-2.42015094297248,2,0.4303487705977211,False
22415,436,-4.365388296135411,3,0.5769239746671736,False
22446,437,-4.660807140845868,4,0.5357442389825379,False
22496,438,-3.9288097012807564,1,0.7857619402561512,False
22539,439,-1.9172001139182775,0,0.6784186311437854,False
22580,440,-1.7938849130258379,0,0.6814353446404482,False
22618,441,-1.7452433709495856,0,0.7224324660393645,False
22653,442,-1.2269214483435873,0,0.6362632709553105,False
22688,443,-1.6526827573393805,1,0.4721950735255372,False
22728,444,-2.187263016090765,0,0.7968157540226912,False
22764,445,-3.619632540301773,3,0.44989792786160354,False
22795,446,-0.5999472148799755,0,0.5161120047999921,False
22827,447,-0.15349682749417182,0,0.36046775859192864,False
22852,448,-5.037537190017707,5,0.41501487600708264,False
22885,449,-1.042766802813138,0,0.6190202432767083,False
22913,450,-10.684421733647238,11,0.24443633344544158,False
22946,451,-0.9516629103955331,0,0.5914130031501615,False
22971,452,-2.041802426208324,2,0.41672097048332946,False
23007,453,-2.5833092972975322,1,0.7175859159159812,False
23040,454,-0.7353477353633385,0,0.5258629501101024,False
23080,455,-1.2759632441547792,0,0.5689908110386945,False
23113,456,-0.37947461784811765,0,0.4180226114691265,False
23152,457,-5.974394742081278,5,0.5062550620721223,False
23201,458,-3.174489077894081,0,0.8519365465089959,False
23245,459,-2.7483810195228755,0,0.8519047771642899,False
23270,460,-2.3236950786840316,2,0.5294780314736126,False
23299,461,-5.048518020665215,5,0.3615579381604193,False
23332,462,-17.100872977426942,17,0.33359787194755947,False
23365,463,-1.5793415982866454,0,0.7816186661474684,False
23398,464,-2.111804001616048,2,0.3369103035200145,False
23426,465,-0.8513320444325678,0,0.6611900158687742,False
23452,466,-0.2670837291640584,0,0.48733989583233017,False
23480,467,-6.867546313790902,7,0.3098379692110364,False
23508,468,-2.6841521896842577,2,0.6014829248872348,False
23537,469,-1.2378022486458469,1,0.4268283616020161,False
23577,470,-3.3927196708604384,2,0.5981799177151098,False
23602,471,-3.0237691045327777,3,0.4095076418131109,False
23641,472,-1.9314968281835123,1,0.4952555969701314,False
23672,473,-1.1673856575680719,0,0.6991566637316361,False
23712,474,-3.169040421443441,2,0.5422601053608602,False
23743,475,-3.3139274254043745,3,0.42384755658205636,False
23778,476,-0.5413517863994722,0,0.4403862246855636,False
23817,477,-1.421234040556214,0,0.6208292411682598,False
23870,478,-8.415186456391703,5,0.8330540483757927,False
23903,479,-0.45505993906825704,0,0.440927254263108,False
23942,480,-0.9099680290141093,0,0.4897353920548997,False
23975,481,-3.358035976013083,3,0.41152605333729786,False
24028,482,-3.457395389485364,0,0.8410179980161062,False
24072,483,-3.2723793699873127,0,0.9709953113607526,False
24101,484,-10.039830743701591,10,0.3585623254143422,False
24142,485,-1.9311935215577958,0,0.7149252491604382,False
24182,486,-4.255734832155311,2,0.8139337080388277,False
24226,487,-1.9610786243896627,0,0.6729724146340141,False
24248,488,-3.4701067594546937,4,0.21368489066122437,False
24300,489,-11.754381232201071,8,0.9143040831155902,False
24334,490,-8.87765983761387,9,0.2581352463570203,False
24362,491,-2.1468475835994063,2,0.4095884227140737,False
24394,492,-2.014562548611808,2,0.3170507964411899,False
24432,493,-10.113721938693562,9,0.5562426154456735,False
24470,494,-0.9509763339038567,0,0.5134148247115412,False
24504,495,-6.981434977193637,6,0.5827749932922464,False
24553,496,-2.960248239065521,0,0.808213926339902,False
24583,497,-0.9950398689244138,0,0.6650132896414711,False
24616,498,-3.235773795930019,3,0.3744769078575816,False
24650,499,-5.236663909079645,4,0.6578423261998956,False
24692,500,-2.075377295324061,0,0.7322326893628714,False
24723,501,-4.302490111182664,4,0.4201581003815041,False
24757,502,-1.6746151704261993,0,0.7866515207135879,False
24783,503,-4.571763686768259,5,0.21990911029548485,False
24809,504,-0.2827855119563415,0,0.4933790430601314,False
24844,505,-1.1119286594235276,0,0.6034081884067222,False
24872,506,-0.3175330967751103,0,0.47054753456253945,False
