timesteps,episodes,total_reward,waypoint_reached,crashed,average_drift,TimeLimit.truncated
367963,5652,0,0,0,nan,True
367964,5653,-5,0,1,nan,False
368064,5654,0,0,0,nan,True
368164,5655,0,0,0,nan,True
368165,5656,-5,0,1,nan,False
368265,5657,0,0,0,nan,True
368365,5658,0,0,0,nan,True
368465,5659,0,0,0,nan,True
368565,5660,0,0,0,nan,True
368665,5661,0,0,1,nan,True
368765,5662,0,0,0,nan,True
368768,5663,-5,0,1,nan,False
368775,5664,-5,0,1,nan,False
368875,5665,0,0,0,nan,True
368975,5666,0,0,0,nan,True
369075,5667,0,0,0,nan,True
369136,5668,-5,0,1,nan,False
369154,5669,-5,0,1,nan,False
369254,5670,0,0,0,nan,True
369293,5671,-5,0,1,nan,False
369302,5672,-5,0,1,nan,False
369402,5673,0,0,0,nan,True
369455,5674,-5,0,1,nan,False
369555,5675,0,0,0,nan,True
369575,5676,-5,0,1,nan,False
369675,5677,0,0,0,nan,True
369723,5678,-5,0,1,nan,False
369823,5679,0,0,0,nan,True
369923,5680,0,0,0,nan,True
369927,5681,-5,0,1,nan,False
370027,5682,0,0,0,nan,True
370028,5683,-5,0,1,nan,False
370128,5684,0,0,0,nan,True
370227,5685,-5,0,1,nan,False
370327,5686,0,0,0,nan,True
370427,5687,0,0,0,nan,True
370527,5688,0,0,0,nan,True
370547,5689,-5,0,1,nan,False
370551,5690,-5,0,1,nan,False
370637,5691,-5,0,1,nan,False
370737,5692,0,0,0,nan,True
370837,5693,0,0,0,nan,True
370838,5694,-5,0,1,nan,False
370872,5695,-5,0,1,nan,False
370972,5696,0,0,0,nan,True
371072,5697,0,0,0,nan,True
371172,5698,0,0,0,nan,True
371272,5699,0,0,0,nan,True
371372,5700,0,0,0,nan,True
371472,5701,0,0,0,nan,True
371572,5702,0,0,0,nan,True
371672,5703,0,0,0,nan,True
371753,5704,-5,0,1,nan,False
371853,5705,0,0,0,nan,True
371880,5706,-5,0,1,nan,False
371980,5707,0,0,0,nan,True
371991,5708,-5,0,1,nan,False
372091,5709,0,0,0,nan,True
372191,5710,0,0,0,nan,True
372192,5711,-5,0,1,nan,False
372292,5712,0,0,0,nan,True
372392,5713,0,0,0,nan,True
372492,5714,0,0,0,nan,True
372566,5715,-5,0,1,nan,False
372626,5716,-5,0,1,nan,False
372726,5717,0,0,0,nan,True
372728,5718,-5,0,1,nan,False
372828,5719,0,0,0,nan,True
372928,5720,0,0,0,nan,True
373028,5721,0,0,0,nan,True
373128,5722,0,0,0,nan,True
373228,5723,0,0,0,nan,True
373328,5724,0,0,0,nan,True
373428,5725,0,0,0,nan,True
373516,5726,-5,0,1,nan,False
373616,5727,0,0,0,nan,True
373633,5728,-5,0,1,nan,False
373733,5729,0,0,0,nan,True
373833,5730,0,0,0,nan,True
373840,5731,-5,0,1,nan,False
373852,5732,-5,0,1,nan,False
373952,5733,0,0,0,nan,True
373957,5734,-5,0,1,nan,False
374018,5735,-5,0,1,nan,False
374118,5736,0,0,0,nan,True
374218,5737,0,0,0,nan,True
374272,5738,-5,0,1,nan,False
374372,5739,0,0,0,nan,True
374472,5740,0,0,0,nan,True
374531,5741,-5,0,1,nan,False
374631,5742,0,0,0,nan,True
374694,5743,1,1,0,nan,False
374710,5744,-5,0,1,nan,False
374810,5745,0,0,0,nan,True
374860,5746,-5,0,1,nan,False
374947,5747,-5,0,1,nan,False
375011,5748,-5,0,1,nan,False
375111,5749,0,0,0,nan,True
375211,5750,0,0,0,nan,True
375311,5751,0,0,0,nan,True
375312,5752,-5,0,1,nan,False
375412,5753,0,0,0,nan,True
375512,5754,0,0,0,nan,True
375600,5755,-5,0,1,nan,False
375700,5756,0,0,0,nan,True
375800,5757,0,0,0,nan,True
375809,5758,-5,0,1,nan,False
375909,5759,0,0,0,nan,True
376009,5760,0,0,0,nan,True
376109,5761,0,0,0,nan,True
376209,5762,0,0,0,nan,True
376309,5763,0,0,0,nan,True
376310,5764,-10,0,1,nan,False
376410,5765,0,0,0,nan,True
376411,5766,-5,0,1,nan,False
376416,5767,-5,0,1,nan,False
376516,5768,0,0,0,nan,True
376616,5769,0,0,0,nan,True
376716,5770,0,0,0,nan,True
376748,5771,-5,0,1,nan,False
376848,5772,0,0,1,nan,True
376948,5773,0,0,0,nan,True
377048,5774,0,0,0,nan,True
377049,5775,-5,0,1,nan,False
377149,5776,0,0,0,nan,True
377249,5777,0,0,0,nan,True
377349,5778,0,0,0,nan,True
377449,5779,0,0,0,nan,True
377549,5780,0,0,0,nan,True
377649,5781,0,0,0,nan,True
377749,5782,0,0,0,nan,True
377849,5783,0,0,0,nan,True
377949,5784,0,0,0,nan,True
378049,5785,0,0,0,nan,True
378149,5786,0,0,0,nan,True
378249,5787,0,0,0,nan,True
378349,5788,0,0,0,nan,True
378449,5789,0,0,0,nan,True
378549,5790,0,0,0,nan,True
378550,5791,-5,0,1,nan,False
378650,5792,0,0,0,nan,True
378651,5793,-5,0,1,nan,False
378751,5794,0,0,0,nan,True
378811,5795,-5,0,1,nan,False
378845,5796,-5,0,1,nan,False
378867,5797,-5,0,1,nan,False
378926,5798,-5,0,1,nan,False
379026,5799,0,0,0,nan,True
379126,5800,0,0,0,nan,True
379226,5801,0,0,0,nan,True
379326,5802,0,0,0,nan,True
379404,5803,-5,0,1,nan,False
379430,5804,-5,0,1,nan,False
