episode,total_reward,total_intrusions,average_drift
97,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912]",140,0.5668771033768613
98,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738]",124,0.6437623889783621
99,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993]",220,0.6323352870436808
100,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257 ]",136,0.639033272425494
101,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747 ]",122,0.5130259154120161
102,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747  -15.83179921]",204,0.6055698073429715
103,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747  -15.83179921 -13.60293251]",166,0.4956011689482804
104,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747  -15.83179921 -13.60293251 -12.0955475 ]",122,0.5124399574763855
105,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747  -15.83179921 -13.60293251 -12.0955475
 -18.34570398]",228,0.614664069154906
106,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747  -15.83179921 -13.60293251 -12.0955475
 -18.34570398 -19.59764743]",144,0.7947209888598207
107,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747  -15.83179921 -13.60293251 -12.0955475
 -18.34570398 -19.59764743 -17.66156042]",212,0.5694806792973068
108,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747  -15.83179921 -13.60293251 -12.0955475
 -18.34570398 -19.59764743 -17.66156042 -24.9269015 ]",156,0.6796389484495488
109,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747  -15.83179921 -13.60293251 -12.0955475
 -18.34570398 -19.59764743 -17.66156042 -24.9269015  -11.96361873]",134,0.6120486889773369
110,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747  -15.83179921 -13.60293251 -12.0955475
 -18.34570398 -19.59764743 -17.66156042 -24.9269015  -11.96361873
 -18.99393613]",198,0.5445470734168235
111,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747  -15.83179921 -13.60293251 -12.0955475
 -18.34570398 -19.59764743 -17.66156042 -24.9269015  -11.96361873
 -18.99393613 -19.89423162]",150,0.6592676392930327
112,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747  -15.83179921 -13.60293251 -12.0955475
 -18.34570398 -19.59764743 -17.66156042 -24.9269015  -11.96361873
 -18.99393613 -19.89423162 -14.97897497]",198,0.5182627522878772
113,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426 -19.12280004
 -25.82663729 -20.41009732 -34.98867823 -21.22885795 -37.5519938
 -32.35664522 -36.45210559 -24.14773392 -39.56850705 -22.9656522
 -11.74356968 -10.22544134 -20.20408378 -24.65012581 -28.5130968
 -27.25175613 -13.13881916 -13.85357287 -26.69366992 -32.07875578
 -26.20017456 -21.94133622 -31.2815407  -29.77911654 -39.16480792
 -29.10674014 -31.34050508 -25.37843295 -15.34066015 -12.80829461
 -16.57745094 -17.74356041 -19.11385036 -17.26687278 -17.23036155
 -12.79188551 -18.26713471 -11.47832912 -14.11827738 -17.44981993
 -16.8967257  -11.5380747  -15.83179921 -13.60293251 -12.0955475
 -18.34570398 -19.59764743 -17.66156042 -24.9269015  -11.96361873
 -18.99393613 -19.89423162 -14.97897497 -15.59174179]",66,0.623946283828016
