timesteps,episodes,total_reward,waypoints_completed,TimeLimit.truncated
1095576,4512,5,5,False
1095840,4513,5,5,False
1096135,4514,5,5,False
1096335,4515,5,5,False
1096572,4516,5,5,False
1096836,4517,5,5,False
1097064,4518,5,5,False
1097244,4519,5,5,False
1097530,4520,5,5,False
1097723,4521,5,5,False
1097997,4522,5,5,False
1098297,4523,4,4,True
1098597,4524,4,4,True
1098783,4525,5,5,False
1099068,4526,5,5,False
1099339,4527,5,5,False
1099639,4528,4,4,True
1099882,4529,5,5,False
1100112,4530,5,5,False
1100328,4531,5,5,False
1100543,4532,5,5,False
1100696,4533,5,5,False
1100988,4534,5,5,False
1101183,4535,5,5,False
1101437,4536,5,5,False
1101674,4537,5,5,False
1101831,4538,5,5,False
1102098,4539,5,5,False
1102345,4540,5,5,False
1102645,4541,4,4,True
1102913,4542,5,5,False
1103190,4543,5,5,False
1103490,4544,4,4,True
1103685,4545,5,5,False
1103900,4546,5,5,False
1104006,4547,5,5,False
1104180,4548,5,5,False
1104480,4549,4,4,True
1104689,4550,5,5,False
1104919,4551,5,5,False
1105092,4552,5,5,False
1105361,4553,5,5,False
1105466,4554,5,5,False
1105766,4555,4,4,True
1106010,4556,5,5,False
1106109,4557,5,5,False
1106211,4558,5,5,False
1106376,4559,5,5,False
1106653,4560,5,5,False
1106855,4561,5,5,False
1107089,4562,5,5,False
1107299,4563,5,5,False
1107505,4564,5,5,False
1107714,4565,5,5,False
1108014,4566,4,4,True
1108292,4567,5,5,False
1108551,4568,5,5,False
1108851,4569,3,3,True
1109151,4570,2,2,True
1109394,4571,5,5,False
1109651,4572,5,5,False
1109911,4573,5,5,False
1110161,4574,5,5,False
1110366,4575,5,5,False
1110666,4576,4,4,True
1110826,4577,5,5,False
1110916,4578,5,5,False
1111107,4579,5,5,False
1111359,4580,5,5,False
1111557,4581,5,5,False
1111767,4582,5,5,False
1111974,4583,5,5,False
1112221,4584,5,5,False
1112458,4585,5,5,False
1112665,4586,5,5,False
1112965,4587,4,4,True
1113234,4588,5,5,False
1113345,4589,5,5,False
1113613,4590,5,5,False
1113790,4591,5,5,False
1113955,4592,5,5,False
1114172,4593,5,5,False
1114323,4594,5,5,False
1114485,4595,5,5,False
1114643,4596,5,5,False
1114892,4597,5,5,False
1115141,4598,5,5,False
1115282,4599,5,5,False
1115410,4600,5,5,False
1115710,4601,3,3,True
1115996,4602,5,5,False
1116296,4603,4,4,True
1116545,4604,5,5,False
1116775,4605,5,5,False
1116923,4606,5,5,False
1117112,4607,5,5,False
1117220,4608,5,5,False
1117412,4609,5,5,False
1117590,4610,5,5,False
1117890,4611,4,4,True
1118039,4612,5,5,False
1118339,4613,4,4,True
1118608,4614,5,5,False
1118887,4615,5,5,False
1119187,4616,4,4,True
1119394,4617,5,5,False
1119694,4618,4,4,True
1119860,4619,5,5,False
1120019,4620,5,5,False
1120154,4621,5,5,False
1120345,4622,5,5,False
1120574,4623,5,5,False
1120874,4624,4,4,True
1120983,4625,5,5,False
1121202,4626,5,5,False
1121502,4627,4,4,True
1121620,4628,5,5,False
1121920,4629,4,4,True
1122220,4630,4,4,True
1122476,4631,5,5,False
1122636,4632,5,5,False
1122936,4633,4,4,True
1123147,4634,5,5,False
1123359,4635,5,5,False
1123509,4636,5,5,False
1123780,4637,5,5,False
1124080,4638,4,4,True
1124380,4639,3,3,True
1124613,4640,5,5,False
1124838,4641,5,5,False
1125112,4642,5,5,False
1125216,4643,5,5,False
1125407,4644,5,5,False
1125707,4645,4,4,True
1126007,4646,4,4,True
1126283,4647,5,5,False
1126555,4648,5,5,False
1126659,4649,5,5,False
1126853,4650,5,5,False
1127039,4651,5,5,False
1127339,4652,4,4,True
1127639,4653,4,4,True
1127815,4654,5,5,False
1128064,4655,5,5,False
1128291,4656,5,5,False
1128462,4657,5,5,False
1128762,4658,4,4,True
1129040,4659,5,5,False
1129218,4660,5,5,False
1129473,4661,5,5,False
1129773,4662,4,4,True
1130072,4663,5,5,False
1130224,4664,5,5,False
1130484,4665,5,5,False
1130784,4666,4,4,True
1130936,4667,5,5,False
1131125,4668,5,5,False
1131425,4669,4,4,True
1131686,4670,5,5,False
1131869,4671,5,5,False
1132169,4672,1,1,True
1132300,4673,5,5,False
1132600,4674,2,2,True
1132900,4675,4,4,True
1133116,4676,5,5,False
1133347,4677,5,5,False
1133597,4678,5,5,False
1133823,4679,5,5,False
1134035,4680,5,5,False
1134275,4681,5,5,False
1134325,4682,5,5,False
1134591,4683,5,5,False
1134891,4684,4,4,True
1135019,4685,5,5,False
1135208,4686,5,5,False
1135337,4687,5,5,False
1135549,4688,5,5,False
1135809,4689,5,5,False
1135904,4690,5,5,False
1136204,4691,4,4,True
1136363,4692,5,5,False
1136610,4693,5,5,False
1136723,4694,5,5,False
1136979,4695,5,5,False
1137218,4696,5,5,False
1137486,4697,5,5,False
1137545,4698,5,5,False
1137801,4699,5,5,False
1138039,4700,5,5,False
1138217,4701,5,5,False
1138517,4702,4,4,True
1138817,4703,3,3,True
1139016,4704,5,5,False
1139316,4705,4,4,True
1139522,4706,5,5,False
1139744,4707,5,5,False
1140044,4708,4,4,True
1140341,4709,5,5,False
1140514,4710,5,5,False
1140743,4711,5,5,False
1141043,4712,4,4,True
1141295,4713,5,5,False
1141559,4714,5,5,False
1141810,4715,5,5,False
1142029,4716,5,5,False
1142329,4717,3,3,True
1142570,4718,5,5,False
1142870,4719,4,4,True
1143061,4720,5,5,False
1143234,4721,5,5,False
1143482,4722,5,5,False
1143771,4723,5,5,False
1144049,4724,5,5,False
1144322,4725,5,5,False
1144622,4726,4,4,True
1144798,4727,5,5,False
1145035,4728,5,5,False
1145335,4729,4,4,True
1145469,4730,5,5,False
1145697,4731,5,5,False
1145941,4732,5,5,False
1146142,4733,5,5,False
1146335,4734,5,5,False
1146547,4735,5,5,False
1146676,4736,5,5,False
1146836,4737,5,5,False
1147136,4738,4,4,True
1147349,4739,5,5,False
1147594,4740,5,5,False
1147890,4741,5,5,False
1148083,4742,5,5,False
1148382,4743,5,5,False
1148664,4744,5,5,False
1148852,4745,5,5,False
1148962,4746,5,5,False
1149215,4747,5,5,False
1149454,4748,5,5,False
1149584,4749,5,5,False
1149884,4750,4,4,True
1150131,4751,5,5,False
1150255,4752,5,5,False
1150481,4753,5,5,False
1150724,4754,5,5,False
1151024,4755,3,3,True
1151244,4756,5,5,False
1151355,4757,5,5,False
1151655,4758,4,4,True
1151881,4759,5,5,False
1152166,4760,5,5,False
1152329,4761,5,5,False
1152573,4762,5,5,False
1152870,4763,5,5,False
1153170,4764,4,4,True
1153416,4765,5,5,False
1153609,4766,5,5,False
1153852,4767,5,5,False
1154079,4768,5,5,False
1154379,4769,5,5,False
1154679,4770,4,4,True
1154896,4771,5,5,False
1155120,4772,5,5,False
1155420,4773,4,4,True
1155499,4774,5,5,False
1155595,4775,5,5,False
1155806,4776,5,5,False
1156063,4777,5,5,False
1156218,4778,5,5,False
1156336,4779,5,5,False
1156444,4780,5,5,False
1156744,4781,4,4,True
1156953,4782,5,5,False
1157215,4783,5,5,False
1157417,4784,5,5,False
1157608,4785,5,5,False
1157908,4786,4,4,True
1158142,4787,5,5,False
1158442,4788,4,4,True
1158633,4789,5,5,False
1158933,4790,4,4,True
1159113,4791,5,5,False
1159387,4792,5,5,False
1159687,4793,4,4,True
1159746,4794,5,5,False
1159988,4795,5,5,False
1160172,4796,5,5,False
1160358,4797,5,5,False
1160576,4798,5,5,False
1160833,4799,5,5,False
1160986,4800,5,5,False
1161218,4801,5,5,False
1161419,4802,5,5,False
1161719,4803,4,4,True
1161864,4804,5,5,False
1162140,4805,5,5,False
1162440,4806,4,4,True
1162696,4807,5,5,False
1162996,4808,4,4,True
1163130,4809,5,5,False
1163258,4810,5,5,False
1163444,4811,5,5,False
1163744,4812,4,4,True
1163958,4813,5,5,False
1164258,4814,4,4,True
1164558,4815,4,4,True
1164701,4816,5,5,False
1164971,4817,5,5,False
1165253,4818,5,5,False
1165548,4819,5,5,False
1165729,4820,5,5,False
1166029,4821,4,4,True
1166329,4822,4,4,True
1166512,4823,5,5,False
1166666,4824,5,5,False
1166897,4825,5,5,False
1167101,4826,5,5,False
1167401,4827,5,5,False
1167638,4828,5,5,False
1167906,4829,5,5,False
1168100,4830,5,5,False
1168290,4831,5,5,False
1168530,4832,5,5,False
1168771,4833,5,5,False
1168993,4834,5,5,False
1169110,4835,5,5,False
1169401,4836,5,5,False
1169546,4837,5,5,False
1169798,4838,5,5,False
1169990,4839,5,5,False
1170238,4840,5,5,False
1170439,4841,5,5,False
1170687,4842,5,5,False
1170818,4843,5,5,False
1171118,4844,3,3,True
1171263,4845,5,5,False
1171563,4846,4,4,True
1171790,4847,5,5,False
1171960,4848,5,5,False
1172166,4849,5,5,False
1172415,4850,5,5,False
1172600,4851,5,5,False
1172900,4852,4,4,True
1173109,4853,5,5,False
1173409,4854,4,4,True
1173704,4855,5,5,False
1173892,4856,5,5,False
1174085,4857,5,5,False
1174250,4858,5,5,False
1174550,4859,4,4,True
1174766,4860,5,5,False
1174990,4861,5,5,False
1175131,4862,5,5,False
1175307,4863,5,5,False
1175469,4864,5,5,False
1175721,4865,5,5,False
1176013,4866,5,5,False
1176313,4867,4,4,True
1176530,4868,5,5,False
1176830,4869,4,4,True
1176987,4870,5,5,False
1177249,4871,5,5,False
1177534,4872,5,5,False
1177722,4873,5,5,False
1177923,4874,5,5,False
1178194,4875,5,5,False
1178494,4876,4,4,True
1178695,4877,5,5,False
1178957,4878,5,5,False
1179257,4879,4,4,True
1179557,4880,4,4,True
1179783,4881,5,5,False
1179971,4882,5,5,False
1180146,4883,5,5,False
1180430,4884,5,5,False
1180638,4885,5,5,False
1180872,4886,5,5,False
1181064,4887,5,5,False
1181225,4888,5,5,False
1181363,4889,5,5,False
1181663,4890,4,4,True
1181830,4891,5,5,False
1182065,4892,5,5,False
1182163,4893,5,5,False
1182380,4894,5,5,False
1182609,4895,5,5,False
1182886,4896,5,5,False
1183186,4897,4,4,True
1183486,4898,4,4,True
1183784,4899,5,5,False
1184017,4900,5,5,False
1184255,4901,5,5,False
1184472,4902,5,5,False
1184557,4903,5,5,False
1184857,4904,4,4,True
1184997,4905,5,5,False
1185267,4906,5,5,False
1185567,4907,4,4,True
1185698,4908,5,5,False
1185954,4909,5,5,False
1186254,4910,3,3,True
1186458,4911,5,5,False
1186650,4912,5,5,False
1186868,4913,5,5,False
1186987,4914,5,5,False
1187201,4915,5,5,False
1187448,4916,5,5,False
1187748,4917,4,4,True
1188048,4918,4,4,True
1188160,4919,5,5,False
1188460,4920,3,3,True
1188760,4921,4,4,True
1189060,4922,4,4,True
1189128,4923,5,5,False
1189428,4924,4,4,True
1189728,4925,4,4,True
1189878,4926,5,5,False
1190145,4927,5,5,False
1190310,4928,5,5,False
1190551,4929,5,5,False
1190766,4930,5,5,False
1190940,4931,5,5,False
1191240,4932,4,4,True
1191505,4933,5,5,False
1191797,4934,5,5,False
1192039,4935,5,5,False
1192268,4936,5,5,False
1192442,4937,5,5,False
1192742,4938,4,4,True
1192942,4939,5,5,False
1193242,4940,4,4,True
1193428,4941,5,5,False
1193727,4942,5,5,False
1193926,4943,5,5,False
1194226,4944,4,4,True
1194526,4945,4,4,True
1194686,4946,5,5,False
1194970,4947,5,5,False
1195199,4948,5,5,False
1195499,4949,4,4,True
1195676,4950,5,5,False
1195912,4951,5,5,False
1196137,4952,5,5,False
1196377,4953,5,5,False
1196677,4954,4,4,True
1196936,4955,5,5,False
1197115,4956,5,5,False
1197252,4957,5,5,False
1197510,4958,5,5,False
1197779,4959,5,5,False
1197930,4960,5,5,False
1198037,4961,5,5,False
1198330,4962,5,5,False
1198630,4963,4,4,True
1198894,4964,5,5,False
1199194,4965,4,4,True
1199350,4966,5,5,False
1199548,4967,5,5,False
1199728,4968,5,5,False
1200012,4969,5,5,False
1200241,4970,5,5,False
1200431,4971,5,5,False
1200731,4972,3,3,True
1201031,4973,5,5,False
1201331,4974,4,4,True
1201513,4975,5,5,False
1201746,4976,5,5,False
1201982,4977,5,5,False
1202266,4978,5,5,False
1202555,4979,5,5,False
1202744,4980,5,5,False
1203044,4981,4,4,True
1203342,4982,5,5,False
1203642,4983,4,4,True
1203806,4984,5,5,False
1203963,4985,5,5,False
1204225,4986,5,5,False
1204355,4987,5,5,False
1204543,4988,5,5,False
1204841,4989,5,5,False
1205141,4990,4,4,True
1205437,4991,5,5,False
1205615,4992,5,5,False
1205838,4993,5,5,False
1206053,4994,5,5,False
1206169,4995,5,5,False
1206323,4996,5,5,False
1206623,4997,4,4,True
1206923,4998,4,4,True
1207139,4999,5,5,False
1207356,5000,5,5,False
1207656,5001,2,2,True
1207885,5002,5,5,False
1207986,5003,5,5,False
1208286,5004,4,4,True
1208509,5005,5,5,False
1208687,5006,5,5,False
1208876,5007,5,5,False
1209067,5008,5,5,False
1209321,5009,5,5,False
1209582,5010,5,5,False
1209775,5011,5,5,False
1209941,5012,5,5,False
1210168,5013,5,5,False
1210449,5014,5,5,False
1210749,5015,3,3,True
1210986,5016,5,5,False
1211256,5017,5,5,False
1211538,5018,5,5,False
1211837,5019,5,5,False
1212014,5020,5,5,False
1212197,5021,5,5,False
1212436,5022,5,5,False
1212646,5023,5,5,False
1212919,5024,5,5,False
1213120,5025,5,5,False
1213400,5026,5,5,False
1213622,5027,5,5,False
1213770,5028,5,5,False
1214070,5029,3,3,True
1214204,5030,5,5,False
1214454,5031,5,5,False
1214584,5032,5,5,False
1214758,5033,5,5,False
1214891,5034,5,5,False
1215034,5035,5,5,False
1215176,5036,5,5,False
1215329,5037,5,5,False
1215491,5038,5,5,False
1215774,5039,5,5,False
1215998,5040,5,5,False
1216146,5041,5,5,False
1216211,5042,5,5,False
1216468,5043,5,5,False
1216681,5044,5,5,False
1216981,5045,4,4,True
1217156,5046,5,5,False
1217420,5047,5,5,False
1217488,5048,5,5,False
1217610,5049,5,5,False
1217910,5050,3,3,True
1218060,5051,5,5,False
1218306,5052,5,5,False
1218521,5053,5,5,False
1218821,5054,4,4,True
1219109,5055,5,5,False
1219346,5056,5,5,False
1219548,5057,5,5,False
1219785,5058,5,5,False
1219957,5059,5,5,False
1220253,5060,5,5,False
1220414,5061,5,5,False
1220623,5062,5,5,False
1220851,5063,5,5,False
1221025,5064,5,5,False
1221277,5065,5,5,False
1221431,5066,5,5,False
1221731,5067,4,4,True
1222031,5068,4,4,True
1222321,5069,5,5,False
1222554,5070,5,5,False
1222784,5071,5,5,False
1223059,5072,5,5,False
1223349,5073,5,5,False
1223623,5074,5,5,False
1223919,5075,5,5,False
1224219,5076,4,4,True
1224426,5077,5,5,False
1224701,5078,5,5,False
1224975,5079,5,5,False
1225230,5080,5,5,False
1225491,5081,5,5,False
1225743,5082,5,5,False
1225834,5083,5,5,False
1225998,5084,5,5,False
1226139,5085,5,5,False
1226401,5086,5,5,False
1226701,5087,3,3,True
1227001,5088,4,4,True
1227212,5089,5,5,False
1227405,5090,5,5,False
1227552,5091,5,5,False
1227852,5092,3,3,True
1228088,5093,5,5,False
1228344,5094,5,5,False
1228644,5095,4,4,True
1228903,5096,5,5,False
1229078,5097,5,5,False
1229378,5098,4,4,True
1229678,5099,4,4,True
1229975,5100,5,5,False
1230275,5101,4,4,True
1230575,5102,4,4,True
1230722,5103,5,5,False
1230946,5104,5,5,False
1231137,5105,5,5,False
1231336,5106,5,5,False
1231605,5107,5,5,False
1231767,5108,5,5,False
1231948,5109,5,5,False
1232107,5110,5,5,False
1232362,5111,5,5,False
1232522,5112,5,5,False
1232713,5113,5,5,False
1233013,5114,4,4,True
1233194,5115,5,5,False
1233476,5116,5,5,False
1233776,5117,4,4,True
1233956,5118,5,5,False
1234210,5119,5,5,False
1234368,5120,5,5,False
1234550,5121,5,5,False
1234790,5122,5,5,False
1235033,5123,5,5,False
1235333,5124,4,4,True
1235549,5125,5,5,False
1235849,5126,4,4,True
1236120,5127,5,5,False
1236305,5128,5,5,False
1236512,5129,5,5,False
1236742,5130,5,5,False
1237042,5131,4,4,True
1237156,5132,5,5,False
1237456,5133,4,4,True
1237732,5134,5,5,False
1237988,5135,5,5,False
1238258,5136,5,5,False
1238405,5137,5,5,False
1238603,5138,5,5,False
1238830,5139,5,5,False
1239130,5140,4,4,True
1239327,5141,5,5,False
1239481,5142,5,5,False
1239653,5143,5,5,False
1239871,5144,5,5,False
1240088,5145,5,5,False
1240309,5146,5,5,False
1240497,5147,5,5,False
1240797,5148,4,4,True
1241084,5149,5,5,False
1241250,5150,5,5,False
1241452,5151,5,5,False
1241739,5152,5,5,False
1241803,5153,5,5,False
1242103,5154,4,4,True
1242403,5155,4,4,True
1242613,5156,5,5,False
1242913,5157,4,4,True
1243014,5158,5,5,False
1243281,5159,5,5,False
1243520,5160,5,5,False
1243663,5161,5,5,False
1243883,5162,5,5,False
1244039,5163,5,5,False
1244305,5164,5,5,False
1244527,5165,5,5,False
1244806,5166,5,5,False
1245038,5167,5,5,False
1245231,5168,5,5,False
1245428,5169,5,5,False
1245596,5170,5,5,False
1245896,5171,4,4,True
1246196,5172,4,4,True
1246333,5173,5,5,False
1246454,5174,5,5,False
1246672,5175,5,5,False
1246935,5176,5,5,False
1247130,5177,5,5,False
1247430,5178,4,4,True
1247650,5179,5,5,False
1247947,5180,5,5,False
1248098,5181,5,5,False
1248366,5182,5,5,False
1248518,5183,5,5,False
1248717,5184,5,5,False
1248897,5185,5,5,False
1249029,5186,5,5,False
1249329,5187,4,4,True
1249511,5188,5,5,False
1249673,5189,5,5,False
1249818,5190,5,5,False
1250049,5191,5,5,False
1250223,5192,5,5,False
1250523,5193,4,4,True
1250823,5194,4,4,True
1251082,5195,5,5,False
1251346,5196,5,5,False
1251631,5197,5,5,False
1251908,5198,5,5,False
1252208,5199,4,4,True
1252449,5200,5,5,False
1252649,5201,5,5,False
1252949,5202,4,4,True
1253224,5203,5,5,False
1253499,5204,5,5,False
1253723,5205,5,5,False
1253914,5206,5,5,False
1254072,5207,5,5,False
1254211,5208,5,5,False
1254498,5209,5,5,False
1254706,5210,5,5,False
1254978,5211,5,5,False
1255137,5212,5,5,False
1255310,5213,5,5,False
1255538,5214,5,5,False
1255777,5215,5,5,False
1255862,5216,5,5,False
1256082,5217,5,5,False
1256382,5218,4,4,True
1256682,5219,4,4,True
1256894,5220,5,5,False
1257115,5221,5,5,False
1257283,5222,5,5,False
1257546,5223,5,5,False
1257681,5224,5,5,False
1257941,5225,5,5,False
1258150,5226,5,5,False
1258450,5227,4,4,True
1258734,5228,5,5,False
1258901,5229,5,5,False
1259045,5230,5,5,False
1259174,5231,5,5,False
1259474,5232,4,4,True
1259717,5233,5,5,False
1259929,5234,5,5,False
1260222,5235,5,5,False
1260372,5236,5,5,False
1260552,5237,5,5,False
1260751,5238,5,5,False
1260931,5239,5,5,False
1261209,5240,5,5,False
1261500,5241,5,5,False
1261613,5242,5,5,False
1261845,5243,5,5,False
1262040,5244,5,5,False
1262257,5245,5,5,False
1262557,5246,4,4,True
1262756,5247,5,5,False
1263030,5248,5,5,False
1263234,5249,5,5,False
1263451,5250,5,5,False
1263644,5251,5,5,False
1263929,5252,5,5,False
1264053,5253,5,5,False
1264182,5254,5,5,False
1264463,5255,5,5,False
1264659,5256,5,5,False
1264798,5257,5,5,False
1265031,5258,5,5,False
1265222,5259,5,5,False
1265489,5260,5,5,False
1265688,5261,5,5,False
1265925,5262,5,5,False
1266176,5263,5,5,False
1266476,5264,4,4,True
1266666,5265,5,5,False
1266778,5266,5,5,False
1266895,5267,5,5,False
1267130,5268,5,5,False
1267401,5269,5,5,False
1267701,5270,4,4,True
1267962,5271,5,5,False
1268239,5272,5,5,False
1268539,5273,4,4,True
1268713,5274,5,5,False
1268853,5275,5,5,False
1269083,5276,5,5,False
1269291,5277,5,5,False
1269591,5278,4,4,True
1269788,5279,5,5,False
1270057,5280,5,5,False
1270298,5281,5,5,False
1270575,5282,5,5,False
1270767,5283,5,5,False
1271067,5284,4,4,True
1271359,5285,5,5,False
1271571,5286,5,5,False
1271812,5287,5,5,False
1271987,5288,5,5,False
1272191,5289,5,5,False
1272465,5290,5,5,False
1272650,5291,5,5,False
1272837,5292,5,5,False
1273031,5293,5,5,False
1273331,5294,4,4,True
1273603,5295,5,5,False
1273903,5296,4,4,True
1274148,5297,5,5,False
1274358,5298,5,5,False
1274654,5299,5,5,False
1274871,5300,5,5,False
1275171,5301,4,4,True
1275332,5302,5,5,False
1275632,5303,4,4,True
1275897,5304,5,5,False
1276038,5305,5,5,False
1276301,5306,5,5,False
1276527,5307,5,5,False
1276827,5308,3,3,True
1277051,5309,5,5,False
1277280,5310,5,5,False
1277556,5311,5,5,False
1277694,5312,5,5,False
1277905,5313,5,5,False
1278205,5314,3,3,True
1278404,5315,5,5,False
1278584,5316,5,5,False
1278884,5317,4,4,True
1279184,5318,4,4,True
1279484,5319,4,4,True
1279686,5320,5,5,False
1279864,5321,5,5,False
1280011,5322,5,5,False
1280245,5323,5,5,False
1280445,5324,5,5,False
1280631,5325,5,5,False
1280930,5326,5,5,False
1281052,5327,5,5,False
1281352,5328,3,3,True
1281558,5329,5,5,False
1281839,5330,5,5,False
1282139,5331,4,4,True
1282439,5332,4,4,True
1282625,5333,5,5,False
1282874,5334,5,5,False
1283115,5335,5,5,False
1283294,5336,5,5,False
1283478,5337,5,5,False
1283708,5338,5,5,False
1283904,5339,5,5,False
1284193,5340,5,5,False
1284493,5341,3,3,True
1284702,5342,5,5,False
1284919,5343,5,5,False
1285154,5344,5,5,False
1285454,5345,2,2,True
1285666,5346,5,5,False
1285966,5347,4,4,True
1286266,5348,4,4,True
1286543,5349,5,5,False
1286843,5350,4,4,True
1287096,5351,5,5,False
1287374,5352,5,5,False
1287674,5353,4,4,True
1287974,5354,4,4,True
1288155,5355,5,5,False
1288366,5356,5,5,False
1288661,5357,5,5,False
1288797,5358,5,5,False
1289026,5359,5,5,False
1289130,5360,5,5,False
1289359,5361,5,5,False
1289536,5362,5,5,False
1289690,5363,5,5,False
1289876,5364,5,5,False
1290038,5365,5,5,False
1290217,5366,5,5,False
1290453,5367,5,5,False
1290597,5368,5,5,False
1290843,5369,5,5,False
1291141,5370,5,5,False
1291421,5371,5,5,False
1291721,5372,4,4,True
1291900,5373,5,5,False
1292122,5374,5,5,False
1292271,5375,5,5,False
1292571,5376,3,3,True
1292843,5377,5,5,False
1293025,5378,5,5,False
1293269,5379,5,5,False
1293447,5380,5,5,False
1293726,5381,5,5,False
1293955,5382,5,5,False
1294255,5383,4,4,True
1294555,5384,4,4,True
1294855,5385,4,4,True
1295151,5386,5,5,False
1295290,5387,5,5,False
1295590,5388,2,2,True
1295795,5389,5,5,False
1295969,5390,5,5,False
1296224,5391,5,5,False
1296405,5392,5,5,False
1296546,5393,5,5,False
1296787,5394,5,5,False
1297076,5395,5,5,False
1297282,5396,5,5,False
1297443,5397,5,5,False
1297680,5398,5,5,False
1297925,5399,5,5,False
1298148,5400,5,5,False
1298418,5401,5,5,False
1298650,5402,5,5,False
1298923,5403,5,5,False
1299153,5404,5,5,False
1299277,5405,5,5,False
1299553,5406,5,5,False
1299853,5407,4,4,True
1300153,5408,4,4,True
1300302,5409,5,5,False
1300602,5410,4,4,True
1300902,5411,4,4,True
1301090,5412,5,5,False
1301328,5413,5,5,False
1301628,5414,4,4,True
1301886,5415,5,5,False
1302045,5416,5,5,False
1302228,5417,5,5,False
1302528,5418,4,4,True
1302766,5419,5,5,False
1302958,5420,5,5,False
1303145,5421,5,5,False
1303356,5422,5,5,False
1303619,5423,5,5,False
1303865,5424,5,5,False
1303986,5425,5,5,False
1304155,5426,5,5,False
1304433,5427,5,5,False
1304680,5428,5,5,False
1304980,5429,4,4,True
1305083,5430,5,5,False
1305357,5431,5,5,False
1305611,5432,5,5,False
1305870,5433,5,5,False
1306170,5434,4,4,True
1306470,5435,4,4,True
1306674,5436,5,5,False
1306868,5437,5,5,False
1307117,5438,5,5,False
1307304,5439,5,5,False
1307478,5440,5,5,False
1307708,5441,5,5,False
1307978,5442,5,5,False
1308095,5443,5,5,False
1308289,5444,5,5,False
1308577,5445,5,5,False
1308877,5446,4,4,True
1309069,5447,5,5,False
1309269,5448,5,5,False
1309480,5449,5,5,False
1309727,5450,5,5,False
1309985,5451,5,5,False
1310154,5452,5,5,False
1310398,5453,5,5,False
1310611,5454,5,5,False
1310744,5455,5,5,False
1311044,5456,5,5,False
1311196,5457,5,5,False
1311496,5458,4,4,True
1311634,5459,5,5,False
1311813,5460,5,5,False
1312113,5461,4,4,True
1312352,5462,5,5,False
1312562,5463,5,5,False
1312862,5464,3,3,True
1313151,5465,5,5,False
1313388,5466,5,5,False
1313617,5467,5,5,False
1313848,5468,5,5,False
1313935,5469,5,5,False
1314179,5470,5,5,False
1314439,5471,5,5,False
1314675,5472,5,5,False
1314856,5473,5,5,False
1314995,5474,5,5,False
1315264,5475,5,5,False
1315472,5476,5,5,False
1315699,5477,5,5,False
1315750,5478,5,5,False
1316050,5479,4,4,True
1316199,5480,5,5,False
1316465,5481,5,5,False
1316751,5482,5,5,False
1317042,5483,5,5,False
1317287,5484,5,5,False
1317469,5485,5,5,False
1317669,5486,5,5,False
1317969,5487,4,4,True
1318229,5488,5,5,False
1318380,5489,5,5,False
1318558,5490,5,5,False
1318856,5491,5,5,False
1318978,5492,5,5,False
1319146,5493,5,5,False
1319332,5494,5,5,False
1319553,5495,5,5,False
1319790,5496,5,5,False
1320008,5497,5,5,False
1320184,5498,5,5,False
1320312,5499,5,5,False
1320524,5500,5,5,False
1320791,5501,5,5,False
1321042,5502,5,5,False
1321316,5503,5,5,False
1321567,5504,5,5,False
1321867,5505,4,4,True
1322016,5506,5,5,False
1322316,5507,3,3,True
1322580,5508,5,5,False
1322770,5509,5,5,False
1322987,5510,5,5,False
1323140,5511,5,5,False
1323251,5512,5,5,False
1323537,5513,5,5,False
1323832,5514,5,5,False
1324095,5515,5,5,False
1324263,5516,5,5,False
1324563,5517,4,4,True
1324818,5518,5,5,False
1325053,5519,5,5,False
1325336,5520,5,5,False
1325559,5521,5,5,False
1325760,5522,5,5,False
1326060,5523,3,3,True
1326192,5524,5,5,False
1326404,5525,5,5,False
1326583,5526,5,5,False
1326743,5527,5,5,False
1327043,5528,3,3,True
1327343,5529,4,4,True
1327462,5530,5,5,False
1327762,5531,4,4,True
1327950,5532,5,5,False
1328250,5533,4,4,True
1328447,5534,5,5,False
1328579,5535,5,5,False
1328794,5536,5,5,False
1329051,5537,5,5,False
1329278,5538,5,5,False
1329578,5539,4,4,True
1329681,5540,5,5,False
1329881,5541,5,5,False
1330068,5542,5,5,False
1330298,5543,5,5,False
1330426,5544,5,5,False
1330726,5545,4,4,True
1330988,5546,5,5,False
1331170,5547,5,5,False
1331385,5548,5,5,False
1331589,5549,5,5,False
1331767,5550,5,5,False
1332067,5551,4,4,True
1332367,5552,4,4,True
1332601,5553,5,5,False
1332901,5554,4,4,True
1333150,5555,5,5,False
1333444,5556,5,5,False
1333615,5557,5,5,False
1333865,5558,5,5,False
1334127,5559,5,5,False
1334400,5560,5,5,False
1334652,5561,5,5,False
1334933,5562,5,5,False
1335190,5563,5,5,False
1335460,5564,5,5,False
1335621,5565,5,5,False
1335874,5566,5,5,False
1336004,5567,5,5,False
1336214,5568,5,5,False
1336340,5569,5,5,False
1336640,5570,4,4,True
1336940,5571,4,4,True
1337099,5572,5,5,False
1337342,5573,5,5,False
1337501,5574,5,5,False
1337801,5575,4,4,True
1337901,5576,5,5,False
1338094,5577,5,5,False
1338334,5578,5,5,False
1338484,5579,5,5,False
1338686,5580,5,5,False
1338868,5581,5,5,False
1339090,5582,5,5,False
1339264,5583,5,5,False
1339564,5584,3,3,True
1339836,5585,5,5,False
