episode,los_id,los_dist,los_qdr
2415,"((2, 4), (8, 18))","(np.float64(0.082416726648386), np.float64(0.14808460922603808))","(np.float64(-69.29080504423618), np.float64(104.04287734743713))"
2416,"((1, 18), (0, 6))","(np.float64(0.10511318868706968), np.float64(0.1415809279746359))","(np.float64(66.26831366010646), np.float64(259.7490621994768))"
2417,"((3, 15),)","(np.float64(0.13134769566552737),)","(np.float64(186.99018745706456),)"
2418,"((11, 17), (0, 8), (8, 18), (9, 18))","(np.float64(0.1496576337573435), np.float64(0.14279155358329754), np.float64(0.1350110967829597), np.float64(0.14981897372648767))","(np.float64(-140.49822914878195), np.float64(-201.3602672932711), np.float64(171.27587900932264), np.float64(140.2360077580529))"
2419,"((5, 16),)","(np.float64(0.1352357221422617),)","(np.float64(31.834251011997196),)"
2420,"((1, 4), (0, 14), (6, 13), (5, 14))","(np.float64(0.03831919241472146), np.float64(0.11957395168282021), np.float64(0.13334171042289775), np.float64(0.139587566577011))","(np.float64(-132.16595771384607), np.float64(139.51385599818332), np.float64(182.019777494677), np.float64(179.4682386694613))"
2422,"((4, 13), (11, 13), (12, 14))","(np.float64(0.14427220324532136), np.float64(0.1476643077584104), np.float64(0.14588343799406472))","(np.float64(36.75649445176765), np.float64(-17.495741966074036), np.float64(-31.47218474532349))"
2423,"((4, 17),)","(np.float64(0.1398390385717757),)","(np.float64(159.96444211413632),)"
2424,"((4, 15),)","(np.float64(0.11435910785504348),)","(np.float64(153.55167307647696),)"
2425,"((1, 11), (10, 17), (10, 18), (7, 19), (11, 18), (3, 19), (3, 18))","(np.float64(0.04759320521388519), np.float64(0.1371396844575979), np.float64(0.07314300685305933), np.float64(0.13776651766495085), np.float64(0.11535712391083813), np.float64(0.14599960075006976), np.float64(0.12563253120316883))","(np.float64(188.9467669975496), np.float64(-165.8308896597536), np.float64(-167.68924894174364), np.float64(-161.45027482798017), np.float64(-92.59077170264186), np.float64(-152.30798067467035), np.float64(192.1434788396797))"
2426,"((12, 18), (6, 18), (1, 8), (3, 10))","(np.float64(0.1303581740703517), np.float64(0.14844785019500464), np.float64(0.10614339971025266), np.float64(0.1416543871818052))","(np.float64(-33.095228346416434), np.float64(-126.67657152583945), np.float64(-122.93818220304001), np.float64(75.01778138391049))"
2428,"((1, 6), (12, 17))","(np.float64(0.08395541199623936), np.float64(0.12532085206723448))","(np.float64(199.1578792930224), np.float64(-85.64069786759404))"
2429,"((5, 16), (14, 19))","(np.float64(0.09741455398951729), np.float64(0.08279708906245807))","(np.float64(-163.50834780537372), np.float64(-113.80553723712387))"
2430,"((14, 18), (3, 12))","(np.float64(0.1252203336663068), np.float64(0.14405951584977078))","(np.float64(-121.1254147951764), np.float64(153.27468737446702))"
2431,"((4, 11), (5, 16))","(np.float64(0.11088413386558392), np.float64(0.07296994858857674))","(np.float64(202.90266777196308), np.float64(207.9427627089109))"
2432,"((3, 14), (8, 13))","(np.float64(0.10413572650926181), np.float64(0.11697780650240631))","(np.float64(202.75085307135248), np.float64(-38.4225586377691))"
2433,"((1, 16), (3, 18))","(np.float64(0.12158350985626314), np.float64(0.139879288579685))","(np.float64(91.10434833196393), np.float64(20.40613529857768))"
2434,"((0, 1), (1, 13))","(np.float64(0.09279174842148648), np.float64(0.14159267628481623))","(np.float64(-44.31698340861905), np.float64(117.04120548700041))"
2435,"((3, 16),)","(np.float64(0.1109546595287168),)","(np.float64(186.34844295280362),)"
2436,"((2, 7), (10, 12), (13, 16), (9, 17))","(np.float64(0.12952142380001308), np.float64(0.07146081899313696), np.float64(0.10732265065647513), np.float64(0.14854726842645333))","(np.float64(222.80541122641108), np.float64(36.30880861806156), np.float64(-69.79351400734683), np.float64(-139.71080790748198))"
2437,"((5, 13),)","(np.float64(0.14867200697177066),)","(np.float64(194.36517247276896),)"
2439,"((1, 8), (6, 8), (6, 14), (8, 14), (5, 18), (1, 9))","(np.float64(0.11341837347402355), np.float64(0.10647182042146604), np.float64(0.11563931529277802), np.float64(0.11381192379394861), np.float64(0.14107883479525857), np.float64(0.14737199029417694))","(np.float64(294.1486670952456), np.float64(23.49863780344458), np.float64(-79.15634377326728), np.float64(-102.65498157671186), np.float64(275.3980705885514), np.float64(224.61837932376687))"
2440,"((3, 7), (8, 19))","(np.float64(0.14858611734874377), np.float64(0.11541098434673273))","(np.float64(-94.01014305562592), np.float64(-170.84045544890392))"
2441,"((5, 17), (15, 16), (10, 15))","(np.float64(0.06934124818545893), np.float64(0.10415256846735922), np.float64(0.1490296302350388))","(np.float64(-197.56278612215095), np.float64(-17.191540717248984), np.float64(-136.68662036934464))"
2442,"((4, 16), (5, 15))","(np.float64(0.1456540683841101), np.float64(0.14067515418808008))","(np.float64(144.63642839785035), np.float64(152.47016580156878))"
2444,"((8, 12), (9, 15), (7, 16), (8, 18))","(np.float64(0.09365007717539703), np.float64(0.14535156286943055), np.float64(0.08915920429498483), np.float64(0.14023397849658342))","(np.float64(-15.955189996633067), np.float64(-117.31268581361371), np.float64(-134.18734750066943), np.float64(-180.44746440435682))"
2445,"((8, 18),)","(np.float64(0.11814393813613583),)","(np.float64(149.03688579012868),)"
2446,"((1, 12), (3, 9))","(np.float64(0.13541260723349774), np.float64(0.1326987934624057))","(np.float64(203.83197034347393), np.float64(260.6133651626449))"
2447,"((3, 6), (5, 17))","(np.float64(0.07136629779662801), np.float64(0.13779674090912697))","(np.float64(303.0625954481416), np.float64(-7.1190482374149155))"
2448,"((0, 14), (9, 16), (14, 19), (7, 18), (2, 8), (0, 7))","(np.float64(0.06181172353098404), np.float64(0.07162536926801122), np.float64(0.13566228444234585), np.float64(0.1144917912927353), np.float64(0.11269126858326203), np.float64(0.14282940628735324))","(np.float64(151.84665774984265), np.float64(214.56529636586572), np.float64(-150.27279555159691), np.float64(79.97008461033977), np.float64(154.1603489265151), np.float64(238.8252854723851))"
2450,"((8, 18), (0, 5))","(np.float64(0.12904113322623628), np.float64(0.14944705433295447))","(np.float64(-189.05277521027148), np.float64(-131.95296608777255))"
2451,"((0, 3), (6, 15), (8, 11))","(np.float64(0.07558373390981786), np.float64(0.12932963243793144), np.float64(0.14665834334477143))","(np.float64(-81.53243368143131), np.float64(171.00423331586927), np.float64(248.67383241754374))"
2452,"((1, 7), (11, 18))","(np.float64(0.10981000424767969), np.float64(0.14208377194665717))","(np.float64(191.29297932153383), np.float64(-179.75815866990033))"
2453,"((10, 17), (6, 19), (2, 14))","(np.float64(0.11680566556206047), np.float64(0.14102080504776865), np.float64(0.14612623369045794))","(np.float64(-95.28412031655125), np.float64(-170.9363354132039), np.float64(166.07969344751314))"
2455,"((4, 16), (6, 13), (3, 14), (3, 16), (2, 11))","(np.float64(0.09938762985559886), np.float64(0.03880188083966664), np.float64(0.14343870594004135), np.float64(0.14805315946016698), np.float64(0.14486715421632412))","(np.float64(-118.72442414499994), np.float64(-179.3595295760531), np.float64(-92.79828356430414), np.float64(-150.8402185333265), np.float64(183.17280433050627))"
2456,"((3, 17),)","(np.float64(0.048611763065917614),)","(np.float64(14.871018198925071),)"
2457,"((5, 18), (8, 13))","(np.float64(0.02286204526234075), np.float64(0.06428242941507924))","(np.float64(190.2163480933946), np.float64(254.44760340869198))"
2458,"((3, 14), (14, 19))","(np.float64(0.11743912660956354), np.float64(0.1354836689688371))","(np.float64(168.02167506444937), np.float64(-138.9023321081458))"
2460,"((14, 17), (8, 18))","(np.float64(0.12445825454311595), np.float64(0.13147415428693382))","(np.float64(-123.2016526607787), np.float64(-141.25424096654658))"
2461,"((2, 14), (10, 11), (13, 18), (16, 18))","(np.float64(0.12367744081342594), np.float64(0.0811608973680541), np.float64(0.13680702805885453), np.float64(0.1393376311381928))","(np.float64(-83.17840086671015), np.float64(-56.63388370612944), np.float64(132.68990806325007), np.float64(138.43116199571978))"
2462,"((3, 19), (9, 16))","(np.float64(0.08649298907972813), np.float64(0.1440735042280846))","(np.float64(-169.26567626942784), np.float64(-141.5876154503561))"
2463,"((0, 10), (2, 17), (6, 18))","(np.float64(0.06054255503673386), np.float64(0.14919789559004648), np.float64(0.14973914378072967))","(np.float64(159.8460528782466), np.float64(125.59147078924335), np.float64(-137.8501308220595))"
2464,"((1, 2), (1, 10), (2, 10), (4, 13))","(np.float64(0.13926952570226098), np.float64(0.050453194899817255), np.float64(0.11283641499994188), np.float64(0.12749104664599895))","(np.float64(-20.721101968965456), np.float64(-148.32596304285966), np.float64(166.7034600444606), np.float64(107.18320801943497))"
2465,"((1, 14), (2, 17))","(np.float64(0.1327348141601846), np.float64(0.10803148975853978))","(np.float64(221.39708770950523), np.float64(240.37134482246074))"
2466,"((0, 3),)","(np.float64(0.13781589838096397),)","(np.float64(34.39821879649199),)"
2467,"((2, 6), (12, 17), (11, 19))","(np.float64(0.12606425841006072), np.float64(0.02930941668924265), np.float64(0.135647771112952))","(np.float64(-96.72604597675979), np.float64(-162.84733105660447), np.float64(-178.53135475534955))"
2469,"((13, 15),)","(np.float64(0.12612785993574985),)","(np.float64(-37.64165051380445),)"
2470,"((1, 8), (13, 18))","(np.float64(0.05511195771906894), np.float64(0.13917149231656384))","(np.float64(176.09124821916845), np.float64(-73.7372581649633))"
2471,"((2, 16), (7, 10))","(np.float64(0.06447835703247404), np.float64(0.10630853902944211))","(np.float64(146.2953103006811), np.float64(120.03749595961133))"
2473,"((2, 5), (2, 3), (5, 19), (0, 15))","(np.float64(0.14560353481385652), np.float64(0.14489824827174988), np.float64(0.13222763888118272), np.float64(0.1306439166334414))","(np.float64(287.3002021776814), np.float64(-70.73877681943594), np.float64(-143.80025503415806), np.float64(140.565544959901))"
2474,"((2, 19), (3, 10), (6, 9), (6, 14), (9, 14))","(np.float64(0.02629541373402699), np.float64(0.14157307896857554), np.float64(0.11990584603887053), np.float64(0.11268870567131871), np.float64(0.025595856693359346))","(np.float64(23.234847991034712), np.float64(-99.16514780145565), np.float64(-74.45089576465955), np.float64(-134.97677668254573), np.float64(-60.525880917886184))"
2476,"((2, 9), (5, 11), (9, 16), (6, 16), (10, 17))","(np.float64(0.13609728062881177), np.float64(0.12923493456432614), np.float64(0.13002560758816434), np.float64(0.11850023957432904), np.float64(0.13408493738896082))","(np.float64(226.06612100980223), np.float64(320.7570576179372), np.float64(167.01536622821044), np.float64(129.76569460130452), np.float64(158.06088568435672))"
2477,"((3, 7), (7, 12))","(np.float64(0.10855226917777842), np.float64(0.14263591438481849))","(np.float64(-94.13963079817552), np.float64(154.86853638764234))"
2478,"((0, 16),)","(np.float64(0.05357327643466738),)","(np.float64(-264.12273697322814),)"
2479,"((8, 13),)","(np.float64(0.1156706358202099),)","(np.float64(293.9163893422144),)"
2480,"((1, 11), (9, 17))","(np.float64(0.14035177694067505), np.float64(0.07859301075794381))","(np.float64(120.37376416726596), np.float64(-148.16317631852297))"
2481,"((7, 12), (0, 5), (1, 10))","(np.float64(0.08449608839826998), np.float64(0.14460658807338478), np.float64(0.13252989989281302))","(np.float64(-98.06329951435342), np.float64(275.7436378879523), np.float64(-185.6515680507813))"
2482,"((10, 12), (13, 17), (16, 17))","(np.float64(0.08305956216661332), np.float64(0.12588631823881985), np.float64(0.1301223199153203))","(np.float64(235.1611670897068), np.float64(-81.50595900029458), np.float64(-22.313536711913343))"
2483,"((0, 3), (1, 9))","(np.float64(0.12936650290107526), np.float64(0.137075959440421))","(np.float64(-108.25614387105867), np.float64(185.85157000108308))"
2484,"((5, 6), (16, 17), (3, 8))","(np.float64(0.13045087255520482), np.float64(0.1326507739633771), np.float64(0.10678582026158596))","(np.float64(-21.34386311862687), np.float64(12.767806032452086), np.float64(-115.50780887714808))"
2485,"((1, 18), (2, 10), (2, 15), (10, 15), (0, 10))","(np.float64(0.11313049367172155), np.float64(0.02929489092554518), np.float64(0.11274326159657973), np.float64(0.08814477855853087), np.float64(0.13446069732050633))","(np.float64(48.78091599247193), np.float64(-113.16319288362274), np.float64(-260.7196424960968), np.float64(-147.55644961247407), np.float64(186.78198592878118))"
2486,"((11, 15), (12, 14), (7, 15), (1, 16), (8, 18), (1, 10))","(np.float64(0.10965303566521349), np.float64(0.09036889032055614), np.float64(0.05412234633157468), np.float64(0.11639236754354504), np.float64(0.13406371265768163), np.float64(0.1430421378238665))","(np.float64(-76.88975219376249), np.float64(-61.727017791155504), np.float64(201.49902066335198), np.float64(128.76184965845516), np.float64(188.772269951875), np.float64(267.8673897187399))"
2487,"((17, 18),)","(np.float64(0.11318953578991524),)","(np.float64(-48.05895291337518),)"
2488,"((1, 3),)","(np.float64(0.11550990855066821),)","(np.float64(-68.85671789061854),)"
2489,"((2, 9),)","(np.float64(0.09218887074270808),)","(np.float64(-187.55844566355665),)"
2490,"((1, 9),)","(np.float64(0.09052033216436076),)","(np.float64(197.68204340377625),)"
2491,"((8, 12), (15, 17), (0, 15), (3, 13), (6, 13))","(np.float64(0.1252920365533045), np.float64(0.13819693054392926), np.float64(0.10701494487282899), np.float64(0.1282661572308077), np.float64(0.14021472599191565))","(np.float64(308.01828845509095), np.float64(-95.8363816922141), np.float64(117.25521922627587), np.float64(186.07783152968133), np.float64(231.39998142484353))"
2492,"((7, 15), (11, 18))","(np.float64(0.1106957368795348), np.float64(0.11052108494740964))","(np.float64(202.30548756953732), np.float64(-94.27236114799118))"
2493,"((5, 18), (4, 16), (11, 17), (4, 19))","(np.float64(0.10817630997552458), np.float64(0.1422386733518281), np.float64(0.14198960561150586), np.float64(0.1482212245856821))","(np.float64(173.8302453109364), np.float64(-82.89308108212708), np.float64(-101.4768778047447), np.float64(-188.48056565951597))"
2494,"((12, 15), (14, 15), (16, 18))","(np.float64(0.029382646902413847), np.float64(0.14199091866878968), np.float64(0.14454373694697567))","(np.float64(-32.179666183952975), np.float64(-9.181235990843106), np.float64(-54.27992030972382))"
2495,"((0, 3), (2, 14), (4, 12), (1, 12))","(np.float64(0.12389653865492463), np.float64(0.13639651870017167), np.float64(0.13937113215767366), np.float64(0.12154286179326089))","(np.float64(-3.818540594917863), np.float64(106.59055901893834), np.float64(191.8416844225021), np.float64(222.4606023000673))"
2496,"((6, 11), (1, 4), (4, 17))","(np.float64(0.14111791509591445), np.float64(0.10283215657661933), np.float64(0.12635761480807137))","(np.float64(-44.15011551368741), np.float64(-162.27116020240547), np.float64(185.38638430570825))"
2497,"((12, 14), (3, 10), (0, 11))","(np.float64(0.13364057213747738), np.float64(0.11847314613884738), np.float64(0.11865318757360507))","(np.float64(-52.29762154633576), np.float64(-163.77436031472894), np.float64(93.0080341500747))"
2498,"((3, 6),)","(np.float64(0.02420364095635792),)","(np.float64(156.41447680497808),)"
2499,"((2, 15), (4, 6), (1, 9))","(np.float64(0.12069476190789004), np.float64(0.13455135195870152), np.float64(0.14832776297689704))","(np.float64(185.6167648654116), np.float64(-9.298162442153966), np.float64(-31.72654596573784))"
2500,"((0, 14), (4, 7), (8, 9), (12, 14))","(np.float64(0.1050823199753577), np.float64(0.07482617391808867), np.float64(0.11866645143318875), np.float64(0.14344687583149654))","(np.float64(85.62281759959404), np.float64(271.58666996987256), np.float64(296.05420320450725), np.float64(-44.431772854404244))"
2502,"((2, 5), (0, 13), (2, 15))","(np.float64(0.10925161604743161), np.float64(0.037428828888447674), np.float64(0.14581382635007645))","(np.float64(335.1017700289454), np.float64(194.52289925333895), np.float64(199.56007929714838))"
2503,"((7, 17),)","(np.float64(0.14703899826961983),)","(np.float64(-211.1443221663589),)"
2504,"((10, 13), (8, 19), (5, 17), (8, 16))","(np.float64(0.12018928883203957), np.float64(0.1207763829337348), np.float64(0.12206077598258404), np.float64(0.12767538812273763))","(np.float64(284.7618511324366), np.float64(146.21447977831693), np.float64(110.5751645953685), np.float64(343.54176330398457))"
2505,"((0, 16), (3, 19))","(np.float64(0.14762055621824988), np.float64(0.03609538551133496))","(np.float64(58.02662420199624), np.float64(34.6698343310195))"
2507,"((3, 19), (10, 12), (6, 14))","(np.float64(0.12065224715693519), np.float64(0.14853935756494283), np.float64(0.12784971513580162))","(np.float64(93.07335581597482), np.float64(178.31755510170734), np.float64(202.12563156846159))"
2508,"((0, 5), (0, 11), (1, 3))","(np.float64(0.11184271287602143), np.float64(0.06045790425998661), np.float64(0.09773436166047349))","(np.float64(181.67006648002808), np.float64(135.16082420568557), np.float64(-108.30738841115976))"
2510,"((2, 10), (2, 19), (3, 14))","(np.float64(0.14871847044816552), np.float64(0.08055119604013986), np.float64(0.10991702206685665))","(np.float64(294.2848534874448), np.float64(60.99010287821295), np.float64(244.66572155942498))"
2511,"((5, 19), (9, 14), (10, 19))","(np.float64(0.14295872416497837), np.float64(0.10909809510248655), np.float64(0.14477117822925545))","(np.float64(127.45209081208216), np.float64(11.690510657835546), np.float64(-172.02624796779284))"
2512,"((4, 12),)","(np.float64(0.1374543320913194),)","(np.float64(-95.72730114041406),)"
2513,"((4, 19), (12, 18), (7, 17), (6, 17))","(np.float64(0.08881329772851675), np.float64(0.051280261027103965), np.float64(0.11305595670540228), np.float64(0.1383265691993072))","(np.float64(82.76145714299795), np.float64(-79.11038634166351), np.float64(195.92023210998525), np.float64(190.6777183261147))"
2514,"((0, 5),)","(np.float64(0.1281142307038687),)","(np.float64(197.00048970050972),)"
2516,"((1, 12), (5, 15), (5, 17), (15, 17))","(np.float64(0.09598008404011904), np.float64(0.12369785458197496), np.float64(0.05846585825539614), np.float64(0.11241929158007623))","(np.float64(157.1466065178509), np.float64(-252.78592989693323), np.float64(-222.80670599125745), np.float64(29.97922390567578))"
2517,"((12, 15),)","(np.float64(0.07772300638438123),)","(np.float64(-73.88119022599582),)"
2518,"((8, 17),)","(np.float64(0.14399698579453715),)","(np.float64(-136.93533216917302),)"
2519,"((2, 4), (2, 6), (4, 6), (5, 6), (9, 16))","(np.float64(0.12797813391633361), np.float64(0.10421379074763228), np.float64(0.1226763407099481), np.float64(0.029188126127609244), np.float64(0.11641590474061221))","(np.float64(-22.09621787627873), np.float64(274.0725360332001), np.float64(296.1687539094788), np.float64(-57.81296508295287), np.float64(-144.42692678866126))"
2520,"((5, 16),)","(np.float64(0.12403990067245389),)","(np.float64(141.52373622977962),)"
2521,"((4, 7), (2, 7), (7, 17), (0, 7), (5, 17))","(np.float64(0.1477348563135573), np.float64(0.14820277217014535), np.float64(0.1457393119292035), np.float64(0.13429074036417898), np.float64(0.1349678535865258))","(np.float64(-159.15758423918868), np.float64(-127.61795725588709), np.float64(190.7496650902816), np.float64(211.9096614622608), np.float64(174.261322634591))"
2522,"((4, 10), (5, 17), (7, 19), (9, 13), (11, 15))","(np.float64(0.08166908394975769), np.float64(0.08488782705088063), np.float64(0.12415594376984343), np.float64(0.10574566081320846), np.float64(0.11959832089630558))","(np.float64(127.58317360520849), np.float64(28.185114368150124), np.float64(-65.24836245144445), np.float64(44.05886660835222), np.float64(-103.3916803366904))"
2523,"((0, 6),)","(np.float64(0.14799443457844424),)","(np.float64(-65.22585238297503),)"
2525,"((10, 12), (10, 14), (12, 14))","(np.float64(0.13753170852736055), np.float64(0.08969801809374939), np.float64(0.10195841424626331))","(np.float64(-20.109113098133093), np.float64(-95.42989592120807), np.float64(-75.32078282307498))"
2526,"((0, 15), (1, 5))","(np.float64(0.1402010158049111), np.float64(0.1391936342881314))","(np.float64(131.17764551828066), np.float64(-75.91967914140514))"
2528,"((5, 10), (13, 18), (0, 13))","(np.float64(0.13549582174787939), np.float64(0.06060707990985013), np.float64(0.1474359247309862))","(np.float64(-59.947609869827374), np.float64(-155.31222623756463), np.float64(-137.01580978471947))"
2529,"((2, 13), (14, 16))","(np.float64(0.123394290980032), np.float64(0.14994848427492985))","(np.float64(173.25177214223646), np.float64(-47.337384587361555))"
2530,"((2, 16), (9, 18), (4, 19))","(np.float64(0.1293254836435521), np.float64(0.13397156132032437), np.float64(0.12283566895988929))","(np.float64(253.15589684940807), np.float64(-162.63111975617812), np.float64(11.269508037023513))"
2531,"((6, 9),)","(np.float64(0.13979055602842133),)","(np.float64(-71.37086442174854),)"
2532,"((1, 18), (5, 14))","(np.float64(0.030621845953626024), np.float64(0.12371048000447682))","(np.float64(16.548059674320967), np.float64(185.1116028203979))"
2533,"((2, 11),)","(np.float64(0.13490510317670878),)","(np.float64(182.89672537598054),)"
2534,"((10, 11),)","(np.float64(0.14486211265258506),)","(np.float64(-44.34648325794228),)"
2535,"((5, 12), (11, 17))","(np.float64(0.03998717703566727), np.float64(0.12531015343288607))","(np.float64(-100.22666570198464), np.float64(-142.0544848961068))"
2536,"((9, 17), (1, 15), (8, 14))","(np.float64(0.11963127349802814), np.float64(0.14235461030339772), np.float64(0.14252258942097315))","(np.float64(-155.01022454574152), np.float64(106.28264620134689), np.float64(-205.81876766197888))"
2537,"((2, 3),)","(np.float64(0.04680757570371354),)","(np.float64(266.44010598839145),)"
2538,"((2, 4), (4, 14))","(np.float64(0.052023599462555206), np.float64(0.09271742186702535))","(np.float64(-318.19690498088255), np.float64(-233.32383302967747))"
2540,"((7, 11), (16, 19), (3, 8))","(np.float64(0.13517370600561868), np.float64(0.1425686662851777), np.float64(0.14716717598840445))","(np.float64(-143.1536902043614), np.float64(-263.0744711220986), np.float64(-41.52429349831095))"
2541,"((15, 16),)","(np.float64(0.08826709758701397),)","(np.float64(-49.7587109368273),)"
2542,"((2, 5),)","(np.float64(0.07834645744694088),)","(np.float64(-134.62323922777884),)"
2543,"((5, 13), (12, 19))","(np.float64(0.14458564803468937), np.float64(0.13016384975922524))","(np.float64(289.8827280881054), np.float64(27.243716041923847))"
2544,"((3, 9), (4, 6), (13, 15))","(np.float64(0.14861614085845634), np.float64(0.14795397225888277), np.float64(0.10856420145840198))","(np.float64(-343.6020293632893), np.float64(296.09734451766775), np.float64(-103.42089558228514))"
2545,"((1, 13), (4, 6), (5, 11))","(np.float64(0.05236939855933707), np.float64(0.14213609844673833), np.float64(0.14359621712187967))","(np.float64(156.12814194890348), np.float64(230.42985951922861), np.float64(176.43681847038636))"
2546,"((4, 16), (9, 18), (12, 17))","(np.float64(0.10901390100318634), np.float64(0.07660100559486785), np.float64(0.1420825586433296))","(np.float64(80.9637965493522), np.float64(-234.19485685001553), np.float64(-163.33797409095246))"
2547,"((7, 19),)","(np.float64(0.11645746218385657),)","(np.float64(57.07154509348214),)"
2548,"((14, 17),)","(np.float64(0.14196397692536794),)","(np.float64(-96.18140891968199),)"
2549,"((0, 7), (1, 4), (3, 14))","(np.float64(0.13471059326152396), np.float64(0.11430964084790597), np.float64(0.09045419677867274))","(np.float64(150.6542328008894), np.float64(62.60120799642908), np.float64(28.776667361037255))"
2550,"((4, 15), (9, 12))","(np.float64(0.1188210788041176), np.float64(0.12391243025846672))","(np.float64(-136.3372796746046), np.float64(-35.9610717950664))"
2551,"((1, 8), (6, 9), (6, 14), (11, 19), (14, 16))","(np.float64(0.13681400956504178), np.float64(0.13457456744708673), np.float64(0.14915199819112573), np.float64(0.06785523394824819), np.float64(0.0691562604540567))","(np.float64(152.69471945777343), np.float64(298.57554400055653), np.float64(197.93158901466904), np.float64(-114.53184512312279), np.float64(-60.558850335556485))"
2552,"((1, 10),)","(np.float64(0.13421785498845473),)","(np.float64(129.76386638349564),)"
2553,"((2, 4), (13, 15))","(np.float64(0.0837545580345562), np.float64(0.07306466583024328))","(np.float64(-124.29294345164459), np.float64(-102.9112873715597))"
2554,"((0, 12), (7, 9), (7, 12), (0, 15), (13, 15))","(np.float64(0.025396567164220615), np.float64(0.12833378033481435), np.float64(0.13324956876249033), np.float64(0.1401442417209043), np.float64(0.020678837299434857))","(np.float64(118.23118001368823), np.float64(-15.607483845334855), np.float64(-86.12814311687254), np.float64(-31.166915048909743), np.float64(-189.75911446992188))"
2555,"((11, 16), (13, 15))","(np.float64(0.10942945353955799), np.float64(0.13719616883187308))","(np.float64(-171.47278591621523), np.float64(-15.197411987312535))"
2556,"((1, 8),)","(np.float64(0.08232626208935157),)","(np.float64(171.13541821546954),)"
2557,"((1, 15), (3, 9), (6, 7))","(np.float64(0.08476823825226656), np.float64(0.08876840231575996), np.float64(0.11848777142590204))","(np.float64(193.39318529217923), np.float64(-79.40996609621413), np.float64(-73.7948745550733))"
2558,"((1, 9), (11, 12), (3, 11), (7, 17), (2, 9))","(np.float64(0.10319958887084915), np.float64(0.14996676695849367), np.float64(0.11826649567789388), np.float64(0.11968322046689651), np.float64(0.14626173365365785))","(np.float64(149.12095322691346), np.float64(-47.307513745822234), np.float64(-124.55385213147315), np.float64(-116.64351084537918), np.float64(125.9855142832576))"
2560,"((1, 2), (1, 10), (2, 10))","(np.float64(0.1245350002341673), np.float64(0.10385290558177271), np.float64(0.026704458631774407))","(np.float64(-78.19474042511382), np.float64(172.10101644504516), np.float64(250.29575687015898))"
2561,"((0, 10), (8, 13))","(np.float64(0.11745243341423037), np.float64(0.12381920263134606))","(np.float64(112.69050916495345), np.float64(-20.975589219027654))"
2562,"((2, 8), (6, 8))","(np.float64(0.1308585818065538), np.float64(0.14220787770652063))","(np.float64(205.05605830380142), np.float64(-33.64777808287255))"
2563,"((15, 19), (0, 3))","(np.float64(0.14640731313682304), np.float64(0.14994533831767495))","(np.float64(-101.17320810990896), np.float64(-135.01889464460209))"
2564,"((3, 10), (0, 7))","(np.float64(0.1453158622206033), np.float64(0.08951761040916055))","(np.float64(213.21599195230715), np.float64(244.49412226888205))"
2565,"((11, 19), (13, 19), (1, 9), (9, 17))","(np.float64(0.14695097934950782), np.float64(0.14744448325472312), np.float64(0.12028755111557571), np.float64(0.11555219745627937))","(np.float64(-159.53775024854446), np.float64(-141.19632561878382), np.float64(227.3399511902527), np.float64(-143.98530716023527))"
2566,"((8, 15), (12, 19))","(np.float64(0.14826317094518282), np.float64(0.12524245465614448))","(np.float64(-122.79759379160214), np.float64(-149.53687631746334))"
2567,"((3, 11),)","(np.float64(0.1298957688826992),)","(np.float64(228.72072032279942),)"
2568,"((6, 11),)","(np.float64(0.14882702974894754),)","(np.float64(-92.10370377932753),)"
2569,"((6, 18), (9, 13))","(np.float64(0.06852591779566237), np.float64(0.09471575587899012))","(np.float64(-255.35231577078866), np.float64(-86.3273276654852))"
2570,"((3, 10), (4, 13), (14, 15))","(np.float64(0.11911931244579006), np.float64(0.1169306596504865), np.float64(0.09259985616230704))","(np.float64(150.7565592091791), np.float64(166.93538385664885), np.float64(-47.44550253463717))"
2571,"((6, 14),)","(np.float64(0.10971308592061232),)","(np.float64(-10.033335151692256),)"
2572,"((8, 14), (8, 19), (14, 19), (8, 17))","(np.float64(0.11972143566992549), np.float64(0.0796153671209091), np.float64(0.057347310592855735), np.float64(0.1476146173678004))","(np.float64(279.2518701503122), np.float64(128.02140706382198), np.float64(-129.0814749885841), np.float64(-167.77736695981054))"
2573,"((4, 12),)","(np.float64(0.07383848340221344),)","(np.float64(194.63209480758337),)"
2574,"((2, 4),)","(np.float64(0.1045931520762998),)","(np.float64(-109.25429099712261),)"
2576,"((12, 18), (10, 18), (10, 12))","(np.float64(0.14971530457499577), np.float64(0.1444795385955895), np.float64(0.13322213385010684))","(np.float64(-123.83399604939308), np.float64(181.30396323740536), np.float64(256.654166586925))"
2577,"((6, 19),)","(np.float64(0.14828678359324723),)","(np.float64(170.26286903127686),)"
2578,"((0, 18), (4, 9), (14, 16), (10, 18), (4, 13))","(np.float64(0.08960669329811734), np.float64(0.09356730202674655), np.float64(0.1074366077728842), np.float64(0.10528505977235249), np.float64(0.14888094539306365))","(np.float64(55.99609458650616), np.float64(197.87941560560625), np.float64(-43.07202765162356), np.float64(-111.02272176354296), np.float64(133.43708833983982))"
2579,"((12, 15),)","(np.float64(0.10401560892640112),)","(np.float64(21.130953202159617),)"
2580,"((6, 17), (10, 14), (7, 14))","(np.float64(0.03929451990947587), np.float64(0.14398598245441985), np.float64(0.14661882065943))","(np.float64(153.9114287599017), np.float64(198.32515806907435), np.float64(165.1730893441793))"
