episode,los_id,los_dist,los_qdr
1967,"((10, 15),)","(np.float64(0.14959393775151272),)","(np.float64(230.86734907679488),)"
1968,"((8, 18), (12, 18), (2, 10), (6, 9))","(np.float64(0.1012639788978042), np.float64(0.1064832749650507), np.float64(0.14928624112143066), np.float64(0.14793860926151411))","(np.float64(182.95932774103522), np.float64(98.41367437366279), np.float64(166.88284177845475), np.float64(-43.54672060723567))"
1970,"((1, 17), (8, 18), (10, 19), (13, 19))","(np.float64(0.143468913447776), np.float64(0.13288810511809965), np.float64(0.05327507416714901), np.float64(0.13407618331398752))","(np.float64(188.89377336258576), np.float64(-178.92104758520327), np.float64(-145.51238576423407), np.float64(-173.63626741734566))"
1971,"((0, 17), (6, 15))","(np.float64(0.13118585870531888), np.float64(0.035274671747171596))","(np.float64(98.78144994093914), np.float64(204.81958152271454))"
1972,"((0, 17), (1, 9), (2, 12), (4, 14), (9, 18))","(np.float64(0.08807277780905372), np.float64(0.0973313622373428), np.float64(0.04050463474283134), np.float64(0.05321046015600034), np.float64(0.1421699311375123))","(np.float64(29.193020707902917), np.float64(176.23655547956008), np.float64(132.70310238571398), np.float64(55.448405691750935), np.float64(-163.53048177101886))"
1973,"((7, 13),)","(np.float64(0.11043100552745388),)","(np.float64(-55.191896741184436),)"
1974,"((3, 12), (11, 16), (14, 19), (3, 5), (16, 19))","(np.float64(0.12035898942915459), np.float64(0.13094827941459258), np.float64(0.07262868934953504), np.float64(0.08968360647294084), np.float64(0.09890894416720604))","(np.float64(242.261860453366), np.float64(-54.42380411543557), np.float64(-133.68614629727387), np.float64(174.03830908942018), np.float64(-211.38032014651654))"
1975,"((4, 7), (10, 14))","(np.float64(0.01874582584718632), np.float64(0.13037420112644768))","(np.float64(-54.49493703567293), np.float64(-46.12134075776103))"
1976,"((2, 16), (7, 14), (4, 11))","(np.float64(0.11042141848681848), np.float64(0.04395784455262754), np.float64(0.14834710314211358))","(np.float64(34.30703488866354), np.float64(214.5542077182077), np.float64(201.1741254079886))"
1977,"((9, 10),)","(np.float64(0.13697904206262673),)","(np.float64(122.73649359943389),)"
1978,"((5, 11),)","(np.float64(0.14164219493601257),)","(np.float64(-56.96081756089751),)"
1979,"((4, 18), (7, 12), (9, 16), (3, 7), (12, 19))","(np.float64(0.12848949165115667), np.float64(0.14304461266590734), np.float64(0.06516335489492867), np.float64(0.13451966695591935), np.float64(0.14093031688788263))","(np.float64(57.434858223336846), np.float64(257.21267693510816), np.float64(319.434188299638), np.float64(132.47671514606722), np.float64(-207.56635843407508))"
1980,"((0, 17), (1, 15))","(np.float64(0.14433657453979487), np.float64(0.12037470233784973))","(np.float64(96.15662186176723), np.float64(-153.71011607625775))"
1981,"((3, 4), (3, 18), (4, 18), (0, 4), (16, 19))","(np.float64(0.13158864652918342), np.float64(0.12982525147761662), np.float64(0.10929249816076314), np.float64(0.12890134943758913), np.float64(0.1496821307505891))","(np.float64(-1.2856183125683174), np.float64(8.471340074147093), np.float64(9.75695838671541), np.float64(-99.6252004076195), np.float64(-66.96032901108572))"
1982,"((2, 13), (4, 14))","(np.float64(0.11352562717365448), np.float64(0.10582326159906608))","(np.float64(186.3803267933867), np.float64(197.46358351147313))"
1983,"((2, 10), (4, 8), (5, 10), (11, 16), (0, 11))","(np.float64(0.10777610216264005), np.float64(0.07535388415033271), np.float64(0.12430887686858062), np.float64(0.10159765439565058), np.float64(0.12860700940165473))","(np.float64(280.58823074048064), np.float64(-6.317126658843213), np.float64(-2.666082178248562), np.float64(-179.66924005431983), np.float64(87.54649484623093))"
1984,"((2, 19), (6, 7), (11, 18), (12, 19), (7, 15))","(np.float64(0.07138819045887763), np.float64(0.05361934621471675), np.float64(0.028997702158503124), np.float64(0.10932873769464299), np.float64(0.140818534689652))","(np.float64(49.61722564842961), np.float64(-34.23877070286939), np.float64(-280.6934992475688), np.float64(72.02960100624719), np.float64(-223.55195638196807))"
1985,"((2, 4), (14, 19))","(np.float64(0.13323622679118316), np.float64(0.1041945269705585))","(np.float64(-51.81267238944204), np.float64(5.189632688464769))"
1986,"((7, 14),)","(np.float64(0.11959010389232656),)","(np.float64(175.43314030671354),)"
1987,"((0, 3),)","(np.float64(0.13297094956826772),)","(np.float64(-29.72495019864465),)"
1988,"((10, 14),)","(np.float64(0.13470659176859168),)","(np.float64(-8.000043240531127),)"
1989,"((8, 12), (12, 14), (15, 17))","(np.float64(0.10774518901766775), np.float64(0.1390553759541783), np.float64(0.13248883917413137))","(np.float64(-16.189479781991054), np.float64(-42.06533839926685), np.float64(-16.198685475636154))"
1990,"((2, 9), (9, 13), (8, 11))","(np.float64(0.13435995126941747), np.float64(0.14624906567043075), np.float64(0.14240389546597043))","(np.float64(-85.81696310997648), np.float64(-20.36287928914129), np.float64(-30.08714280766742))"
1991,"((18, 19),)","(np.float64(0.14029781201544828),)","(np.float64(-2.803375282394626),)"
1992,"((1, 18), (5, 16), (7, 18), (8, 12))","(np.float64(0.1092748949478781), np.float64(0.08653267225571776), np.float64(0.12307777800542566), np.float64(0.10343866508416055))","(np.float64(287.81632198934), np.float64(-87.35353343766297), np.float64(42.79790077717415), np.float64(-40.07791398929949))"
1994,"((1, 18), (2, 8), (11, 16), (1, 19), (12, 19))","(np.float64(0.08316813258658014), np.float64(0.08935839576021323), np.float64(0.07530558652209761), np.float64(0.1484952609553342), np.float64(0.14198451373384074))","(np.float64(39.456262855450916), np.float64(254.61158166139313), np.float64(-77.78121513071743), np.float64(73.7903549475073), np.float64(-194.39884392867776))"
1995,"((10, 18), (7, 10))","(np.float64(0.0510263341157958), np.float64(0.14163104587719608))","(np.float64(-178.88701136553846), np.float64(86.0653585442612))"
1996,"((4, 6), (8, 10), (11, 14), (11, 17), (0, 1))","(np.float64(0.10919551294345785), np.float64(0.06516806461864189), np.float64(0.12058629604536371), np.float64(0.1470793213622258), np.float64(0.14594569234242802))","(np.float64(-38.79911952358462), np.float64(-3.5173154693078743), np.float64(-6.648992836863172), np.float64(-64.82320815199029), np.float64(-77.79625772107062))"
1997,"((7, 10), (11, 15), (1, 13), (13, 15), (0, 2))","(np.float64(0.13305262635118312), np.float64(0.0984058333855099), np.float64(0.14182572758901607), np.float64(0.140494055282346), np.float64(0.14562202727321544))","(np.float64(-14.465910221014838), np.float64(-97.9770632144796), np.float64(171.4450828403239), np.float64(-300.89242344955994), np.float64(-6.449760410109851))"
1998,"((1, 8), (5, 12), (13, 18))","(np.float64(0.13083937302896764), np.float64(0.12905866118333356), np.float64(0.05051491360519922))","(np.float64(279.98176166771833), np.float64(244.1000010918188), np.float64(-187.8327950172585))"
1999,"((0, 12), (4, 10), (14, 15))","(np.float64(0.09314300002325938), np.float64(0.11564087488436844), np.float64(0.1268582540383951))","(np.float64(121.4848382317055), np.float64(-13.326444120004389), np.float64(33.01378006528893))"
2000,"((0, 1),)","(np.float64(0.1283475084782909),)","(np.float64(-3.1681396383946776),)"
2001,"((9, 17),)","(np.float64(0.1043985392209592),)","(np.float64(120.02079527337759),)"
2002,"((8, 16), (5, 17), (5, 11))","(np.float64(0.05173144701049682), np.float64(0.13289854435347614), np.float64(0.1394265849694724))","(np.float64(202.88455249387198), np.float64(167.39706361878126), np.float64(170.7952888431248))"
2003,"((16, 19), (3, 11))","(np.float64(0.059762317974051724), np.float64(0.14499922457095665))","(np.float64(-68.36174593120015), np.float64(141.64868516758492))"
2004,"((2, 16), (7, 13))","(np.float64(0.0786572758918219), np.float64(0.13292539154676244))","(np.float64(47.6516886301676), np.float64(287.7746406915829))"
2005,"((0, 8), (6, 11), (1, 15), (3, 8))","(np.float64(0.06126085343829124), np.float64(0.12279838637326837), np.float64(0.13517942629106594), np.float64(0.11490171007833436))","(np.float64(-29.24922559973419), np.float64(189.10359476218335), np.float64(104.21159597822536), np.float64(-219.75461537876285))"
2006,"((1, 8), (7, 11), (7, 18), (9, 16), (10, 13), (11, 18), (17, 18), (16, 19), (4, 6))","(np.float64(0.07925570256523293), np.float64(0.06664057881431697), np.float64(0.08245996768421054), np.float64(0.13850435581465373), np.float64(0.14334924240428915), np.float64(0.1405568817884496), np.float64(0.07357176132387422), np.float64(0.14336196363898787), np.float64(0.14488895082881637))","(np.float64(-10.948223024836295), np.float64(100.62345664885237), np.float64(85.72980431190948), np.float64(34.62802539687985), np.float64(25.504876730226925), np.float64(-14.893652336942893), np.float64(-85.95847634023099), np.float64(-51.91219521691329), np.float64(19.668393111645003))"
2007,"((0, 1),)","(np.float64(0.09584146862010244),)","(np.float64(-5.891927776253283),)"
2008,"((6, 10),)","(np.float64(0.04324655844269362),)","(np.float64(128.60413011369218),)"
2009,"((13, 15), (17, 18), (6, 13), (6, 15))","(np.float64(0.06281397461428435), np.float64(0.11939544235181701), np.float64(0.12216556833753414), np.float64(0.14546317945332657))","(np.float64(-118.22981745071041), np.float64(-1.7962699735519436), np.float64(-130.2787150224562), np.float64(-265.07209442745557))"
2010,"((13, 15), (17, 18))","(np.float64(0.04214022398921724), np.float64(0.1289521377798735))","(np.float64(-1.2359945138865953), np.float64(-6.441084727402227))"
2011,"((8, 15), (8, 19))","(np.float64(0.11792858598611683), np.float64(0.14005944051572525))","(np.float64(281.78843677124934), np.float64(137.9170150216845))"
2012,"((2, 14),)","(np.float64(0.10882134564139392),)","(np.float64(81.15708437420372),)"
2013,"((0, 13), (6, 19), (8, 17), (11, 14), (7, 9), (0, 17))","(np.float64(0.14455453891947206), np.float64(0.13109287607160244), np.float64(0.08719559786730911), np.float64(0.08303111898762519), np.float64(0.14764774916269077), np.float64(0.14776586241837264))","(np.float64(-68.52836411134581), np.float64(-247.3124414538138), np.float64(-223.3075739663613), np.float64(-251.20378991419784), np.float64(6.34070228824821), np.float64(-322.4906078382659))"
2014,"((10, 15), (5, 7))","(np.float64(0.07070962973988366), np.float64(0.14926697927013055))","(np.float64(122.27758788753118), np.float64(-30.75406764643992))"
2015,"((3, 9),)","(np.float64(0.10232420159958402),)","(np.float64(199.72215342272153),)"
2017,"((10, 18),)","(np.float64(0.13417549693317096),)","(np.float64(-157.6676967516205),)"
2018,"((15, 18), (7, 8), (3, 8))","(np.float64(0.018773218836794055), np.float64(0.14142252679190406), np.float64(0.14573647298929818))","(np.float64(-26.82972622013031), np.float64(-4.831846477166595), np.float64(-22.09275797684188))"
2019,"((3, 10), (6, 8), (15, 17), (10, 17))","(np.float64(0.12082152307590495), np.float64(0.13286372809808983), np.float64(0.10840941656534546), np.float64(0.1057491763606593))","(np.float64(226.71327285311173), np.float64(-78.78244126071749), np.float64(-17.418591814815557), np.float64(-179.10235082796262))"
2021,"((1, 5), (10, 14), (11, 18), (14, 19))","(np.float64(0.0773755769350248), np.float64(0.1123053201629998), np.float64(0.1434363714766653), np.float64(0.1394516947532771))","(np.float64(289.38088705573085), np.float64(-145.42456353388866), np.float64(-170.26397809010075), np.float64(-80.11517736643799))"
2022,"((0, 2), (5, 6), (8, 16), (0, 13), (13, 16))","(np.float64(0.07448041044665894), np.float64(0.12647042356659569), np.float64(0.1231083168307704), np.float64(0.13957761775278513), np.float64(0.13845671972803797))","(np.float64(-48.119391535152346), np.float64(-29.870553639322793), np.float64(-104.98993141118795), np.float64(193.6310954930854), np.float64(-90.99306712929663))"
2023,"((2, 13), (2, 17), (13, 17))","(np.float64(0.0598716921453315), np.float64(0.08390586191810752), np.float64(0.09328435763011188))","(np.float64(119.5992659208614), np.float64(65.18308742066702), np.float64(-54.41617850019438))"
2025,"((4, 9), (10, 14), (6, 11), (9, 11))","(np.float64(0.0684080994261685), np.float64(0.130805125160393), np.float64(0.13333750114206006), np.float64(0.14951636443222938))","(np.float64(-23.889677909876582), np.float64(-86.076348721992), np.float64(19.93137799030221), np.float64(-20.94400030752044))"
2026,"((6, 16),)","(np.float64(0.14956911600684494),)","(np.float64(-126.2655192875245),)"
2027,"((2, 4), (12, 17))","(np.float64(0.08560697805024814), np.float64(0.04571928709228288))","(np.float64(-35.727832516603144), np.float64(-160.33054890495254))"
2028,"((1, 5), (2, 13), (4, 10), (13, 18))","(np.float64(0.14006462492489438), np.float64(0.14025925179012988), np.float64(0.012228430556011336), np.float64(0.11964611427911995))","(np.float64(-71.30982518948582), np.float64(201.50042382505382), np.float64(250.12433643045455), np.float64(-187.43491003328108))"
2029,"((5, 15), (11, 12), (11, 14), (12, 14))","(np.float64(0.08727203122281148), np.float64(0.09276920385204467), np.float64(0.07223365500280207), np.float64(0.1447977043224123))","(np.float64(176.60310008197638), np.float64(-5.568323507673583), np.float64(-40.77680028069449), np.float64(-35.208476773020905))"
2030,"((2, 3),)","(np.float64(0.09782988678927618),)","(np.float64(-3.21218177449299),)"
2031,"((14, 15),)","(np.float64(0.07852647088313179),)","(np.float64(-20.25599411811126),)"
2032,"((2, 13), (2, 12))","(np.float64(0.06664604678190121), np.float64(0.1479685118753961))","(np.float64(233.98036772603513), np.float64(224.2780141631829))"
2033,"((0, 14), (2, 4), (6, 17))","(np.float64(0.10372344644734492), np.float64(0.017071045080473544), np.float64(0.12842448793367264))","(np.float64(153.72099055942243), np.float64(-31.735744108013762), np.float64(138.1201364788966))"
2034,"((2, 10), (7, 11), (9, 14), (11, 17), (17, 19), (7, 17), (7, 19))","(np.float64(0.11379298225725924), np.float64(0.076995462938783), np.float64(0.09337302251197814), np.float64(0.12677308786636288), np.float64(0.11312482698672924), np.float64(0.13605296346818635), np.float64(0.1460320182246168))","(np.float64(201.44081761666416), np.float64(-11.051627989516007), np.float64(-41.91228850378401), np.float64(-48.98647748079598), np.float64(102.03885618471438), np.float64(-125.52836305671487), np.float64(148.53193903650927))"
2036,"((3, 9), (5, 8), (10, 17))","(np.float64(0.08875568997616519), np.float64(0.09823852698745993), np.float64(0.11031461719630271))","(np.float64(-70.30411900500678), np.float64(-46.23559310809725), np.float64(145.00558375913613))"
2039,"((5, 6),)","(np.float64(0.12518864425242768),)","(np.float64(-8.950319356601085),)"
2040,"((0, 9), (10, 11))","(np.float64(0.10738314780292202), np.float64(0.107221656396295))","(np.float64(154.55101602096107), np.float64(-14.142197538997806))"
2041,"((3, 7), (1, 13))","(np.float64(0.10740794307338576), np.float64(0.11752241678328854))","(np.float64(-50.82733682637695), np.float64(172.84229153942226))"
2042,"((0, 19), (4, 7), (4, 10), (4, 18), (7, 10), (12, 15), (4, 11), (11, 13))","(np.float64(0.14748629515722203), np.float64(0.06981397978407863), np.float64(0.059292657088725054), np.float64(0.1172561332023947), np.float64(0.05893569822800891), np.float64(0.11436573224885956), np.float64(0.14889460436667037), np.float64(0.14619901000691))","(np.float64(-0.21072172658313093), np.float64(-38.333512525789814), np.float64(-75.70223233783267), np.float64(-51.133213196259334), np.float64(-37.368719812042855), np.float64(-25.774353280195328), np.float64(170.59047434978288), np.float64(-1.760499294284159))"
2043,"((0, 9), (4, 19), (5, 7), (6, 19), (2, 3), (2, 9))","(np.float64(0.08250889083059644), np.float64(0.10103264280769304), np.float64(0.12441914118296352), np.float64(0.14474897451624955), np.float64(0.14559926837413098), np.float64(0.14925709822899658))","(np.float64(217.7853987674971), np.float64(76.76292872098946), np.float64(-111.4903219793851), np.float64(-228.86005328400523), np.float64(-78.82727174143633), np.float64(242.9085049776986))"
2044,"((1, 8), (3, 14), (3, 10))","(np.float64(0.10797663622104074), np.float64(0.09356148317612065), np.float64(0.13210819488166717))","(np.float64(240.51860213273096), np.float64(-253.29568115779472), np.float64(-36.5592322185215))"
2046,"((5, 18), (8, 15))","(np.float64(0.08502584766027727), np.float64(0.1495362834105572))","(np.float64(66.08390609715951), np.float64(67.6225483372875))"
2047,"((0, 12), (1, 11), (3, 19), (12, 19))","(np.float64(0.14599275626733454), np.float64(0.07445263349750036), np.float64(0.09920089662204665), np.float64(0.14680863755601564))","(np.float64(165.67512776965378), np.float64(164.7374367464792), np.float64(-31.19764654404119), np.float64(-159.01008341794835))"
2049,"((7, 16),)","(np.float64(0.089665809726754),)","(np.float64(146.65057375543978),)"
2050,"((1, 14), (3, 12))","(np.float64(0.05359446556117382), np.float64(0.03976073531817555))","(np.float64(31.068822113478234), np.float64(31.29151312143739))"
2051,"((6, 18), (4, 13))","(np.float64(0.09566674858172326), np.float64(0.1411449429228773))","(np.float64(152.70164476186), np.float64(224.95062023163297))"
2052,"((4, 10), (7, 10), (7, 17), (10, 17), (13, 14))","(np.float64(0.12745549940459605), np.float64(0.048035096933015005), np.float64(0.06824799389368044), np.float64(0.11540791474354384), np.float64(0.09373642718808152))","(np.float64(-73.7300238129514), np.float64(-2.0067321641689375), np.float64(-200.02478188441194), np.float64(-198.01804972024303), np.float64(10.664844916513545))"
2053,"((6, 10),)","(np.float64(0.14679811856779865),)","(np.float64(-76.76856806364151),)"
2054,"((11, 18), (10, 11))","(np.float64(0.11342256925654773), np.float64(0.14360386033155575))","(np.float64(-121.43822233138228), np.float64(3.441423807065803))"
2055,"((4, 7), (15, 18), (3, 8))","(np.float64(0.14990185626861532), np.float64(0.08418498298628131), np.float64(0.14676750714222767))","(np.float64(-43.68541051724429), np.float64(135.70883230794814), np.float64(-79.55281388941148))"
2056,"((8, 10), (3, 15), (3, 7))","(np.float64(0.14961510641515485), np.float64(0.13966378457850506), np.float64(0.1271577215137747))","(np.float64(-25.795755934238855), np.float64(116.07690541593813), np.float64(-111.57378552037788))"
2057,"((1, 2), (5, 13), (9, 11), (9, 12), (11, 12), (1, 3))","(np.float64(0.08551224644254071), np.float64(0.14187751572802376), np.float64(0.13849588928570505), np.float64(0.06252043217462581), np.float64(0.1400379546191937), np.float64(0.14439126850634423))","(np.float64(333.869084126262), np.float64(-125.90134132378556), np.float64(-58.9173928614686), np.float64(-66.83111775457793), np.float64(-7.9137248931093325), np.float64(-140.53283797383375))"
2058,"((6, 12), (7, 10), (15, 18), (7, 9))","(np.float64(0.11788512082179647), np.float64(0.1452771573608512), np.float64(0.09945577893993086), np.float64(0.1460545509747039))","(np.float64(261.2074708931666), np.float64(330.9456930218828), np.float64(-144.39128864016533), np.float64(327.91813413222485))"
2059,"((0, 9), (5, 8), (7, 12), (5, 6), (5, 18))","(np.float64(0.11542680855855028), np.float64(0.03498617142595911), np.float64(0.062295148699162764), np.float64(0.14602435016839427), np.float64(0.14015047657450067))","(np.float64(-117.14209798854128), np.float64(-31.91958814798471), np.float64(-36.821210229480755), np.float64(-40.526891800372994), np.float64(125.99480130763516))"
2060,"((3, 18), (10, 14), (3, 13))","(np.float64(0.10774394160895864), np.float64(0.13142055135797745), np.float64(0.1323523377533686))","(np.float64(237.24435928110614), np.float64(-59.02495469902502), np.float64(128.99973737781505))"
2061,"((15, 17),)","(np.float64(0.021487996165460384),)","(np.float64(-34.804910153410574),)"
2062,"((15, 16),)","(np.float64(0.1282646124007729),)","(np.float64(19.994721165181005),)"
2063,"((5, 8), (12, 19))","(np.float64(0.13585780345241824), np.float64(0.14206688219650462))","(np.float64(266.73058547070855), np.float64(-108.57854865682111))"
2064,"((1, 3), (1, 16), (3, 16), (6, 14), (10, 11), (11, 19), (2, 10), (2, 6))","(np.float64(0.08110849870321772), np.float64(0.023147557455216225), np.float64(0.0963019235850392), np.float64(0.10087582894042157), np.float64(0.09269879245231531), np.float64(0.14464983574981297), np.float64(0.10741857782474662), np.float64(0.1402622548013057))","(np.float64(-61.31532660747712), np.float64(51.34166659096127), np.float64(112.65699319843839), np.float64(140.54961243828717), np.float64(5.154790816147795), np.float64(132.97225658803555), np.float64(-131.37596177250504), np.float64(-69.33201244730327))"
2065,"((2, 17),)","(np.float64(0.13088441230815118),)","(np.float64(113.10794682745626),)"
2066,"((1, 9), (2, 3), (18, 19), (0, 2))","(np.float64(0.13855870454201596), np.float64(0.1333534294438963), np.float64(0.12876549097591122), np.float64(0.14880628381461947))","(np.float64(161.6539000102045), np.float64(-14.61974135917228), np.float64(-7.587239493271284), np.float64(-58.40264911205355))"
2067,"((4, 7), (4, 16), (6, 19))","(np.float64(0.09624182349468409), np.float64(0.0907474354467572), np.float64(0.12470952300185428))","(np.float64(-44.51442995928207), np.float64(96.630160272658), np.float64(137.62343049395434))"
2068,"((1, 4), (7, 19), (9, 18), (13, 18))","(np.float64(0.06612270601462567), np.float64(0.07475108921555466), np.float64(0.11295632723600432), np.float64(0.12151215227452287))","(np.float64(-42.512205418202086), np.float64(94.21697541257586), np.float64(88.77246922419522), np.float64(-168.97851967572313))"
2069,"((10, 19), (11, 19), (2, 18))","(np.float64(0.1314141466462062), np.float64(0.1217809569613656), np.float64(0.14079200745133133))","(np.float64(-162.036508817322), np.float64(-156.64543902967836), np.float64(11.44428308923409))"
2070,"((2, 10), (6, 17), (12, 14), (0, 10))","(np.float64(0.1386795548093597), np.float64(0.1468483829037802), np.float64(0.037000867383462754), np.float64(0.12706056996523066))","(np.float64(246.71787007526137), np.float64(117.04658655218745), np.float64(-95.3233514577884), np.float64(83.49472630077851))"
2071,"((4, 9), (4, 19))","(np.float64(0.1269635659693584), np.float64(0.14575692824208583))","(np.float64(-103.21268286354284), np.float64(-286.6385210920459))"
2072,"((8, 9),)","(np.float64(0.028012157341695206),)","(np.float64(-31.20875597742425),)"
2073,"((3, 5), (8, 14))","(np.float64(0.05274527634916729), np.float64(0.13227322858499246))","(np.float64(339.1700755134332), np.float64(-107.2062291775146))"
2074,"((2, 6), (3, 7), (4, 9), (10, 13))","(np.float64(0.1090783142807869), np.float64(0.13209469034197588), np.float64(0.07022239713171641), np.float64(0.04244371004190692))","(np.float64(288.6696684478995), np.float64(-30.864468630288798), np.float64(319.70484951612895), np.float64(-101.40275231422696))"
2075,"((8, 12), (1, 8))","(np.float64(0.12995213990047216), np.float64(0.13602870305348394))","(np.float64(-54.87675399707393), np.float64(224.8482018916888))"
2076,"((9, 17), (11, 13), (3, 6))","(np.float64(0.10072923124792302), np.float64(0.08578564382622526), np.float64(0.14920760165286234))","(np.float64(-151.36522114231371), np.float64(-61.87411193402056), np.float64(-31.552666529817145))"
2077,"((6, 17),)","(np.float64(0.1441037043166802),)","(np.float64(121.9372354436239),)"
2078,"((8, 14), (10, 11))","(np.float64(0.148244193916724), np.float64(0.13379373151434626))","(np.float64(342.66232989314165), np.float64(-150.74039172865713))"
2079,"((1, 11), (5, 15), (9, 18), (16, 18), (5, 14), (8, 9))","(np.float64(0.136585739508178), np.float64(0.1316698038747251), np.float64(0.05567436625962381), np.float64(0.10179015777878067), np.float64(0.12237862903475462), np.float64(0.14896515448655528))","(np.float64(221.42818038764557), np.float64(192.1650394107341), np.float64(-100.88181034124176), np.float64(30.675294274887108), np.float64(126.85332522941847), np.float64(-26.047208137089456))"
2080,"((0, 9), (3, 14), (5, 8), (4, 8))","(np.float64(0.09691157049399557), np.float64(0.021143268603001746), np.float64(0.016923493085376332), np.float64(0.12724339029490983))","(np.float64(164.61947452745346), np.float64(158.50979889160527), np.float64(-11.63004507570588), np.float64(51.56649547850287))"
2082,"((6, 13), (11, 19))","(np.float64(0.049860491483898005), np.float64(0.1134477797451194))","(np.float64(253.75337895461212), np.float64(144.56536648324146))"
2083,"((8, 13),)","(np.float64(0.12224863963165093),)","(np.float64(-1.9401996663715124),)"
2085,"((2, 12), (3, 7), (3, 14), (3, 17), (7, 14), (7, 17))","(np.float64(0.0938480463488465), np.float64(0.09496882632015835), np.float64(0.1302153433633948), np.float64(0.04112429975323549), np.float64(0.051076000554086926), np.float64(0.13350838416875194))","(np.float64(120.53959008980836), np.float64(74.75739494025215), np.float64(48.27988194034707), np.float64(-0.7863332200684994), np.float64(-26.477512999905088), np.float64(-75.54372816032065))"
2086,"((17, 19),)","(np.float64(0.14522776799488885),)","(np.float64(-111.30280004981401),)"
2087,"((0, 2), (1, 13), (4, 11), (8, 16), (11, 18), (3, 5))","(np.float64(0.11655558058458249), np.float64(0.054024521797366956), np.float64(0.029097783148870588), np.float64(0.10329876199019339), np.float64(0.1475276123027899), np.float64(0.14338553261814332))","(np.float64(-54.36178595243808), np.float64(-77.25353897765046), np.float64(284.5579453837798), np.float64(-222.17367318579159), np.float64(-191.04831162656524), np.float64(-34.51120310038198))"
2088,"((0, 5), (0, 19), (2, 6), (5, 19), (13, 17), (14, 16), (0, 15), (8, 16))","(np.float64(0.12201411759665594), np.float64(0.07891771919115134), np.float64(0.08119304672880494), np.float64(0.027671661507843483), np.float64(0.0705932100990955), np.float64(0.1307588072540128), np.float64(0.14284098667237147), np.float64(0.14952625212408296))","(np.float64(37.885042568879726), np.float64(154.54974703959076), np.float64(82.1303436631938), np.float64(31.082005741715278), np.float64(-60.94275118701886), np.float64(-56.35290586436287), np.float64(279.4170583880312), np.float64(-33.06092366589856))"
2090,"((0, 6), (1, 8), (2, 12), (3, 17), (12, 13), (17, 19))","(np.float64(0.07246036074743012), np.float64(0.03302465953524143), np.float64(0.14372841679650114), np.float64(0.1332589813097347), np.float64(0.12403577413093635), np.float64(0.14883432052469384))","(np.float64(-126.53299763696518), np.float64(226.6924154183233), np.float64(169.19083462969263), np.float64(93.3625320385261), np.float64(-55.164674463181896), np.float64(-47.96533156863984))"
2091,"((3, 6),)","(np.float64(0.14757682062846753),)","(np.float64(-33.886759464831016),)"
2092,"((2, 10), (2, 16), (10, 16))","(np.float64(0.1346139548615366), np.float64(0.12887768220531073), np.float64(0.13041806329591668))","(np.float64(160.3915844556953), np.float64(118.25647745470161), np.float64(-42.13510700099367))"
2094,"((6, 7),)","(np.float64(0.08669812169807631),)","(np.float64(-59.69087283623165),)"
2095,"((5, 8), (7, 13), (7, 14), (9, 15), (9, 10))","(np.float64(0.05937994285762443), np.float64(0.09428174963939301), np.float64(0.09185343734463357), np.float64(0.1185812402390166), np.float64(0.11577564205947696))","(np.float64(-54.53689685823508), np.float64(288.7665042864331), np.float64(329.7338502003648), np.float64(334.19474374279474), np.float64(228.82348039722325))"
2096,"((15, 16),)","(np.float64(0.10522052831120411),)","(np.float64(-1.0774583047534065),)"
2097,"((0, 5), (1, 18))","(np.float64(0.07986876061669063), np.float64(0.11526270889007023))","(np.float64(178.6101896345766), np.float64(18.416806204548692))"
2098,"((1, 13), (14, 16))","(np.float64(0.07197508708800265), np.float64(0.022901356983075924))","(np.float64(93.54327386067473), np.float64(-27.96357374915698))"
2099,"((3, 17), (11, 13))","(np.float64(0.06079820695333957), np.float64(0.142162751904933))","(np.float64(-256.55026685109146), np.float64(-103.87881582991844))"
2100,"((13, 17),)","(np.float64(0.11775983250073734),)","(np.float64(-125.13729301591866),)"
2101,"((0, 13), (1, 7), (2, 11), (2, 15), (11, 15), (11, 17), (7, 8), (1, 3), (3, 5))","(np.float64(0.06312942250401113), np.float64(0.09570609497150197), np.float64(0.14283237696078832), np.float64(0.12636481511860764), np.float64(0.0693488841839424), np.float64(0.13249521470720035), np.float64(0.12812203242293407), np.float64(0.14547580161127333), np.float64(0.14103546793086724))","(np.float64(204.8191607466656), np.float64(-83.48115076294727), np.float64(225.045196976734), np.float64(226.85860251162302), np.float64(-8.192961911169903), np.float64(-222.5856462703211), np.float64(120.93071766491549), np.float64(3.313701061397552), np.float64(-33.14876554319755))"
2102,"((0, 5), (2, 12), (3, 9), (3, 11), (7, 12), (13, 18), (15, 16), (10, 16), (11, 13))","(np.float64(0.062151076426163666), np.float64(0.08521737661995982), np.float64(0.06793933095261084), np.float64(0.06629282073521556), np.float64(0.07890803230877173), np.float64(0.05823257531762945), np.float64(0.06146311611163789), np.float64(0.12356892006746296), np.float64(0.14630528765543416))","(np.float64(-72.05134248203649), np.float64(216.01945925323884), np.float64(123.26601307449758), np.float64(244.85860261780954), np.float64(115.81229549708416), np.float64(-43.09318637471041), np.float64(-1.415498601544627), np.float64(180.77352631790194), np.float64(-34.15672487421719))"
