episode,los_id,los_dist,los_qdr
0,"((7, 9),)","(np.float64(0.1359085166332134),)","(np.float64(-319.77351488028665),)"
1,"((6, 19),)","(np.float64(0.09274419987543053),)","(np.float64(185.9986708018725),)"
2,"((2, 9), (6, 7))","(np.float64(0.03951822786329527), np.float64(0.10631168240377967))","(np.float64(226.58046332364682), np.float64(10.925688682362193))"
3,"((5, 10),)","(np.float64(0.14746475724131106),)","(np.float64(-111.73057818381756),)"
4,"((3, 14), (3, 17))","(np.float64(0.05546277207456826), np.float64(0.12076486689241636))","(np.float64(186.09295986874452), np.float64(113.79825958221613))"
5,"((1, 5),)","(np.float64(0.13827503340139072),)","(np.float64(-56.33209502075567),)"
6,"((15, 17), (0, 17))","(np.float64(0.12241244583974357), np.float64(0.1442558077969928))","(np.float64(-12.24789736681032), np.float64(-166.72498936341685))"
7,"((0, 8), (5, 17))","(np.float64(0.09504435129758686), np.float64(0.11782287774952725))","(np.float64(150.71242844810502), np.float64(195.70995867052721))"
8,"((5, 10), (17, 19))","(np.float64(0.13735700757403868), np.float64(0.10032198255909985))","(np.float64(-135.46018627045368), np.float64(41.91292419994642))"
10,"((5, 11),)","(np.float64(0.12901777982303742),)","(np.float64(191.90615632783806),)"
12,"((2, 11), (5, 11))","(np.float64(0.1456431667527234), np.float64(0.0986631510234542))","(np.float64(138.770950929234), np.float64(117.96518778587625))"
16,"((6, 11), (13, 19), (10, 19))","(np.float64(0.09616458714326777), np.float64(0.12818827649296938), np.float64(0.13798795748721807))","(np.float64(-59.98657557943204), np.float64(65.69165386484428), np.float64(136.22880784337963))"
17,"((7, 12), (7, 18))","(np.float64(0.11099758778892602), np.float64(0.14567157430474986))","(np.float64(282.84282521514723), np.float64(107.26172001211444))"
20,"((0, 9),)","(np.float64(0.13787922836361005),)","(np.float64(185.46945153133203),)"
21,"((3, 9),)","(np.float64(0.1486281609488187),)","(np.float64(-73.68179791795922),)"
23,"((4, 5), (4, 6), (5, 6), (11, 15), (2, 13))","(np.float64(0.06213772679908923), np.float64(0.07366335851920267), np.float64(0.06361561356466118), np.float64(0.12718341414538853), np.float64(0.1226809458170132))","(np.float64(98.23692031444031), np.float64(143.32371402141632), np.float64(45.08679370697601), np.float64(11.49690775932504), np.float64(161.58415791315957))"
24,"((4, 8), (4, 13), (6, 15), (11, 14), (0, 15), (8, 18))","(np.float64(0.14071653009774954), np.float64(0.13438507593464838), np.float64(0.06500943815506117), np.float64(0.10902217156707762), np.float64(0.12044964806739915), np.float64(0.14605118361380431))","(np.float64(193.65413926081942), np.float64(174.29375328021644), np.float64(220.25650000888055), np.float64(-7.077669425112049), np.float64(89.89122709581403), np.float64(-146.37370879283367))"
25,"((1, 5), (1, 13), (12, 16))","(np.float64(0.03198219663286642), np.float64(0.11815546482338093), np.float64(0.14597579338876834))","(np.float64(-24.784996351338975), np.float64(-110.33436942806702), np.float64(-220.24295387892954))"
26,"((3, 8), (11, 17), (4, 5))","(np.float64(0.09767889081222392), np.float64(0.10310606209009539), np.float64(0.11303283676004577))","(np.float64(177.5527813967513), np.float64(-144.57199546121012), np.float64(167.13095869566098))"
27,"((9, 10), (9, 16), (10, 16), (13, 17))","(np.float64(0.07807105454028368), np.float64(0.13310574245468468), np.float64(0.11735106473112616), np.float64(0.14833720741636558))","(np.float64(44.89804143732306), np.float64(-51.902395988060846), np.float64(-96.8004374253839), np.float64(231.8544910713086))"
28,"((7, 11), (16, 19), (1, 10), (5, 16))","(np.float64(0.1160103212015405), np.float64(0.07680789996999077), np.float64(0.14619117081024066), np.float64(0.1378751987319515))","(np.float64(276.7961170854342), np.float64(-85.70151388773732), np.float64(229.30802153654292), np.float64(-40.992114359487005))"
29,"((3, 5), (0, 11), (4, 7), (4, 8))","(np.float64(0.06641118749235271), np.float64(0.09645653151938557), np.float64(0.13735796366988154), np.float64(0.12659688718130824))","(np.float64(-82.47029179497963), np.float64(182.70128842586837), np.float64(-26.810377529219352), np.float64(188.59297713076484))"
30,"((0, 12),)","(np.float64(0.1420859950576803),)","(np.float64(165.38270305251524),)"
31,"((8, 12),)","(np.float64(0.09855617811682324),)","(np.float64(-95.57467897235142),)"
32,"((1, 2), (8, 16), (2, 12), (12, 19), (1, 3))","(np.float64(0.11040464818597834), np.float64(0.08225324294399784), np.float64(0.1300779839999188), np.float64(0.10763758156566564), np.float64(0.09074594146616399))","(np.float64(29.876107596963976), np.float64(277.82019658017094), np.float64(214.71725186927102), np.float64(-113.91048677983912), np.float64(84.46842383484437))"
33,"((3, 13),)","(np.float64(0.1481467419420318),)","(np.float64(180.01051222698527),)"
34,"((6, 12), (8, 15))","(np.float64(0.023030788777644185), np.float64(0.13406079429444503))","(np.float64(-85.38999472892579), np.float64(23.12635471863564))"
35,"((0, 4), (0, 16))","(np.float64(0.046390356014038306), np.float64(0.13973226624645146))","(np.float64(6.540501788452019), np.float64(43.45527856717112))"
36,"((2, 10), (10, 16), (12, 19), (9, 19))","(np.float64(0.06583849538341495), np.float64(0.06611565368412642), np.float64(0.128594864372518), np.float64(0.13710265511051298))","(np.float64(172.64297598840938), np.float64(-227.9429492413675), np.float64(-175.91324349704388), np.float64(-154.64081605818018))"
37,"((11, 18),)","(np.float64(0.14345851514890254),)","(np.float64(-188.81980136139055),)"
38,"((6, 15), (11, 18))","(np.float64(0.13872583206582453), np.float64(0.14531886510794342))","(np.float64(152.749877400834), np.float64(-115.65757641182105))"
39,"((5, 18),)","(np.float64(0.11981509458048761),)","(np.float64(145.05736847156717),)"
41,"((9, 16), (12, 18), (0, 9))","(np.float64(0.13471074035275102), np.float64(0.07064319368553383), np.float64(0.12376901242152644))","(np.float64(-58.6293819792464), np.float64(-154.726549196305), np.float64(173.63721701261863))"
42,"((0, 18), (9, 13), (11, 19))","(np.float64(0.1322203197934487), np.float64(0.11544364242295416), np.float64(0.06207225543210469))","(np.float64(121.69591762781289), np.float64(-110.56022641240463), np.float64(-188.42277806406366))"
43,"((3, 8),)","(np.float64(0.05871133511677208),)","(np.float64(-62.798215240202865),)"
44,"((2, 9),)","(np.float64(0.11958879723582361),)","(np.float64(196.3735666388639),)"
45,"((7, 18), (10, 19), (11, 12))","(np.float64(0.13584697533783865), np.float64(0.0720795541835637), np.float64(0.09440160568510723))","(np.float64(-232.190611767483), np.float64(-205.70929815582184), np.float64(45.010853147564944))"
46,"((6, 12), (7, 16), (11, 18))","(np.float64(0.14770774002205136), np.float64(0.10293796200067883), np.float64(0.13359831198620206))","(np.float64(22.761760762520623), np.float64(75.76225907289495), np.float64(123.91916821775825))"
47,"((4, 8),)","(np.float64(0.10422299030588683),)","(np.float64(-111.05337605980782),)"
48,"((0, 15),)","(np.float64(0.1331096743580683),)","(np.float64(99.03578475671958),)"
50,"((9, 18),)","(np.float64(0.11492329416995277),)","(np.float64(-156.8278429446579),)"
51,"((2, 4), (9, 19))","(np.float64(0.11161181026343402), np.float64(0.12608980146376358))","(np.float64(128.46529697778402), np.float64(-120.69284628247993))"
52,"((2, 10), (13, 18), (2, 14))","(np.float64(0.14848343177308743), np.float64(0.14530980060457205), np.float64(0.14645044314357594))","(np.float64(167.75924891199185), np.float64(-98.5906971004465), np.float64(144.70821660641343))"
53,"((1, 6),)","(np.float64(0.10808293693668238),)","(np.float64(-89.6879995080736),)"
54,"((4, 12),)","(np.float64(0.12319719667682755),)","(np.float64(120.56309382638926),)"
55,"((9, 19),)","(np.float64(0.0645063642923439),)","(np.float64(141.74478436446125),)"
56,"((4, 13), (4, 15))","(np.float64(0.09524082190178933), np.float64(0.08649821370819175))","(np.float64(176.15858419184798), np.float64(192.21812492949795))"
58,"((6, 8), (9, 14), (2, 10))","(np.float64(0.0575604743447797), np.float64(0.12634729565808409), np.float64(0.14270058225392346))","(np.float64(260.5510366354256), np.float64(-69.92615031928091), np.float64(189.34900797963786))"
59,"((8, 18), (11, 18))","(np.float64(0.08790228319933012), np.float64(0.13967829762021491))","(np.float64(-206.57595345204842), np.float64(-181.80825270955606))"
62,"((1, 11), (2, 13))","(np.float64(0.1051436719663137), np.float64(0.12419306546906739))","(np.float64(164.81978286149217), np.float64(100.51341933604357))"
63,"((3, 13),)","(np.float64(0.14531218710860735),)","(np.float64(210.8115076610453),)"
64,"((1, 10), (8, 11), (7, 18), (2, 14))","(np.float64(0.1223194866087642), np.float64(0.06601461533225692), np.float64(0.1361971694105579), np.float64(0.14861489762026872))","(np.float64(150.70161641578386), np.float64(-83.14624390116347), np.float64(184.7263309877902), np.float64(138.59494036603348))"
65,"((7, 15), (1, 7))","(np.float64(0.13001264255230083), np.float64(0.14949992146970498))","(np.float64(133.36115415804971), np.float64(-95.17685166287231))"
66,"((0, 12), (2, 13))","(np.float64(0.08684023226573193), np.float64(0.14595828383956944))","(np.float64(162.69193106890924), np.float64(194.7026956133398))"
67,"((11, 15),)","(np.float64(0.10319848931958574),)","(np.float64(-22.893878680308603),)"
68,"((7, 9), (2, 9), (5, 15))","(np.float64(0.09073671907523852), np.float64(0.14170327002796668), np.float64(0.1244667565057201))","(np.float64(305.7206851544787), np.float64(184.57456013249134), np.float64(-77.08667165339057))"
69,"((3, 12), (14, 17), (9, 12))","(np.float64(0.09232139226137741), np.float64(0.14772033346687363), np.float64(0.14973930900911442))","(np.float64(204.2470893458241), np.float64(-5.118717753218675), np.float64(274.6298138389266))"
71,"((1, 19), (3, 19), (3, 12))","(np.float64(0.08210609594190142), np.float64(0.0716967869330019), np.float64(0.11351175162273329))","(np.float64(17.17762501337515), np.float64(89.79613172299187), np.float64(125.58242974712658))"
72,"((11, 19), (6, 17), (6, 15))","(np.float64(0.12569817035852215), np.float64(0.12292964555803358), np.float64(0.12941398620601008))","(np.float64(-203.48749361755517), np.float64(142.28105443124724), np.float64(-133.7139986060531))"
73,"((18, 19),)","(np.float64(0.13960842548430125),)","(np.float64(15.524635610445216),)"
74,"((11, 13), (12, 18))","(np.float64(0.1336601248727885), np.float64(0.141553668573428))","(np.float64(297.2951781255281), np.float64(-87.60345108638268))"
75,"((12, 18),)","(np.float64(0.11585590225360667),)","(np.float64(-118.5650167821401),)"
77,"((7, 15), (8, 17), (10, 17), (13, 19), (7, 14), (6, 19), (8, 19))","(np.float64(0.11771818870211617), np.float64(0.10440574740610577), np.float64(0.07846925488644395), np.float64(0.12251815267154172), np.float64(0.03606739563040884), np.float64(0.13841680523524308), np.float64(0.12108646901198541))","(np.float64(220.190138934802), np.float64(-144.58668878442666), np.float64(-126.52360001238986), np.float64(-121.16364627532329), np.float64(147.39919426982095), np.float64(182.45624315529022), np.float64(-106.3422941274149))"
78,"((1, 3), (2, 10))","(np.float64(0.09822178937133685), np.float64(0.05203863119882202))","(np.float64(-77.17829528100165), np.float64(-77.9528837697352))"
79,"((16, 19),)","(np.float64(0.14321278369354898),)","(np.float64(12.03741474219072),)"
80,"((2, 16), (5, 19))","(np.float64(0.11580832654879762), np.float64(0.0985537599921249))","(np.float64(35.84525479278119), np.float64(-230.13119635939785))"
81,"((0, 15), (2, 11))","(np.float64(0.09517345417310351), np.float64(0.1495933651344441))","(np.float64(90.05633190211267), np.float64(132.4117414146482))"
82,"((1, 16), (12, 18), (17, 18), (1, 17))","(np.float64(0.10686856324777558), np.float64(0.11763307717842353), np.float64(0.12162806637531855), np.float64(0.14251550436048974))","(np.float64(183.8837401892888), np.float64(-144.79875176603474), np.float64(-26.391848567001233), np.float64(74.02599539243255))"
83,"((10, 11), (10, 15), (8, 15))","(np.float64(0.03433678467116679), np.float64(0.12895177684183262), np.float64(0.1175856015613762))","(np.float64(-36.53279783667875), np.float64(-111.03896570808459), np.float64(-121.75503163678897))"
84,"((7, 14), (11, 19))","(np.float64(0.08593956866020501), np.float64(0.13881255565363176))","(np.float64(147.4980431813463), np.float64(-47.200824036508635))"
85,"((14, 15), (2, 11))","(np.float64(0.08735922935061534), np.float64(0.14441300889538497))","(np.float64(38.74812800343375), np.float64(213.4666416844468))"
86,"((4, 16),)","(np.float64(0.1490827913206298),)","(np.float64(52.66022994421246),)"
87,"((6, 11), (3, 18))","(np.float64(0.09696401994426715), np.float64(0.14256579400753494))","(np.float64(-166.98938726455106), np.float64(97.59376686444554))"
88,"((6, 13), (2, 13))","(np.float64(0.14954439195763072), np.float64(0.09871441845981901))","(np.float64(233.67820600654238), np.float64(-134.55572265073744))"
89,"((6, 12),)","(np.float64(0.13988531960167283),)","(np.float64(210.98183562296157),)"
90,"((2, 17),)","(np.float64(0.14462339782053116),)","(np.float64(92.9991322819337),)"
91,"((7, 13), (2, 13))","(np.float64(0.11951849241405559), np.float64(0.12646009703092498))","(np.float64(211.47445439215738), np.float64(247.46368872005525))"
93,"((13, 18),)","(np.float64(0.049334506831305275),)","(np.float64(-42.276611188556416),)"
95,"((2, 3), (4, 7), (9, 14), (15, 19), (5, 14), (2, 9))","(np.float64(0.14540223254159793), np.float64(0.046091697678631936), np.float64(0.08627959542841956), np.float64(0.10505574854584625), np.float64(0.14505615599293267), np.float64(0.14748513903625338))","(np.float64(-11.953831797886266), np.float64(275.63763937462573), np.float64(-62.515232326749526), np.float64(-214.79758873553055), np.float64(-77.54651729960653), np.float64(244.88299056746143))"
96,"((0, 9), (15, 17))","(np.float64(0.06366600361316653), np.float64(0.1473082163670595))","(np.float64(-113.1579296589099), np.float64(-66.83056470071011))"
97,"((0, 19), (3, 10), (14, 16))","(np.float64(0.14789068358898402), np.float64(0.1381971051113011), np.float64(0.1377979658265295))","(np.float64(20.53158833127185), np.float64(185.977158783233), np.float64(18.695411639120152))"
98,"((3, 17), (9, 15), (5, 18), (3, 15))","(np.float64(0.09677845221190301), np.float64(0.07237968749663164), np.float64(0.08733038395663385), np.float64(0.09602841996578058))","(np.float64(153.1587311812499), np.float64(240.22623478907974), np.float64(113.66864988861397), np.float64(183.35491413814526))"
99,"((0, 17),)","(np.float64(0.13433303908524155),)","(np.float64(-33.49265456214607),)"
100,"((7, 18),)","(np.float64(0.1395265499593957),)","(np.float64(-182.3174450227301),)"
101,"((1, 3), (0, 8), (0, 12))","(np.float64(0.1450338785860538), np.float64(0.14096659476761955), np.float64(0.14659149853704567))","(np.float64(26.414580412547537), np.float64(176.5992847438065), np.float64(137.8398134420206))"
102,"((1, 2), (1, 6), (2, 6))","(np.float64(0.0786546389421727), np.float64(0.13795128923290603), np.float64(0.11339140885871421))","(np.float64(10.87721148249446), np.float64(-43.829902469520135), np.float64(-54.707113952014595))"
104,"((5, 16), (12, 17))","(np.float64(0.03773428959830439), np.float64(0.14202153869931955))","(np.float64(115.18957289312692), np.float64(-163.59525915178753))"
105,"((10, 18),)","(np.float64(0.09772316271297479),)","(np.float64(-178.74499452757755),)"
106,"((1, 14), (4, 16))","(np.float64(0.13464519226416577), np.float64(0.14899461275918302))","(np.float64(54.733863709454), np.float64(159.4716740356835))"
107,"((1, 19), (3, 14), (4, 7), (8, 9), (8, 18))","(np.float64(0.13486268966901735), np.float64(0.1247263255868397), np.float64(0.09535752361592774), np.float64(0.12603272940566), np.float64(0.125302919049712))","(np.float64(-4.1982129146517195), np.float64(-43.5258476682713), np.float64(-73.9014468960035), np.float64(43.006799154293674), np.float64(95.92554243565525))"
108,"((5, 10), (5, 11), (7, 18))","(np.float64(0.11385747278596874), np.float64(0.04962698271247179), np.float64(0.1484516848507631))","(np.float64(-151.4284749937803), np.float64(-114.97467224444404), np.float64(-202.6290727229478))"
109,"((1, 11), (7, 18))","(np.float64(0.09448962575312524), np.float64(0.1184520179239749))","(np.float64(232.74415701816866), np.float64(221.22733260518936))"
110,"((0, 14),)","(np.float64(0.08366892618003463),)","(np.float64(168.624138120343),)"
111,"((2, 15), (2, 10))","(np.float64(0.12511386027543445), np.float64(0.14642940085464531))","(np.float64(149.94708814925912), np.float64(225.99753063667924))"
112,"((2, 8), (15, 19))","(np.float64(0.12176736885124044), np.float64(0.12939736120435258))","(np.float64(-100.51813113673711), np.float64(-73.25095505318498))"
113,"((5, 11),)","(np.float64(0.14158622863868375),)","(np.float64(-39.00246508797602),)"
114,"((2, 14), (6, 14), (12, 13), (12, 16), (13, 16), (7, 14))","(np.float64(0.1090271502547916), np.float64(0.13283890233364606), np.float64(0.13299116314047915), np.float64(0.041981373924934215), np.float64(0.12255459635087401), np.float64(0.04725116757597722))","(np.float64(55.29518362495213), np.float64(92.15612098962538), np.float64(325.16823421669795), np.float64(122.43167875114585), np.float64(-202.7365554655521), np.float64(105.43727308065866))"
115,"((9, 17),)","(np.float64(0.1402714114949478),)","(np.float64(-172.77324985843285),)"
116,"((10, 13),)","(np.float64(0.14402076444615464),)","(np.float64(36.08773509837431),)"
117,"((1, 18), (2, 6), (2, 11), (6, 11), (12, 15))","(np.float64(0.12652690754967588), np.float64(0.14808354327446022), np.float64(0.13890148881301873), np.float64(0.035839441263364115), np.float64(0.10371725900564527))","(np.float64(151.07199225495071), np.float64(-75.50550619610692), np.float64(241.0189918731478), np.float64(316.5244980692547), np.float64(-48.20258287246952))"
118,"((9, 19),)","(np.float64(0.14600069745292027),)","(np.float64(-192.43858917310249),)"
119,"((11, 15),)","(np.float64(0.14935433022957725),)","(np.float64(-180.70501432865677),)"
120,"((1, 4), (1, 12), (1, 13), (4, 12), (4, 13), (9, 15), (12, 13), (0, 13))","(np.float64(0.04613290321968035), np.float64(0.10612819985272139), np.float64(0.10372842445856818), np.float64(0.14885525732653052), np.float64(0.09526598246349882), np.float64(0.11756127743311438), np.float64(0.1444878361221104), np.float64(0.12639854117487337))","(np.float64(-12.03528566970897), np.float64(227.3008488980637), np.float64(188.29588580224447), np.float64(239.33613456777266), np.float64(200.33117147195344), np.float64(-334.6156633965737), np.float64(-39.00496309581922), np.float64(204.57294191314537))"
121,"((3, 10), (3, 16), (1, 8))","(np.float64(0.08222339849977099), np.float64(0.14170194058813934), np.float64(0.1350243482566938))","(np.float64(181.6905994361224), np.float64(117.55249864333172), np.float64(157.12799748312983))"
122,"((1, 5), (11, 17), (14, 19), (10, 15))","(np.float64(0.13706348154265074), np.float64(0.1483024700487622), np.float64(0.12165528928864441), np.float64(0.14440337024893488))","(np.float64(-28.247168119944263), np.float64(-203.7066146313682), np.float64(-196.35863961113608), np.float64(-199.64402171219115))"
123,"((5, 10),)","(np.float64(0.0735589768718974),)","(np.float64(297.20908677365543),)"
124,"((11, 12),)","(np.float64(0.09324718426223368),)","(np.float64(45.27417849509288),)"
125,"((0, 14), (2, 16), (4, 11), (4, 17), (7, 10), (11, 17))","(np.float64(0.13791507810435136), np.float64(0.08669733847123695), np.float64(0.11915693567147458), np.float64(0.021418228380101042), np.float64(0.11385112024447036), np.float64(0.12000668355825816))","(np.float64(176.9111628722086), np.float64(225.06533695086586), np.float64(-44.72538270054616), np.float64(-309.28724646118087), np.float64(292.8511431759025), np.float64(-264.5618637606347))"
126,"((3, 7), (10, 17), (11, 16), (13, 15))","(np.float64(0.1328281466850589), np.float64(0.0928513441105658), np.float64(0.06744452424770307), np.float64(0.06247663500226291))","(np.float64(169.81161378366306), np.float64(-40.369237867314496), np.float64(-76.84011785349901), np.float64(-48.352630347652166))"
127,"((10, 16), (12, 15))","(np.float64(0.07482338679598875), np.float64(0.10710176565773039))","(np.float64(-138.45086519347), np.float64(-6.588629364778683))"
128,"((7, 16),)","(np.float64(0.13514528925607272),)","(np.float64(68.13568288293905),)"
129,"((1, 4), (14, 18))","(np.float64(0.053148073333230156), np.float64(0.14909901138426018))","(np.float64(33.085693370328556), np.float64(-158.35963976580177))"
130,"((8, 16), (16, 18))","(np.float64(0.14148020385884652), np.float64(0.1321972663730951))","(np.float64(-54.319520576790865), np.float64(-238.14928468905873))"
131,"((5, 15), (9, 17))","(np.float64(0.14904694867815926), np.float64(0.12631318839445652))","(np.float64(-107.85787553478895), np.float64(-219.1474619119769))"
133,"((9, 11), (4, 15), (2, 11))","(np.float64(0.1126122702163025), np.float64(0.14178872310157556), np.float64(0.1261383708500396))","(np.float64(-76.81582916040253), np.float64(-170.27395975857712), np.float64(188.67274459014334))"
134,"((3, 10), (5, 17), (12, 15))","(np.float64(0.024612620513583063), np.float64(0.08965647388523089), np.float64(0.10141987152982679))","(np.float64(-3.9502032309914625), np.float64(156.62100633893272), np.float64(-31.309859611689944))"
135,"((1, 4), (3, 12), (10, 18))","(np.float64(0.1207285483677607), np.float64(0.14808320013984086), np.float64(0.0989886900457558))","(np.float64(-138.2674402422919), np.float64(79.95092323990826), np.float64(-195.41494584752422))"
136,"((9, 16),)","(np.float64(0.10889223570488052),)","(np.float64(14.703843782269985),)"
137,"((3, 8), (7, 16), (14, 16))","(np.float64(0.06609025283923287), np.float64(0.13505270506487962), np.float64(0.14974387146191306))","(np.float64(197.61482652365726), np.float64(-157.31712090716258), np.float64(-4.807961451220592))"
138,"((6, 14),)","(np.float64(0.1300081021605946),)","(np.float64(158.31047283616192),)"
140,"((0, 19), (4, 16), (4, 18), (7, 9), (16, 18))","(np.float64(0.11701334081675946), np.float64(0.0806740847017142), np.float64(0.13526431078328308), np.float64(0.03864924660281188), np.float64(0.10077118803434887))","(np.float64(58.60410057618458), np.float64(-192.0093661691029), np.float64(-194.14771310396424), np.float64(-54.53200142895548), np.float64(-2.138346934861346))"
141,"((12, 16),)","(np.float64(0.1331259320126828),)","(np.float64(19.84688084079852),)"
142,"((15, 19), (3, 14), (11, 18))","(np.float64(0.058526759689253076), np.float64(0.14723308866267856), np.float64(0.14038683377405398))","(np.float64(-94.130126868444), np.float64(58.249212430002615), np.float64(-226.5535679420334))"
143,"((12, 18),)","(np.float64(0.1319126837445627),)","(np.float64(116.5895564893944),)"
144,"((6, 13), (9, 17), (2, 13))","(np.float64(0.03444356579814031), np.float64(0.10193482047428593), np.float64(0.1466388224835484))","(np.float64(186.71930517581103), np.float64(-183.33686661130344), np.float64(298.708308819514))"
145,"((6, 12), (8, 16), (7, 11))","(np.float64(0.11541771505106078), np.float64(0.1354334444095786), np.float64(0.14225358931780827))","(np.float64(137.9207731098448), np.float64(100.5852241338855), np.float64(180.52006240151047))"
146,"((0, 12), (9, 19))","(np.float64(0.12026038499850684), np.float64(0.0777571256955262))","(np.float64(47.521994165158276), np.float64(-185.60012294657605))"
148,"((1, 10), (4, 17), (6, 8))","(np.float64(0.07288187224078968), np.float64(0.14715414390063247), np.float64(0.05149388311228072))","(np.float64(201.00114567003703), np.float64(101.75797298711498), np.float64(292.37401840663154))"
150,"((4, 9), (6, 15), (14, 18), (2, 4), (2, 9), (4, 14))","(np.float64(0.12826456208920475), np.float64(0.1429717539768922), np.float64(0.08318412165042062), np.float64(0.14988098907120695), np.float64(0.14893028174469253), np.float64(0.12739143092584823))","(np.float64(162.41129488281814), np.float64(213.60673055250578), np.float64(-95.15461771172), np.float64(-125.28317760566648), np.float64(76.81044860077532), np.float64(227.73327799279542))"
151,"((5, 18), (12, 13))","(np.float64(0.14675927674950118), np.float64(0.11049767646483578))","(np.float64(-149.48949716452296), np.float64(17.463101584890012))"
152,"((4, 10), (7, 11))","(np.float64(0.02623950349281105), np.float64(0.09516738545899424))","(np.float64(259.9251990946934), np.float64(288.53527616441636))"
153,"((3, 16), (6, 9), (9, 14), (14, 18), (9, 18), (8, 14))","(np.float64(0.12735434631415413), np.float64(0.14717254412111228), np.float64(0.10355452139620375), np.float64(0.08946045826108744), np.float64(0.13751218441111368), np.float64(0.1287289238752197))","(np.float64(88.25585809313137), np.float64(289.4688479573248), np.float64(-120.24358442034713), np.float64(-48.17018147668597), np.float64(-186.58911417889345), np.float64(-59.03441514143492))"
154,"((7, 10), (13, 19))","(np.float64(0.13912994127076714), np.float64(0.14074621760075592))","(np.float64(303.30265575100793), np.float64(-173.42389018553806))"
155,"((1, 11),)","(np.float64(0.1340349329255525),)","(np.float64(181.50387497390034),)"
156,"((6, 10),)","(np.float64(0.11365749679813121),)","(np.float64(16.359147518584848),)"
157,"((14, 16),)","(np.float64(0.04301009360260559),)","(np.float64(65.3693648282703),)"
158,"((8, 11), (9, 17), (8, 19))","(np.float64(0.12255116063916505), np.float64(0.13770398815650592), np.float64(0.14846918436016893))","(np.float64(-57.61108914457037), np.float64(-165.28196560745934), np.float64(-164.99036860146225))"
159,"((5, 8), (6, 7), (6, 12), (7, 12))","(np.float64(0.14316496184710387), np.float64(0.03683110072552588), np.float64(0.10588257941363649), np.float64(0.12484779285059804))","(np.float64(-4.8777911522441855), np.float64(-4.7098265511261275), np.float64(283.0093722574244), np.float64(287.7191988085505))"
160,"((6, 14), (7, 16), (3, 16))","(np.float64(0.12502581606641727), np.float64(0.09417729254830094), np.float64(0.14451997401256614))","(np.float64(-9.986477939710369), np.float64(185.8922953959838), np.float64(162.87003100577465))"
161,"((2, 6), (2, 13), (3, 18), (7, 8), (9, 18), (1, 10))","(np.float64(0.11277906883869097), np.float64(0.047298153963029346), np.float64(0.12343589100708197), np.float64(0.07411268466761614), np.float64(0.09497881793777764), np.float64(0.14845602453302725))","(np.float64(88.4863185440908), np.float64(148.135888827445), np.float64(8.32293236382111), np.float64(-31.361231448410763), np.float64(-119.99739659433783), np.float64(122.03041783853087))"
164,"((7, 15),)","(np.float64(0.1467720905536018),)","(np.float64(163.80817182919594),)"
165,"((2, 11), (13, 17), (6, 10), (5, 9))","(np.float64(0.10772241233783478), np.float64(0.12043155114758146), np.float64(0.11244974746570059), np.float64(0.14167379090554028))","(np.float64(112.46301659814009), np.float64(-116.08108974211666), np.float64(60.96181203181544), np.float64(17.108603098000003))"
166,"((2, 17), (13, 18), (3, 18))","(np.float64(0.107749178029481), np.float64(0.12106090292235192), np.float64(0.14567867495702233))","(np.float64(159.6920748566045), np.float64(-86.83218553886559), np.float64(123.9835987805904))"
167,"((0, 15), (4, 18), (8, 18), (10, 13))","(np.float64(0.10588766828006597), np.float64(0.13237772525196906), np.float64(0.12998769765962676), np.float64(0.13722469015047964))","(np.float64(21.25758855809957), np.float64(-174.6724903749897), np.float64(-162.98658016128672), np.float64(-9.08507013909707))"
168,"((1, 4),)","(np.float64(0.14560265253312235),)","(np.float64(-19.950894230718916),)"
169,"((3, 8), (4, 13), (0, 4), (0, 17), (9, 18), (0, 8))","(np.float64(0.13799655138321773), np.float64(0.05831305598151821), np.float64(0.12927360336102592), np.float64(0.07779410134683887), np.float64(0.14553105353817825), np.float64(0.14389193794330357))","(np.float64(18.883721342113915), np.float64(249.9372005533259), np.float64(213.36416976046036), np.float64(7.818455862215217), np.float64(-188.6432055161389), np.float64(153.30011904882974))"
170,"((0, 4), (0, 6), (3, 18), (4, 5), (2, 13))","(np.float64(0.14176483859021557), np.float64(0.14461696275200234), np.float64(0.1188858913008772), np.float64(0.11302614904208082), np.float64(0.11818216361454838))","(np.float64(198.4084470461251), np.float64(144.6537126442886), np.float64(-149.60042766066013), np.float64(-8.206955151344346), np.float64(-106.53680989168862))"
171,"((6, 10), (7, 18), (8, 13))","(np.float64(0.14841229701439468), np.float64(0.13631777310884627), np.float64(0.10824758666294836))","(np.float64(-333.64320222617846), np.float64(-165.5086314876271), np.float64(293.394289931136))"
172,"((3, 9), (7, 17))","(np.float64(0.02515579304296284), np.float64(0.14262979095235143))","(np.float64(183.43023226460758), np.float64(268.6396309916133))"
173,"((1, 7), (4, 9), (4, 16), (9, 16))","(np.float64(0.1470855265597578), np.float64(0.13485331510364834), np.float64(0.09611900362880683), np.float64(0.08353464004945665))","(np.float64(-21.236788097136127), np.float64(193.3412357558501), np.float64(116.18391972496786), np.float64(-77.15731603088224))"
175,"((5, 9),)","(np.float64(0.1348025171070354),)","(np.float64(8.1361012503437),)"
178,"((13, 14), (0, 8), (6, 17))","(np.float64(0.1340514016076736), np.float64(0.13345691532992957), np.float64(0.1418057729020791))","(np.float64(16.542858365620532), np.float64(177.5462821012331), np.float64(-190.63642776287816))"
