episode,los_id,los_dist,los_qdr
1530,"((3, 5), (3, 15))","(np.float64(0.12476921735169273), np.float64(0.12998565488163297))","(np.float64(120.3091718916607), np.float64(355.56846420061396))"
1531,"((1, 15), (5, 14))","(np.float64(0.12185677481529154), np.float64(0.14445507010447373))","(np.float64(35.89878608954624), np.float64(282.9106389033098))"
1532,"((11, 17),)","(np.float64(0.041912250208383635),)","(np.float64(97.61422735758985),)"
1533,"((6, 12), (11, 17))","(np.float64(0.07451854895684283), np.float64(0.14124647959895134))","(np.float64(35.89231300365444), np.float64(297.0191173714327))"
1534,"((4, 15),)","(np.float64(0.1426238940997503),)","(np.float64(260.86292095546196),)"
1535,"((1, 15), (8, 9), (7, 15))","(np.float64(0.10547925893492381), np.float64(0.03892156977293954), np.float64(0.10898732132511238))","(np.float64(44.49360554301032), np.float64(204.25285000425473), np.float64(164.09175043439228))"
1536,"((6, 13),)","(np.float64(0.14042644286660524),)","(np.float64(193.60604390870253),)"
1538,"((4, 16), (1, 13), (0, 9), (1, 14))","(np.float64(0.018711296467563227), np.float64(0.13476278394565397), np.float64(0.1144965859719562), np.float64(0.1490298365645261))","(np.float64(227.64994677316855), np.float64(132.56040012064312), np.float64(244.5887561093379), np.float64(321.29169748374545))"
1539,"((12, 13), (17, 18))","(np.float64(0.039602187307585454), np.float64(0.13938459490569743))","(np.float64(45.57260329233635), np.float64(96.01913392187532))"
1540,"((1, 17), (2, 3), (5, 13), (4, 12), (0, 8))","(np.float64(0.1404782717962086), np.float64(0.1342061467664687), np.float64(0.09612143264057314), np.float64(0.12376264655516436), np.float64(0.13578636415459494))","(np.float64(294.93519758417443), np.float64(266.3266667621109), np.float64(311.5717730404388), np.float64(272.8499966353645), np.float64(169.97431782190574))"
1541,"((7, 9), (3, 11))","(np.float64(0.059904391771329744), np.float64(0.12716443400760852))","(np.float64(154.0526170219282), np.float64(218.2928359202242))"
1542,"((14, 17),)","(np.float64(0.1416275368945505),)","(np.float64(359.1249717353636),)"
1543,"((2, 17), (9, 15), (15, 19))","(np.float64(0.11510827938130525), np.float64(0.05760461172359957), np.float64(0.10595884784651047))","(np.float64(341.6640949621085), np.float64(174.09966413185103), np.float64(155.21337797449456))"
1545,"((8, 12),)","(np.float64(0.11952785033179704),)","(np.float64(91.1277021934444),)"
1546,"((7, 8),)","(np.float64(0.1459020322633544),)","(np.float64(286.18770320019246),)"
1547,"((2, 19), (12, 19))","(np.float64(0.14765989742881352), np.float64(0.1473471371037592))","(np.float64(245.08101311039667), np.float64(14.436273825279827))"
1548,"((1, 6), (9, 11), (1, 9))","(np.float64(0.13632111082240084), np.float64(0.028360299271231567), np.float64(0.14075528633793388))","(np.float64(86.07772807876464), np.float64(81.35382633901568), np.float64(225.2058345280136))"
1549,"((2, 4), (3, 12), (4, 16), (13, 15), (6, 12), (8, 19))","(np.float64(0.14580638518222547), np.float64(0.07176534491928771), np.float64(0.01147205535190743), np.float64(0.0318524283049805), np.float64(0.148286108579639), np.float64(0.14565046800442846))","(np.float64(271.3860445754682), np.float64(122.29627390396969), np.float64(338.43592844396494), np.float64(298.26610665368696), np.float64(284.9669349022689), np.float64(70.93963361790502))"
1550,"((14, 19), (7, 16), (13, 17))","(np.float64(0.03952921225448891), np.float64(0.13684005885930126), np.float64(0.12801435568246614))","(np.float64(336.1567346292002), np.float64(176.4950244833824), np.float64(200.37524417461483))"
1551,"((0, 14), (0, 18), (14, 17), (14, 18), (17, 18), (11, 19))","(np.float64(0.13256090402673046), np.float64(0.143456991846362), np.float64(0.037363113487498795), np.float64(0.076383915767277), np.float64(0.12757239746543658), np.float64(0.14985187659203922))","(np.float64(359.4050750929828), np.float64(327.5852361766565), np.float64(327.5164640682983), np.float64(261.37972132390763), np.float64(231.08477816616187), np.float64(325.2303447915673))"
1553,"((6, 19), (0, 17), (0, 6))","(np.float64(0.06621739817669667), np.float64(0.11897816812413699), np.float64(0.1401791487423199))","(np.float64(252.26040525515725), np.float64(17.054623975732934), np.float64(348.5548778254158))"
1555,"((11, 14), (18, 19))","(np.float64(0.13136537436877904), np.float64(0.11343934618516571))","(np.float64(193.9210528445802), np.float64(98.4463351852784))"
1556,"((6, 12), (7, 10))","(np.float64(0.05443703420241274), np.float64(0.07137817630800361))","(np.float64(302.7123823471419), np.float64(289.8666143670381))"
1557,"((2, 6), (3, 9), (10, 12))","(np.float64(0.12973162891243298), np.float64(0.05704370458757871), np.float64(0.13983039225125))","(np.float64(358.61599003847437), np.float64(182.81625968985557), np.float64(341.061496508283))"
1558,"((0, 12), (6, 8))","(np.float64(0.11388323299132984), np.float64(0.11666193458561103))","(np.float64(15.437609180042777), np.float64(323.25229816024114))"
1559,"((2, 13), (4, 10), (9, 14), (5, 11))","(np.float64(0.074964873214799), np.float64(0.10125275411455818), np.float64(0.11622022036264047), np.float64(0.14644036857473433))","(np.float64(281.8680328401208), np.float64(159.92081947553262), np.float64(54.84168864855256), np.float64(357.41103393286534))"
1560,"((5, 16), (12, 17), (5, 18))","(np.float64(0.14905265629732103), np.float64(0.09996586536897534), np.float64(0.14779539030786568))","(np.float64(315.4483725143248), np.float64(176.41565862294473), np.float64(229.6005439296504))"
1561,"((0, 15), (10, 18), (10, 16))","(np.float64(0.10273113965665889), np.float64(0.11408034882043806), np.float64(0.1330796914401356))","(np.float64(171.1905167476916), np.float64(266.03227521194077), np.float64(160.54972695894205))"
1562,"((0, 3), (2, 19), (7, 15))","(np.float64(0.14893842102162988), np.float64(0.06105148398174376), np.float64(0.0807100384585729))","(np.float64(42.93288544740011), np.float64(240.54364732713262), np.float64(31.870998837637185))"
1563,"((3, 16), (5, 6), (12, 14), (17, 18), (0, 12))","(np.float64(0.14720616188426863), np.float64(0.09231382579389275), np.float64(0.0987212357924871), np.float64(0.0944375116380768), np.float64(0.12588226046209558))","(np.float64(165.59325270336012), np.float64(11.85694132687195), np.float64(243.90615911527763), np.float64(117.16010835277699), np.float64(175.84291399985574))"
1564,"((0, 11), (3, 16))","(np.float64(0.14246433483203008), np.float64(0.14182689098644985))","(np.float64(177.05168702609086), np.float64(92.97872991031352))"
1565,"((1, 17), (5, 19))","(np.float64(0.13883433686052457), np.float64(0.14882934432452596))","(np.float64(312.9119201266975), np.float64(122.62794840277611))"
1567,"((9, 15),)","(np.float64(0.10915512931328707),)","(np.float64(357.35701384574065),)"
1568,"((2, 13),)","(np.float64(0.13601119516812807),)","(np.float64(29.1696603856077),)"
1569,"((2, 12), (7, 18))","(np.float64(0.07825546203602299), np.float64(0.08404894092205437))","(np.float64(106.36549410521833), np.float64(152.78010756051214))"
1570,"((2, 11), (16, 19))","(np.float64(0.07448280693281019), np.float64(0.12748081227915234))","(np.float64(78.37423655332223), np.float64(284.56328123095216))"
1571,"((6, 7),)","(np.float64(0.10421223316029),)","(np.float64(23.97589410468576),)"
1572,"((4, 5), (11, 12))","(np.float64(0.12281314286643093), np.float64(0.10491363949166613))","(np.float64(260.22225571152063), np.float64(8.927804484980078))"
1573,"((17, 19), (1, 10), (7, 12), (1, 13))","(np.float64(0.14008745932262504), np.float64(0.14477216088897535), np.float64(0.12530223143068867), np.float64(0.14973154324266005))","(np.float64(128.0667228213782), np.float64(225.28612396825451), np.float64(256.20964526879226), np.float64(324.55085824869104))"
1574,"((9, 17),)","(np.float64(0.13752411069586948),)","(np.float64(335.3793517842021),)"
1575,"((4, 9), (4, 11), (9, 11))","(np.float64(0.07364180803762622), np.float64(0.06289496161243123), np.float64(0.09171739096499047))","(np.float64(271.98985089550206), np.float64(355.99977002172636), np.float64(48.98949753091265))"
1577,"((4, 8), (4, 17), (6, 17), (8, 15))","(np.float64(0.010545077289332166), np.float64(0.09747669859639652), np.float64(0.1417836224573983), np.float64(0.11665742566378562))","(np.float64(343.5291644276479), np.float64(45.653521349186256), np.float64(292.0362528783265), np.float64(234.50793676023648))"
1578,"((1, 10), (6, 19))","(np.float64(0.11266469276557593), np.float64(0.1424901017453358))","(np.float64(112.47336835148005), np.float64(0.04237494401169379))"
1579,"((0, 14), (3, 6), (3, 16), (6, 16))","(np.float64(0.1385554729459106), np.float64(0.08621883476978184), np.float64(0.022205232241187933), np.float64(0.08266570162305888))","(np.float64(129.85582057863246), np.float64(276.3992780503777), np.float64(147.15439037300504), np.float64(152.18114819518476))"
1580,"((3, 15), (9, 19), (10, 14), (2, 16), (2, 11), (11, 16))","(np.float64(0.1285915039428104), np.float64(0.03559817506335861), np.float64(0.14507701562266878), np.float64(0.12306974994839379), np.float64(0.14744254830564155), np.float64(0.13729071045604208))","(np.float64(44.061400633170024), np.float64(142.99314395777716), np.float64(171.99542000127698), np.float64(24.969621366616657), np.float64(190.79925490785496), np.float64(7.716859012997065))"
1582,"((6, 19), (15, 19))","(np.float64(0.14679332320323643), np.float64(0.06821894468439745))","(np.float64(165.74751531247372), np.float64(287.35609182823003))"
1583,"((5, 14), (5, 13))","(np.float64(0.07983276883756861), np.float64(0.13833101192105346))","(np.float64(290.8498464692925), np.float64(281.92185987779857))"
1584,"((11, 17), (9, 15))","(np.float64(0.09295143883599662), np.float64(0.13205117624654364))","(np.float64(232.66453032746944), np.float64(310.0325681882904))"
1585,"((9, 19), (2, 19))","(np.float64(0.1260131926160503), np.float64(0.14793463274203683))","(np.float64(263.3883531781481), np.float64(338.32197867567965))"
1586,"((7, 8), (7, 16))","(np.float64(0.10614004952124119), np.float64(0.1497571992372257))","(np.float64(160.62876109955536), np.float64(92.78814246662657))"
1587,"((2, 15), (2, 17), (15, 17), (2, 10))","(np.float64(0.031572903456495584), np.float64(0.03727104363120761), np.float64(0.03397025042661531), np.float64(0.1499477633314123))","(np.float64(264.34230419900405), np.float64(205.9080259782077), np.float64(153.5431875167584), np.float64(325.0365833897173))"
1588,"((9, 18),)","(np.float64(0.13333988277659636),)","(np.float64(126.02054204810119),)"
1589,"((0, 1), (0, 6), (2, 16))","(np.float64(0.1008017598276282), np.float64(0.13513110180451224), np.float64(0.13150978254924406))","(np.float64(103.08786101280188), np.float64(8.339399387275453), np.float64(226.72866335269788))"
1591,"((13, 18), (9, 15))","(np.float64(0.035764954335969365), np.float64(0.14699059748298443))","(np.float64(168.71946507298526), np.float64(120.67809443227635))"
1593,"((7, 16),)","(np.float64(0.14580259330862463),)","(np.float64(126.3859968737646),)"
1594,"((2, 12), (4, 13))","(np.float64(0.113015163341912), np.float64(0.12921404089847996))","(np.float64(140.69777496694192), np.float64(30.611850540231032))"
1595,"((10, 15), (6, 12))","(np.float64(0.10099553521509078), np.float64(0.12273224000369179))","(np.float64(224.31828623256635), np.float64(13.730320892900375))"
1596,"((9, 15), (16, 19), (11, 18), (12, 16))","(np.float64(0.0956939572634267), np.float64(0.12782027722457612), np.float64(0.14016058052236366), np.float64(0.04278052098920566))","(np.float64(260.7265788327682), np.float64(80.50385365734515), np.float64(111.80982999180263), np.float64(174.92419205521017))"
1597,"((6, 14), (6, 15), (10, 19), (12, 18), (14, 15), (11, 18))","(np.float64(0.12731753131270004), np.float64(0.1221514755375172), np.float64(0.12612984017703846), np.float64(0.10489140080098774), np.float64(0.14874998999039493), np.float64(0.1265820826685245))","(np.float64(185.00750109791167), np.float64(111.8359961909698), np.float64(204.79993770990157), np.float64(346.8085163576822), np.float64(56.824302627858195), np.float64(97.55709938341336))"
1599,"((7, 13), (10, 11), (13, 17))","(np.float64(0.12103405143295683), np.float64(0.030269936375379544), np.float64(0.14677529013974255))","(np.float64(194.2385920139648), np.float64(164.75004528637547), np.float64(72.68514171832116))"
1601,"((9, 13), (9, 16))","(np.float64(0.1458438458373185), np.float64(0.09727787375825409))","(np.float64(194.4963260605679), np.float64(299.3178767805933))"
1602,"((2, 9), (9, 19), (5, 18))","(np.float64(0.12708398691515835), np.float64(0.10981017075251952), np.float64(0.14308268252577136))","(np.float64(234.7197554206797), np.float64(151.8559139733154), np.float64(278.8753588014447))"
1603,"((6, 8), (8, 16), (8, 12))","(np.float64(0.11343870774638698), np.float64(0.1477519026824464), np.float64(0.14956285561907998))","(np.float64(81.25660655074287), np.float64(71.72519529446461), np.float64(306.8726624043988))"
1604,"((11, 12),)","(np.float64(0.09519445556801505),)","(np.float64(68.3290394084938),)"
1605,"((0, 16), (6, 17), (1, 16))","(np.float64(0.11073546737552681), np.float64(0.14173695082518997), np.float64(0.14518330226660198))","(np.float64(126.95766234640827), np.float64(26.113204023293665), np.float64(316.60040686913595))"
1606,"((1, 10), (14, 18))","(np.float64(0.13964610823771126), np.float64(0.13973527084618004))","(np.float64(109.46418955319199), np.float64(345.5729451380974))"
1607,"((1, 13),)","(np.float64(0.1403920765520346),)","(np.float64(185.96151824352432),)"
1608,"((2, 10), (12, 17))","(np.float64(0.037835555617606015), np.float64(0.11026904117790295))","(np.float64(83.20787536335312), np.float64(223.16277523861464))"
1609,"((7, 12), (10, 16), (4, 17))","(np.float64(0.1495266398529672), np.float64(0.12461459572718286), np.float64(0.07352472052187768))","(np.float64(179.89771503106297), np.float64(108.60629111846536), np.float64(297.5167001241969))"
1610,"((0, 15), (13, 19), (2, 13))","(np.float64(0.13868525073070365), np.float64(0.10993609717232639), np.float64(0.1334130886797177))","(np.float64(300.0557485093145), np.float64(223.05772939619683), np.float64(343.9394909048399))"
1611,"((2, 3), (2, 7), (3, 15), (2, 12))","(np.float64(0.09590848632299133), np.float64(0.14098566012278757), np.float64(0.1408459320893559), np.float64(0.14250637352365694))","(np.float64(29.70407795857364), np.float64(145.8449898240922), np.float64(313.5652078750071), np.float64(298.58223009488853))"
1612,"((1, 16), (2, 12), (3, 5), (3, 7), (5, 7), (10, 13))","(np.float64(0.09921261587639839), np.float64(0.10073697885041245), np.float64(0.06977813080589301), np.float64(0.032770452521389014), np.float64(0.1052696032122617), np.float64(0.05998195534406805))","(np.float64(188.32037778201058), np.float64(40.385393855608626), np.float64(249.92879976051634), np.float64(59.132579092416236), np.float64(63.47103303550393), np.float64(89.64717676214053))"
1613,"((2, 13), (11, 16), (12, 18))","(np.float64(0.029090917187066936), np.float64(0.11636105053729627), np.float64(0.14165179453260937))","(np.float64(141.50322214392563), np.float64(313.0295253152843), np.float64(196.70624828562313))"
1614,"((9, 16), (10, 11))","(np.float64(0.11985731501943574), np.float64(0.13282317340903832))","(np.float64(135.30111543664378), np.float64(246.64284098062575))"
1616,"((1, 4), (13, 19))","(np.float64(0.079264848588298), np.float64(0.12870402193616592))","(np.float64(257.1412836711343), np.float64(328.8139004795874))"
1617,"((0, 13), (3, 11), (8, 16))","(np.float64(0.10792436066345235), np.float64(0.10871243317969616), np.float64(0.14598555067003602))","(np.float64(98.41203751958365), np.float64(69.40789730806408), np.float64(10.72468278020239))"
1618,"((8, 15), (11, 13), (16, 18))","(np.float64(0.10612762834225824), np.float64(0.04914839009364022), np.float64(0.01819942796737041))","(np.float64(331.1099876268585), np.float64(253.52344193659323), np.float64(331.693018831941))"
1619,"((1, 7), (2, 8), (4, 13))","(np.float64(0.04888910239012932), np.float64(0.09044270030873405), np.float64(0.14993353968825376))","(np.float64(135.44113335877753), np.float64(341.70084028564514), np.float64(115.51472829395794))"
1620,"((1, 12), (2, 12), (6, 17), (4, 13), (1, 14))","(np.float64(0.05121801124288742), np.float64(0.02712099272540761), np.float64(0.12289530491880284), np.float64(0.12842353207425478), np.float64(0.12560254741762872))","(np.float64(58.819916204756), np.float64(153.8325222942474), np.float64(350.80216266563195), np.float64(269.36495442378896), np.float64(252.34538068141188))"
1621,"((0, 16), (8, 9), (1, 10))","(np.float64(0.022603108559307538), np.float64(0.046244743858474796), np.float64(0.14409093296648567))","(np.float64(159.45634748708315), np.float64(7.848623093320097), np.float64(280.2156482508297))"
1624,"((1, 3), (3, 13), (11, 18), (6, 17))","(np.float64(0.12286261654214535), np.float64(0.11647676463807975), np.float64(0.11245387721040413), np.float64(0.14349622881956808))","(np.float64(253.45901074975214), np.float64(316.3288304950079), np.float64(277.01421523769295), np.float64(291.65308264621444))"
1627,"((1, 17), (7, 15), (11, 13))","(np.float64(0.09292251086443211), np.float64(0.12560422649752356), np.float64(0.14333531142556755))","(np.float64(144.47425758287113), np.float64(317.21514798660905), np.float64(201.43792035968897))"
1628,"((3, 10),)","(np.float64(0.14573543276514228),)","(np.float64(27.845871438448924),)"
1629,"((5, 7), (6, 17), (9, 11), (8, 17))","(np.float64(0.026298301764889565), np.float64(0.07551529776253274), np.float64(0.09722037824484382), np.float64(0.14231913473408148))","(np.float64(241.83038391336532), np.float64(34.9650587804429), np.float64(314.6751767082204), np.float64(299.84930526395806))"
1630,"((5, 11), (3, 12), (10, 15))","(np.float64(0.1224120931697266), np.float64(0.14218300529682418), np.float64(0.14294920088006802))","(np.float64(151.02765394826972), np.float64(209.32242686438843), np.float64(228.98057047028593))"
1631,"((9, 12),)","(np.float64(0.039115075230109805),)","(np.float64(67.53021556016242),)"
1633,"((7, 15),)","(np.float64(0.13514131912210994),)","(np.float64(38.58528447026668),)"
1634,"((1, 3), (2, 11), (10, 17), (4, 11))","(np.float64(0.08244430574438122), np.float64(0.055195854942161414), np.float64(0.10591903531517323), np.float64(0.1496386170833851))","(np.float64(31.321181676854604), np.float64(281.3676109922599), np.float64(77.91438805484682), np.float64(21.948384090230167))"
1635,"((14, 17), (8, 19))","(np.float64(0.04287011043466242), np.float64(0.13826979036404924))","(np.float64(333.20054727878824), np.float64(14.595479023184343))"
1636,"((12, 19),)","(np.float64(0.1119431182651061),)","(np.float64(206.5815915948145),)"
1637,"((6, 19),)","(np.float64(0.09733325067297963),)","(np.float64(71.7856241992441),)"
1638,"((4, 10),)","(np.float64(0.14323880595159774),)","(np.float64(86.8019014312969),)"
1639,"((17, 19),)","(np.float64(0.10963239821147566),)","(np.float64(324.8021158017731),)"
1641,"((7, 14),)","(np.float64(0.0818397267867926),)","(np.float64(332.06199316191726),)"
1642,"((12, 14), (13, 16))","(np.float64(0.025984179493860872), np.float64(0.1366813598227272))","(np.float64(139.67934215453752), np.float64(37.606864809994796))"
1643,"((5, 7), (10, 11), (11, 15))","(np.float64(0.14540999955434855), np.float64(0.14705635046913754), np.float64(0.1094497058182738))","(np.float64(5.893212797988747), np.float64(44.11492444163488), np.float64(319.9330455754343))"
1644,"((2, 7), (2, 10), (3, 16), (9, 15), (16, 17))","(np.float64(0.1364649195657375), np.float64(0.11466213923800982), np.float64(0.11245782833231462), np.float64(0.016476275883841415), np.float64(0.09652581684480432))","(np.float64(299.31541387851865), np.float64(131.1983604866891), np.float64(276.3848146909824), np.float64(245.95463332354655), np.float64(279.10587560460937))"
1645,"((2, 3), (4, 7), (7, 11))","(np.float64(0.13518434463795503), np.float64(0.11498953017789414), np.float64(0.11200141319527682))","(np.float64(203.6929901309757), np.float64(76.60786534605651), np.float64(104.07303396272492))"
1646,"((3, 17),)","(np.float64(0.14541622145475266),)","(np.float64(223.33841204133182),)"
1647,"((0, 17), (9, 19), (1, 11), (0, 7))","(np.float64(0.12727659393816942), np.float64(0.1055426382320412), np.float64(0.13456865868324422), np.float64(0.11945177112961253))","(np.float64(125.15576365922674), np.float64(265.8241097477524), np.float64(254.26562641687076), np.float64(146.26537572178125))"
1648,"((0, 10), (7, 15), (12, 19))","(np.float64(0.13646283841049853), np.float64(0.13984174188565981), np.float64(0.14486718631181364))","(np.float64(194.29186321508516), np.float64(65.58274063512178), np.float64(289.8383166384609))"
1649,"((12, 17),)","(np.float64(0.053123759088378644),)","(np.float64(25.864957215021793),)"
1650,"((5, 19), (11, 13))","(np.float64(0.12025791335102594), np.float64(0.13195210436886867))","(np.float64(155.65975850018378), np.float64(282.3323492839398))"
1651,"((0, 11), (1, 3), (5, 9), (9, 19))","(np.float64(0.11874261388593893), np.float64(0.1130312062726587), np.float64(0.10060875692227421), np.float64(0.10364885588354952))","(np.float64(350.06796357981744), np.float64(222.13094340356926), np.float64(44.12078800587699), np.float64(119.93423621179886))"
1652,"((0, 13), (6, 10), (6, 13), (2, 6))","(np.float64(0.09774850693483965), np.float64(0.14936045765128772), np.float64(0.0693481107135102), np.float64(0.1441286581840971))","(np.float64(244.09646541126895), np.float64(218.3092279925144), np.float64(118.47330376023396), np.float64(189.40150852735573))"
1653,"((6, 12), (7, 8))","(np.float64(0.11215573821682714), np.float64(0.09824221461507832))","(np.float64(55.67556035008453), np.float64(240.55748743419014))"
1654,"((1, 14),)","(np.float64(0.13224187741327478),)","(np.float64(240.13979125215667),)"
1655,"((10, 15),)","(np.float64(0.1440443632535128),)","(np.float64(269.20750951294394),)"
1656,"((4, 19), (3, 8), (3, 10))","(np.float64(0.11089393888228949), np.float64(0.12798689726616183), np.float64(0.14823662380887442))","(np.float64(320.05418680938374), np.float64(342.5619671513848), np.float64(7.692407231974818))"
1658,"((1, 16), (7, 9), (13, 17))","(np.float64(0.08333059430178498), np.float64(0.14587013467414214), np.float64(0.1469989748898855))","(np.float64(277.89090141657493), np.float64(113.73907497281185), np.float64(112.72825333405659))"
1659,"((1, 6),)","(np.float64(0.06285636950058679),)","(np.float64(264.0585319341427),)"
1660,"((2, 10), (6, 19), (2, 13))","(np.float64(0.14504776647447515), np.float64(0.14722729007751403), np.float64(0.12097546068805545))","(np.float64(249.76626552562607), np.float64(342.4122475474665), np.float64(239.20052208138645))"
1661,"((2, 4), (18, 19))","(np.float64(0.08922636877912682), np.float64(0.14192151602409245))","(np.float64(195.0338325090317), np.float64(123.3748349771257))"
1662,"((2, 5), (11, 17), (9, 17))","(np.float64(0.1195704313712963), np.float64(0.1489587484228581), np.float64(0.14656199454365923))","(np.float64(348.2845661661283), np.float64(75.9467503928963), np.float64(108.82953149475513))"
1663,"((5, 12), (3, 12))","(np.float64(0.11697617316795177), np.float64(0.12154843149612271))","(np.float64(145.9741098629852), np.float64(312.77695356420594))"
1664,"((2, 3), (8, 15), (13, 19), (16, 18))","(np.float64(0.1404671172278587), np.float64(0.1421482214961099), np.float64(0.13930883662998408), np.float64(0.0708438980895879))","(np.float64(341.46880391445615), np.float64(319.3070567622922), np.float64(269.87865287597225), np.float64(6.517054848131165))"
1665,"((13, 16),)","(np.float64(0.1215273130468883),)","(np.float64(167.62835178077782),)"
1667,"((5, 9), (5, 14), (5, 16), (14, 16), (5, 18))","(np.float64(0.07960482360695156), np.float64(0.09735496380439912), np.float64(0.07154704210470655), np.float64(0.08382652892904706), np.float64(0.0960966204325957))","(np.float64(146.00724742316595), np.float64(55.76290179598946), np.float64(290.4236324622275), np.float64(266.6286185036909), np.float64(82.84665769047567))"
1668,"((9, 18),)","(np.float64(0.13599922099237716),)","(np.float64(173.15136245988248),)"
1669,"((0, 13), (2, 14), (10, 19))","(np.float64(0.1339554909800699), np.float64(0.10717260654316711), np.float64(0.13504760839949675))","(np.float64(213.54392528593092), np.float64(354.90672116661835), np.float64(129.40395965448704))"
1670,"((5, 14),)","(np.float64(0.012560814771533264),)","(np.float64(191.48627534970237),)"
1671,"((3, 17),)","(np.float64(0.10142684753578862),)","(np.float64(190.3567405317487),)"
1672,"((0, 6), (0, 9), (1, 9))","(np.float64(0.07544208375856627), np.float64(0.09839943409748499), np.float64(0.12463028286956067))","(np.float64(227.28424020301966), np.float64(63.59962129248574), np.float64(262.5349141115879))"
1673,"((1, 13), (1, 17), (3, 9), (6, 7), (13, 17), (1, 8))","(np.float64(0.12404715507244779), np.float64(0.09278774555018471), np.float64(0.07643150185603613), np.float64(0.11049289251130871), np.float64(0.12021268216183677), np.float64(0.06066359189267562))","(np.float64(119.76971610136441), np.float64(54.269067070778355), np.float64(2.261114578577853), np.float64(89.72411570425587), np.float64(344.3877625357707), np.float64(245.54402205669044))"
1674,"((9, 19),)","(np.float64(0.13490869101224195),)","(np.float64(43.95016788510464),)"
1675,"((8, 18),)","(np.float64(0.13841460277306927),)","(np.float64(61.35592475680602),)"
1676,"((10, 19), (8, 19))","(np.float64(0.10841695421513425), np.float64(0.14747295640844005))","(np.float64(31.59371162487768), np.float64(111.55724571639804))"
1677,"((10, 11), (1, 14), (0, 17))","(np.float64(0.0493283226079866), np.float64(0.1061200741846736), np.float64(0.1314499993414129))","(np.float64(12.846655512230173), np.float64(35.72890234395004), np.float64(317.4637870423081))"
1681,"((5, 17), (5, 13))","(np.float64(0.13513336310756044), np.float64(0.13652924116610762))","(np.float64(354.65592083206957), np.float64(0.24780766037219779))"
1682,"((0, 7),)","(np.float64(0.1310177755378073),)","(np.float64(119.53436986827323),)"
1683,"((1, 6),)","(np.float64(0.1242763429711128),)","(np.float64(320.88781111462185),)"
1684,"((5, 19), (12, 17))","(np.float64(0.0903117381735188), np.float64(0.14313773622684914))","(np.float64(249.82794031498614), np.float64(106.96773094324533))"
1685,"((4, 8), (0, 9))","(np.float64(0.11271792231021403), np.float64(0.1416906976588848))","(np.float64(286.00916460921076), np.float64(303.2170171625935))"
1686,"((2, 16), (10, 19), (6, 19))","(np.float64(0.13306636961565704), np.float64(0.12272008425366017), np.float64(0.1433169017245422))","(np.float64(79.06658359124543), np.float64(109.01126511477744), np.float64(337.1505847005445))"
1687,"((1, 3), (6, 8), (9, 10), (9, 14), (11, 17))","(np.float64(0.10937741222313933), np.float64(0.1055049466187811), np.float64(0.10803817039360032), np.float64(0.1496665655152829), np.float64(0.13916243075414486))","(np.float64(98.38932164807748), np.float64(127.02141273877385), np.float64(82.71115518136426), np.float64(164.204519381012), np.float64(343.47294919238783))"
1688,"((0, 8), (17, 19))","(np.float64(0.06398379392191673), np.float64(0.08441254743260707))","(np.float64(209.62356827942858), np.float64(234.34644434232558))"
1689,"((1, 15), (8, 15), (3, 15))","(np.float64(0.06525571629966953), np.float64(0.12638450227569356), np.float64(0.13783250233634842))","(np.float64(249.00249571796837), np.float64(18.885480007264572), np.float64(349.1361102826556))"
1690,"((2, 9),)","(np.float64(0.07913418543335997),)","(np.float64(143.3464109031636),)"
1691,"((4, 15),)","(np.float64(0.11112984097692485),)","(np.float64(58.73344498694246),)"
1692,"((15, 19), (11, 18))","(np.float64(0.10900126746172688), np.float64(0.1489279171699341))","(np.float64(253.1480870968482), np.float64(3.864018702409015))"
1693,"((1, 9), (0, 9))","(np.float64(0.1028437422713401), np.float64(0.12872130806915147))","(np.float64(327.9143057705107), np.float64(275.620073796168))"
1694,"((10, 11),)","(np.float64(0.06748194748312848),)","(np.float64(257.80931378537537),)"
1695,"((0, 5), (1, 16), (3, 11), (7, 16))","(np.float64(0.12033084444540246), np.float64(0.11856241676188169), np.float64(0.0698389034039475), np.float64(0.1342105074356765))","(np.float64(172.37767962107054), np.float64(100.12513155891622), np.float64(158.61031776555254), np.float64(11.777746904936544))"
1696,"((1, 3), (7, 8), (11, 19), (13, 18))","(np.float64(0.14997824013733638), np.float64(0.008592252611033826), np.float64(0.1113404018536078), np.float64(0.1383023131777706))","(np.float64(69.48819152687489), np.float64(231.87199699019342), np.float64(295.2383099009306), np.float64(306.1965525846772))"
1698,"((12, 19), (1, 3))","(np.float64(0.13971369327406827), np.float64(0.1429887230159852))","(np.float64(349.3302369668845), np.float64(166.15390199650486))"
1701,"((2, 14),)","(np.float64(0.14256027550472247),)","(np.float64(9.774469435912122),)"
1703,"((14, 19),)","(np.float64(0.14292114422285243),)","(np.float64(341.390343685703),)"
1704,"((4, 17), (14, 17), (11, 18), (11, 17))","(np.float64(0.13714742354003598), np.float64(0.14458335203868666), np.float64(0.14702758283485853), np.float64(0.14814520534656228))","(np.float64(21.27565633322393), np.float64(40.75334728041265), np.float64(97.6782886784407), np.float64(292.76160629746516))"
1705,"((1, 18), (8, 17), (0, 8))","(np.float64(0.06941371267473596), np.float64(0.12856595764230652), np.float64(0.14084689359488606))","(np.float64(259.5854508448973), np.float64(238.72900135030238), np.float64(186.09703258618975))"
1706,"((3, 16),)","(np.float64(0.14742682013955502),)","(np.float64(76.33015096726164),)"
