episode,los_id,los_dist,los_qdr
311,"((3, 12),)","(np.float64(0.025970358296714856),)","(np.float64(90.8491147191059),)"
312,"((3, 14), (4, 14), (10, 11), (2, 11))","(np.float64(0.13357620185527877), np.float64(0.10255528583682656), np.float64(0.06692827303731111), np.float64(0.14097780925745235))","(np.float64(177.13795433799186), np.float64(76.15805561023885), np.float64(273.48922705486257), np.float64(249.48365184275548))"
313,"((2, 19), (13, 17), (9, 14))","(np.float64(0.09827869774246456), np.float64(0.02149620418602063), np.float64(0.14739833073293832))","(np.float64(21.09043638980343), np.float64(320.8684447083779), np.float64(84.20257128200727))"
314,"((13, 19), (17, 18), (9, 18))","(np.float64(0.004716112420230548), np.float64(0.11989449291204636), np.float64(0.1388002133496938))","(np.float64(345.4099977816857), np.float64(133.71279754200145), np.float64(18.976795830308955))"
315,"((0, 13), (1, 11), (2, 9), (10, 15), (10, 12), (17, 18))","(np.float64(0.08413027634840836), np.float64(0.08868731378427995), np.float64(0.10328513648224681), np.float64(0.0867252623448108), np.float64(0.10488466241606345), np.float64(0.08851219499287696))","(np.float64(94.27962140769354), np.float64(212.87800961431435), np.float64(204.96876175080422), np.float64(326.2973826509161), np.float64(158.69391281012793), np.float64(123.05033313860567))"
316,"((11, 19), (12, 15), (13, 18))","(np.float64(0.08884360596037436), np.float64(0.11826419189802792), np.float64(0.022310006256428254))","(np.float64(267.1600857605483), np.float64(228.412291331635), np.float64(69.97705840873567))"
317,"((5, 17), (8, 17), (8, 11))","(np.float64(0.1256348710209599), np.float64(0.13199432045944512), np.float64(0.1418515626679438))","(np.float64(134.44861747113447), np.float64(346.4905898814903), np.float64(308.60343404290575))"
318,"((4, 5),)","(np.float64(0.07723091526103926),)","(np.float64(121.59957144077381),)"
319,"((5, 16), (2, 7), (11, 14))","(np.float64(0.054189508911968824), np.float64(0.14108216587537625), np.float64(0.14858338573219915))","(np.float64(139.66841767860728), np.float64(331.49910195188215), np.float64(77.46230234100778))"
321,"((3, 14), (9, 10), (3, 18), (8, 15), (9, 15), (8, 13), (8, 17))","(np.float64(0.04984767716148617), np.float64(0.14287549138603686), np.float64(0.1475947000076732), np.float64(0.1451300141248282), np.float64(0.11321611271574838), np.float64(0.10958672915212213), np.float64(0.13647238397969066))","(np.float64(172.9645621269096), np.float64(163.6480391475625), np.float64(126.05551317569885), np.float64(159.66952103343093), np.float64(63.692513510718314), np.float64(338.91361076618875), np.float64(129.80035410852136))"
322,"((10, 16),)","(np.float64(0.03212279499199932),)","(np.float64(66.46031721551785),)"
323,"((7, 14), (8, 17), (5, 14))","(np.float64(0.05086900918637402), np.float64(0.0908801480957198), np.float64(0.03452360230751171))","(np.float64(131.93480670058185), np.float64(42.52874427836632), np.float64(21.365697860219566))"
324,"((3, 6), (5, 11), (6, 8), (9, 17))","(np.float64(0.14753985831999752), np.float64(0.02293446245775676), np.float64(0.1446173055645629), np.float64(0.09912411450094867))","(np.float64(98.60373258734467), np.float64(12.734039385119988), np.float64(20.869669573294736), np.float64(241.61782463286593))"
325,"((4, 15), (9, 15))","(np.float64(0.06676657551355798), np.float64(0.12082745859989284))","(np.float64(178.3516592565658), np.float64(325.88257741795496))"
326,"((6, 19),)","(np.float64(0.14916841648013496),)","(np.float64(350.1285606291578),)"
327,"((2, 18), (5, 9), (6, 17), (6, 15), (4, 5), (10, 18), (3, 18))","(np.float64(0.10114830305336282), np.float64(0.039342757107930316), np.float64(0.07210786537216982), np.float64(0.14515345957501047), np.float64(0.05734168043197943), np.float64(0.14799071256578117), np.float64(0.12766987541844776))","(np.float64(35.473849988125686), np.float64(144.84094507813643), np.float64(111.37921437283458), np.float64(246.84256898400065), np.float64(174.97733440968122), np.float64(286.5702133440467), np.float64(23.291248966528954))"
328,"((8, 16), (11, 12), (15, 17))","(np.float64(0.14256938896271668), np.float64(0.08981766762124645), np.float64(0.1431419875442912))","(np.float64(329.5102414881364), np.float64(6.565957927769783), np.float64(296.94355169222104))"
329,"((0, 6), (0, 15), (6, 15), (7, 8))","(np.float64(0.0706687719591674), np.float64(0.12403671398120125), np.float64(0.05338485187548481), np.float64(0.11283177435695481))","(np.float64(342.51791007347845), np.float64(341.6954839726171), np.float64(340.60678431620124), np.float64(339.2693912256292))"
330,"((0, 19), (2, 15), (3, 17), (5, 8), (7, 16))","(np.float64(0.14523123794915221), np.float64(0.12158051146044774), np.float64(0.12012062632400722), np.float64(0.14629134370424293), np.float64(0.013654075535403373))","(np.float64(184.60061540328599), np.float64(157.73851797737393), np.float64(121.19022441249002), np.float64(300.69187846469293), np.float64(338.4791883618019))"
331,"((2, 5), (11, 15))","(np.float64(0.10758159352449843), np.float64(0.04538756281907189))","(np.float64(300.26959505272976), np.float64(241.2887318690906))"
332,"((13, 14), (16, 18))","(np.float64(0.10051745882606951), np.float64(0.14649865224365347))","(np.float64(197.5016385125738), np.float64(141.21600918999772))"
333,"((1, 11), (2, 12), (4, 16), (10, 17))","(np.float64(0.09522668331400554), np.float64(0.07958635881593241), np.float64(0.12150706551999095), np.float64(0.09377289837255895))","(np.float64(186.2584670942761), np.float64(186.65571869406318), np.float64(159.45836426167094), np.float64(35.15709350496413))"
334,"((2, 16), (14, 18), (12, 13))","(np.float64(0.05345613729818307), np.float64(0.1485964651391005), np.float64(0.1434256951347062))","(np.float64(120.77782137527434), np.float64(169.57465957989814), np.float64(42.245169354407736))"
335,"((0, 12),)","(np.float64(0.08962368672844158),)","(np.float64(180.96928325703445),)"
336,"((11, 17), (11, 19), (14, 17))","(np.float64(0.050929842074754386), np.float64(0.11824392208855447), np.float64(0.06804770904105754))","(np.float64(171.3957489102093), np.float64(319.3525770934191), np.float64(65.02523807840059))"
337,"((0, 14),)","(np.float64(0.013012106986103274),)","(np.float64(211.12075929180315),)"
338,"((0, 1), (0, 17), (1, 17))","(np.float64(0.12458042658558359), np.float64(0.10230595382325311), np.float64(0.06669025512606525))","(np.float64(248.27075861527865), np.float64(215.94165246990687), np.float64(123.39431086918806))"
339,"((3, 12), (6, 10), (9, 11), (12, 13), (2, 16), (3, 13), (2, 6), (2, 12), (2, 19))","(np.float64(0.13077806355837096), np.float64(0.1285868381581511), np.float64(0.11920718047015215), np.float64(0.1363416248505877), np.float64(0.14999917144990008), np.float64(0.12255024997088078), np.float64(0.13963036163410245), np.float64(0.1235834119749524), np.float64(0.13819802229776218))","(np.float64(248.2113933982136), np.float64(174.69560407760213), np.float64(41.06487651417576), np.float64(168.9463006630658), np.float64(206.98591705403925), np.float64(242.08387697109407), np.float64(296.16939284659315), np.float64(263.35497368298417), np.float64(35.823533458368445))"
340,"((1, 5), (11, 16), (14, 19), (5, 7))","(np.float64(0.13293496234364416), np.float64(0.12939769069735635), np.float64(0.11004180835824937), np.float64(0.09683494950648854))","(np.float64(346.9516975001132), np.float64(343.799188152416), np.float64(324.5076434528737), np.float64(219.7755639877325))"
341,"((8, 14), (11, 19), (4, 9), (4, 8), (0, 3), (4, 12), (12, 14), (4, 10))","(np.float64(0.04395055977195684), np.float64(0.0955791006682238), np.float64(0.13353982295431685), np.float64(0.13726658254204074), np.float64(0.14430397111727977), np.float64(0.14845322691499183), np.float64(0.12034822651718427), np.float64(0.01664423374045842))","(np.float64(347.8764571243822), np.float64(181.75535633602664), np.float64(32.33148834000994), np.float64(340.25746584405965), np.float64(189.12510667970287), np.float64(335.4463432344105), np.float64(328.4133495001631), np.float64(319.264918512053))"
342,"((6, 12), (11, 15), (13, 14), (11, 13), (14, 16), (10, 13), (13, 15))","(np.float64(0.04902687130968176), np.float64(0.06139911120195689), np.float64(0.0764381368273847), np.float64(0.1449606165845717), np.float64(0.14282393250337), np.float64(0.11977741201415443), np.float64(0.13456487657254823))","(np.float64(232.87681290346467), np.float64(311.59389436183807), np.float64(162.87136704711028), np.float64(270.3830877273476), np.float64(109.87006792812329), np.float64(34.6986451419093), np.float64(301.16673691883034))"
343,"((0, 5), (8, 9))","(np.float64(0.027816192397990692), np.float64(0.1031304233390663))","(np.float64(161.565858843711), np.float64(185.79615317534953))"
344,"((2, 4),)","(np.float64(0.07898754984003539),)","(np.float64(308.96275162491054),)"
345,"((3, 14), (6, 13), (8, 19))","(np.float64(0.14033201964040945), np.float64(0.0963545642676749), np.float64(0.1067538988989101))","(np.float64(218.0448919849911), np.float64(275.04977806044616), np.float64(189.9399243290515))"
346,"((0, 8), (1, 10), (15, 18))","(np.float64(0.10444249326278572), np.float64(0.031906832999639916), np.float64(0.11926546567732293))","(np.float64(169.93711394064007), np.float64(125.10907315378445), np.float64(83.47824832560023))"
347,"((8, 14), (4, 8))","(np.float64(0.0719121674875505), np.float64(0.08169024738601592))","(np.float64(298.46440364833717), np.float64(276.27072706095436))"
348,"((0, 7), (8, 19), (9, 16), (9, 18), (9, 12))","(np.float64(0.09110286810804644), np.float64(0.13466907612250104), np.float64(0.12878692468577588), np.float64(0.12964970031809772), np.float64(0.1443458344471089))","(np.float64(90.0355323757033), np.float64(208.2108346111137), np.float64(231.24141775237743), np.float64(354.3076147143286), np.float64(345.65327132119893))"
349,"((1, 14), (3, 5), (6, 18))","(np.float64(0.04000592107739811), np.float64(0.10087523520650195), np.float64(0.14048786905017197))","(np.float64(283.15259279847083), np.float64(45.477795573060554), np.float64(106.12850789893987))"
350,"((0, 15), (4, 13), (5, 17), (5, 9), (1, 6))","(np.float64(0.1111590835557312), np.float64(0.13263170362016205), np.float64(0.030219018594126932), np.float64(0.13482020790100707), np.float64(0.13946434549552228))","(np.float64(128.8439250656128), np.float64(3.034288298843205), np.float64(231.28875577804047), np.float64(10.489063684424536), np.float64(264.96099123565716))"
351,"((0, 16), (6, 15))","(np.float64(0.14122304080000359), np.float64(0.14043060614587466))","(np.float64(7.631656392007782), np.float64(66.74761481450375))"
352,"((12, 14), (8, 11))","(np.float64(0.1476117937614743), np.float64(0.1467810681619173))","(np.float64(74.71112545821526), np.float64(34.51550396438981))"
353,"((0, 18), (6, 13), (1, 12))","(np.float64(0.1470917404720933), np.float64(0.10229728079403143), np.float64(0.13815585333744596))","(np.float64(329.2857101001148), np.float64(112.62442993728133), np.float64(142.93774224148893))"
354,"((1, 18), (3, 7), (14, 15), (2, 16), (2, 15))","(np.float64(0.08926514046505837), np.float64(0.029953087408901118), np.float64(0.10409518755924034), np.float64(0.14324527029713133), np.float64(0.14696762673168876))","(np.float64(87.69024850164249), np.float64(303.92926506664935), np.float64(162.00679311000508), np.float64(321.90545539768544), np.float64(165.4953576308421))"
355,"((2, 8), (6, 15), (16, 17), (16, 18), (15, 17), (15, 16), (15, 19))","(np.float64(0.1380832755638959), np.float64(0.10057005972094372), np.float64(0.12859412872043713), np.float64(0.10839252314789614), np.float64(0.1133933945376549), np.float64(0.1364636203794002), np.float64(0.13786696663427545))","(np.float64(188.7806272424209), np.float64(204.02585586397004), np.float64(268.66436588910574), np.float64(56.95792925959313), np.float64(186.62122371399684), np.float64(92.16165642644782), np.float64(201.94670012919696))"
356,"((3, 12),)","(np.float64(0.11249242704432896),)","(np.float64(334.8516316555418),)"
357,"((5, 6),)","(np.float64(0.08451546785766696),)","(np.float64(303.8344573106915),)"
358,"((1, 9), (6, 11), (6, 12), (6, 17), (12, 17), (6, 14))","(np.float64(0.0866791796980776), np.float64(0.026470627962298397), np.float64(0.12762073650812905), np.float64(0.06922973439383626), np.float64(0.1332909118646935), np.float64(0.11958297186566566))","(np.float64(32.76870046282855), np.float64(250.29091369162956), np.float64(261.68209727444764), np.float64(0.34613873382347476), np.float64(99.05049796900303), np.float64(271.5533622797105))"
359,"((13, 17),)","(np.float64(0.1485226060867012),)","(np.float64(235.70999994247023),)"
360,"((7, 10),)","(np.float64(0.14532640784480666),)","(np.float64(314.4900878895411),)"
361,"((0, 17), (12, 18), (8, 18))","(np.float64(0.06962960930613521), np.float64(0.028563669533876915), np.float64(0.11979322681346814))","(np.float64(119.0277750904693), np.float64(216.55878931412397), np.float64(102.96925744590762))"
362,"((10, 13),)","(np.float64(0.14718253416086868),)","(np.float64(26.490968581556157),)"
363,"((1, 11), (1, 13), (3, 16), (16, 19))","(np.float64(0.1280851594600681), np.float64(0.12091463508804959), np.float64(0.0791364296406641), np.float64(0.14908469152725734))","(np.float64(304.02232740474153), np.float64(51.3439803029755), np.float64(280.12574950905525), np.float64(276.1987581079566))"
365,"((2, 8), (15, 18))","(np.float64(0.10750110602606745), np.float64(0.027871074934728728))","(np.float64(283.86038198169456), np.float64(72.36845857866763))"
366,"((10, 11), (15, 19))","(np.float64(0.11694529172805986), np.float64(0.10484912652237176))","(np.float64(45.15964604217183), np.float64(175.2564835878107))"
367,"((2, 8), (7, 10), (3, 9))","(np.float64(0.10751587578404763), np.float64(0.04201881791760681), np.float64(0.1460007947194091))","(np.float64(237.069655005877), np.float64(165.1688578829095), np.float64(358.4673445886317))"
368,"((3, 4), (4, 17), (5, 19), (6, 18), (13, 14), (16, 18), (13, 19), (14, 17), (14, 19))","(np.float64(0.017909560361754378), np.float64(0.12337441416959455), np.float64(0.10285085588800749), np.float64(0.1447703433121833), np.float64(0.11369125518025805), np.float64(0.13243821166121017), np.float64(0.1439969835858919), np.float64(0.136092667424647), np.float64(0.10273961239821514))","(np.float64(30.05339143826514), np.float64(266.1084359096394), np.float64(130.51654337546066), np.float64(339.67817946887396), np.float64(279.61974123135724), np.float64(91.40296090318306), np.float64(62.37237491211811), np.float64(0.8813382976853116), np.float64(136.42873493640747))"
369,"((1, 11), (2, 6), (17, 19), (13, 16), (4, 9), (9, 11), (4, 11), (0, 16))","(np.float64(0.03531839028130664), np.float64(0.12631675690305894), np.float64(0.1372372731291853), np.float64(0.13048368765549873), np.float64(0.12486590536383796), np.float64(0.033763482696994446), np.float64(0.11192021807807102), np.float64(0.14711851274602586))","(np.float64(245.15103682448526), np.float64(210.3389768996262), np.float64(183.3623358923483), np.float64(193.128079450091), np.float64(9.500237927630094), np.float64(267.4963650960152), np.float64(31.94549353236812), np.float64(118.50397964498676))"
370,"((1, 15), (3, 10), (4, 11), (5, 14), (8, 13), (13, 16), (3, 11), (1, 8))","(np.float64(0.13091849433761232), np.float64(0.0012865034807029907), np.float64(0.1448524116715441), np.float64(0.14486768499780228), np.float64(0.11475458158029198), np.float64(0.07755219446454711), np.float64(0.11401713858462495), np.float64(0.13487267268542164))","(np.float64(269.0716693725442), np.float64(116.17040493434017), np.float64(51.22007712807936), np.float64(128.5026710572478), np.float64(287.017469292462), np.float64(338.29466226859887), np.float64(235.55068874524977), np.float64(351.64080020968026))"
371,"((7, 14), (10, 17), (9, 15), (9, 13), (10, 15))","(np.float64(0.07676642522926612), np.float64(0.10124699467074316), np.float64(0.09395858058409018), np.float64(0.14453915679105964), np.float64(0.13965149151081033))","(np.float64(236.7145601802731), np.float64(115.72499048032255), np.float64(252.74182219409613), np.float64(284.0651563663094), np.float64(343.6016878409913))"
372,"((3, 12), (4, 15), (8, 9), (6, 17), (1, 18), (1, 9), (11, 18), (10, 18))","(np.float64(0.06535645582017577), np.float64(0.139978997385991), np.float64(0.07086480914540082), np.float64(0.14259746069637075), np.float64(0.13642854190117257), np.float64(0.1099562033939413), np.float64(0.14947269906878521), np.float64(0.1128502765856551))","(np.float64(226.74810322142523), np.float64(194.99731948708285), np.float64(264.12634794627604), np.float64(21.39116671974365), np.float64(259.01440654113276), np.float64(105.0639767626645), np.float64(56.02931820778524), np.float64(13.726828136370687))"
373,"((1, 13), (7, 14), (9, 16), (1, 15), (4, 14), (4, 7), (2, 15))","(np.float64(0.14955270262575934), np.float64(0.13325194619887623), np.float64(0.11500887959073199), np.float64(0.14397333599742643), np.float64(0.11501154863862004), np.float64(0.13672896122171596), np.float64(0.13277790284182991))","(np.float64(52.71404825964463), np.float64(15.952148189406198), np.float64(145.60501855329935), np.float64(56.57892302631215), np.float64(36.08933290747396), np.float64(223.1006803056268), np.float64(309.65379720820476))"
374,"((0, 3), (1, 5), (1, 9), (2, 18), (1, 12))","(np.float64(0.038083788693671516), np.float64(0.08508564279408157), np.float64(0.08589674196588147), np.float64(0.027126087002635437), np.float64(0.14208467994635543))","(np.float64(238.03940707710427), np.float64(250.9110093242005), np.float64(16.318281711908245), np.float64(138.96916328818142), np.float64(186.92711282103505))"
375,"((1, 3), (6, 12), (7, 18))","(np.float64(0.09272549387457121), np.float64(0.09312742081492192), np.float64(0.13298649251538075))","(np.float64(346.4329808906732), np.float64(25.75419678875823), np.float64(78.64541176196674))"
377,"((1, 2), (4, 18), (15, 19))","(np.float64(0.12959547507009697), np.float64(0.14443442905576967), np.float64(0.14540635894060883))","(np.float64(121.2133597715851), np.float64(130.48955638847474), np.float64(274.1969286108958))"
378,"((5, 9), (8, 16), (10, 12), (3, 18), (4, 7), (4, 16), (13, 19))","(np.float64(0.08542119301317716), np.float64(0.10324876113443347), np.float64(0.1076510395729808), np.float64(0.14034020348448561), np.float64(0.1467407520652262), np.float64(0.08097148938563689), np.float64(0.12877118992515496))","(np.float64(228.19107135914766), np.float64(29.089094873634266), np.float64(154.31781752101992), np.float64(266.46040445065984), np.float64(156.8941519111291), np.float64(259.744634438168), np.float64(273.06554830009236))"
379,"((1, 11), (5, 11), (7, 18), (8, 12), (8, 15), (12, 15), (1, 5), (9, 18), (4, 6))","(np.float64(0.12161677885161631), np.float64(0.11357465903635892), np.float64(0.12479242000933544), np.float64(0.025834016268298645), np.float64(0.12940832907600575), np.float64(0.11875254880533517), np.float64(0.12471518538568956), np.float64(0.11992137953522448), np.float64(0.14645466027133436))","(np.float64(258.7003586023871), np.float64(156.48058591492645), np.float64(213.61835564132954), np.float64(156.74462012226266), np.float64(217.0538234724238), np.float64(227.9475152350242), np.float64(300.03876904445974), np.float64(101.2290283789033), np.float64(251.85304931528285))"
380,"((3, 9), (7, 15), (14, 15))","(np.float64(0.017711677131341984), np.float64(0.054081061852388236), np.float64(0.14183871233587475))","(np.float64(344.8406174451036), np.float64(36.66168348165588), np.float64(194.07827878450848))"
381,"((8, 13), (13, 15), (2, 13))","(np.float64(0.12222925951286244), np.float64(0.14924040731441535), np.float64(0.14267504673834658))","(np.float64(300.03267920760686), np.float64(43.35333272170847), np.float64(335.16086546124035))"
382,"((3, 17), (6, 18), (5, 17))","(np.float64(0.14218631592523298), np.float64(0.12565203281728976), np.float64(0.144013451169227))","(np.float64(267.9933387044193), np.float64(38.04903671940266), np.float64(83.91783599492963))"
383,"((0, 2), (0, 16), (1, 8), (2, 3), (17, 18))","(np.float64(0.12189314527351623), np.float64(0.0971834981810872), np.float64(0.09214901878476864), np.float64(0.10813024639323215), np.float64(0.13433540167222763))","(np.float64(32.87361078646854), np.float64(221.5252144035348), np.float64(331.48194266766143), np.float64(18.232890715921688), np.float64(210.19039867037867))"
384,"((4, 17), (6, 14), (14, 18), (3, 6), (4, 9))","(np.float64(0.01936942681683235), np.float64(0.10455029307636056), np.float64(0.1304489947303836), np.float64(0.13927141818781008), np.float64(0.1493422867954361))","(np.float64(334.16947442661996), np.float64(262.9032512340674), np.float64(283.69318346514257), np.float64(285.6681980509064), np.float64(198.1734652919006))"
385,"((2, 17), (14, 15), (15, 16), (0, 14))","(np.float64(0.1490263429572524), np.float64(0.14551383631509218), np.float64(0.05623065680559599), np.float64(0.1466550462379703))","(np.float64(101.70051453589325), np.float64(115.47173986861897), np.float64(159.42029694050342), np.float64(166.81812634383982))"
386,"((15, 17),)","(np.float64(0.01100296266897445),)","(np.float64(242.89099819337883),)"
387,"((6, 13), (14, 18), (2, 13), (2, 6))","(np.float64(0.056744048598372884), np.float64(0.11945492278430825), np.float64(0.13361946550971746), np.float64(0.14376492455428372))","(np.float64(17.826368533197456), np.float64(90.39474290492916), np.float64(325.5807406523799), np.float64(243.82231691549265))"
388,"((0, 10), (2, 17), (2, 19), (17, 19), (8, 18))","(np.float64(0.09616103318889475), np.float64(0.0852942139198547), np.float64(0.04300290595601576), np.float64(0.04246542752287338), np.float64(0.14935058719457522))","(np.float64(230.01609561047925), np.float64(240.13884597048943), np.float64(254.48875775939158), np.float64(11.781944978494685), np.float64(3.75446900930315))"
389,"((4, 11), (8, 12))","(np.float64(0.14838300333214968), np.float64(0.06966792419121587))","(np.float64(178.82671682196565), np.float64(59.73485282598185))"
390,"((0, 9), (4, 12), (5, 16), (5, 15))","(np.float64(0.142031312640457), np.float64(0.13804118076202432), np.float64(0.12883566165345536), np.float64(0.13406708479468832))","(np.float64(195.72729087881459), np.float64(193.22365705778984), np.float64(52.5245536733842), np.float64(247.56790374513247))"
391,"((2, 13), (8, 15))","(np.float64(0.09996894511404493), np.float64(0.131879328924046))","(np.float64(359.0694114272916), np.float64(353.5150580771526))"
392,"((0, 10), (16, 17))","(np.float64(0.0935412268357818), np.float64(0.12130827579091286))","(np.float64(194.9747467957566), np.float64(131.60445148889994))"
393,"((2, 3), (3, 15))","(np.float64(0.10156928986074075), np.float64(0.08665549086709166))","(np.float64(67.63906679443183), np.float64(78.63257504170831))"
395,"((1, 4), (7, 16), (2, 6), (1, 2), (1, 6))","(np.float64(0.08090082285479577), np.float64(0.12342544134896052), np.float64(0.09197698230758293), np.float64(0.09621062150379607), np.float64(0.14087793892490005))","(np.float64(105.73248840811804), np.float64(95.3172978327199), np.float64(170.07493281968843), np.float64(109.12543047750346), np.float64(192.29602788978445))"
396,"((4, 12), (8, 16), (9, 19), (11, 13), (12, 15), (9, 11), (9, 13))","(np.float64(0.046516406902349934), np.float64(0.10339812646197025), np.float64(0.1299739599008578), np.float64(0.13921225882852364), np.float64(0.13828044301100964), np.float64(0.14178002469087606), np.float64(0.13799084363662745))","(np.float64(118.4995686945807), np.float64(199.86481746128783), np.float64(192.68896716581878), np.float64(16.13425429582185), np.float64(122.55610839395897), np.float64(207.55079143174402), np.float64(282.51672265887476))"
397,"((0, 11), (1, 7), (5, 12))","(np.float64(0.05845987458358577), np.float64(0.1338927806866627), np.float64(0.13221692857703268))","(np.float64(126.88972687512428), np.float64(343.24300481551205), np.float64(280.8966071263967))"
399,"((0, 8), (2, 3), (17, 19))","(np.float64(0.12367796666908099), np.float64(0.06272665188034511), np.float64(0.09280042546192509))","(np.float64(72.92279661455471), np.float64(149.04422180136055), np.float64(243.44979165370168))"
400,"((8, 17), (10, 16), (10, 17))","(np.float64(0.08913142390379394), np.float64(0.1490322743825081), np.float64(0.14863773655551954))","(np.float64(9.244863845968798), np.float64(291.3379059015301), np.float64(84.57427179409129))"
401,"((5, 8), (2, 19), (5, 7))","(np.float64(0.02532263745582195), np.float64(0.1417161326424969), np.float64(0.1431551146684534))","(np.float64(5.224692402627125), np.float64(292.30722853002857), np.float64(260.88937635610733))"
403,"((1, 13), (3, 17), (11, 13), (1, 11), (9, 13), (1, 9), (9, 10))","(np.float64(0.10369300708361583), np.float64(0.11621050382427738), np.float64(0.13810608167356228), np.float64(0.03697205557788466), np.float64(0.12353731845609081), np.float64(0.11744850317340792), np.float64(0.14514154556248557))","(np.float64(172.8155476673219), np.float64(76.42215352969853), np.float64(76.35460719180499), np.float64(158.1544801241241), np.float64(258.23653784164304), np.float64(53.958535601676274), np.float64(122.09901455545496))"
404,"((2, 9), (15, 18))","(np.float64(0.10739809186931175), np.float64(0.1349086075423076))","(np.float64(118.43870587415083), np.float64(230.7277386291677))"
405,"((8, 19), (9, 11), (5, 12), (10, 14), (6, 18), (6, 16), (7, 11), (3, 4))","(np.float64(0.06728322925374604), np.float64(0.1281748964463381), np.float64(0.1445043610231451), np.float64(0.14445229086181824), np.float64(0.13402679100808598), np.float64(0.13350316722285413), np.float64(0.14840416732330833), np.float64(0.14766167828548277))","(np.float64(287.4015933505799), np.float64(56.762412702472226), np.float64(242.56042288412607), np.float64(252.19331961070847), np.float64(269.5390867406553), np.float64(249.50400369431048), np.float64(254.20785588765148), np.float64(260.5123259024876))"
406,"((1, 3), (6, 16), (8, 9), (1, 18))","(np.float64(0.12515764563949894), np.float64(0.04292660577601212), np.float64(0.12887415096613714), np.float64(0.14760623597006692))","(np.float64(40.381281631491014), np.float64(272.4354335860877), np.float64(177.16514786159894), np.float64(25.92330339153535))"
407,"((9, 10), (17, 18))","(np.float64(0.13505681106973236), np.float64(0.08724208638291661))","(np.float64(269.19818909020177), np.float64(131.8120680240188))"
408,"((4, 7), (4, 12), (5, 9), (4, 8))","(np.float64(0.07661910401028012), np.float64(0.10036744396519527), np.float64(0.1443810439893754), np.float64(0.1403661864831133))","(np.float64(321.72691707062796), np.float64(170.29011397085569), np.float64(190.2467355891693), np.float64(178.79739888402182))"
409,"((7, 10), (9, 15), (10, 15), (6, 9), (7, 14), (14, 15))","(np.float64(0.0637779262708491), np.float64(0.11794722991028272), np.float64(0.13541368508174026), np.float64(0.14451735082673436), np.float64(0.09249993475232256), np.float64(0.11670216918108714))","(np.float64(278.3933577156119), np.float64(290.80783854974317), np.float64(26.44637448458634), np.float64(323.4304010994381), np.float64(319.48673598909664), np.float64(185.29577149307588))"
410,"((0, 14), (3, 5), (3, 16), (7, 17), (11, 17), (11, 18))","(np.float64(0.12320346478271219), np.float64(0.12021810233906759), np.float64(0.11029994162567927), np.float64(0.144349837113673), np.float64(0.11507407356482247), np.float64(0.1284616372040712))","(np.float64(137.27542383446243), np.float64(324.87725806840524), np.float64(194.42333213601822), np.float64(309.317224033577), np.float64(74.74997855945881), np.float64(100.8864720333053))"
412,"((6, 16), (8, 19))","(np.float64(0.11735386333427725), np.float64(0.0722657335097304))","(np.float64(286.2528415448574), np.float64(114.41529425141941))"
413,"((7, 14),)","(np.float64(0.12148906397631327),)","(np.float64(350.84791932931995),)"
414,"((3, 19),)","(np.float64(0.09803398292221373),)","(np.float64(289.74438249136426),)"
415,"((0, 18), (3, 19), (7, 16), (8, 10))","(np.float64(0.12162074127161669), np.float64(0.0838356076448107), np.float64(0.05036995545309618), np.float64(0.1369570250927058))","(np.float64(211.55811036158497), np.float64(354.7572338371933), np.float64(241.62739140357974), np.float64(291.1344819560206))"
416,"((3, 17), (16, 19), (9, 16))","(np.float64(0.1385731829481381), np.float64(0.14416591756176794), np.float64(0.11058551379433482))","(np.float64(251.7870184777567), np.float64(108.61498634754687), np.float64(146.23709590061276))"
417,"((2, 10),)","(np.float64(0.14729827053530223),)","(np.float64(262.26587501898666),)"
418,"((2, 5), (12, 16))","(np.float64(0.029727822200479367), np.float64(0.14511733556504938))","(np.float64(305.8314623905597), np.float64(225.3513585766121))"
420,"((0, 3), (1, 11), (6, 10))","(np.float64(0.12674980532876287), np.float64(0.12355361034008513), np.float64(0.14909853071901905))","(np.float64(234.6859851540042), np.float64(0.8913813880645478), np.float64(52.3238343080387))"
421,"((4, 7), (6, 9), (6, 7), (10, 14), (5, 17))","(np.float64(0.08897175579265146), np.float64(0.10224349838412909), np.float64(0.12885649662965779), np.float64(0.1463081099778495), np.float64(0.13918644259984864))","(np.float64(8.84595701423639), np.float64(358.9882996863125), np.float64(83.68019061774982), np.float64(46.401923905483656), np.float64(94.36548915326863))"
422,"((4, 19), (11, 17), (1, 9), (4, 9))","(np.float64(0.12631344442785034), np.float64(0.12331850444961046), np.float64(0.10638337046831473), np.float64(0.14653541009770282))","(np.float64(244.2486244823255), np.float64(351.7000379673598), np.float64(340.46203997008365), np.float64(196.4821003190284))"
424,"((11, 12),)","(np.float64(0.12642647971248633),)","(np.float64(237.96108437160512),)"
425,"((6, 8), (14, 18), (12, 18))","(np.float64(0.12222689722391718), np.float64(0.10744363190641201), np.float64(0.11875190330683538))","(np.float64(58.24450505392845), np.float64(2.1717885767069225), np.float64(344.564596309671))"
427,"((1, 14),)","(np.float64(0.031216701511204908),)","(np.float64(79.97186995206508),)"
