episode,los_id,los_dist,los_qdr
3069,"((9, 15),)","(np.float64(0.13223843351004483),)","(np.float64(141.77572347642726),)"
3070,"((0, 14),)","(np.float64(0.08575110723180966),)","(np.float64(78.03225763947376),)"
3072,"((6, 7), (11, 12))","(np.float64(0.12776867132698405), np.float64(0.05393623781861191))","(np.float64(13.064713678206346), np.float64(211.66103800492672))"
3074,"((1, 9), (1, 17))","(np.float64(0.04790367473189694), np.float64(0.14878795155562885))","(np.float64(102.87442071273198), np.float64(308.92663580625236))"
3076,"((6, 8), (10, 16))","(np.float64(0.14479576201429897), np.float64(0.10919944797580702))","(np.float64(139.4804977967857), np.float64(194.38258833042806))"
3077,"((13, 14), (9, 13), (3, 14), (3, 9))","(np.float64(0.04245981225740651), np.float64(0.06560520808450668), np.float64(0.11922634283932151), np.float64(0.026935747828775846))","(np.float64(308.0117439586006), np.float64(28.02614237970632), np.float64(268.35195698366283), np.float64(262.1152048649483))"
3078,"((5, 18),)","(np.float64(0.12315323580648521),)","(np.float64(297.95510181788),)"
3079,"((4, 7), (11, 19))","(np.float64(0.124582117010257), np.float64(0.10367255931205825))","(np.float64(291.8478710008804), np.float64(297.557749888636))"
3080,"((1, 16), (11, 18), (13, 17))","(np.float64(0.13434549684526254), np.float64(0.13409539780683413), np.float64(0.13290891908634925))","(np.float64(100.32439659840885), np.float64(317.6113726736678), np.float64(104.81385791640331))"
3081,"((10, 19), (4, 11), (1, 10))","(np.float64(0.14381051197149464), np.float64(0.13265654168659452), np.float64(0.14934638798846023))","(np.float64(74.73874633741899), np.float64(235.7842204103433), np.float64(160.35742294018138))"
3082,"((0, 12),)","(np.float64(0.07206619902437733),)","(np.float64(316.5223275666464),)"
3083,"((0, 5), (8, 12), (0, 7))","(np.float64(0.09413959353694872), np.float64(0.057563208296902625), np.float64(0.13212981251089614))","(np.float64(214.35389168838938), np.float64(298.2102298712928), np.float64(291.9636908831839))"
3084,"((6, 13), (6, 12))","(np.float64(0.05994293521777135), np.float64(0.14286930513456225))","(np.float64(266.25184279890607), np.float64(8.708509985093563))"
3085,"((1, 11), (10, 13), (11, 19))","(np.float64(0.0785539315724369), np.float64(0.12255137132123413), np.float64(0.13984193918438487))","(np.float64(309.1516901173357), np.float64(306.37268834757697), np.float64(98.44630096957643))"
3086,"((4, 6),)","(np.float64(0.08892105772022241),)","(np.float64(316.6224981791457),)"
3087,"((3, 17), (0, 7))","(np.float64(0.1295753966398366), np.float64(0.14243318819903694))","(np.float64(49.51067180563701), np.float64(147.63513481691618))"
3088,"((5, 10),)","(np.float64(0.14580926352117263),)","(np.float64(36.21675315865569),)"
3089,"((11, 19),)","(np.float64(0.10689273073963729),)","(np.float64(211.9511790483903),)"
3090,"((0, 1), (8, 19))","(np.float64(0.1030361881723139), np.float64(0.13938643811068746))","(np.float64(281.0369263353909), np.float64(254.74409760675294))"
3091,"((7, 10),)","(np.float64(0.09957671961589391),)","(np.float64(294.6805335619397),)"
3092,"((2, 12), (2, 16), (9, 10), (12, 16), (10, 16), (10, 19))","(np.float64(0.14387337385839652), np.float64(0.1422853333879011), np.float64(0.10177499098853761), np.float64(0.03293876017051711), np.float64(0.09366665578225818), np.float64(0.13672640075144807))","(np.float64(154.5366741281059), np.float64(167.74064895272033), np.float64(158.78235425649174), np.float64(253.88422252410396), np.float64(146.84260329745365), np.float64(171.83519352533722))"
3093,"((0, 17),)","(np.float64(0.05696556654247522),)","(np.float64(183.55201744857493),)"
3094,"((7, 9), (9, 16), (9, 18))","(np.float64(0.10458148798657871), np.float64(0.05799832973233696), np.float64(0.13440841532504405))","(np.float64(191.71892108601034), np.float64(153.06226951873955), np.float64(44.691564037812775))"
3095,"((8, 15),)","(np.float64(0.14358476602593803),)","(np.float64(57.38457498615131),)"
3096,"((7, 9), (11, 17), (5, 18))","(np.float64(0.11770590806213206), np.float64(0.0448291942427016), np.float64(0.12974057719299778))","(np.float64(283.3601759543934), np.float64(228.00457059838294), np.float64(358.545048592043))"
3097,"((1, 7), (2, 13), (11, 16))","(np.float64(0.11789686586045502), np.float64(0.1087621302408759), np.float64(0.08133250510135691))","(np.float64(253.39611996324268), np.float64(334.51502772622445), np.float64(83.83773049913677))"
3098,"((0, 2), (5, 14), (11, 14), (15, 19))","(np.float64(0.10508698148485975), np.float64(0.14523615869283124), np.float64(0.0903542151356112), np.float64(0.13896734616948342))","(np.float64(271.36333584064397), np.float64(184.9722893869481), np.float64(288.956669969464), np.float64(156.33601719694687))"
3099,"((2, 14),)","(np.float64(0.04528486826074803),)","(np.float64(225.3019215763662),)"
3100,"((1, 18), (4, 6), (4, 11), (6, 11), (7, 17))","(np.float64(0.07452367279757877), np.float64(0.030060141063332838), np.float64(0.10015447021564013), np.float64(0.10533469263590295), np.float64(0.14764690936225827))","(np.float64(79.70716781961275), np.float64(306.919860832756), np.float64(38.45169535196663), np.float64(55.026759082156936), np.float64(22.124320164194664))"
3101,"((3, 13),)","(np.float64(0.1383249842793243),)","(np.float64(14.226537867847016),)"
3104,"((10, 18), (9, 18))","(np.float64(0.13564912071382976), np.float64(0.10733444102609932))","(np.float64(228.04450236321708), np.float64(250.00325929757616))"
3106,"((4, 16), (6, 17))","(np.float64(0.11869531796565239), np.float64(0.146624976639777))","(np.float64(149.17113290857108), np.float64(43.63677030681113))"
3107,"((5, 6),)","(np.float64(0.09352117454103948),)","(np.float64(36.5186447699257),)"
3108,"((0, 16), (12, 18), (15, 18))","(np.float64(0.1269333711112949), np.float64(0.14618160775907799), np.float64(0.13130128625892273))","(np.float64(267.5036598865204), np.float64(124.30358279064487), np.float64(272.8907095787413))"
3109,"((14, 15), (0, 9))","(np.float64(0.10173925570458639), np.float64(0.14905125351658335))","(np.float64(179.05568601672243), np.float64(188.13294619434677))"
3110,"((14, 17), (0, 5))","(np.float64(0.10524515810735316), np.float64(0.13945257756691443))","(np.float64(69.29781562942068), np.float64(247.4210272746117))"
3111,"((0, 8),)","(np.float64(0.1481548132850086),)","(np.float64(282.15561923244195),)"
3112,"((6, 10),)","(np.float64(0.04703004181259208),)","(np.float64(109.74466122271521),)"
3113,"((5, 18), (0, 7))","(np.float64(0.0638206999486294), np.float64(0.14234137594571147))","(np.float64(306.09548672729017), np.float64(212.35369997206192))"
3114,"((2, 9),)","(np.float64(0.1448319465369096),)","(np.float64(333.4187888098658),)"
3115,"((17, 18),)","(np.float64(0.06966423632536548),)","(np.float64(58.26858709715124),)"
3117,"((0, 9), (0, 17), (6, 8), (9, 17), (3, 9))","(np.float64(0.13681067766672167), np.float64(0.035323409769109256), np.float64(0.11801649380537235), np.float64(0.10528837007316227), np.float64(0.08568598449716054))","(np.float64(285.02072979547313), np.float64(261.7556584586327), np.float64(79.0250303828218), np.float64(112.63559908978968), np.float64(269.9048491799722))"
3119,"((2, 8), (2, 19), (3, 6), (3, 8), (7, 9), (8, 19), (4, 14), (3, 13), (2, 12), (6, 12), (4, 12))","(np.float64(0.047272744508953315), np.float64(0.09122177528495722), np.float64(0.1292404322354239), np.float64(0.12358786825647435), np.float64(0.08317998272806736), np.float64(0.13815232442897685), np.float64(0.12026898383992222), np.float64(0.12077917244046413), np.float64(0.12523035251769202), np.float64(0.11747647853980434), np.float64(0.1378475964131064))","(np.float64(133.4354773565539), np.float64(321.93151882787004), np.float64(105.55309366054335), np.float64(343.62054356040943), np.float64(110.33220480361591), np.float64(319.03380241958365), np.float64(344.648058497859), np.float64(296.4497011512253), np.float64(2.287802521672574), np.float64(318.4937778402123), np.float64(273.79484900991406))"
3120,"((0, 16), (0, 17), (1, 10))","(np.float64(0.1267773033680416), np.float64(0.14459164049752854), np.float64(0.04813904099068934))","(np.float64(124.79339110036848), np.float64(248.3246664720104), np.float64(297.1665272499712))"
3121,"((4, 7), (12, 19))","(np.float64(0.0899313029613283), np.float64(0.1270131242268501))","(np.float64(342.64298199889413), np.float64(258.83765823763827))"
3122,"((3, 6), (3, 19), (10, 18))","(np.float64(0.14809583941344123), np.float64(0.14361211406582594), np.float64(0.09670908274362681))","(np.float64(92.88165615271355), np.float64(255.64399643825743), np.float64(67.39494741677737))"
3124,"((1, 16), (3, 12), (4, 16), (1, 4))","(np.float64(0.12966912322972937), np.float64(0.11045320048178695), np.float64(0.14946837167083127), np.float64(0.144657259947633))","(np.float64(313.24513024780487), np.float64(268.5412885128382), np.float64(43.52888797235516), np.float64(289.2946015735437))"
3125,"((3, 12), (11, 18))","(np.float64(0.10425792095931946), np.float64(0.13941727173738952))","(np.float64(346.9554273937718), np.float64(68.9449803497423))"
3126,"((4, 14), (5, 19), (7, 18), (12, 15))","(np.float64(0.144244615638381), np.float64(0.12347514136782513), np.float64(0.11044177268024039), np.float64(0.08964969162585805))","(np.float64(83.45187194541563), np.float64(282.11630234543014), np.float64(270.3862405210609), np.float64(331.5163424331521))"
3127,"((1, 5), (2, 18))","(np.float64(0.11779624702054957), np.float64(0.0848415427135772))","(np.float64(351.8912782730858), np.float64(108.17619355503648))"
3128,"((0, 13), (4, 17), (5, 10), (9, 12), (1, 13))","(np.float64(0.10802498350869952), np.float64(0.12042256995749175), np.float64(0.12050232526075241), np.float64(0.1467715358229289), np.float64(0.09652404936658329))","(np.float64(202.22594871956105), np.float64(168.95953403093634), np.float64(121.93172275293512), np.float64(148.45527751687544), np.float64(10.902566105178021))"
3129,"((4, 11),)","(np.float64(0.11904294429685887),)","(np.float64(132.71964780915343),)"
3130,"((4, 6),)","(np.float64(0.14842516133895464),)","(np.float64(273.41810034711045),)"
3131,"((2, 15), (3, 17), (17, 19), (0, 8))","(np.float64(0.14986061294336034), np.float64(0.11107399591121223), np.float64(0.059164695945954), np.float64(0.012027512368348663))","(np.float64(307.41870346893194), np.float64(270.97255415539917), np.float64(326.61315268568933), np.float64(166.0249338689571))"
3132,"((0, 10), (3, 4))","(np.float64(0.039058514562969826), np.float64(0.1260082220082537))","(np.float64(352.36204096680365), np.float64(144.43818490502792))"
3133,"((7, 10), (12, 14), (1, 10), (7, 16))","(np.float64(0.061576562863311535), np.float64(0.14837727895303338), np.float64(0.14948391079439932), np.float64(0.14308754157481196))","(np.float64(137.9394224356863), np.float64(187.04432601058292), np.float64(294.7269728643014), np.float64(352.87515211149343))"
3134,"((2, 12), (4, 13), (8, 10), (9, 18))","(np.float64(0.09317784461764832), np.float64(0.04707010638583106), np.float64(0.12120239509184885), np.float64(0.12681844089358354))","(np.float64(183.46462872484355), np.float64(87.28519757690394), np.float64(183.73708357574762), np.float64(51.48083883098645))"
3135,"((5, 18),)","(np.float64(0.1334680232540383),)","(np.float64(269.8603123107408),)"
3136,"((7, 19),)","(np.float64(0.03243105175240188),)","(np.float64(77.63693966453025),)"
3137,"((5, 19),)","(np.float64(0.06319164511738541),)","(np.float64(201.86197628330524),)"
3139,"((11, 12), (5, 15))","(np.float64(0.0905106902338323), np.float64(0.12903512004315884))","(np.float64(297.3384574030094), np.float64(332.40516197895295))"
3140,"((3, 18), (14, 19))","(np.float64(0.10451717220551261), np.float64(0.10641308732600611))","(np.float64(44.656725191799225), np.float64(89.21269742596274))"
3141,"((5, 12), (9, 16), (10, 12))","(np.float64(0.0745553045573578), np.float64(0.07441829822779918), np.float64(0.11800705508565233))","(np.float64(204.01012380412303), np.float64(96.7958934799739), np.float64(311.2728744715473))"
3142,"((3, 9), (4, 14))","(np.float64(0.1343838817055648), np.float64(0.144774867809432))","(np.float64(196.87977735023847), np.float64(322.4098109659828))"
3143,"((8, 15), (16, 17))","(np.float64(0.12313859859010888), np.float64(0.11424711705872032))","(np.float64(140.03027527565246), np.float64(228.89386532521922))"
3144,"((1, 13), (5, 16))","(np.float64(0.09543229208629712), np.float64(0.14451451070336463))","(np.float64(63.044634906062676), np.float64(64.17504711465041))"
3145,"((2, 4), (8, 14), (2, 12))","(np.float64(0.0011274381902650651), np.float64(0.0789559635751065), np.float64(0.1481108005324974))","(np.float64(128.52372287993978), np.float64(258.12007774767204), np.float64(211.75894573626044))"
3146,"((9, 19),)","(np.float64(0.08482334694074484),)","(np.float64(62.85213008715109),)"
3148,"((0, 8), (11, 15))","(np.float64(0.1039779421757596), np.float64(0.01739687332899436))","(np.float64(81.25342601090699), np.float64(165.89136016876552))"
3149,"((4, 8), (6, 19), (7, 15))","(np.float64(0.11217919736311374), np.float64(0.14634059102677605), np.float64(0.1391251071156916))","(np.float64(244.41446895722862), np.float64(283.416055906448), np.float64(21.16056149707049))"
3151,"((0, 13), (10, 11))","(np.float64(0.09369931896667671), np.float64(0.14813003761597762))","(np.float64(99.25505241165783), np.float64(175.53534835789534))"
3153,"((1, 13),)","(np.float64(0.08643685192506467),)","(np.float64(289.40901853042965),)"
3155,"((1, 6), (3, 4), (12, 18))","(np.float64(0.13371035457744423), np.float64(0.13452315709002247), np.float64(0.1392835942442225))","(np.float64(89.99359489196335), np.float64(356.0276177476219), np.float64(142.9689182043954))"
3156,"((3, 6),)","(np.float64(0.08928855592498407),)","(np.float64(198.4486074002064),)"
3157,"((3, 5), (5, 11), (9, 18))","(np.float64(0.11936177534566184), np.float64(0.08110944890127857), np.float64(0.08610769756480718))","(np.float64(264.6190556056349), np.float64(220.35981220530533), np.float64(190.26056314451688))"
3158,"((0, 18), (2, 13), (3, 14))","(np.float64(0.14710071832836055), np.float64(0.14617277583681254), np.float64(0.13910534133128108))","(np.float64(128.6737168203005), np.float64(224.2008385094028), np.float64(27.301222640391533))"
3159,"((9, 13),)","(np.float64(0.1397554850426941),)","(np.float64(263.61235309600374),)"
3160,"((1, 4),)","(np.float64(0.1351161874898412),)","(np.float64(154.5275993587161),)"
3161,"((4, 18), (6, 12), (13, 18))","(np.float64(0.025078991557824153), np.float64(0.13129920014618537), np.float64(0.1410922050414876))","(np.float64(317.67551486184544), np.float64(40.06828557687871), np.float64(124.48679175688805))"
3162,"((8, 15), (8, 19))","(np.float64(0.13282886983347153), np.float64(0.09387074184740467))","(np.float64(344.93510119659516), np.float64(152.69185420730065))"
3163,"((11, 12),)","(np.float64(0.14361402442933424),)","(np.float64(356.0547344072847),)"
3164,"((5, 12), (5, 14), (12, 17))","(np.float64(0.14834713418609025), np.float64(0.10823968382453336), np.float64(0.1258356556461691))","(np.float64(348.9019726789407), np.float64(129.19137252508105), np.float64(302.2735433563569))"
3165,"((11, 12), (7, 16), (0, 6))","(np.float64(0.07069612582068896), np.float64(0.13207082209029866), np.float64(0.1292984420231167))","(np.float64(84.13224532831711), np.float64(102.0157330075645), np.float64(128.97316200054397))"
3166,"((0, 17), (2, 11))","(np.float64(0.10376492149770493), np.float64(0.07068269186532188))","(np.float64(146.82894377674478), np.float64(117.96488809303685))"
3168,"((0, 10), (10, 12))","(np.float64(0.09985836820849105), np.float64(0.12421750486745271))","(np.float64(223.63048526642896), np.float64(182.61292387555915))"
3169,"((3, 6), (0, 14))","(np.float64(0.12903796609526133), np.float64(0.14834129556724537))","(np.float64(156.2747654346011), np.float64(251.82760377791152))"
3170,"((0, 7), (4, 16), (7, 18), (13, 18))","(np.float64(0.08023994047476876), np.float64(0.08790790023877897), np.float64(0.14229113655108117), np.float64(0.12259069475316281))","(np.float64(106.66471736663858), np.float64(80.15160304027135), np.float64(131.4723113942584), np.float64(252.37780518311797))"
3171,"((3, 13), (14, 17))","(np.float64(0.0921367909736149), np.float64(0.13706647833123228))","(np.float64(305.07807073113764), np.float64(21.046907436322588))"
3172,"((0, 15), (9, 16), (7, 19), (0, 13), (0, 9))","(np.float64(0.12404763115519693), np.float64(0.027126810326374314), np.float64(0.14159690133517305), np.float64(0.12470689786805228), np.float64(0.14134040156302907))","(np.float64(239.39935755044172), np.float64(4.018167334740896), np.float64(83.40196017569396), np.float64(329.43039445040245), np.float64(273.7220341307527))"
3175,"((2, 3), (8, 14))","(np.float64(0.11294577096919801), np.float64(0.11435133258919608))","(np.float64(117.15601851596611), np.float64(86.73543396992854))"
3176,"((1, 3), (8, 10))","(np.float64(0.14124547747382313), np.float64(0.1407705296346903))","(np.float64(13.703761516307416), np.float64(215.3659701126159))"
3177,"((2, 13),)","(np.float64(0.07157501000556635),)","(np.float64(137.5847715527687),)"
3178,"((6, 16), (15, 17))","(np.float64(0.06290497928077016), np.float64(0.14899123175783732))","(np.float64(325.13180655128315), np.float64(122.01508362915072))"
3179,"((4, 7), (8, 11), (12, 15))","(np.float64(0.09414195926048607), np.float64(0.13618204754493696), np.float64(0.10977926519453043))","(np.float64(278.6001226747522), np.float64(88.34786757494793), np.float64(347.46943971010785))"
3180,"((1, 19), (5, 19))","(np.float64(0.11203415602792667), np.float64(0.07444349660690816))","(np.float64(34.21106510402303), np.float64(259.7856401537645))"
3181,"((14, 18),)","(np.float64(0.11585867222214512),)","(np.float64(307.0179874670257),)"
3182,"((8, 10), (8, 15), (11, 18), (14, 16), (15, 17))","(np.float64(0.037511264815487486), np.float64(0.10691329231392108), np.float64(0.11280913148919715), np.float64(0.14789688786676455), np.float64(0.12885094428976737))","(np.float64(236.2635164619827), np.float64(11.027301665766894), np.float64(159.74063466641212), np.float64(315.4076385826831), np.float64(95.89917499427706))"
3183,"((7, 18), (9, 13))","(np.float64(0.14884821761486725), np.float64(0.11351961768866403))","(np.float64(167.37669684555016), np.float64(238.2941419033622))"
3184,"((6, 15),)","(np.float64(0.14934578169380844),)","(np.float64(290.63516060903424),)"
3185,"((4, 6), (6, 7))","(np.float64(0.14920495985403315), np.float64(0.14048875695710997))","(np.float64(199.5820969093476), np.float64(215.00058020799815))"
3186,"((4, 18),)","(np.float64(0.1387371577244796),)","(np.float64(213.78804051179284),)"
3187,"((0, 13), (2, 6), (4, 18), (5, 19), (2, 12), (18, 19))","(np.float64(0.13697085468124018), np.float64(0.08629460090752969), np.float64(0.029319897236754402), np.float64(0.06274521952935906), np.float64(0.10192577767817866), np.float64(0.12147364118029902))","(np.float64(76.51657422727125), np.float64(10.204804802118668), np.float64(64.26272308115111), np.float64(133.68433390376177), np.float64(146.214663609605), np.float64(82.85328918518798))"
3188,"((2, 15), (14, 17))","(np.float64(0.14525176455603997), np.float64(0.14978524319387918))","(np.float64(310.2464625972124), np.float64(75.47498374240799))"
3190,"((4, 15), (15, 17), (2, 18), (2, 15))","(np.float64(0.13024236236114645), np.float64(0.03302686068233108), np.float64(0.039696680965132396), np.float64(0.12229795515300709))","(np.float64(139.59064596276954), np.float64(192.15356036358264), np.float64(173.12245018240748), np.float64(285.8466530228859))"
3191,"((6, 15), (10, 12))","(np.float64(0.11628344929998893), np.float64(0.14154293340965599))","(np.float64(165.6946088517484), np.float64(235.42302356394785))"
3192,"((0, 10),)","(np.float64(0.13738353009987606),)","(np.float64(161.87311532955405),)"
3193,"((2, 11), (7, 17))","(np.float64(0.031916753957582006), np.float64(0.0935820080023167))","(np.float64(99.90403337256181), np.float64(274.98910465117194))"
3196,"((8, 12),)","(np.float64(0.1467863058448821),)","(np.float64(8.083570172251402),)"
3197,"((17, 19),)","(np.float64(0.11975777015679888),)","(np.float64(122.37035255144036),)"
3200,"((2, 19), (3, 7), (5, 17), (0, 14), (5, 14))","(np.float64(0.14899437637290777), np.float64(0.024110514979182096), np.float64(0.1267596909127764), np.float64(0.11912366821087646), np.float64(0.13059185974818502))","(np.float64(280.4229125815135), np.float64(54.99596820511201), np.float64(293.73779830571505), np.float64(160.81575107123223), np.float64(258.10204796891327))"
3201,"((5, 19),)","(np.float64(0.1204479428183279),)","(np.float64(286.93066608260136),)"
3202,"((2, 8), (9, 15), (4, 17))","(np.float64(0.0375232890802987), np.float64(0.04778459090496107), np.float64(0.14947847172272521))","(np.float64(81.02271596196833), np.float64(223.98455469515932), np.float64(70.19387739754202))"
3203,"((0, 7), (0, 9), (1, 9), (12, 19), (5, 14))","(np.float64(0.10966953938913555), np.float64(0.12312438689612555), np.float64(0.0953555172170445), np.float64(0.11357856167599412), np.float64(0.1043512189349565))","(np.float64(114.24498969528491), np.float64(249.83817779682477), np.float64(259.8782986772976), np.float64(62.53932575514348), np.float64(77.61265151312864))"
3204,"((1, 8), (3, 13), (12, 17))","(np.float64(0.09910113207302748), np.float64(0.06023861733480583), np.float64(0.0913943964058193))","(np.float64(312.843433223024), np.float64(349.07704347284056), np.float64(130.13866587678424))"
3205,"((2, 14), (12, 19), (1, 12))","(np.float64(0.005169718090915879), np.float64(0.1175425348364946), np.float64(0.1468026749406427))","(np.float64(32.83395381152828), np.float64(87.53477140260756), np.float64(306.5649224677729))"
3206,"((2, 5),)","(np.float64(0.1346954469279325),)","(np.float64(49.05010732784757),)"
3207,"((2, 12), (15, 18))","(np.float64(0.051605962197775954), np.float64(0.1229326955842539))","(np.float64(157.62855160226596), np.float64(173.77075308753322))"
3208,"((6, 13),)","(np.float64(0.10978487549616614),)","(np.float64(4.05287300490066),)"
3209,"((4, 9),)","(np.float64(0.06184288132096906),)","(np.float64(199.58445487896165),)"
3210,"((1, 3), (4, 6), (0, 15), (3, 13))","(np.float64(0.034066520443117185), np.float64(0.13879312206756597), np.float64(0.1410438826615202), np.float64(0.14836044213294536))","(np.float64(7.501518128714882), np.float64(250.9309666795237), np.float64(244.42680449389357), np.float64(265.780276530008))"
3211,"((0, 14),)","(np.float64(0.09136407931598266),)","(np.float64(289.3468088823428),)"
3212,"((11, 18),)","(np.float64(0.14799828066344936),)","(np.float64(236.38898425465214),)"
3214,"((5, 11), (6, 15), (7, 17), (7, 19), (13, 16), (17, 19), (11, 17), (4, 7))","(np.float64(0.06855019576912785), np.float64(0.0504158141575814), np.float64(0.10669511302359691), np.float64(0.0441620370614104), np.float64(0.11199638272855456), np.float64(0.1200257762837085), np.float64(0.14968887647836499), np.float64(0.13422911113132938))","(np.float64(176.0621605556157), np.float64(14.657905484557814), np.float64(151.3163056087733), np.float64(247.84748749613598), np.float64(44.413854610729565), np.float64(309.87447572145874), np.float64(356.5970257725103), np.float64(178.03616866532116))"
3215,"((3, 14),)","(np.float64(0.11519894533548625),)","(np.float64(255.5545984036795),)"
3217,"((2, 11),)","(np.float64(0.1472986642429708),)","(np.float64(260.33413151734544),)"
3218,"((12, 19),)","(np.float64(0.06139332496086192),)","(np.float64(341.40530641058075),)"
3219,"((1, 12),)","(np.float64(0.12044458881514629),)","(np.float64(246.1129283944253),)"
3220,"((2, 6), (2, 15), (6, 15))","(np.float64(0.09793570920861216), np.float64(0.10477135696537027), np.float64(0.043953103870425336))","(np.float64(18.66292848866267), np.float64(43.41395977500787), np.float64(112.30149102719922))"
3221,"((7, 15), (6, 14))","(np.float64(0.13789274653233943), np.float64(0.1284111215417077))","(np.float64(283.3240795548169), np.float64(18.04810198755053))"
3223,"((1, 19), (3, 18), (8, 9))","(np.float64(0.0687048702285512), np.float64(0.08242580863273809), np.float64(0.14340954923554136))","(np.float64(30.26736542436936), np.float64(165.21766128775835), np.float64(36.83132143225423))"
3225,"((3, 17), (7, 18), (14, 16))","(np.float64(0.1100926029637273), np.float64(0.06539842044286723), np.float64(0.1394954541728939))","(np.float64(92.18198899893184), np.float64(12.992534862252734), np.float64(211.65486872322342))"
3226,"((0, 8), (1, 2), (1, 19), (2, 12), (12, 19), (9, 12))","(np.float64(0.06681921976837714), np.float64(0.11819866022448863), np.float64(0.13881407157539982), np.float64(0.08569735353151868), np.float64(0.14757501340498458), np.float64(0.14803729372773575))","(np.float64(13.15025563445729), np.float64(169.2467917819042), np.float64(97.25903155930216), np.float64(120.95523945576747), np.float64(7.153225977421002), np.float64(324.5977103646335))"
3227,"((1, 4), (2, 14))","(np.float64(0.11952499830417701), np.float64(0.03758751028285903))","(np.float64(125.73069362057804), np.float64(199.1144771553047))"
3228,"((0, 14),)","(np.float64(0.05976996620027745),)","(np.float64(116.81581486117217),)"
3229,"((6, 13), (17, 19), (4, 19), (7, 17))","(np.float64(0.12466223537563954), np.float64(0.14971854432604817), np.float64(0.1402744125083391), np.float64(0.13782635235358662))","(np.float64(329.3924893844829), np.float64(121.29656500982715), np.float64(85.9585275605436), np.float64(336.49076297577454))"
3231,"((9, 17),)","(np.float64(0.14525694291592062),)","(np.float64(194.87816461928384),)"
3232,"((3, 13), (14, 16))","(np.float64(0.1493062248471238), np.float64(0.1497153548135183))","(np.float64(129.36856564543058), np.float64(112.9561443076076))"
3233,"((13, 16),)","(np.float64(0.07342803346947667),)","(np.float64(173.58656252497528),)"
3234,"((4, 10), (8, 11), (11, 14), (12, 18), (10, 16))","(np.float64(0.14053658910515912), np.float64(0.11146073846406639), np.float64(0.1137245455417692), np.float64(0.052963344446038514), np.float64(0.1372581716241721))","(np.float64(112.37282909958321), np.float64(308.13773889302786), np.float64(233.24370101108735), np.float64(122.91219281918191), np.float64(6.313780433380163))"
3235,"((3, 5), (14, 16), (5, 16))","(np.float64(0.13653896423978068), np.float64(0.11332155157522551), np.float64(0.14568507425808333))","(np.float64(116.00719498508055), np.float64(243.93656416718932), np.float64(105.61685368976276))"
3236,"((2, 14), (9, 18), (2, 11))","(np.float64(0.14155707529101608), np.float64(0.14101345926410927), np.float64(0.08662314402760792))","(np.float64(55.284280512770486), np.float64(267.5612048866778), np.float64(317.85808774974737))"
3237,"((7, 19),)","(np.float64(0.10020301556981218),)","(np.float64(143.87852959324363),)"
3238,"((0, 7), (15, 18))","(np.float64(0.06763984222396283), np.float64(0.09211128680439264))","(np.float64(352.1342738959519), np.float64(102.68029734181566))"
3239,"((7, 10), (1, 15))","(np.float64(0.1016330870143732), np.float64(0.13247349963015156))","(np.float64(247.15755358257712), np.float64(315.7037052968165))"
3241,"((2, 11), (4, 14), (17, 19), (18, 19), (0, 4))","(np.float64(0.07920029213871962), np.float64(0.061607723083682), np.float64(0.14712295451195873), np.float64(0.09347639352091865), np.float64(0.13545700060234375))","(np.float64(15.890898850100422), np.float64(205.27999154546856), np.float64(281.4846220875518), np.float64(101.49565028013387), np.float64(267.78109308135015))"
3242,"((4, 15),)","(np.float64(0.13616333638291434),)","(np.float64(277.5972676142756),)"
3243,"((6, 16), (14, 17))","(np.float64(0.13054645320995312), np.float64(0.07692569845703345))","(np.float64(190.67297528409375), np.float64(12.297544709594176))"
3244,"((5, 6), (10, 16), (3, 13))","(np.float64(0.11370441964796364), np.float64(0.06816010889348488), np.float64(0.14002330697289844))","(np.float64(208.16175563961053), np.float64(174.2398840233199), np.float64(82.31334745537956))"
3245,"((3, 9), (4, 17), (5, 19))","(np.float64(0.03973719485723941), np.float64(0.09459447281533288), np.float64(0.13180922533499995))","(np.float64(64.56777387454147), np.float64(191.70919432476933), np.float64(224.83889215092933))"
3246,"((12, 14),)","(np.float64(0.09557737076433445),)","(np.float64(235.56496733529173),)"
3248,"((9, 13), (13, 15), (4, 14))","(np.float64(0.10093177169372458), np.float64(0.14764460779120278), np.float64(0.14056566028648684))","(np.float64(177.3224314296146), np.float64(190.54322268331833), np.float64(222.81204512213253))"
3249,"((2, 7), (7, 15), (11, 19), (13, 19), (2, 11))","(np.float64(0.14864079717307993), np.float64(0.12721753921947385), np.float64(0.08268069281221772), np.float64(0.09980458621430914), np.float64(0.14313333328522676))","(np.float64(254.73184290027103), np.float64(231.78729733333822), np.float64(142.54457739992236), np.float64(269.20536036882305), np.float64(180.34393297172923))"
3250,"((3, 14), (3, 19), (4, 10))","(np.float64(0.09469117740875418), np.float64(0.140282620978411), np.float64(0.07673600847566721))","(np.float64(71.93211998336083), np.float64(347.8295246069399), np.float64(153.3405305138282))"
3251,"((0, 16), (5, 10), (4, 17))","(np.float64(0.12868867559558894), np.float64(0.10207098283520386), np.float64(0.14988469109020156))","(np.float64(277.5750367847436), np.float64(49.7910116672889), np.float64(262.3597911286494))"
3252,"((9, 13),)","(np.float64(0.14638702075276594),)","(np.float64(40.91524217503382),)"
