episode,los_id,los_dist,los_qdr
1026,"((3, 19), (10, 11), (15, 19))","(np.float64(0.10150216736268076), np.float64(0.10335923417922514), np.float64(0.14382824042345127))","(np.float64(317.3234727750351), np.float64(346.4625910588401), np.float64(127.86452242413003))"
1028,"((0, 8), (3, 18), (12, 16), (12, 13))","(np.float64(0.13971527027863737), np.float64(0.1321239939770406), np.float64(0.050574764626055625), np.float64(0.14121727560247666))","(np.float64(171.4228904115977), np.float64(40.34772200998514), np.float64(78.86752693705336), np.float64(326.86974029002886))"
1029,"((4, 11),)","(np.float64(0.04246695729157736),)","(np.float64(189.47911520671911),)"
1030,"((6, 12),)","(np.float64(0.1331168719771717),)","(np.float64(257.2133409440844),)"
1031,"((1, 19), (7, 10), (8, 10), (9, 16), (14, 16), (8, 14))","(np.float64(0.0817437479231518), np.float64(0.1390478284032852), np.float64(0.12006084162600908), np.float64(0.14279003052093717), np.float64(0.060193294692073976), np.float64(0.1492348728615979))","(np.float64(180.50338466298638), np.float64(159.9032632598298), np.float64(276.9736129816769), np.float64(22.37715894728932), np.float64(9.667023964120238), np.float64(288.61566942510643))"
1032,"((13, 15),)","(np.float64(0.10214896155021896),)","(np.float64(84.33869637219843),)"
1033,"((2, 4), (3, 18), (15, 16), (4, 12), (2, 12))","(np.float64(0.14312864685046434), np.float64(0.06359640097958527), np.float64(0.12512739061999592), np.float64(0.1404278653161467), np.float64(0.04994292555625954))","(np.float64(280.1331100527949), np.float64(84.23512888993508), np.float64(90.0728087008481), np.float64(16.23688406018489), np.float64(184.06054563448978))"
1034,"((2, 8), (9, 16), (12, 17), (8, 17), (9, 18))","(np.float64(0.11107256499677375), np.float64(0.09524663433663237), np.float64(0.1427903497411898), np.float64(0.14674803349466392), np.float64(0.14524117156784314))","(np.float64(219.1997560941959), np.float64(211.79444710984114), np.float64(145.79128519885128), np.float64(136.29444309172658), np.float64(340.52546985547775))"
1035,"((0, 9), (7, 18), (1, 11), (12, 15))","(np.float64(0.13567164925639202), np.float64(0.01664066031102176), np.float64(0.1349488677258353), np.float64(0.04912285274167918))","(np.float64(71.29682835950626), np.float64(141.9361498910607), np.float64(147.59918915620707), np.float64(200.87864127961154))"
1036,"((6, 19), (8, 14))","(np.float64(0.12214394935207125), np.float64(0.07884967569617657))","(np.float64(277.6112506311277), np.float64(203.81420138035665))"
1040,"((11, 16),)","(np.float64(0.0979699548834814),)","(np.float64(316.36670983397624),)"
1042,"((0, 19), (6, 19))","(np.float64(0.1121269793091886), np.float64(0.14759979096710862))","(np.float64(82.29466384098681), np.float64(344.30059059517276))"
1043,"((9, 17), (12, 13), (7, 17))","(np.float64(0.08805202310305618), np.float64(0.13642096999473158), np.float64(0.1082409994488452))","(np.float64(232.79202954217453), np.float64(127.82914527400271), np.float64(59.56078034404274))"
1046,"((11, 18),)","(np.float64(0.13137413496578934),)","(np.float64(117.12647451651411),)"
1047,"((1, 8), (3, 13), (7, 17))","(np.float64(0.10823622304552895), np.float64(0.12261072227721594), np.float64(0.10443948148551543))","(np.float64(345.1798038517723), np.float64(223.18305715656973), np.float64(295.00583565494793))"
1048,"((4, 5), (2, 11))","(np.float64(0.1475301160598633), np.float64(0.14797990887801893))","(np.float64(246.14627394729257), np.float64(321.7256516937287))"
1049,"((2, 15), (3, 14), (2, 7), (11, 16))","(np.float64(0.13244832759346845), np.float64(0.14997028687135347), np.float64(0.14704999452860693), np.float64(0.14821071438191089))","(np.float64(249.85685081710204), np.float64(7.637060312472501), np.float64(337.5139999684007), np.float64(214.90221374915424))"
1050,"((12, 13),)","(np.float64(0.133906528556968),)","(np.float64(69.77637697091603),)"
1051,"((2, 5), (5, 8), (10, 19), (10, 17))","(np.float64(0.12534254424904684), np.float64(0.12609994658864535), np.float64(0.14330288700060895), np.float64(0.1380919178498879))","(np.float64(244.88588991770675), np.float64(275.53300575963226), np.float64(24.159678810874386), np.float64(30.897641104221137))"
1052,"((2, 17), (6, 18), (13, 18))","(np.float64(0.13783042331459433), np.float64(0.13897365125024935), np.float64(0.13916434050785748))","(np.float64(46.43450648358083), np.float64(295.03817675784546), np.float64(29.092229753106643))"
1053,"((0, 3), (15, 16), (7, 18), (3, 15), (1, 8))","(np.float64(0.04366034924338585), np.float64(0.11899434320293903), np.float64(0.12363121259231964), np.float64(0.14137566779034128), np.float64(0.13119812674293438))","(np.float64(4.895255754821704), np.float64(227.56146669746994), np.float64(308.2742494626417), np.float64(264.94524287987684), np.float64(247.25590747098414))"
1054,"((9, 14),)","(np.float64(0.1413550907851368),)","(np.float64(238.57008940096773),)"
1055,"((5, 19), (7, 9), (12, 15), (0, 9), (7, 12), (4, 17), (1, 15))","(np.float64(0.14799500302688445), np.float64(0.0509137742219174), np.float64(0.1467896117445443), np.float64(0.13179163560896812), np.float64(0.1474351857238425), np.float64(0.11621315273390911), np.float64(0.12153102764441857))","(np.float64(149.67684135350373), np.float64(344.62578122180093), np.float64(301.53397995367374), np.float64(208.82891520614453), np.float64(13.905676368330717), np.float64(265.6346825633079), np.float64(288.7586904394939))"
1056,"((0, 16), (8, 12), (11, 13), (4, 11))","(np.float64(0.047355715704684345), np.float64(0.12139405488520082), np.float64(0.08341398769188027), np.float64(0.13097466598321345))","(np.float64(195.2784183457544), np.float64(344.07073082463455), np.float64(320.6612215915644), np.float64(310.7264321194827))"
1057,"((5, 18),)","(np.float64(0.09555790074877088),)","(np.float64(359.5141803452469),)"
1058,"((0, 12), (1, 13))","(np.float64(0.08384727338557961), np.float64(0.1366991652039458))","(np.float64(304.43645195343885), np.float64(26.246809096584823))"
1059,"((0, 5), (4, 14), (2, 13), (9, 13), (4, 15))","(np.float64(0.1433802120134208), np.float64(0.13751123644855157), np.float64(0.13573871139809365), np.float64(0.09710170152109626), np.float64(0.1473680237302959))","(np.float64(41.420732264212155), np.float64(103.00138130426714), np.float64(216.74390281373556), np.float64(126.64436297208908), np.float64(157.87417879836613))"
1060,"((4, 10),)","(np.float64(0.008005662961158806),)","(np.float64(319.9339326197903),)"
1061,"((5, 17), (5, 18))","(np.float64(0.11190544819564015), np.float64(0.14188149035593703))","(np.float64(343.95010957074555), np.float64(93.07617642465324))"
1062,"((1, 7), (9, 15))","(np.float64(0.07606938674585934), np.float64(0.14836293774516063))","(np.float64(66.90563770508743), np.float64(54.03769548661535))"
1063,"((11, 17), (1, 10))","(np.float64(0.14360275846953227), np.float64(0.1424547628920546))","(np.float64(218.90345830657702), np.float64(224.11632422954202))"
1065,"((0, 3), (1, 10), (2, 16), (5, 7), (15, 16), (11, 15), (11, 16), (2, 11), (1, 11), (12, 15))","(np.float64(0.1456455402965752), np.float64(0.07503604557464086), np.float64(0.07723564302403663), np.float64(0.11090412720555914), np.float64(0.12525076405828187), np.float64(0.12876297308887513), np.float64(0.14182400805455664), np.float64(0.12802917164761843), np.float64(0.11293139842167078), np.float64(0.14792786244487405))","(np.float64(153.21779573948004), np.float64(225.12247328586744), np.float64(325.33663531183635), np.float64(156.25742512947605), np.float64(155.22890119801698), np.float64(45.01368600641188), np.float64(217.030214768978), np.float64(252.01136705399435), np.float64(0.3557598408589342), np.float64(66.51865480694039))"
1066,"((0, 1), (10, 11), (3, 12))","(np.float64(0.12013207809979737), np.float64(0.10513850453200677), np.float64(0.14907921052982234))","(np.float64(219.9195863680236), np.float64(155.90506583370208), np.float64(221.6553546708325))"
1067,"((1, 13),)","(np.float64(0.10116523516603125),)","(np.float64(24.23494041606974),)"
1068,"((5, 18), (3, 9), (8, 18))","(np.float64(0.11445784784502146), np.float64(0.11496247960119416), np.float64(0.12082366482532761))","(np.float64(263.97748748606193), np.float64(123.9302082886346), np.float64(271.4767225013544))"
1069,"((8, 13), (7, 15), (6, 11), (10, 13))","(np.float64(0.11589149616840677), np.float64(0.1364797440162188), np.float64(0.09699297087215629), np.float64(0.1452207189615286))","(np.float64(310.0293170499569), np.float64(348.4396037084471), np.float64(218.79206702176972), np.float64(187.235461353805))"
1070,"((12, 13), (13, 16))","(np.float64(0.0828028643522706), np.float64(0.145871282918706))","(np.float64(205.28087486554728), np.float64(120.46269560431907))"
1071,"((9, 18), (8, 18), (5, 7), (4, 14))","(np.float64(0.09728360702196939), np.float64(0.1449776431788997), np.float64(0.13760000029187708), np.float64(0.14894490379834344))","(np.float64(109.08527278923412), np.float64(62.23027689053106), np.float64(142.0073818294512), np.float64(203.8268577329236))"
1073,"((4, 14), (4, 12))","(np.float64(0.1491381952084353), np.float64(0.1313803046687829))","(np.float64(278.5745530335699), np.float64(240.5148504135009))"
1074,"((6, 19), (8, 11), (8, 16), (3, 17), (8, 18), (7, 13), (7, 15))","(np.float64(0.09499070039876867), np.float64(0.1313910415814734), np.float64(0.12566029377532076), np.float64(0.1268036450875068), np.float64(0.13580362200488935), np.float64(0.14455061730360863), np.float64(0.1478761997265049))","(np.float64(6.549852347827881), np.float64(70.12884932351255), np.float64(151.9874763866565), np.float64(15.417065133490764), np.float64(168.98970996754375), np.float64(146.7052109509255), np.float64(169.11305833973137))"
1075,"((13, 16), (6, 11), (11, 17))","(np.float64(0.14882384076904748), np.float64(0.10301637658255024), np.float64(0.12421727805948984))","(np.float64(206.49628170237293), np.float64(3.5557705718404558), np.float64(165.89951846670027))"
1076,"((0, 8),)","(np.float64(0.14986407031267798),)","(np.float64(256.45639090056665),)"
1077,"((14, 19), (8, 15), (6, 9), (16, 18))","(np.float64(0.07263101836795254), np.float64(0.14576059107214756), np.float64(0.130979148275595), np.float64(0.14492011085241255))","(np.float64(131.1037455073678), np.float64(333.50897027173835), np.float64(220.07563586543665), np.float64(101.73331947350685))"
1078,"((17, 19), (11, 17), (3, 9))","(np.float64(0.09009404567828451), np.float64(0.13363788013470274), np.float64(0.13367325200466043))","(np.float64(88.58393627474975), np.float64(277.5727239858555), np.float64(146.435796519161))"
1079,"((0, 18), (2, 12), (3, 6), (8, 17))","(np.float64(0.031211044803038115), np.float64(0.14550529249766417), np.float64(0.147526174659797), np.float64(0.1290452176243507))","(np.float64(23.046225359152338), np.float64(341.61190199938835), np.float64(358.241941830726), np.float64(101.53342025420753))"
1080,"((7, 15),)","(np.float64(0.1439244436563259),)","(np.float64(38.116012058320315),)"
1081,"((3, 10),)","(np.float64(0.14683672620492877),)","(np.float64(289.69452372465594),)"
1082,"((7, 18),)","(np.float64(0.13503199137054453),)","(np.float64(97.9520379976773),)"
1083,"((3, 13), (8, 14), (6, 16), (12, 15))","(np.float64(0.13232206140420807), np.float64(0.12473474568313915), np.float64(0.10918989402508766), np.float64(0.10507359257752191))","(np.float64(228.725843405716), np.float64(147.59214784594965), np.float64(56.0939124010341), np.float64(45.977592365226485))"
1084,"((1, 9), (11, 19))","(np.float64(0.10708601884221805), np.float64(0.13923755432929164))","(np.float64(106.9881793197072), np.float64(45.526547559448574))"
1085,"((3, 15), (3, 18))","(np.float64(0.11459073256582943), np.float64(0.14996755278873813))","(np.float64(288.816200565109), np.float64(55.01881742101584))"
1086,"((0, 15), (2, 19), (14, 19), (0, 11))","(np.float64(0.11670722879746338), np.float64(0.12500530367004678), np.float64(0.1237012499283512), np.float64(0.14372125760564697))","(np.float64(7.454773758144114), np.float64(162.2063366808761), np.float64(294.96430233532885), np.float64(321.42687363595525))"
1087,"((14, 19),)","(np.float64(0.11488000544236464),)","(np.float64(218.27614500671655),)"
1088,"((3, 19), (6, 13))","(np.float64(0.12453578701806765), np.float64(0.07085092340810864))","(np.float64(107.14402581837204), np.float64(221.87647733009274))"
1090,"((0, 12), (8, 12), (13, 19))","(np.float64(0.1073840706126429), np.float64(0.11501107967311303), np.float64(0.11646973211672793))","(np.float64(343.27087668179024), np.float64(137.9661131467417), np.float64(227.50280256998542))"
1091,"((5, 15),)","(np.float64(0.033200124329826115),)","(np.float64(126.7764830731445),)"
1092,"((13, 19),)","(np.float64(0.14574251129983465),)","(np.float64(79.8884740575441),)"
1093,"((9, 12), (10, 18))","(np.float64(0.11928334304779278), np.float64(0.14821716047169858))","(np.float64(284.4335583737587), np.float64(64.57220073911752))"
1094,"((6, 18), (1, 14))","(np.float64(0.08099914680265402), np.float64(0.1252258055404321))","(np.float64(260.65214126151903), np.float64(286.83531673225576))"
1096,"((0, 3), (0, 17), (2, 17), (3, 11), (3, 15))","(np.float64(0.10051191796261147), np.float64(0.08592093121258981), np.float64(0.12031247371781598), np.float64(0.14757089330922166), np.float64(0.1264150181198963))","(np.float64(181.61636559927962), np.float64(9.89397914407147), np.float64(254.13345491625915), np.float64(206.6359869967292), np.float64(10.403185017473515))"
1097,"((0, 8), (0, 15), (6, 16), (8, 15), (13, 16))","(np.float64(0.05139022145949152), np.float64(0.03585681589933383), np.float64(0.13819662956713913), np.float64(0.03888635039579682), np.float64(0.14307216694038868))","(np.float64(235.37162002208842), np.float64(284.4398211189934), np.float64(46.897401734260754), np.float64(11.213931320773053), np.float64(322.5345297859309))"
1099,"((12, 19),)","(np.float64(0.14958008459727173),)","(np.float64(233.7141954454294),)"
1100,"((5, 6), (5, 8), (5, 10), (6, 8), (8, 10), (12, 15))","(np.float64(0.12141601335739306), np.float64(0.10560313729829263), np.float64(0.046275974701463364), np.float64(0.14606441551491992), np.float64(0.08389490323846636), np.float64(0.08812315212751749))","(np.float64(338.894568494028), np.float64(58.65529463759489), np.float64(108.86361479070153), np.float64(113.54067092042267), np.float64(213.57879428719545), np.float64(56.82397230145826))"
1101,"((12, 18),)","(np.float64(0.14436077495421432),)","(np.float64(76.20710552604002),)"
1103,"((1, 15),)","(np.float64(0.14693611869912312),)","(np.float64(31.581869725402083),)"
1104,"((4, 13),)","(np.float64(0.1491876724055622),)","(np.float64(216.7447170773489),)"
1106,"((3, 6), (9, 16))","(np.float64(0.09631687199032707), np.float64(0.09410968298397643))","(np.float64(319.8591084390363), np.float64(93.49096132818597))"
1107,"((2, 9), (4, 10))","(np.float64(0.13522549992448285), np.float64(0.14819942184924714))","(np.float64(253.0977958467123), np.float64(335.39061772039435))"
1108,"((3, 11), (12, 18))","(np.float64(0.1294279959349921), np.float64(0.13580723769333192))","(np.float64(191.32476782114915), np.float64(182.2343656234263))"
1109,"((3, 15), (7, 16), (15, 18))","(np.float64(0.05323047925184883), np.float64(0.09655936972737948), np.float64(0.11086232490830017))","(np.float64(108.19881385207404), np.float64(25.66872319740692), np.float64(88.50518862170942))"
1110,"((1, 15),)","(np.float64(0.043784775141220096),)","(np.float64(93.06541037879673),)"
1111,"((2, 9),)","(np.float64(0.12724376561385942),)","(np.float64(268.77870194475787),)"
1112,"((9, 17),)","(np.float64(0.1482859567605275),)","(np.float64(164.65745829265757),)"
1113,"((8, 18),)","(np.float64(0.05901391471907777),)","(np.float64(285.216619154369),)"
1114,"((7, 16),)","(np.float64(0.10203919782166153),)","(np.float64(323.20441071237553),)"
1115,"((0, 12), (1, 8), (1, 13))","(np.float64(0.13616337097667955), np.float64(0.12038642130235258), np.float64(0.1173316950159818))","(np.float64(331.68160835572814), np.float64(285.0033975211312), np.float64(352.0486423337173))"
1116,"((0, 15), (2, 14), (2, 16))","(np.float64(0.1237757797507892), np.float64(0.11860178631819099), np.float64(0.14957501392262568))","(np.float64(247.58572868733728), np.float64(98.39560882316967), np.float64(306.52749928663866))"
1117,"((1, 8), (2, 4), (5, 12))","(np.float64(0.11851925570984004), np.float64(0.13246219688766284), np.float64(0.08573120235803093))","(np.float64(228.41437307502872), np.float64(164.85683801666366), np.float64(339.5993791677274))"
1118,"((3, 13),)","(np.float64(0.1410267423581523),)","(np.float64(240.15166871627812),)"
1119,"((3, 15), (4, 5), (1, 11))","(np.float64(0.13414164575681062), np.float64(0.08888281541125224), np.float64(0.14366606543615187))","(np.float64(39.15904446619911), np.float64(273.6545940722215), np.float64(338.76926341248856))"
1120,"((1, 18), (3, 11), (1, 12), (6, 8), (4, 10))","(np.float64(0.1218676966730935), np.float64(0.08947654445938519), np.float64(0.14532283167291815), np.float64(0.14472340178804646), np.float64(0.13839812094679654))","(np.float64(281.32814214986263), np.float64(188.56886561756656), np.float64(4.387473096271055), np.float64(26.678241488539573), np.float64(355.8979873475822))"
1121,"((2, 11), (1, 12))","(np.float64(0.05778136336082875), np.float64(0.13485475581767406))","(np.float64(6.791982993126896), np.float64(192.40113250156062))"
1122,"((10, 15), (4, 18), (12, 16), (13, 14))","(np.float64(0.14820228242839453), np.float64(0.1419601926770932), np.float64(0.12378106742191959), np.float64(0.1346716455132912))","(np.float64(328.1068487430337), np.float64(255.93234800898773), np.float64(267.7954673698101), np.float64(96.71270380437244))"
1123,"((0, 13),)","(np.float64(0.12441425009140855),)","(np.float64(333.26374175000257),)"
1124,"((3, 13), (2, 8), (0, 16))","(np.float64(0.13791086653834964), np.float64(0.11923810875915626), np.float64(0.13817352420749943))","(np.float64(34.74560250379332), np.float64(287.683625928616), np.float64(359.93350156467346))"
1125,"((1, 4), (1, 11), (1, 15), (4, 11), (4, 15), (4, 19))","(np.float64(0.14646745696389887), np.float64(0.10775359748782364), np.float64(0.11491133970032029), np.float64(0.06883355661055399), np.float64(0.08227785474844314), np.float64(0.14058407697020442))","(np.float64(126.81485310774066), np.float64(152.9988167873639), np.float64(15.941358666636875), np.float64(263.1244498677568), np.float64(1.938884925468688), np.float64(344.35291178354225))"
1126,"((11, 14), (8, 19))","(np.float64(0.13711297489920438), np.float64(0.13508151668657178))","(np.float64(356.6804037468058), np.float64(28.5162460397833))"
1127,"((8, 19),)","(np.float64(0.14849910780315465),)","(np.float64(256.25324811590684),)"
1128,"((1, 8),)","(np.float64(0.059917971099535214),)","(np.float64(279.30305511521794),)"
1129,"((0, 14), (7, 15), (9, 19))","(np.float64(0.11191535561011354), np.float64(0.029115867983106083), np.float64(0.12331922074724455))","(np.float64(57.272191791286595), np.float64(173.19473305562423), np.float64(91.36650041652744))"
1130,"((11, 12), (3, 14), (9, 11), (4, 13), (9, 15))","(np.float64(0.1123264531782921), np.float64(0.14597655460603792), np.float64(0.14864517433528948), np.float64(0.1467329189375492), np.float64(0.12428611548746125))","(np.float64(190.12147886512938), np.float64(32.0632684354709), np.float64(22.98674368106486), np.float64(63.79194468686777), np.float64(108.72691026589858))"
1133,"((4, 12), (6, 18), (3, 18), (1, 13), (7, 17))","(np.float64(0.13063615956601693), np.float64(0.1497202963254593), np.float64(0.14635994439461583), np.float64(0.14611082029851447), np.float64(0.136010674723001))","(np.float64(293.05520249137174), np.float64(61.66218949212029), np.float64(207.0099213698697), np.float64(318.8665670684691), np.float64(183.22478937759038))"
1134,"((2, 15),)","(np.float64(0.1306269417304732),)","(np.float64(234.37895510064223),)"
1135,"((8, 16), (10, 15), (13, 15), (10, 13), (1, 13), (7, 17))","(np.float64(0.09171850600096407), np.float64(0.10700551048211641), np.float64(0.046993734531592786), np.float64(0.14716462009704076), np.float64(0.14198031673741077), np.float64(0.12948341272005487))","(np.float64(218.46497227779815), np.float64(244.40543064612325), np.float64(45.76106435755544), np.float64(230.5821773589197), np.float64(301.80104601755016), np.float64(349.38010262083907))"
1136,"((1, 19), (9, 15), (10, 14), (11, 18), (1, 6))","(np.float64(0.14959930662310494), np.float64(0.13035470462373874), np.float64(0.13195818432961137), np.float64(0.09162221348179553), np.float64(0.14666714399142275))","(np.float64(128.96072047072812), np.float64(204.01485142092636), np.float64(96.90669520826154), np.float64(245.41240918683906), np.float64(244.35639009387117))"
1137,"((11, 13), (16, 17), (1, 15))","(np.float64(0.135395477411313), np.float64(0.1230994168833206), np.float64(0.14317188323396843))","(np.float64(5.901535373471042), np.float64(269.3406494859772), np.float64(19.440544251905553))"
1139,"((6, 14),)","(np.float64(0.05626034387007306),)","(np.float64(32.74564471561491),)"
1140,"((8, 16), (9, 15))","(np.float64(0.12230258168933156), np.float64(0.09320509984771201))","(np.float64(340.038727859599), np.float64(28.07397419336736))"
1141,"((3, 9), (5, 19), (10, 15))","(np.float64(0.09787756469652296), np.float64(0.13668581682803368), np.float64(0.14054191818873088))","(np.float64(136.5589645428732), np.float64(2.2251792058866413), np.float64(246.9132612329944))"
1142,"((9, 15), (11, 14), (12, 15), (3, 14))","(np.float64(0.0848250289480725), np.float64(0.13798389772252115), np.float64(0.09604045194678792), np.float64(0.13777703696159554))","(np.float64(174.62234628474837), np.float64(160.35104162208648), np.float64(22.211392611086907), np.float64(211.5259978791412))"
1143,"((1, 4), (9, 17))","(np.float64(0.1303332972354064), np.float64(0.1110446779613171))","(np.float64(318.11070562525254), np.float64(13.701752872031133))"
1145,"((16, 18),)","(np.float64(0.1498984875070706),)","(np.float64(124.68772865544253),)"
1146,"((3, 12),)","(np.float64(0.09919700622409092),)","(np.float64(90.81803241238012),)"
1149,"((4, 7), (7, 13))","(np.float64(0.13041525934532489), np.float64(0.138320106144253))","(np.float64(66.15830189806952), np.float64(314.3572997082658))"
1150,"((3, 12), (5, 11), (5, 17), (7, 19), (11, 14), (1, 11))","(np.float64(0.12852311547355186), np.float64(0.08954514636818066), np.float64(0.13557508458276094), np.float64(0.1428675421281353), np.float64(0.13035921670378556), np.float64(0.14561404410101345))","(np.float64(182.94184595006192), np.float64(300.54633589631686), np.float64(82.78141553887576), np.float64(167.91086770073105), np.float64(278.55534402845046), np.float64(294.31317681317796))"
1151,"((2, 16), (7, 12), (12, 19), (11, 13))","(np.float64(0.12334637446826531), np.float64(0.14674555055835561), np.float64(0.005974432172946647), np.float64(0.1452517694503008))","(np.float64(55.09934839227207), np.float64(40.56645588536937), np.float64(71.8073647166774), np.float64(274.92768261450885))"
1152,"((6, 12),)","(np.float64(0.004229941983220201),)","(np.float64(61.91211726876924),)"
1153,"((5, 18), (9, 17))","(np.float64(0.11059415227785527), np.float64(0.024105671374545327))","(np.float64(275.9383215929844), np.float64(199.39200216334285))"
1154,"((0, 9), (3, 11), (7, 13), (10, 18))","(np.float64(0.14955407247320404), np.float64(0.09870892267812209), np.float64(0.11828197629706186), np.float64(0.13677376283329154))","(np.float64(315.7108530528502), np.float64(254.60180895443108), np.float64(63.01181237920412), np.float64(43.512660452686234))"
1155,"((1, 17), (4, 6), (4, 12), (6, 12))","(np.float64(0.11828534155130732), np.float64(0.112994954291512), np.float64(0.13855691278519833), np.float64(0.11093762772581962))","(np.float64(11.459646266587391), np.float64(227.64141457383457), np.float64(239.27279743633696), np.float64(35.820875400451264))"
1156,"((11, 19), (0, 10))","(np.float64(0.14706444701787005), np.float64(0.1425648343795483))","(np.float64(126.62317974303072), np.float64(184.187364498349))"
1157,"((5, 9), (9, 13))","(np.float64(0.09714822085545972), np.float64(0.09604096364752707))","(np.float64(216.41312287456915), np.float64(171.6696146245093))"
1158,"((10, 16), (2, 13), (6, 15))","(np.float64(0.12442004733089097), np.float64(0.13634199992319265), np.float64(0.14724556127497468))","(np.float64(325.12635234748643), np.float64(9.16927554955412), np.float64(52.59408297397521))"
1159,"((9, 17),)","(np.float64(0.10806414573418424),)","(np.float64(72.06573692151079),)"
1160,"((13, 19), (4, 7), (1, 8), (1, 15), (1, 13))","(np.float64(0.142575135701171), np.float64(0.1428455608794741), np.float64(0.08347169269157248), np.float64(0.12074211460075422), np.float64(0.12439836928376283))","(np.float64(81.84015407551685), np.float64(219.8084374576958), np.float64(256.74802929927876), np.float64(318.1557764537059), np.float64(35.89441885296243))"
1161,"((5, 8), (5, 16), (8, 16), (7, 19))","(np.float64(0.08439407009161615), np.float64(0.08175932158184795), np.float64(0.11183516860825966), np.float64(0.14065419703543652))","(np.float64(91.37269973444383), np.float64(175.96708431404957), np.float64(224.66884654388844), np.float64(133.91107366004573))"
1162,"((2, 18), (5, 13), (9, 16), (8, 14), (1, 8))","(np.float64(0.07007873511785533), np.float64(0.12063249314799061), np.float64(0.13666393549920805), np.float64(0.12642424501830452), np.float64(0.13675181564530223))","(np.float64(52.98247209682264), np.float64(102.65991316262202), np.float64(212.48207651166027), np.float64(46.29402847781861), np.float64(137.83619398399424))"
1163,"((6, 13), (7, 11), (9, 15), (4, 13), (1, 9), (8, 15), (7, 18))","(np.float64(0.08197844568075147), np.float64(0.12156649437459845), np.float64(0.104132118491286), np.float64(0.11500763530420907), np.float64(0.1472971213574335), np.float64(0.140524602446843), np.float64(0.14697693456084646))","(np.float64(343.9757792026633), np.float64(38.87649174684178), np.float64(315.8990714289043), np.float64(1.5325899511964673), np.float64(350.1388056607103), np.float64(328.8179455973861), np.float64(85.13797835997087))"
1164,"((5, 8), (7, 11), (1, 16))","(np.float64(0.0922917496890277), np.float64(0.13763882403019342), np.float64(0.11716796396361674))","(np.float64(222.1018619294306), np.float64(268.670850956924), np.float64(344.37496619148976))"
1165,"((10, 14), (11, 19), (13, 18))","(np.float64(0.07034965986148495), np.float64(0.0467808531762419), np.float64(0.1267154054320383))","(np.float64(99.64301148746938), np.float64(166.71241556693394), np.float64(86.57209673885977))"
1166,"((5, 13), (13, 14), (5, 19))","(np.float64(0.1478199712672012), np.float64(0.14125016768209586), np.float64(0.1469663203979172))","(np.float64(265.0944326998322), np.float64(197.5291221530406), np.float64(58.14705088908458))"
1167,"((8, 19), (17, 19), (8, 17), (7, 12), (7, 17), (7, 11), (6, 18), (9, 11))","(np.float64(0.10964951172676285), np.float64(0.14758500235885116), np.float64(0.1300580325577623), np.float64(0.08917744936350679), np.float64(0.08345495461019807), np.float64(0.14758133365199497), np.float64(0.14685593116993187), np.float64(0.14340178096741255))","(np.float64(74.66532935619377), np.float64(128.3601833504097), np.float64(309.7169771774592), np.float64(290.50310244147033), np.float64(34.32640134808393), np.float64(317.40137779261624), np.float64(63.437700295928), np.float64(22.94638050426559))"
1168,"((2, 16), (4, 12), (5, 16), (0, 10), (7, 17))","(np.float64(0.13908500481529637), np.float64(0.12006676560579402), np.float64(0.13031944922239375), np.float64(0.13029709295970485), np.float64(0.06883473972629259))","(np.float64(357.4590943483577), np.float64(10.52390274603264), np.float64(254.89811097456396), np.float64(241.5716758500477), np.float64(274.5519104224794))"
1169,"((14, 18), (0, 10))","(np.float64(0.12827810124217992), np.float64(0.14213329591294915))","(np.float64(206.37899764504397), np.float64(319.79784731326953))"
1170,"((9, 18), (10, 15), (0, 16))","(np.float64(0.14813500651138756), np.float64(0.13567406678151234), np.float64(0.13875720123770466))","(np.float64(46.28287519177464), np.float64(324.6554851056431), np.float64(33.48710326086954))"
1171,"((4, 15),)","(np.float64(0.09864961288430703),)","(np.float64(9.021424591398311),)"
1172,"((1, 2), (3, 14))","(np.float64(0.14835335508513542), np.float64(0.14824554552446856))","(np.float64(259.4623769379979), np.float64(211.9634110809965))"
1174,"((6, 17), (1, 14))","(np.float64(0.1368942344923949), np.float64(0.14961163795067642))","(np.float64(297.4298679376769), np.float64(8.30419505503285))"
1175,"((2, 5), (5, 14), (2, 17), (10, 13), (10, 12))","(np.float64(0.1473383203729732), np.float64(0.13299739941005725), np.float64(0.1492369792906096), np.float64(0.09045960221424997), np.float64(0.14880957861083796))","(np.float64(54.218064187856854), np.float64(238.90162231725935), np.float64(11.800763109862855), np.float64(228.6401346841471), np.float64(276.18664890744776))"
1176,"((8, 17), (12, 19), (8, 13))","(np.float64(0.07850060759444497), np.float64(0.10502329043939258), np.float64(0.04759083251262467))","(np.float64(198.1275069956209), np.float64(203.0425310240267), np.float64(139.58340466461516))"
1177,"((0, 7),)","(np.float64(0.14761500835359492),)","(np.float64(211.94651444185823),)"
1178,"((1, 12), (11, 13))","(np.float64(0.0523154436370648), np.float64(0.13999253944123682))","(np.float64(117.39713051894539), np.float64(32.00152939080965))"
1179,"((12, 13),)","(np.float64(0.07235773069810904),)","(np.float64(241.08926997782186),)"
1181,"((7, 17), (9, 18), (6, 15))","(np.float64(0.10798718413099298), np.float64(0.14361158988641937), np.float64(0.149906401568069))","(np.float64(153.72854306078693), np.float64(35.30304621769184), np.float64(312.48675352388824))"
