timesteps,episodes,total_reward,faf_reach,average_drift,total_intrusions,TimeLimit.truncated
1151694,23035,-7.716254096750186,0,1.5432508193500374,0,True
1151744,23036,-7.69385464543054,0,1.538770929086108,0,True
1151794,23037,-11.762638920200647,0,1.5525277840401304,4,True
1151844,23038,-7.736132235834745,0,1.547226447166949,0,True
1151894,23039,-8.776415580312806,0,1.5552831160625615,1,True
1151944,23040,-7.765636820198024,0,1.553127364039604,0,True
1151994,23041,-7.726942443151494,0,1.5453884886302989,0,True
1152044,23042,-7.775799412767347,0,1.5551598825534694,0,True
1152094,23043,-8.69875295254012,0,1.5397505905080242,1,True
1152144,23044,-8.75754802388651,0,1.551509604777302,1,True
1152194,23045,-8.752689621698774,0,1.5505379243397548,1,True
1152244,23046,-7.723268765491389,0,1.544653753098278,0,True
1152294,23047,-7.7905744071526195,0,1.5581148814305237,0,True
1152344,23048,-8.698687778671477,0,1.5397375557342943,1,True
1152394,23049,-9.749248698709625,0,1.5498497397419249,2,True
1152444,23050,-7.773499864037799,0,1.55469997280756,0,True
1152494,23051,-9.745449878536173,0,1.5490899757072336,2,True
1152544,23052,-7.747002002998711,0,1.5494004005997422,0,True
1152594,23053,-7.834668744737051,0,1.56693374894741,0,True
1152644,23054,-7.706534895431551,0,1.5413069790863103,0,True
1152694,23055,-9.747394436756247,0,1.5494788873512493,2,True
1152744,23056,-9.750109207090786,0,1.5500218414181584,2,True
1152794,23057,-9.702083292017061,0,1.5404166584034125,2,True
1152844,23058,-7.743747793608315,0,1.5487495587216633,0,True
1152894,23059,-7.842356340720069,0,1.5684712681440138,0,True
1152944,23060,-8.832475545078825,0,1.5664951090157648,1,True
1152994,23061,-7.710631498322317,0,1.5421262996644638,0,True
1153044,23062,-7.729106557646451,0,1.54582131152929,0,True
1153094,23063,-18.73428903244812,0,1.5468578064896232,11,True
1153144,23064,-7.7082138284330926,0,1.5416427656866187,0,True
1153194,23065,-8.785677724415208,0,1.5571355448830422,1,True
1153244,23066,-7.812925585342712,0,1.5625851170685423,0,True
1153294,23067,-8.718222994529405,0,1.5436445989058813,1,True
1153344,23068,-7.829115199459254,0,1.5658230398918507,0,True
1153394,23069,-7.703923751792745,0,1.540784750358549,0,True
1153444,23070,-7.7290647294635635,0,1.5458129458927121,0,True
1153494,23071,-11.836410504733319,0,1.5672821009466642,4,True
1153544,23072,-10.783314043627797,0,1.55666280872556,3,True
1153594,23073,-7.705434040418401,0,1.5410868080836797,0,True
1153644,23074,-10.887540716150111,0,1.577508143230022,3,True
1153694,23075,-7.694143013948617,0,1.5388286027897238,0,True
1153744,23076,-10.709564080268736,0,1.5419128160537474,3,True
1153794,23077,-8.694104220611514,0,1.5388208441223024,1,True
1153844,23078,-8.721041869798592,0,1.5442083739597183,1,True
1153894,23079,-10.839340613745819,0,1.5678681227491642,3,True
1153944,23080,-8.70929933734717,0,1.5418598674694344,1,True
1153994,23081,-8.821804943408964,0,1.564360988681793,1,True
1154044,23082,-12.728256833263675,0,1.5456513666527354,5,True
1154094,23083,-9.798614275260853,0,1.559722855052171,2,True
1154144,23084,-11.756864204398381,0,1.5513728408796765,4,True
1154194,23085,-7.7868135803665215,0,1.5573627160733046,0,True
1154244,23086,-9.751309880412682,0,1.5502619760825362,2,True
1154294,23087,-8.728860197718706,0,1.5457720395437407,1,True
1154344,23088,-9.731561208272698,0,1.5463122416545394,2,True
1154394,23089,-7.827709237702927,0,1.565541847540585,0,True
1154444,23090,-7.726833017188482,0,1.545366603437696,0,True
1154494,23091,-8.781523117091542,0,1.556304623418308,1,True
1154544,23092,-7.730101817567934,0,1.5460203635135867,0,True
1154594,23093,-8.714867038734846,0,1.5429734077469694,1,True
1154644,23094,-8.763626873029063,0,1.5527253746058118,1,True
1154694,23095,-11.77873462722173,0,1.5557469254443472,4,True
1154744,23096,-11.868841364023906,0,1.573768272804781,4,True
1154794,23097,-8.77268203083393,0,1.554536406166786,1,True
1154844,23098,-8.721955564094358,0,1.5443911128188705,1,True
1154894,23099,-7.720979897735795,0,1.5441959795471591,0,True
1154944,23100,-11.72470781438288,0,1.5449415628765757,4,True
1154994,23101,-9.722665332925704,0,1.5445330665851396,2,True
1155044,23102,-12.72307588431628,0,1.5446151768632561,5,True
1155094,23103,-8.706616802527906,0,1.5413233605055812,1,True
1155144,23104,-7.82577964899675,0,1.56515592979935,0,True
1155194,23105,-8.71565345983463,0,1.5431306919669265,1,True
1155244,23106,-7.75883777111689,0,1.551767554223378,0,True
1155294,23107,-11.754686327650802,0,1.5509372655301596,4,True
1155344,23108,-7.786591712820106,0,1.5573183425640211,0,True
1155394,23109,-7.738339878359163,0,1.5476679756718323,0,True
1155444,23110,-7.714503727661153,0,1.542900745532231,0,True
1155494,23111,-8.83493542747866,0,1.5669870854957317,1,True
1155544,23112,-7.702294477882889,0,1.5404588955765781,0,True
1155594,23113,-8.72246278794801,0,1.5444925575896014,1,True
1155644,23114,-12.725542510551344,0,1.5451085021102684,5,True
1155694,23115,-7.7223439410285755,0,1.5444687882057146,0,True
1155744,23116,-7.784981752951364,0,1.5569963505902726,0,True
1155794,23117,-8.873760402849134,0,1.5747520805698267,1,True
1155844,23118,-10.699067641405998,0,1.5398135282811993,3,True
1155894,23119,-7.695770308003794,0,1.5391540616007586,0,True
1155944,23120,-13.724401708485448,0,1.5448803416970895,6,True
1155994,23121,-9.787342210028584,0,1.5574684420057168,2,True
1156044,23122,-9.752374057613668,0,1.5504748115227331,2,True
1156094,23123,-8.721118689796002,0,1.5442237379591994,1,True
1156144,23124,-7.836904020151359,0,1.567380804030272,0,True
1156194,23125,-11.850663990408323,0,1.570132798081664,4,True
1156244,23126,-7.72516304592127,0,1.5450326091842534,0,True
1156294,23127,-7.762449731398122,0,1.5524899462796242,0,True
1156344,23128,-9.791818162363267,0,1.5583636324726529,2,True
1156394,23129,-9.830682225879986,0,1.5661364451759974,2,True
1156444,23130,-7.765433982370069,0,1.5530867964740136,0,True
1156494,23131,-8.695683890865977,0,1.5391367781731955,1,True
1156544,23132,-9.75939104609302,0,1.5518782092186043,2,True
1156594,23133,-8.829609683250835,0,1.565921936650167,1,True
1156644,23134,-9.72835539058106,0,1.5456710781162115,2,True
1156694,23135,-7.774208659862302,0,1.5548417319724603,0,True
1156744,23136,-7.7736888567980005,0,1.5547377713596005,0,True
1156794,23137,-14.703957386686042,0,1.5407914773372082,7,True
1156844,23138,-7.721476015001244,0,1.5442952030002488,0,True
1156894,23139,-7.701579541218953,0,1.5403159082437903,0,True
1156944,23140,-8.77927436206607,0,1.5558548724132137,1,True
1156994,23141,-9.757728391751717,0,1.5515456783503438,2,True
1157044,23142,-8.820319591288923,0,1.5640639182577842,1,True
1157094,23143,-11.724054775238155,0,1.544810955047631,4,True
1157144,23144,-7.720441355238752,0,1.544088271047751,0,True
1157194,23145,-7.706902374234056,0,1.541380474846811,0,True
1157244,23146,-7.7063111757077305,0,1.5412622351415457,0,True
1157294,23147,-7.7011631637466476,0,1.5402326327493292,0,True
1157344,23148,-7.754241793751252,0,1.5508483587502502,0,True
1157394,23149,-9.749428034734755,0,1.5498856069469513,2,True
1157444,23150,-14.811524892118557,0,1.562304978423711,7,True
1157494,23151,-9.772224514705863,0,1.5544449029411715,2,True
1157544,23152,-7.733474742142004,0,1.5466949484284003,0,True
1157594,23153,-7.774583354998948,0,1.55491667099979,0,True
1157644,23154,-7.828204772206087,0,1.5656409544412169,0,True
1157694,23155,-8.741072669680552,0,1.5482145339361102,1,True
1157744,23156,-8.776590547301101,0,1.5553181094602209,1,True
1157794,23157,-10.821653175705162,0,1.564330635141032,3,True
1157844,23158,-7.694369094765543,0,1.5388738189531086,0,True
1157894,23159,-9.71980538897789,0,1.5439610777955781,2,True
1157944,23160,-7.76811367929194,0,1.5536227358583874,0,True
1157994,23161,-9.855302326260881,0,1.5710604652521765,2,True
1158044,23162,-7.8100062548475755,0,1.5620012509695151,0,True
1158094,23163,-9.777449352549223,0,1.555489870509845,2,True
1158144,23164,-13.774765773410444,0,1.5549531546820878,6,True
1158194,23165,-8.716390605409934,0,1.5432781210819864,1,True
1158244,23166,-10.83148640896901,0,1.566297281793801,3,True
1158294,23167,-8.726781247114436,0,1.5453562494228879,1,True
1158344,23168,-7.774325505806948,0,1.5548651011613899,0,True
1158394,23169,-9.731117051091847,0,1.5462234102183694,2,True
1158444,23170,-7.790115169385056,0,1.5580230338770116,0,True
1158494,23171,-7.721844305209498,0,1.5443688610418993,0,True
1158544,23172,-7.720344767719372,0,1.544068953543874,0,True
1158594,23173,-7.810146946916937,0,1.5620293893833876,0,True
1158644,23174,-7.707417012721607,0,1.5414834025443214,0,True
1158694,23175,-7.773328522648873,0,1.5546657045297756,0,True
1158744,23176,-9.756626985259121,0,1.5513253970518242,2,True
1158794,23177,-9.725378926209048,0,1.5450757852418098,2,True
1158844,23178,-8.70088969930856,0,1.540177939861712,1,True
1158894,23179,-12.738901332562143,0,1.547780266512429,5,True
1158944,23180,-8.754723661211187,0,1.5509447322422374,1,True
1158994,23181,-10.731400850910617,0,1.5462801701821232,3,True
1159044,23182,-12.79725307943002,0,1.559450615886004,5,True
1159094,23183,-8.701992779258342,0,1.5403985558516677,1,True
1159144,23184,-8.700323499675648,0,1.5400646999351288,1,True
1159194,23185,-8.77639341117783,0,1.5552786822355662,1,True
1159244,23186,-11.829013192261804,0,1.565802638452361,4,True
1159294,23187,-7.882758415821043,0,1.5765516831642088,0,True
1159344,23188,-11.796735819032246,0,1.5593471638064493,4,True
1159394,23189,-8.721924129533189,0,1.5443848259066382,1,True
1159444,23190,-8.828940759313705,0,1.5657881518627403,1,True
1159494,23191,-9.724208907777271,0,1.5448417815554538,2,True
1159544,23192,-9.75386287869816,0,1.5507725757396313,2,True
1159594,23193,-9.723410069346896,0,1.5446820138693793,2,True
1159644,23194,-7.724827278449051,0,1.5449654556898103,0,True
1159694,23195,-8.718960159556381,0,1.5437920319112761,1,True
1159744,23196,-7.785748878461664,0,1.5571497756923327,0,True
1159794,23197,-7.863748381100022,0,1.5727496762200035,0,True
1159844,23198,-8.775244100742844,0,1.5550488201485693,1,True
1159894,23199,-7.741231992002069,0,1.5482463984004136,0,True
1159944,23200,-7.697481314618772,0,1.5394962629237545,0,True
1159994,23201,-7.721848483139353,0,1.5443696966278706,0,True
1160044,23202,-7.753171915192711,0,1.5506343830385418,0,True
1160094,23203,-7.73375622643733,0,1.5467512452874663,0,True
1160144,23204,-7.697312189537345,0,1.539462437907469,0,True
1160194,23205,-7.726969070156556,0,1.5453938140313113,0,True
1160244,23206,-15.828659238751394,0,1.5657318477502773,8,True
1160294,23207,-8.7225927802247,0,1.5445185560449404,1,True
1160344,23208,-7.77934966896958,0,1.555869933793916,0,True
1160394,23209,-8.778469699417036,0,1.5556939398834075,1,True
1160444,23210,-7.724121506673614,0,1.5448243013347231,0,True
1160494,23211,-7.693785872367254,0,1.5387571744734503,0,True
1160544,23212,-9.742915810337195,0,1.5485831620674393,2,True
1160594,23213,-7.76094266211756,0,1.552188532423512,0,True
1160644,23214,-7.754633754199622,0,1.5509267508399243,0,True
1160694,23215,-11.88234752092244,0,1.5764695041844876,4,True
1160744,23216,-11.743081719733645,0,1.5486163439467295,4,True
1160794,23217,-7.74238746979675,0,1.5484774939593495,0,True
1160844,23218,-7.736240575892826,0,1.5472481151785653,0,True
1160894,23219,-9.730011455216069,0,1.5460022910432138,2,True
1160944,23220,-7.699452242742059,0,1.5398904485484117,0,True
1160994,23221,-8.699030095861199,0,1.53980601917224,1,True
1161044,23222,-7.724939613255888,0,1.5449879226511771,0,True
1161094,23223,-8.734181477470498,0,1.5468362954941,1,True
1161144,23224,-9.787343966845404,0,1.5574687933690812,2,True
1161194,23225,-8.826438450612034,0,1.5652876901224066,1,True
1161244,23226,-10.704575022998768,0,1.5409150045997535,3,True
1161294,23227,-9.768558498274672,0,1.5537116996549343,2,True
1161344,23228,-7.699969290130037,0,1.5399938580260073,0,True
1161394,23229,-7.836586273722409,0,1.5673172547444818,0,True
1161444,23230,-8.780025138511832,0,1.556005027702366,1,True
1161494,23231,-8.867576582112866,0,1.5735153164225733,1,True
1161544,23232,-9.819426930909003,0,1.5638853861818012,2,True
1161594,23233,-12.781697375561912,0,1.5563394751123822,5,True
1161644,23234,-9.767395671329833,0,1.5534791342659668,2,True
1161694,23235,-8.724440874150822,0,1.5448881748301642,1,True
1161744,23236,-10.778777297911478,0,1.5557554595822969,3,True
1161794,23237,-13.722710196270652,0,1.5445420392541311,6,True
1161844,23238,-10.775654405216594,0,1.5551308810433182,3,True
1161894,23239,-8.761150339861123,0,1.5522300679722238,1,True
1161944,23240,-7.817198890183554,0,1.5634397780367113,0,True
1161994,23241,-7.821196474857757,0,1.5642392949715513,0,True
1162044,23242,-12.732294549569206,0,1.5464589099138417,5,True
1162094,23243,-7.776146514139025,0,1.5552293028278046,0,True
1162144,23244,-8.813482596953982,0,1.5626965193907967,1,True
1162194,23245,-10.70205023302265,0,1.5404100466045292,3,True
1162244,23246,-7.719528933868149,0,1.5439057867736294,0,True
1162294,23247,-8.733569795046135,0,1.5467139590092267,1,True
1162344,23248,-9.760540286519545,0,1.5521080573039103,2,True
1162394,23249,-9.827812468180124,0,1.565562493636024,2,True
1162444,23250,-11.785705480699308,0,1.5571410961398615,4,True
1162494,23251,-8.694359634128153,0,1.5388719268256308,1,True
1162544,23252,-11.773825339265542,0,1.5547650678531082,4,True
1162594,23253,-11.828834663647674,0,1.5657669327295358,4,True
1162644,23254,-7.848552842597238,0,1.5697105685194472,0,True
1162694,23255,-7.7103177595322245,0,1.5420635519064456,0,True
1162744,23256,-14.885167124220187,0,1.5770334248440374,7,True
1162794,23257,-13.775491589558074,0,1.5550983179116158,6,True
1162844,23258,-8.843859281480741,0,1.568771856296148,1,True
1162894,23259,-9.722211671833973,0,1.544442334366795,2,True
1162944,23260,-8.72695892780345,0,1.54539178556069,1,True
1162994,23261,-8.748779931111418,0,1.5497559862222834,1,True
1163044,23262,-9.744760959899113,0,1.548952191979823,2,True
1163094,23263,-8.791873368435866,0,1.5583746736871726,1,True
1163144,23264,-7.7346320516535165,0,1.5469264103307023,0,True
1163194,23265,-8.69796361948985,0,1.53959272389797,1,True
1163244,23266,-10.702289941664164,0,1.540457988332833,3,True
1163294,23267,-11.778905873828883,0,1.5557811747657766,4,True
1163344,23268,-8.712023206240417,0,1.5424046412480827,1,True
1163394,23269,-7.801130774784391,0,1.560226154956878,0,True
1163444,23270,-7.780518344590789,0,1.556103668918158,0,True
1163494,23271,-11.729774503677032,0,1.5459549007354065,4,True
1163544,23272,-8.823794391223116,0,1.5647588782446236,1,True
1163594,23273,-9.752754879881163,0,1.550550975976232,2,True
1163644,23274,-7.754971923676733,0,1.5509943847353467,0,True
1163694,23275,-7.756389930920274,0,1.5512779861840542,0,True
1163744,23276,-7.756074013632727,0,1.5512148027265453,0,True
1163794,23277,-7.829807040891985,0,1.5659614081783975,0,True
1163844,23278,-7.789725302286975,0,1.5579450604573948,0,True
1163894,23279,-9.725150990272569,0,1.5450301980545134,2,True
1163944,23280,-7.773725019685018,0,1.5547450039370034,0,True
1163994,23281,-8.724213777789961,0,1.5448427555579927,1,True
1164044,23282,-7.780970911064207,0,1.5561941822128411,0,True
1164094,23283,-8.71580082253201,0,1.5431601645064015,1,True
1164144,23284,-8.829206011213424,0,1.5658412022426846,1,True
1164194,23285,-7.791053880871525,0,1.5582107761743051,0,True
1164244,23286,-9.806917384091875,0,1.561383476818375,2,True
1164294,23287,-8.72669139392091,0,1.5453382787841818,1,True
1164344,23288,-8.79731613298802,0,1.5594632265976034,1,True
1164394,23289,-7.760763000935005,0,1.552152600187001,0,True
1164444,23290,-18.7017163169966,0,1.540343263399319,11,True
1164494,23291,-7.8090006060123685,0,1.5618001212024735,0,True
1164544,23292,-7.715509151276377,0,1.543101830255275,0,True
1164594,23293,-8.712896181156701,0,1.5425792362313393,1,True
1164644,23294,-10.698168492965237,0,1.539633698593047,3,True
1164694,23295,-7.745613522117122,0,1.5491227044234248,0,True
1164744,23296,-7.722037453485228,0,1.5444074906970457,0,True
1164794,23297,-9.736496105927044,0,1.547299221185409,2,True
1164844,23298,-8.697026666090068,0,1.5394053332180135,1,True
1164894,23299,-9.712803275575716,0,1.5425606551151434,2,True
1164944,23300,-12.763269547421611,0,1.552653909484323,5,True
1164994,23301,-11.77531441148099,0,1.5550628822961976,4,True
1165044,23302,-8.702334855013,0,1.540466971002601,1,True
1165094,23303,-7.698157223393521,0,1.5396314446787045,0,True
1165144,23304,-9.715288253049515,0,1.5430576506099023,2,True
1165194,23305,-8.777295840218661,0,1.5554591680437324,1,True
1165244,23306,-7.828867342950642,0,1.5657734685901286,0,True
1165294,23307,-7.749940208966087,0,1.5499880417932166,0,True
1165344,23308,-9.727139920089323,0,1.545427984017865,2,True
1165394,23309,-13.731550357274157,0,1.5463100714548312,6,True
1165444,23310,-8.703609258774222,0,1.540721851754845,1,True
1165494,23311,-8.836328792245544,0,1.5672657584491088,1,True
1165544,23312,-8.724220915442572,0,1.5448441830885145,1,True
1165594,23313,-7.721238929544956,0,1.5442477859089916,0,True
1165644,23314,-7.885707930749549,0,1.5771415861499096,0,True
1165694,23315,-7.726292901091278,0,1.5452585802182557,0,True
1165744,23316,-7.71402500132393,0,1.5428050002647864,0,True
1165794,23317,-9.723267342702629,0,1.544653468540525,2,True
1165844,23318,-9.720542215825189,0,1.5441084431650378,2,True
1165894,23319,-12.833274836854832,0,1.5666549673709662,5,True
1165944,23320,-9.721321827416395,0,1.5442643654832786,2,True
1165994,23321,-8.78293336189521,0,1.5565866723790418,1,True
1166044,23322,-7.790030266567204,0,1.5580060533134408,0,True
1166094,23323,-11.724767337174269,0,1.544953467434853,4,True
1166144,23324,-7.787752613072396,0,1.5575505226144788,0,True
1166194,23325,-12.721839193144117,0,1.5443678386288235,5,True
1166244,23326,-7.723824356062113,0,1.5447648712124227,0,True
1166294,23327,-7.695836419450204,0,1.5391672838900408,0,True
1166344,23328,-7.773429955206199,0,1.55468599104124,0,True
1166394,23329,-7.8846099951786215,0,1.576921999035724,0,True
1166444,23330,-10.724077005615978,0,1.544815401123196,3,True
1166494,23331,-7.704010011181634,0,1.540802002236327,0,True
1166544,23332,-9.712829975203267,0,1.5425659950406527,2,True
1166594,23333,-8.745581826981347,0,1.5491163653962692,1,True
1166644,23334,-8.728308926409278,0,1.5456617852818555,1,True
1166694,23335,-7.753551003356274,0,1.5507102006712545,0,True
1166744,23336,-7.730664328075412,0,1.5461328656150817,0,True
1166794,23337,-9.74738599312996,0,1.5494771986259916,2,True
1166844,23338,-8.837159064957794,0,1.5674318129915585,1,True
1166894,23339,-9.740173382196783,0,1.548034676439356,2,True
1166944,23340,-7.700269389842574,0,1.5400538779685145,0,True
1166994,23341,-7.707231874823779,0,1.541446374964756,0,True
1167044,23342,-9.775712224442175,0,1.5551424448884357,2,True
1167094,23343,-8.730922387641478,0,1.5461844775282965,1,True
1167144,23344,-8.712295422633591,0,1.542459084526719,1,True
1167194,23345,-10.75010803265396,0,1.5500216065307921,3,True
1167244,23346,-9.781143990091698,0,1.5562287980183402,2,True
1167294,23347,-8.713299228544063,0,1.5426598457088128,1,True
1167344,23348,-8.774632285229425,0,1.5549264570458847,1,True
1167394,23349,-7.778675409716741,0,1.5557350819433486,0,True
1167444,23350,-7.694146371568194,0,1.538829274313639,0,True
1167494,23351,-7.775076937541066,0,1.5550153875082129,0,True
1167544,23352,-7.72175972381031,0,1.5443519447620622,0,True
1167594,23353,-10.780371061586166,0,1.5560742123172338,3,True
1167644,23354,-9.84570782330325,0,1.56914156466065,2,True
1167694,23355,-7.778102729678016,0,1.5556205459356038,0,True
1167744,23356,-11.72792189375465,0,1.5455843787509296,4,True
1167794,23357,-11.723927940767162,0,1.5447855881534318,4,True
1167844,23358,-10.698840693000582,0,1.5397681386001165,3,True
1167894,23359,-10.794827454779911,0,1.5589654909559818,3,True
1167944,23360,-12.827733994363207,0,1.5655467988726408,5,True
1167994,23361,-9.723617003395983,0,1.5447234006791972,2,True
1168044,23362,-8.727105782980255,0,1.5454211565960498,1,True
1168094,23363,-14.748084624406665,0,1.5496169248813327,7,True
1168144,23364,-9.72467784068389,0,1.544935568136778,2,True
1168194,23365,-8.767964272338547,0,1.55359285446771,1,True
1168244,23366,-7.75095077589767,0,1.5501901551795338,0,True
1168294,23367,-7.724881152940877,0,1.544976230588176,0,True
1168344,23368,-7.750372262172303,0,1.5500744524344603,0,True
1168394,23369,-7.777119931040602,0,1.5554239862081203,0,True
1168444,23370,-9.727591501089286,0,1.5455183002178565,2,True
1168494,23371,-9.70446817150049,0,1.5408936343000976,2,True
1168544,23372,-7.78076081986518,0,1.5561521639730354,0,True
1168594,23373,-8.702650160362333,0,1.5405300320724664,1,True
1168644,23374,-10.88402119969965,0,1.5768042399399298,3,True
1168694,23375,-8.828909409637781,0,1.5657818819275555,1,True
1168744,23376,-12.850940937367675,0,1.5701881874735342,5,True
1168794,23377,-7.69987506872178,0,1.539975013744356,0,True
1168844,23378,-9.725126190830993,0,1.5450252381661989,2,True
1168894,23379,-8.783433470207465,0,1.5566866940414934,1,True
1168944,23380,-7.702014352172273,0,1.5404028704344546,0,True
1168994,23381,-8.700419845457729,0,1.5400839690915455,1,True
1169044,23382,-10.780200482262218,0,1.5560400964524432,3,True
1169094,23383,-9.699401095857423,0,1.5398802191714855,2,True
1169144,23384,-8.850362216306278,0,1.5700724432612558,1,True
1169194,23385,-9.773629923182924,0,1.5547259846365846,2,True
1169244,23386,-7.7677811672105745,0,1.5535562334421151,0,True
1169294,23387,-7.735907361575886,0,1.5471814723151778,0,True
1169344,23388,-8.783839718656992,0,1.5567679437313984,1,True
1169394,23389,-7.793028802666984,0,1.5586057605333974,0,True
1169444,23390,-7.707858962208245,0,1.5415717924416485,0,True
1169494,23391,-8.721446624960086,0,1.5442893249920169,1,True
1169544,23392,-10.729142528656572,0,1.545828505731314,3,True
1169594,23393,-9.786267434832961,0,1.5572534869665926,2,True
1169644,23394,-8.722221786478226,0,1.544444357295645,1,True
1169694,23395,-7.814552140520483,0,1.5629104281040964,0,True
1169744,23396,-7.723792692791666,0,1.544758538558333,0,True
1169794,23397,-7.828916554701169,0,1.565783310940234,0,True
1169844,23398,-12.752036865652485,0,1.5504073731304973,5,True
1169894,23399,-13.703316713321339,0,1.5406633426642682,6,True
1169944,23400,-14.746386714740522,0,1.549277342948105,7,True
1169994,23401,-13.77441051624227,0,1.5548821032484534,6,True
1170044,23402,-7.882910386064834,0,1.5765820772129668,0,True
1170094,23403,-8.792349950332955,0,1.558469990066591,1,True
1170144,23404,-9.708838787711272,0,1.5417677575422544,2,True
1170194,23405,-9.785630597018226,0,1.5571261194036459,2,True
1170244,23406,-7.744505519776338,0,1.5489011039552676,0,True
1170294,23407,-11.776909618886156,0,1.555381923777231,4,True
1170344,23408,-7.723381800407383,0,1.5446763600814768,0,True
1170394,23409,-8.724979574497729,0,1.5449959148995456,1,True
1170444,23410,-8.774044113335691,0,1.5548088226671377,1,True
1170494,23411,-10.747368837177426,0,1.5494737674354853,3,True
1170544,23412,-7.748547639752586,0,1.549709527950517,0,True
1170594,23413,-10.723958210648545,0,1.5447916421297085,3,True
1170644,23414,-9.702355296617986,0,1.5404710593235966,2,True
1170694,23415,-7.706918897313324,0,1.5413837794626644,0,True
1170744,23416,-8.724847152844108,0,1.5449694305688217,1,True
1170794,23417,-14.734541980463742,0,1.546908396092748,7,True
1170844,23418,-7.703197477593284,0,1.540639495518657,0,True
1170894,23419,-7.776586515506552,0,1.5553173031013106,0,True
1170944,23420,-11.711598004527685,0,1.5423196009055369,4,True
1170994,23421,-7.706014203859379,0,1.541202840771875,0,True
1171044,23422,-9.722180127816952,0,1.5444360255633907,2,True
1171094,23423,-8.763712603084933,0,1.5527425206169871,1,True
1171144,23424,-7.739784908321198,0,1.5479569816642393,0,True
1171194,23425,-9.77201882820092,0,1.5544037656401841,2,True
1171244,23426,-11.732010860174915,0,1.5464021720349832,4,True
1171294,23427,-8.825184452813977,0,1.5650368905627954,1,True
1171344,23428,-7.714697940016769,0,1.542939588003353,0,True
1171394,23429,-12.70517444072623,0,1.5410348881452451,5,True
1171444,23430,-9.761890707303012,0,1.5523781414606015,2,True
1171494,23431,-7.698501481051449,0,1.5397002962102897,0,True
1171544,23432,-8.7094651883702,0,1.5418930376740403,1,True
1171594,23433,-7.730257704049853,0,1.5460515408099702,0,True
1171644,23434,-7.740876789695339,0,1.5481753579390676,0,True
1171694,23435,-9.738774844710939,0,1.5477549689421877,2,True
1171744,23436,-7.799043323713919,0,1.559808664742784,0,True
1171794,23437,-7.700806294345902,0,1.5401612588691806,0,True
1171844,23438,-8.725703751512834,0,1.5451407503025663,1,True
1171894,23439,-9.731605662652427,0,1.5463211325304849,2,True
1171944,23440,-10.743353826534142,0,1.5486707653068286,3,True
1171994,23441,-7.723637414351884,0,1.5447274828703772,0,True
1172044,23442,-7.720683329400117,0,1.5441366658800229,0,True
1172094,23443,-7.733943363637604,0,1.5467886727275209,0,True
1172144,23444,-8.714177144990817,0,1.5428354289981636,1,True
1172194,23445,-11.7216760138359,0,1.5443352027671802,4,True
1172244,23446,-9.774399849813182,0,1.5548799699626357,2,True
1172294,23447,-7.73780138644002,0,1.5475602772880037,0,True
1172344,23448,-8.7091302981734,0,1.5418260596346807,1,True
1172394,23449,-7.818654904158694,0,1.5637309808317388,0,True
1172444,23450,-7.733995328134913,0,1.546799065626983,0,True
1172494,23451,-9.832666496832918,0,1.5665332993665837,2,True
1172544,23452,-10.799052251300948,0,1.5598104502601888,3,True
1172594,23453,-7.718570598178581,0,1.5437141196357158,0,True
1172644,23454,-7.721023416426599,0,1.5442046832853196,0,True
1172694,23455,-10.762887294857686,0,1.5525774589715367,3,True
1172744,23456,-8.73231794214756,0,1.5464635884295124,1,True
1172794,23457,-9.71726477807783,0,1.5434529556155652,2,True
1172844,23458,-7.885788682611163,0,1.5771577365222327,0,True
1172894,23459,-7.7029063889542595,0,1.5405812777908523,0,True
1172944,23460,-8.723268269181837,0,1.544653653836367,1,True
1172994,23461,-8.728658452896076,0,1.5457316905792151,1,True
1173044,23462,-9.792538038983047,0,1.5585076077966096,2,True
1173094,23463,-7.7755095109507355,0,1.5551019021901467,0,True
1173144,23464,-8.727524016604317,0,1.5455048033208632,1,True
1173194,23465,-7.8867332781906825,0,1.5773466556381366,0,True
1173244,23466,-9.78062640018965,0,1.55612528003793,2,True
1173294,23467,-8.723691620184393,0,1.544738324036879,1,True
1173344,23468,-7.827833394931773,0,1.5655666789863543,0,True
1173394,23469,-10.800171602194233,0,1.560034320438847,3,True
1173444,23470,-8.778313653876513,0,1.5556627307753035,1,True
1173494,23471,-7.7737125211665,0,1.5547425042332998,0,True
1173544,23472,-7.698561288981038,0,1.5397122577962075,0,True
1173594,23473,-7.728019069813324,0,1.5456038139626653,0,True
1173644,23474,-11.777492120832312,0,1.5554984241664616,4,True
1173694,23475,-9.80479769279638,0,1.5609595385592763,2,True
1173744,23476,-10.744658805149529,0,1.5489317610299067,3,True
1173794,23477,-9.704168679219652,0,1.5408337358439295,2,True
1173844,23478,-7.719994101345958,0,1.5439988202691917,0,True
1173894,23479,-9.752077800737665,0,1.5504155601475325,2,True
1173944,23480,-9.726979221241708,0,1.5453958442483418,2,True
1173994,23481,-10.73538609009556,0,1.5470772180191121,3,True
1174044,23482,-7.772746831803641,0,1.5545493663607277,0,True
1174094,23483,-8.735515539640692,0,1.5471031079281385,1,True
1174144,23484,-7.7568446929760375,0,1.5513689385952072,0,True
1174194,23485,-7.8411375871213345,0,1.568227517424267,0,True
1174244,23486,-11.723673356407998,0,1.5447346712815988,4,True
