timesteps,episodes,total_reward,waypoints_completed,TimeLimit.truncated
1098908,4378,5,5,False
1099208,4379,4,4,True
1099451,4380,5,5,False
1099554,4381,5,5,False
1099854,4382,4,4,True
1100116,4383,5,5,False
1100416,4384,3,3,True
1100679,4385,5,5,False
1100773,4386,5,5,False
1100974,4387,5,5,False
1101274,4388,2,2,True
1101543,4389,5,5,False
1101659,4390,5,5,False
1101797,4391,5,5,False
1102030,4392,5,5,False
1102204,4393,5,5,False
1102360,4394,5,5,False
1102557,4395,5,5,False
1102857,4396,4,4,True
1103102,4397,5,5,False
1103319,4398,5,5,False
1103522,4399,5,5,False
1103703,4400,5,5,False
1103941,4401,5,5,False
1104225,4402,5,5,False
1104369,4403,5,5,False
1104669,4404,4,4,True
1104969,4405,4,4,True
1105269,4406,4,4,True
1105569,4407,4,4,True
1105693,4408,5,5,False
1105963,4409,5,5,False
1106131,4410,5,5,False
1106400,4411,5,5,False
1106700,4412,4,4,True
1106979,4413,5,5,False
1107235,4414,5,5,False
1107442,4415,5,5,False
1107664,4416,5,5,False
1107876,4417,5,5,False
1108176,4418,4,4,True
1108411,4419,5,5,False
1108563,4420,5,5,False
1108664,4421,5,5,False
1108891,4422,5,5,False
1109151,4423,5,5,False
1109451,4424,0,0,True
1109590,4425,5,5,False
1109866,4426,5,5,False
1110087,4427,5,5,False
1110366,4428,5,5,False
1110512,4429,5,5,False
1110724,4430,5,5,False
1110950,4431,5,5,False
1111157,4432,5,5,False
1111334,4433,5,5,False
1111488,4434,5,5,False
1111647,4435,5,5,False
1111797,4436,5,5,False
1112019,4437,5,5,False
1112062,4438,5,5,False
1112321,4439,5,5,False
1112609,4440,5,5,False
1112909,4441,4,4,True
1113181,4442,5,5,False
1113481,4443,4,4,True
1113781,4444,1,1,True
1114042,4445,5,5,False
1114336,4446,5,5,False
1114475,4447,5,5,False
1114752,4448,5,5,False
1114985,4449,5,5,False
1115285,4450,4,4,True
1115478,4451,5,5,False
1115757,4452,5,5,False
1116013,4453,5,5,False
1116137,4454,5,5,False
1116392,4455,5,5,False
1116621,4456,5,5,False
1116836,4457,5,5,False
1117136,4458,4,4,True
1117321,4459,5,5,False
1117621,4460,3,3,True
1117833,4461,5,5,False
1118065,4462,5,5,False
1118310,4463,5,5,False
1118392,4464,5,5,False
1118692,4465,4,4,True
1118918,4466,5,5,False
1119106,4467,5,5,False
1119201,4468,5,5,False
1119333,4469,5,5,False
1119545,4470,5,5,False
1119747,4471,5,5,False
1119911,4472,5,5,False
1120060,4473,5,5,False
1120360,4474,4,4,True
1120632,4475,5,5,False
1120930,4476,5,5,False
1121230,4477,4,4,True
1121497,4478,5,5,False
1121797,4479,4,4,True
1122097,4480,4,4,True
1122264,4481,5,5,False
1122564,4482,4,4,True
1122864,4483,3,3,True
1123097,4484,5,5,False
1123277,4485,5,5,False
1123460,4486,5,5,False
1123760,4487,4,4,True
1124014,4488,5,5,False
1124296,4489,5,5,False
1124484,4490,5,5,False
1124784,4491,4,4,True
1125019,4492,5,5,False
1125143,4493,5,5,False
1125284,4494,5,5,False
1125584,4495,3,3,True
1125774,4496,5,5,False
1126074,4497,4,4,True
1126341,4498,5,5,False
1126602,4499,5,5,False
1126902,4500,4,4,True
1127175,4501,5,5,False
1127461,4502,5,5,False
1127761,4503,1,1,True
1128050,4504,5,5,False
1128350,4505,3,3,True
1128587,4506,5,5,False
1128765,4507,5,5,False
1129065,4508,4,4,True
1129315,4509,5,5,False
1129419,4510,5,5,False
1129681,4511,5,5,False
1129752,4512,5,5,False
1130052,4513,4,4,True
1130352,4514,5,5,False
1130639,4515,5,5,False
1130855,4516,5,5,False
1131155,4517,3,3,True
1131427,4518,5,5,False
1131540,4519,5,5,False
1131712,4520,5,5,False
1131865,4521,5,5,False
1132165,4522,4,4,True
1132465,4523,4,4,True
1132612,4524,5,5,False
1132753,4525,5,5,False
1133050,4526,5,5,False
1133161,4527,5,5,False
1133420,4528,5,5,False
1133602,4529,5,5,False
1133864,4530,5,5,False
1134164,4531,4,4,True
1134464,4532,4,4,True
1134676,4533,5,5,False
1134918,4534,5,5,False
1135017,4535,5,5,False
1135317,4536,1,1,True
1135470,4537,5,5,False
1135759,4538,5,5,False
1136059,4539,4,4,True
1136359,4540,4,4,True
1136608,4541,5,5,False
1136886,4542,5,5,False
1137063,4543,5,5,False
1137190,4544,5,5,False
1137310,4545,5,5,False
1137448,4546,5,5,False
1137656,4547,5,5,False
1137862,4548,5,5,False
1138141,4549,5,5,False
1138441,4550,4,4,True
1138638,4551,5,5,False
1138731,4552,5,5,False
1139009,4553,5,5,False
1139248,4554,5,5,False
1139532,4555,5,5,False
1139709,4556,5,5,False
1139970,4557,5,5,False
1140270,4558,4,4,True
1140570,4559,2,2,True
1140753,4560,5,5,False
1140982,4561,5,5,False
1141282,4562,4,4,True
1141582,4563,4,4,True
1141729,4564,5,5,False
1141834,4565,5,5,False
1142134,4566,4,4,True
1142319,4567,5,5,False
1142468,4568,5,5,False
1142768,4569,4,4,True
1142957,4570,5,5,False
1143179,4571,5,5,False
1143479,4572,4,4,True
1143715,4573,5,5,False
1144015,4574,4,4,True
1144217,4575,5,5,False
1144517,4576,4,4,True
1144781,4577,5,5,False
1145062,4578,5,5,False
1145362,4579,4,4,True
1145591,4580,5,5,False
1145803,4581,5,5,False
1146002,4582,5,5,False
1146169,4583,5,5,False
1146329,4584,5,5,False
1146550,4585,5,5,False
1146812,4586,5,5,False
1147112,4587,4,4,True
1147412,4588,4,4,True
1147633,4589,5,5,False
1147933,4590,4,4,True
1148088,4591,5,5,False
1148388,4592,4,4,True
1148688,4593,1,1,True
1148831,4594,5,5,False
1149038,4595,5,5,False
1149338,4596,4,4,True
1149600,4597,5,5,False
1149815,4598,5,5,False
1150115,4599,4,4,True
1150415,4600,4,4,True
1150712,4601,5,5,False
1150896,4602,5,5,False
1151190,4603,5,5,False
1151416,4604,5,5,False
1151625,4605,5,5,False
1151828,4606,5,5,False
1152091,4607,5,5,False
1152359,4608,5,5,False
1152436,4609,5,5,False
1152736,4610,4,4,True
1152892,4611,5,5,False
1153192,4612,0,0,True
1153350,4613,5,5,False
1153650,4614,2,2,True
1153741,4615,5,5,False
1154041,4616,4,4,True
1154214,4617,5,5,False
1154498,4618,5,5,False
1154624,4619,5,5,False
1154847,4620,5,5,False
1155015,4621,5,5,False
1155280,4622,5,5,False
1155483,4623,5,5,False
1155629,4624,5,5,False
1155705,4625,5,5,False
1155996,4626,5,5,False
1156219,4627,5,5,False
1156487,4628,5,5,False
1156687,4629,5,5,False
1156950,4630,5,5,False
1157093,4631,5,5,False
1157267,4632,5,5,False
1157412,4633,5,5,False
1157621,4634,5,5,False
1157921,4635,1,1,True
1158070,4636,5,5,False
1158370,4637,4,4,True
1158582,4638,5,5,False
1158788,4639,5,5,False
1158902,4640,5,5,False
1159202,4641,3,3,True
1159369,4642,5,5,False
1159669,4643,4,4,True
1159797,4644,5,5,False
1160097,4645,4,4,True
1160397,4646,4,4,True
1160563,4647,5,5,False
1160863,4648,4,4,True
1161017,4649,5,5,False
1161160,4650,5,5,False
1161331,4651,5,5,False
1161558,4652,5,5,False
1161858,4653,4,4,True
1162060,4654,5,5,False
1162293,4655,5,5,False
1162520,4656,5,5,False
1162644,4657,5,5,False
1162806,4658,5,5,False
1163086,4659,5,5,False
1163231,4660,5,5,False
1163516,4661,5,5,False
1163708,4662,5,5,False
1164008,4663,2,2,True
1164255,4664,5,5,False
1164555,4665,1,1,True
1164712,4666,5,5,False
1165012,4667,4,4,True
1165278,4668,5,5,False
1165578,4669,4,4,True
1165767,4670,5,5,False
1166049,4671,5,5,False
1166349,4672,2,2,True
1166632,4673,5,5,False
1166802,4674,5,5,False
1166998,4675,5,5,False
1167251,4676,5,5,False
1167551,4677,4,4,True
1167700,4678,5,5,False
1167892,4679,5,5,False
1168190,4680,5,5,False
1168407,4681,5,5,False
1168597,4682,5,5,False
1168840,4683,5,5,False
1168964,4684,5,5,False
1169129,4685,5,5,False
1169298,4686,5,5,False
1169557,4687,5,5,False
1169733,4688,5,5,False
1170033,4689,4,4,True
1170333,4690,4,4,True
1170633,4691,2,2,True
1170840,4692,5,5,False
1171103,4693,5,5,False
1171403,4694,4,4,True
1171653,4695,5,5,False
1171840,4696,5,5,False
1172087,4697,5,5,False
1172337,4698,5,5,False
1172593,4699,5,5,False
1172893,4700,4,4,True
1173042,4701,5,5,False
1173206,4702,5,5,False
1173359,4703,5,5,False
1173604,4704,5,5,False
1173864,4705,5,5,False
1174164,4706,2,2,True
1174373,4707,5,5,False
1174673,4708,4,4,True
1174793,4709,5,5,False
1175093,4710,4,4,True
1175280,4711,5,5,False
1175580,4712,4,4,True
1175823,4713,5,5,False
1176087,4714,5,5,False
1176273,4715,5,5,False
1176573,4716,4,4,True
1176739,4717,5,5,False
1177039,4718,4,4,True
1177218,4719,5,5,False
1177461,4720,5,5,False
1177665,4721,5,5,False
1177753,4722,5,5,False
1178008,4723,5,5,False
1178308,4724,4,4,True
1178512,4725,5,5,False
1178812,4726,4,4,True
1178926,4727,5,5,False
1179146,4728,5,5,False
1179379,4729,5,5,False
1179607,4730,5,5,False
1179729,4731,5,5,False
1180029,4732,4,4,True
1180239,4733,5,5,False
1180449,4734,5,5,False
1180641,4735,5,5,False
1180889,4736,5,5,False
1180937,4737,5,5,False
1181237,4738,5,5,False
1181330,4739,5,5,False
1181535,4740,5,5,False
1181835,4741,4,4,True
1182032,4742,5,5,False
1182201,4743,5,5,False
1182499,4744,5,5,False
1182799,4745,2,2,True
1182925,4746,5,5,False
1183147,4747,5,5,False
1183260,4748,5,5,False
1183560,4749,4,4,True
1183860,4750,3,3,True
1184055,4751,5,5,False
1184122,4752,5,5,False
1184286,4753,5,5,False
1184586,4754,3,3,True
1184819,4755,5,5,False
1185073,4756,5,5,False
1185306,4757,5,5,False
1185501,4758,5,5,False
1185801,4759,3,3,True
1185880,4760,5,5,False
1186103,4761,5,5,False
1186250,4762,5,5,False
1186467,4763,5,5,False
1186615,4764,5,5,False
1186766,4765,5,5,False
1186970,4766,5,5,False
1187206,4767,5,5,False
1187355,4768,5,5,False
1187655,4769,2,2,True
1187955,4770,4,4,True
1188214,4771,5,5,False
1188448,4772,5,5,False
1188747,4773,5,5,False
1189016,4774,5,5,False
1189174,4775,5,5,False
1189474,4776,4,4,True
1189610,4777,5,5,False
1189830,4778,5,5,False
1190130,4779,5,5,False
1190397,4780,5,5,False
1190497,4781,5,5,False
1190668,4782,5,5,False
1190808,4783,5,5,False
1191036,4784,5,5,False
1191261,4785,5,5,False
1191455,4786,5,5,False
1191701,4787,5,5,False
1191927,4788,5,5,False
1192140,4789,5,5,False
1192367,4790,5,5,False
1192540,4791,5,5,False
1192629,4792,5,5,False
1192825,4793,5,5,False
1193022,4794,5,5,False
1193288,4795,5,5,False
1193541,4796,5,5,False
1193841,4797,4,4,True
1194010,4798,5,5,False
1194230,4799,5,5,False
1194530,4800,2,2,True
1194830,4801,4,4,True
1195078,4802,5,5,False
1195342,4803,5,5,False
1195514,4804,5,5,False
1195814,4805,4,4,True
1196114,4806,4,4,True
1196253,4807,5,5,False
1196524,4808,5,5,False
1196672,4809,5,5,False
1196792,4810,5,5,False
1197092,4811,3,3,True
1197392,4812,4,4,True
1197692,4813,2,2,True
1197918,4814,5,5,False
1198063,4815,5,5,False
1198231,4816,5,5,False
1198466,4817,5,5,False
1198616,4818,5,5,False
1198911,4819,5,5,False
1199087,4820,5,5,False
1199313,4821,5,5,False
1199613,4822,4,4,True
1199834,4823,5,5,False
1200026,4824,5,5,False
1200296,4825,5,5,False
1200500,4826,5,5,False
1200681,4827,5,5,False
1200939,4828,5,5,False
1201239,4829,4,4,True
1201436,4830,5,5,False
1201624,4831,5,5,False
1201819,4832,5,5,False
1201993,4833,5,5,False
1202185,4834,5,5,False
1202485,4835,4,4,True
1202693,4836,5,5,False
1202856,4837,5,5,False
1203141,4838,5,5,False
1203334,4839,5,5,False
1203634,4840,4,4,True
1203906,4841,5,5,False
1204072,4842,5,5,False
1204296,4843,5,5,False
1204596,4844,4,4,True
1204809,4845,5,5,False
1205109,4846,4,4,True
1205330,4847,5,5,False
1205630,4848,4,4,True
1205930,4849,4,4,True
1206230,4850,2,2,True
1206530,4851,4,4,True
1206830,4852,4,4,True
1207064,4853,5,5,False
1207314,4854,5,5,False
1207614,4855,3,3,True
1207833,4856,5,5,False
1208133,4857,3,3,True
1208433,4858,4,4,True
1208629,4859,5,5,False
1208847,4860,5,5,False
1209147,4861,3,3,True
1209419,4862,5,5,False
1209719,4863,4,4,True
1210019,4864,4,4,True
1210319,4865,4,4,True
1210464,4866,5,5,False
1210764,4867,4,4,True
1211064,4868,4,4,True
1211364,4869,2,2,True
1211571,4870,5,5,False
1211731,4871,5,5,False
1211918,4872,5,5,False
1212168,4873,5,5,False
1212271,4874,5,5,False
1212516,4875,5,5,False
1212697,4876,5,5,False
1212773,4877,5,5,False
1213073,4878,4,4,True
1213177,4879,5,5,False
1213314,4880,5,5,False
1213614,4881,0,0,True
1213804,4882,5,5,False
1214098,4883,5,5,False
1214360,4884,5,5,False
1214476,4885,5,5,False
1214621,4886,5,5,False
1214725,4887,5,5,False
1215012,4888,5,5,False
1215187,4889,5,5,False
1215384,4890,5,5,False
1215572,4891,5,5,False
1215778,4892,5,5,False
1216042,4893,5,5,False
1216130,4894,5,5,False
1216283,4895,5,5,False
1216497,4896,5,5,False
1216679,4897,5,5,False
1216950,4898,5,5,False
1217199,4899,5,5,False
1217433,4900,5,5,False
1217662,4901,5,5,False
1217875,4902,5,5,False
1218175,4903,4,4,True
1218475,4904,4,4,True
1218627,4905,5,5,False
1218804,4906,5,5,False
1218831,4907,5,5,False
1219051,4908,5,5,False
1219253,4909,5,5,False
1219553,4910,4,4,True
1219642,4911,5,5,False
1219942,4912,0,0,True
1220242,4913,4,4,True
1220411,4914,5,5,False
1220574,4915,5,5,False
1220845,4916,5,5,False
1221107,4917,5,5,False
1221407,4918,4,4,True
1221667,4919,5,5,False
1221894,4920,5,5,False
1222194,4921,4,4,True
1222494,4922,4,4,True
1222613,4923,5,5,False
1222869,4924,5,5,False
1223169,4925,1,1,True
1223323,4926,5,5,False
1223501,4927,5,5,False
1223571,4928,5,5,False
1223829,4929,5,5,False
1224129,4930,0,0,True
1224402,4931,5,5,False
1224702,4932,4,4,True
1224893,4933,5,5,False
1225180,4934,5,5,False
1225480,4935,4,4,True
1225650,4936,5,5,False
1225950,4937,4,4,True
1226250,4938,4,4,True
1226550,4939,4,4,True
1226789,4940,5,5,False
1227089,4941,4,4,True
1227325,4942,5,5,False
1227625,4943,4,4,True
1227827,4944,5,5,False
1228127,4945,4,4,True
1228384,4946,5,5,False
1228684,4947,4,4,True
1228879,4948,5,5,False
1229176,4949,5,5,False
1229461,4950,5,5,False
1229582,4951,5,5,False
1229691,4952,5,5,False
1229871,4953,5,5,False
1230044,4954,5,5,False
1230216,4955,5,5,False
1230474,4956,5,5,False
1230647,4957,5,5,False
1230764,4958,5,5,False
1231010,4959,5,5,False
1231261,4960,5,5,False
1231561,4961,4,4,True
1231861,4962,4,4,True
1232161,4963,4,4,True
1232357,4964,5,5,False
1232657,4965,1,1,True
1232926,4966,5,5,False
1233136,4967,5,5,False
1233398,4968,5,5,False
1233698,4969,4,4,True
1233985,4970,5,5,False
1234285,4971,3,3,True
1234448,4972,5,5,False
1234567,4973,5,5,False
1234867,4974,4,4,True
1235053,4975,5,5,False
1235217,4976,5,5,False
1235393,4977,5,5,False
1235693,4978,4,4,True
1235858,4979,5,5,False
1236158,4980,4,4,True
1236357,4981,5,5,False
1236617,4982,5,5,False
1236857,4983,5,5,False
1237153,4984,5,5,False
1237332,4985,5,5,False
1237632,4986,3,3,True
1237932,4987,4,4,True
1238232,4988,4,4,True
1238400,4989,5,5,False
1238700,4990,4,4,True
1238865,4991,5,5,False
1238967,4992,5,5,False
1239259,4993,5,5,False
1239506,4994,5,5,False
1239598,4995,5,5,False
1239809,4996,5,5,False
1239954,4997,5,5,False
1240215,4998,5,5,False
1240360,4999,5,5,False
1240660,5000,3,3,True
1240780,5001,5,5,False
1241045,5002,5,5,False
1241223,5003,5,5,False
1241523,5004,4,4,True
1241623,5005,5,5,False
1241923,5006,4,4,True
1242223,5007,4,4,True
1242453,5008,5,5,False
1242739,5009,5,5,False
1243039,5010,2,2,True
1243278,5011,5,5,False
1243359,5012,5,5,False
1243536,5013,5,5,False
1243640,5014,5,5,False
1243940,5015,4,4,True
1244056,5016,5,5,False
1244239,5017,5,5,False
1244539,5018,4,4,True
1244674,5019,5,5,False
1244850,5020,5,5,False
1245034,5021,5,5,False
1245334,5022,3,3,True
1245484,5023,5,5,False
1245681,5024,5,5,False
1245981,5025,2,2,True
1246138,5026,5,5,False
1246438,5027,4,4,True
1246738,5028,2,2,True
1247018,5029,5,5,False
1247209,5030,5,5,False
1247410,5031,5,5,False
1247627,5032,5,5,False
1247927,5033,2,2,True
1248227,5034,4,4,True
1248450,5035,5,5,False
1248665,5036,5,5,False
1248845,5037,5,5,False
1249118,5038,5,5,False
1249418,5039,4,4,True
1249687,5040,5,5,False
1249801,5041,5,5,False
1249910,5042,5,5,False
1250184,5043,5,5,False
1250305,5044,5,5,False
1250605,5045,4,4,True
1250676,5046,5,5,False
1250976,5047,4,4,True
1251276,5048,2,2,True
1251391,5049,5,5,False
1251599,5050,5,5,False
1251771,5051,5,5,False
1252030,5052,5,5,False
1252145,5053,5,5,False
1252228,5054,5,5,False
1252476,5055,5,5,False
1252663,5056,5,5,False
1252846,5057,5,5,False
1253039,5058,5,5,False
1253339,5059,4,4,True
1253431,5060,5,5,False
1253613,5061,5,5,False
1253913,5062,4,4,True
1254075,5063,5,5,False
1254375,5064,4,4,True
1254652,5065,5,5,False
1254783,5066,5,5,False
1255045,5067,5,5,False
1255258,5068,5,5,False
1255523,5069,5,5,False
1255694,5070,5,5,False
1255993,5071,5,5,False
1256249,5072,5,5,False
1256416,5073,5,5,False
1256716,5074,4,4,True
1257016,5075,4,4,True
1257148,5076,5,5,False
1257429,5077,5,5,False
1257608,5078,5,5,False
1257730,5079,5,5,False
1257956,5080,5,5,False
1258245,5081,5,5,False
1258545,5082,4,4,True
1258680,5083,5,5,False
1258802,5084,5,5,False
1258976,5085,5,5,False
1259252,5086,5,5,False
1259317,5087,5,5,False
1259432,5088,5,5,False
1259587,5089,5,5,False
1259814,5090,5,5,False
1260020,5091,5,5,False
1260205,5092,5,5,False
1260228,5093,5,5,False
1260495,5094,5,5,False
1260725,5095,5,5,False
1260939,5096,5,5,False
1261239,5097,4,4,True
1261294,5098,5,5,False
1261380,5099,5,5,False
1261536,5100,5,5,False
1261609,5101,5,5,False
1261775,5102,5,5,False
1261970,5103,5,5,False
1262184,5104,5,5,False
1262263,5105,5,5,False
1262498,5106,5,5,False
1262706,5107,5,5,False
1262975,5108,5,5,False
1263205,5109,5,5,False
1263454,5110,5,5,False
1263754,5111,3,3,True
1263904,5112,5,5,False
1264064,5113,5,5,False
1264364,5114,4,4,True
1264619,5115,5,5,False
1264894,5116,5,5,False
1265093,5117,5,5,False
1265185,5118,5,5,False
1265354,5119,5,5,False
1265561,5120,5,5,False
1265814,5121,5,5,False
1266023,5122,5,5,False
1266168,5123,5,5,False
1266373,5124,5,5,False
1266490,5125,5,5,False
1266790,5126,4,4,True
1267090,5127,4,4,True
1267216,5128,5,5,False
1267421,5129,5,5,False
1267721,5130,1,1,True
1267965,5131,5,5,False
1268142,5132,5,5,False
1268347,5133,5,5,False
1268647,5134,4,4,True
1268947,5135,4,4,True
1269190,5136,5,5,False
1269490,5137,4,4,True
1269760,5138,5,5,False
1270012,5139,5,5,False
1270221,5140,5,5,False
1270424,5141,5,5,False
1270615,5142,5,5,False
1270804,5143,5,5,False
1271104,5144,4,4,True
1271404,5145,2,2,True
1271558,5146,5,5,False
1271811,5147,5,5,False
1272039,5148,5,5,False
1272222,5149,5,5,False
1272421,5150,5,5,False
1272515,5151,5,5,False
1272640,5152,5,5,False
1272940,5153,3,3,True
1273103,5154,5,5,False
1273316,5155,5,5,False
1273581,5156,5,5,False
1273740,5157,5,5,False
1273899,5158,5,5,False
1274186,5159,5,5,False
1274318,5160,5,5,False
1274618,5161,4,4,True
1274839,5162,5,5,False
1275139,5163,4,4,True
1275223,5164,5,5,False
1275511,5165,5,5,False
1275784,5166,5,5,False
1275962,5167,5,5,False
1276262,5168,4,4,True
1276539,5169,5,5,False
1276603,5170,5,5,False
1276903,5171,4,4,True
1277191,5172,5,5,False
1277491,5173,4,4,True
1277769,5174,5,5,False
1277995,5175,5,5,False
1278129,5176,5,5,False
1278369,5177,5,5,False
1278526,5178,5,5,False
1278826,5179,4,4,True
1279011,5180,5,5,False
1279307,5181,5,5,False
1279463,5182,5,5,False
1279717,5183,5,5,False
1280017,5184,4,4,True
1280126,5185,5,5,False
1280426,5186,1,1,True
1280709,5187,5,5,False
1281009,5188,4,4,True
1281279,5189,5,5,False
1281550,5190,5,5,False
1281749,5191,5,5,False
1281931,5192,5,5,False
1282154,5193,5,5,False
1282378,5194,5,5,False
1282553,5195,5,5,False
1282789,5196,5,5,False
1283066,5197,5,5,False
1283181,5198,5,5,False
1283457,5199,5,5,False
1283548,5200,5,5,False
1283818,5201,5,5,False
1284090,5202,5,5,False
1284357,5203,5,5,False
1284536,5204,5,5,False
1284638,5205,5,5,False
1284872,5206,5,5,False
1285034,5207,5,5,False
1285334,5208,4,4,True
1285401,5209,5,5,False
1285630,5210,5,5,False
1285896,5211,5,5,False
1286196,5212,4,4,True
1286496,5213,4,4,True
1286704,5214,5,5,False
1287004,5215,3,3,True
1287204,5216,5,5,False
1287437,5217,5,5,False
1287737,5218,4,4,True
1287992,5219,5,5,False
1288153,5220,5,5,False
1288311,5221,5,5,False
1288572,5222,5,5,False
1288824,5223,5,5,False
1289124,5224,4,4,True
1289424,5225,4,4,True
1289630,5226,5,5,False
1289930,5227,4,4,True
1290146,5228,5,5,False
1290446,5229,3,3,True
1290746,5230,4,4,True
1290949,5231,5,5,False
1291217,5232,5,5,False
1291417,5233,5,5,False
1291717,5234,4,4,True
1291982,5235,5,5,False
1292129,5236,5,5,False
1292328,5237,5,5,False
1292628,5238,2,2,True
1292845,5239,5,5,False
1293122,5240,5,5,False
1293367,5241,5,5,False
1293562,5242,5,5,False
1293747,5243,5,5,False
1293999,5244,5,5,False
1294299,5245,4,4,True
1294515,5246,5,5,False
1294676,5247,5,5,False
1294922,5248,5,5,False
1295176,5249,5,5,False
1295428,5250,5,5,False
1295679,5251,5,5,False
1295844,5252,5,5,False
1296076,5253,5,5,False
1296333,5254,5,5,False
1296460,5255,5,5,False
1296543,5256,5,5,False
1296797,5257,5,5,False
1297043,5258,5,5,False
1297343,5259,4,4,True
1297581,5260,5,5,False
1297871,5261,5,5,False
1298122,5262,5,5,False
1298306,5263,5,5,False
1298591,5264,5,5,False
1298891,5265,3,3,True
1299161,5266,5,5,False
1299276,5267,5,5,False
1299576,5268,4,4,True
1299876,5269,4,4,True
1300071,5270,5,5,False
1300263,5271,5,5,False
1300496,5272,5,5,False
1300709,5273,5,5,False
1300900,5274,5,5,False
1301200,5275,4,4,True
1301500,5276,4,4,True
1301800,5277,2,2,True
1302037,5278,5,5,False
1302337,5279,4,4,True
1302506,5280,5,5,False
1302719,5281,5,5,False
1302931,5282,5,5,False
1303193,5283,5,5,False
1303451,5284,5,5,False
1303702,5285,5,5,False
1304002,5286,4,4,True
1304302,5287,4,4,True
1304490,5288,5,5,False
1304717,5289,5,5,False
1304994,5290,5,5,False
1305269,5291,5,5,False
1305569,5292,2,2,True
1305700,5293,5,5,False
1305912,5294,5,5,False
1306212,5295,3,3,True
1306430,5296,5,5,False
1306667,5297,5,5,False
1306967,5298,4,4,True
1307262,5299,5,5,False
1307562,5300,4,4,True
1307812,5301,5,5,False
1308112,5302,1,1,True
1308410,5303,5,5,False
1308649,5304,5,5,False
1308931,5305,5,5,False
1309096,5306,5,5,False
1309387,5307,5,5,False
1309687,5308,4,4,True
1309890,5309,5,5,False
1310189,5310,5,5,False
1310434,5311,5,5,False
1310590,5312,5,5,False
1310854,5313,5,5,False
1310962,5314,5,5,False
1311032,5315,5,5,False
1311263,5316,5,5,False
1311448,5317,5,5,False
1311650,5318,5,5,False
1311895,5319,5,5,False
1312177,5320,5,5,False
1312347,5321,5,5,False
1312535,5322,5,5,False
1312751,5323,5,5,False
1313016,5324,5,5,False
1313125,5325,5,5,False
1313346,5326,5,5,False
1313548,5327,5,5,False
1313706,5328,5,5,False
1314002,5329,5,5,False
1314253,5330,5,5,False
1314425,5331,5,5,False
1314606,5332,5,5,False
1314842,5333,5,5,False
1315136,5334,5,5,False
1315368,5335,5,5,False
1315571,5336,5,5,False
1315871,5337,4,4,True
1315992,5338,5,5,False
1316292,5339,0,0,True
1316512,5340,5,5,False
1316725,5341,5,5,False
1316882,5342,5,5,False
1316995,5343,5,5,False
1317293,5344,5,5,False
1317593,5345,4,4,True
1317893,5346,4,4,True
1318171,5347,5,5,False
1318471,5348,2,2,True
1318771,5349,4,4,True
1318976,5350,5,5,False
1319209,5351,5,5,False
1319509,5352,4,4,True
1319695,5353,5,5,False
1319916,5354,5,5,False
1320216,5355,4,4,True
1320516,5356,4,4,True
1320816,5357,4,4,True
1321030,5358,5,5,False
1321220,5359,5,5,False
1321374,5360,5,5,False
1321496,5361,5,5,False
1321796,5362,4,4,True
1322022,5363,5,5,False
1322151,5364,5,5,False
1322370,5365,5,5,False
1322475,5366,5,5,False
1322763,5367,5,5,False
1323063,5368,4,4,True
1323343,5369,5,5,False
1323555,5370,5,5,False
1323855,5371,4,4,True
1323988,5372,5,5,False
1324288,5373,4,4,True
1324579,5374,5,5,False
1324877,5375,5,5,False
1325177,5376,4,4,True
1325336,5377,5,5,False
1325636,5378,4,4,True
1325710,5379,5,5,False
1326010,5380,4,4,True
1326170,5381,5,5,False
1326375,5382,5,5,False
1326675,5383,4,4,True
1326975,5384,4,4,True
1327224,5385,5,5,False
1327417,5386,5,5,False
1327582,5387,5,5,False
1327882,5388,2,2,True
1328180,5389,5,5,False
1328303,5390,5,5,False
1328561,5391,5,5,False
1328765,5392,5,5,False
1328979,5393,5,5,False
1329229,5394,5,5,False
1329417,5395,5,5,False
1329717,5396,4,4,True
1329912,5397,5,5,False
1330111,5398,5,5,False
1330275,5399,5,5,False
1330575,5400,3,3,True
1330859,5401,5,5,False
1331086,5402,5,5,False
1331236,5403,5,5,False
1331536,5404,4,4,True
1331836,5405,1,1,True
1332006,5406,5,5,False
1332306,5407,4,4,True
1332606,5408,4,4,True
1332814,5409,5,5,False
1333009,5410,5,5,False
1333180,5411,5,5,False
1333413,5412,5,5,False
1333513,5413,5,5,False
1333813,5414,4,4,True
1334023,5415,5,5,False
1334177,5416,5,5,False
1334327,5417,5,5,False
1334520,5418,5,5,False
1334820,5419,3,3,True
1334986,5420,5,5,False
1335193,5421,5,5,False
1335493,5422,4,4,True
1335793,5423,4,4,True
1336024,5424,5,5,False
1336243,5425,5,5,False
1336445,5426,5,5,False
1336655,5427,5,5,False
1336866,5428,5,5,False
1337098,5429,5,5,False
1337398,5430,4,4,True
1337532,5431,5,5,False
1337645,5432,5,5,False
1337849,5433,5,5,False
1338073,5434,5,5,False
1338231,5435,5,5,False
1338531,5436,4,4,True
1338707,5437,5,5,False
1338794,5438,5,5,False
1339079,5439,5,5,False
1339213,5440,5,5,False
1339388,5441,5,5,False
1339688,5442,4,4,True
1339933,5443,5,5,False
1340092,5444,5,5,False
1340358,5445,5,5,False
1340550,5446,5,5,False
1340762,5447,5,5,False
1340968,5448,5,5,False
1341268,5449,4,4,True
1341488,5450,5,5,False
1341788,5451,4,4,True
