timesteps,episodes,total_reward,faf_reach,average_drift,total_intrusions,average_vinput,average_hdginput,TimeLimit.truncated
36750,105,-119.68447876612834,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.7169211252304053,0,0.0025512612815166372,1.1472768843392147,True
37100,106,-143.03393511077542,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.957627644439648,3,0.0025755362731141583,1.1707216768227036,True
37450,107,-135.74506032476071,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8035008617822952,5,0.0023858253369697783,1.185304031163496,True
37800,108,-131.01550697338823,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8145072424769744,2,0.0022882244625927633,1.2050982681862124,True
38150,109,-142.31571874264182,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.033081696323454,0,0.0022443984787120772,1.2322134991670988,True
38500,110,-138.72284936233117,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8674692766047318,4,0.0022662764265509745,1.2374797665390895,True
38850,111,-126.40993775354806,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.805856253622115,0,0.0022021311633102416,1.255813459376496,True
39200,112,-137.18998044949586,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.7955711492785122,6,0.0022651741330906787,1.260230522182297,True
39550,113,-114.64916553417495,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.6164166504882134,1,0.0022285478501226784,1.2710595797775839,True
39900,114,-132.09156518625562,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8870223598036517,0,0.002012819893934109,1.2838566498401638,True
40250,115,-128.4140621444796,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.777343744921137,2,0.0017659961751858232,1.30555010095287,True
40600,116,-133.56083167948648,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.915154738278378,0,0.0015920109867348202,1.3153984577211713,True
40950,117,-132.51726383124924,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8931037690178458,0,0.0014644241318775802,1.3238834292765667,True
41300,118,-134.56434700447522,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8652049572067892,2,0.0013023988455493896,1.3209475961723733,True
41650,119,-135.32327206296068,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8760467437565815,2,0.0011403635623964835,1.3375444823001919,True
42000,120,-149.19562829043164,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0456518327204525,3,0.0010524530854568914,1.3467559993777265,True
42350,121,-129.92729959380006,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8275328513400007,1,0.0009627783284730902,1.3474667218365541,True
42700,122,-132.1424855470986,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8663212221014085,1,0.0008569336873058727,1.3572574342245678,True
