timesteps,episodes,total_reward,final_altitude,TimeLimit.truncated
12227,307,-66.793750315,1741.757071,False
12268,308,-74.84114402,1802.01953,False
12309,309,-79.40501259333334,2203.858594,False
12351,310,-60.978704658333335,1431.156172,False
12391,311,-85.98090667666666,2694.861155,False
12431,312,-75.53453371500001,2311.005292,False
12470,313,-77.35323584166667,2786.453131,False
12511,314,-62.332662778333344,1446.655636,False
12552,315,-60.55256591,1737.039412,False
12593,316,-62.54116786333334,1395.319444,False
12633,317,-68.71455906166665,2157.421534,False
12674,318,-84.81620915166667,2111.352768,False
12715,319,-70.92877403833333,1816.614035,False
12756,320,-67.26334818666668,1786.624105,False
12796,321,-77.74715645166667,2271.629654,False
12837,322,-83.97802434166667,2228.398257,False
12879,323,-58.86375870666666,1334.987401,False
12920,324,-68.16966388333333,1677.763217,False
12961,325,-67.90958657166665,1592.030775,False
13003,326,-60.94649575000001,1405.23073,False
13044,327,-65.07951902833334,1650.103988,False
13084,328,-75.30383974,2187.068287,False
13125,329,-75.63057488666666,1787.21729,False
13166,330,-69.514204745,1553.326447,False
13206,331,-100.76609912333333,2630.764388,False
13246,332,-75.07160314833334,2249.011882,False
13286,333,-86.32713200166666,2583.993805,False
13327,334,-79.72664882333333,2202.076716,False
13368,335,-67.99146352166667,1756.213416,False
13408,336,-83.06775973666667,2640.551806,False
13449,337,-81.22243004833334,2027.097419,False
13489,338,-80.62910116,2463.878915,False
13530,339,-76.78317679500002,1981.454486,False
13572,340,-59.47603919833334,1280.133308,False
13613,341,-64.19272097666668,1738.035229,False
13654,342,-74.65679116999999,1917.191336,False
13694,343,-78.7497481,2378.699912,False
13735,344,-60.49953362833334,1824.568826,False
13776,345,-51.75748164166667,1933.336992,False
13817,346,-56.747340873333336,1766.701776,False
13858,347,-58.346194145,1995.22062,False
13898,348,-89.75290965666667,2437.051342,False
13939,349,-83.82620025166668,2523.324567,False
13979,350,-81.13405270166668,2112.239398,False
14020,351,-64.80719975333334,2166.351992,False
14061,352,-64.73083693833333,2222.372626,False
14101,353,-76.30600838999999,2176.392362,False
14142,354,-65.881471145,1638.006127,False
14182,355,-79.53631376166666,2571.39921,False
14222,356,-87.70051519833333,2281.23526,False
14262,357,-79.582592525,2512.97991,False
14303,358,-69.57479925666667,2127.933713,False
14344,359,-69.74016119833334,1817.192456,False
14385,360,-58.70803811666667,2120.605752,False
14425,361,-97.56398454333333,2788.438095,False
14466,362,-80.03187851666667,2082.451754,False
14507,363,-57.638202375000006,1775.211246,False
14548,364,-66.158658935,1994.251488,False
14589,365,-72.79757872833333,2119.146576,False
14630,366,-50.48161534666667,2026.617553,False
14671,367,-63.369622910000004,1712.908493,False
14712,368,-63.17061790666666,1858.154707,False
14752,369,-68.28159938833335,2262.353715,False
14792,370,-82.04165826166667,2844.529297,False
14833,371,-57.90703464833332,1825.274148,False
14873,372,-75.03250879000001,2341.34742,False
14914,373,-65.50245985166667,2012.460955,False
14954,374,-72.89047634833334,2160.99856,False
14994,375,-86.15164683833333,2453.929198,False
15034,376,-72.47453529,2133.962718,False
15075,377,-59.037917345,1614.987881,False
15116,378,-56.80972511666668,1834.446225,False
15156,379,-74.89551800333334,1992.300126,False
15196,380,-74.58543633666667,2460.819425,False
15237,381,-50.38760050333333,1842.583015,False
15278,382,-87.32565207,2504.558813,False
15319,383,-49.63283328166666,2063.786791,False
15359,384,-78.39029273166668,2310.31386,False
15399,385,-75.24589952666666,2809.030434,False
15440,386,-63.74224204,1947.463246,False
15481,387,-54.75335360333332,1983.465211,False
15521,388,-78.74973532666667,2690.032557,False
15562,389,-52.624351995000005,2480.958418,False
15602,390,-72.68082711166667,2349.052657,False
15643,391,-69.03305634499999,2439.664186,False
15684,392,-64.85396796333333,1822.542241,False
15724,393,-72.60175022166666,3370.268888,False
15765,394,-60.53453757499999,1948.020251,False
15806,395,-60.86580819,2268.16911,False
15847,396,-56.99721222833334,1721.676899,False
15887,397,-68.137100465,2648.155678,False
15927,398,-75.75313687166667,2493.486907,False
15968,399,-75.83307629166666,2377.288891,False
16009,400,-62.16761110666667,2315.061865,False
16050,401,-43.399698361666665,1927.877383,False
16091,402,-75.73030087000001,2324.672059,False
16132,403,-57.555537963333336,2495.070728,False
16172,404,-83.80531466333333,2181.674475,False
16213,405,-77.34677113166667,2312.482346,False
16252,406,-80.093850505,2784.685249,False
16293,407,-88.17180101166667,2294.296789,False
16333,408,-79.45545394,2604.677751,False
16373,409,-73.52400084666667,2206.124465,False
16413,410,-89.52780094166667,2846.644867,False
16454,411,-66.25011355666666,2606.746988,False
