timesteps,episodes,total_reward,final_altitude,TimeLimit.truncated
8452,214,-81.15142693666667,2449.000852,False
8491,215,-79.41755087333333,2994.257451,False
8531,216,-61.484533375,2156.432561,False
8571,217,-80.62610549833333,2153.865391,False
8612,218,-78.75676227,2537.122117,False
8652,219,-93.023443375,2215.279026,False
8693,220,-56.00268931833334,2548.844207,False
8734,221,-59.09192993666667,1395.814243,False
8774,222,-85.66164801,1616.121785,False
8814,223,-59.01147843333334,1995.973835,False
8854,224,-72.05755589833333,2246.830367,False
8893,225,-97.87729638833333,2980.056461,False
8934,226,-82.46949120333333,1616.683884,False
8974,227,-94.78825187333334,2577.063393,False
9015,228,-52.64303605166668,1360.604545,False
9056,229,-77.67501506833332,2506.89046,False
9097,230,-57.476076296666676,2354.100794,False
9136,231,-73.19601901666667,2741.890197,False
9177,232,-96.34303448500002,1752.81153,False
9218,233,-66.536129775,1800.126782,False
9259,234,-99.90513835166668,1852.860492,False
9301,235,-72.73543982166667,1733.277223,False
9341,236,-76.07411311000001,2187.095409,False
9382,237,-40.10883576666667,1417.305811,False
9422,238,-80.71644173166666,2057.478387,False
9463,239,-100.18660792,3851.991381,False
9504,240,-53.93405867999999,1698.34883,False
9544,241,-114.43148280499999,2761.217584,False
9584,242,-72.485282325,1727.875845,False
9625,243,-53.51353301666667,1953.7325,False
9666,244,-62.241707801666664,2532.552496,False
9707,245,-49.820711225,2332.401198,False
9748,246,-59.399064795,1975.812069,False
9788,247,-77.78385892333334,1842.024375,False
9828,248,-86.77619040166664,2771.37578,False
9868,249,-113.92104062666667,2026.63476,False
9908,250,-86.69256440166666,3011.687866,False
9947,251,-90.86239868999999,2045.163533,False
9987,252,-71.44975938833333,1952.790033,False
10027,253,-64.27127349166668,1684.883487,False
10067,254,-103.432843025,2078.786434,False
10107,255,-60.684081151666675,2481.754085,False
10148,256,-54.09581501666666,1434.282158,False
10189,257,-64.21830969,1329.17029,False
10229,258,-76.73468062999999,3110.734901,False
10269,259,-89.7517206,3569.91764,False
10309,260,-74.75367206500002,2029.739526,False
10349,261,-53.90259407166667,2116.928753,False
10389,262,-83.15238585166666,2836.370452,False
10429,263,-73.47664428166667,3126.116411,False
10469,264,-59.55162710666667,1384.339365,False
10509,265,-74.73945989,3036.310786,False
10550,266,-79.33090779,2798.233002,False
10590,267,-65.185711775,1989.203829,False
10631,268,-86.73379832833334,2232.590841,False
10672,269,-57.898514154999994,2196.959252,False
10713,270,-60.45460336499999,1373.433932,False
10753,271,-71.39461456500001,2931.659722,False
10793,272,-69.05399861833334,2440.741286,False
10834,273,-59.71712544666667,1705.602057,False
10874,274,-75.99559893000001,2090.775937,False
10914,275,-57.708837205,2160.932607,False
10955,276,-43.406506136666664,1793.951876,False
10996,277,-69.976234375,2518.31409,False
11037,278,-62.56358732499999,1559.727289,False
11078,279,-53.20692161166667,1699.185387,False
11118,280,-58.834834924999996,2368.266056,False
11158,281,-61.42597462666667,1470.045117,False
11198,282,-68.57828074833334,3062.707972,False
11238,283,-49.480608548333336,1992.827549,False
11278,284,-65.39685127333334,2604.819771,False
11318,285,-69.14831673,2762.10309,False
11358,286,-89.09115388,3122.060932,False
11398,287,-57.70529179500001,2222.500366,False
11438,288,-68.95700555333335,2297.534087,False
11479,289,-54.07987423,1634.72107,False
11519,290,-92.34705007999999,2900.656988,False
11561,291,-43.7006392,1200.820037,False
11602,292,-80.045182235,2944.584239,False
11644,293,-47.394691223333325,1131.161241,False
11686,294,-43.42363767166668,907.721589,False
11726,295,-56.22570031,2396.590411,False
11766,296,-94.49403144333333,3391.380709,False
11806,297,-84.13636709833334,2969.723671,False
11846,298,-60.267445505,2666.695081,False
11887,299,-55.56350344166666,2043.33236,False
11926,300,-85.96550819333333,2344.05376,False
11966,301,-67.27959269333334,2193.745409,False
12005,302,-90.54372039500002,3936.083357,False
12044,303,-97.86721982666668,3524.432643,False
12083,304,-85.01175185333332,2850.461868,False
12123,305,-81.88834469166666,3153.448028,False
12163,306,-66.507583985,2579.463154,False
12203,307,-89.09236030833333,2863.438875,False
12243,308,-53.125840443333345,765.225553,False
12283,309,-66.41419775333333,2938.654628,False
12323,310,-65.81059465666667,2528.4911,False
12364,311,-68.07169793166666,1862.31837,False
12404,312,-74.19312697000001,2728.436505,False
12445,313,-69.26267496,2812.141009,False
12485,314,-70.98552743666666,1799.515275,False
12526,315,-77.66654770166666,1890.70594,False
12568,316,-59.77790683833332,454.691645,False
12609,317,-69.73240814333334,1408.777507,False
12650,318,-50.145514383333335,1860.440468,False
12690,319,-76.14022072833333,2872.308976,False
12729,320,-79.22766920333333,3324.46034,False
12770,321,-60.94022886166667,1839.786274,False
12810,322,-78.53741368833332,2430.669979,False
12850,323,-71.95975117,2983.747281,False
12891,324,-68.81836536666667,1913.795531,False
12932,325,-66.85937905,1967.676867,False
12974,326,-45.89234199500001,729.77949,False
13014,327,-75.64123667833334,1971.706202,False
13054,328,-75.69161220000001,2131.689449,False
13095,329,-39.035215746666665,1047.856908,False
13136,330,-42.96056034666667,794.260325,False
13176,331,-67.71007625333334,2419.263813,False
13216,332,-74.60709816500001,1612.446151,False
13258,333,-59.91968047,1433.696949,False
13297,334,-83.13671400000001,3358.987116,False
13338,335,-81.05351832166666,2440.122431,False
13378,336,-83.61754981500002,2083.17101,False
13418,337,-76.707418625,2465.512919,False
13458,338,-77.12905129333333,2235.354886,False
13498,339,-107.62295678166667,3564.359976,False
13539,340,-75.64437484999999,1560.402741,False
13580,341,-77.93628885166666,1828.299675,False
13620,342,-85.29470169999999,2599.259749,False
