timesteps,episodes,total_reward,final_altitude,TimeLimit.truncated
14685,365,-118.94503303166667,-100,False
14724,366,-118.48705433,-100,False
14764,367,-117.17221036333333,-100,False
14804,368,-32.92092047333333,562.326617,False
14844,369,-35.60555677333333,687.398825,False
14884,370,-36.669862765,357.827951,False
14925,371,-29.71118088333333,514.031642,False
14966,372,-33.684725588333336,392.810346,False
15006,373,-33.01566947333333,510.346569,False
15048,374,-38.45820337833334,783.735417,False
15089,375,-25.551314979999997,281.059908,False
15130,376,-30.969763048333338,362.266161,False
15170,377,-35.151812660000004,323.24174,False
15211,378,-36.121924185,380.754875,False
15251,379,-35.433155273333334,617.761517,False
15292,380,-33.29725768666667,110.990147,False
15333,381,-42.632826465,870.891361,False
15373,382,-35.141813723333335,739.937476,False
15413,383,-39.811333770000005,816.103868,False
15454,384,-29.317410795,791.446678,False
15494,385,-43.57473365833333,472.854551,False
15535,386,-32.99277576333333,385.53673,False
15576,387,-24.28693794666667,431.401886,False
15617,388,-27.974601356666675,627.848035,False
15658,389,-31.575648826666665,570.988192,False
15698,390,-48.17297292833332,1234.512818,False
15739,391,-25.48490305,459.508386,False
15779,392,-33.210317683333336,848.920869,False
15820,393,-25.664816601666672,667.024315,False
15861,394,-27.981598203333338,338.536917,False
15901,395,-36.940459475000004,729.443421,False
15941,396,-34.79903393666667,739.669435,False
15981,397,-39.365578965000005,702.886394,False
16022,398,-28.09584036833333,194.295372,False
16063,399,-23.44857470666667,237.17117,False
16103,400,-31.05154576666667,674.849836,False
16143,401,-36.39695238,712.422431,False
16183,402,-34.65440998833333,623.039876,False
16224,403,-24.523726163333336,221.740133,False
16265,404,-25.208909286666668,466.555985,False
16306,405,-23.93377176833333,599.104713,False
16347,406,-28.146524078333336,213.398998,False
16387,407,-39.69858587,1038.020336,False
16427,408,-38.04641215833333,660.131716,False
16467,409,-33.79593796500001,668.527178,False
16507,410,-34.64599408833334,901.900523,False
16548,411,-27.97257640166667,466.182399,False
16588,412,-32.05377789333333,826.123911,False
16629,413,-28.796798995000003,378.441213,False
16670,414,-22.45215436666667,349.589437,False
16711,415,-29.855372155,341.791404,False
16751,416,-37.895532079999995,803.834179,False
16791,417,-37.06492184333333,655.540976,False
16832,418,-26.469362880000002,128.161414,False
16872,419,-32.38797399833334,596.61607,False
16913,420,-29.357567271666674,568.638338,False
16954,421,-31.29188863833334,301.614299,False
16995,422,-29.903509015,149.063144,False
17034,423,-44.818272395,1070.449512,False
17075,424,-30.211505873333333,19.787311,False
17116,425,-24.320551671666667,264.354202,False
17157,426,-32.146217355000005,130.504325,False
17198,427,-131.79383254333334,-100,False
17239,428,-28.735105293333334,188.458109,False
17280,429,-28.601136065000006,217.797675,False
17320,430,-34.636489923333336,338.732717,False
17360,431,-37.52145747000001,320.139679,False
17401,432,-26.53355197333334,255.976299,False
17441,433,-38.541999915000005,184.33636,False
17481,434,-34.49111303833334,581.990025,False
17522,435,-30.200251571666662,653.504278,False
17562,436,-38.85740743666666,565.751408,False
17603,437,-30.53248945166667,612.25966,False
17643,438,-41.228981430000005,857.994422,False
17685,439,-33.79031007166667,63.656045,False
17725,440,-32.31569652333334,295.103412,False
17766,441,-28.72341419833333,565.37027,False
17807,442,-30.85529114166667,79.986427,False
17848,443,-30.583216845000006,232.046573,False
17888,444,-34.477688513333334,403.582569,False
17929,445,-27.125145995,500.662148,False
17971,446,-23.948877771666666,382.393515,False
18012,447,-134.36307588833336,-100,False
18053,448,-33.76736586333334,345.145958,False
18094,449,-32.92107918333334,111.864801,False
18133,450,-41.63965599666667,723.176826,False
