timesteps,episodes,total_reward,final_altitude,TimeLimit.truncated
16663,412,-23.015343295,695.357908,False
16703,413,-37.516004243333335,1682.127393,False
16744,414,-30.22373038333334,780.059056,False
16785,415,-33.52227172833334,1093.065789,False
16826,416,-25.322729288333335,834.557248,False
16866,417,-44.76526724,1681.152558,False
16906,418,-42.38472354833333,1466.083246,False
16946,419,-41.107226403333335,1620.987997,False
16986,420,-45.64744085833333,1825.084367,False
17026,421,-47.45208279833333,1631.147196,False
17066,422,-39.01641912666667,1325.292995,False
17107,423,-35.00932547166667,1133.571565,False
17147,424,-37.94811090666667,1209.566111,False
17188,425,-39.707362544999995,1122.248416,False
17229,426,-33.11160327666667,866.301286,False
17269,427,-34.80021287333333,1256.65121,False
17308,428,-45.744856283333334,1781.984404,False
17348,429,-41.134394388333334,1434.318697,False
17388,430,-35.47609803666666,962.691089,False
17428,431,-39.81751386666667,1327.029774,False
17467,432,-45.442295505000004,1791.600396,False
17509,433,-24.68409120333333,456.424448,False
17549,434,-43.43874,1696.674862,False
17590,435,-32.56363368833333,828.889999,False
17631,436,-28.806473360000002,798.281311,False
17672,437,-28.82865423333333,883.576102,False
17714,438,-27.101664201666672,501.012784,False
17754,439,-34.230006978333336,1011.140312,False
17795,440,-32.908263948333335,728.740501,False
17836,441,-37.242191453333334,1201.025121,False
17877,442,-36.588557825,1295.202149,False
17918,443,-37.51354121166666,1115.858454,False
17958,444,-39.392779293333334,1305.203647,False
17999,445,-30.246790286666673,940.93046,False
18040,446,-34.5795285,1114.788053,False
18081,447,-33.165056246666666,1067.521943,False
18121,448,-37.178929618333335,1095.206611,False
18161,449,-36.12941036,1402.287472,False
18200,450,-47.464805334999994,2079.745623,False
18240,451,-39.87167926666666,1427.430852,False
18280,452,-32.1376288,1180.672379,False
18321,453,-30.049738058333332,639.147744,False
18362,454,-27.729726301666666,883.189643,False
18402,455,-36.947493183333336,1045.699771,False
18442,456,-38.23223257833334,1583.034961,False
18482,457,-36.87007795666666,1307.571706,False
18523,458,-32.56435317166666,889.382204,False
18563,459,-39.163387245,1355.429732,False
18604,460,-30.53512437166667,1182.687144,False
18643,461,-45.57825441166666,1886.888308,False
18683,462,-41.522971251666675,1315.671875,False
18723,463,-34.32513434166667,1348.798059,False
18763,464,-35.164668075,1290.107197,False
18803,465,-37.798474635,1276.736867,False
18844,466,-36.86439175333334,1241.374978,False
18884,467,-45.57341289166666,1946.078876,False
18924,468,-38.87952370833334,1374.438897,False
18964,469,-46.272244744999995,1800.59046,False
19005,470,-32.12042043500001,1035.062875,False
19046,471,-32.10213868833333,738.50025,False
19087,472,-28.239593060000008,661.573472,False
19127,473,-43.157228761666666,1340.062994,False
19167,474,-39.603779450000005,1506.467321,False
19207,475,-37.59995090666666,1360.16113,False
19246,476,-43.299304533333334,1642.748697,False
19288,477,-29.28652445666667,586.790966,False
19329,478,-31.25168456,822.199844,False
19369,479,-33.75242805166667,1416.854838,False
19410,480,-29.16285416666667,790.630675,False
19451,481,-29.354378941666667,949.35162,False
19490,482,-42.86966117,1974.025367,False
19531,483,-30.109373669999997,860.552434,False
19570,484,-46.54007133,1984.058216,False
19609,485,-40.66606669666666,1634.593832,False
19648,486,-51.74795511,2451.463981,False
19688,487,-34.143717591666665,1485.451392,False
19729,488,-27.666346071666666,823.857832,False
19770,489,-29.827504266666665,881.252928,False
19809,490,-46.82925241166667,1884.382213,False
19849,491,-42.88119309,1642.316127,False
19890,492,-32.009941346666665,1232.935592,False
19931,493,-27.225054133333334,834.69033,False
19973,494,-26.764270738333337,750.658108,False
20014,495,-35.01486814666667,1190.271392,False
20053,496,-54.273662285,2399.884442,False
20093,497,-35.00026969666666,1305.568562,False
20133,498,-47.577848665,1766.566342,False
20173,499,-34.469428363333336,1181.600728,False
20213,500,-31.613023218333332,1345.182883,False
20253,501,-35.075871254999996,1539.507784,False
20295,502,-23.283817493333334,603.815691,False
20335,503,-38.58157842,1731.966183,False
20376,504,-30.59393786666667,1077.908955,False
20415,505,-48.14424930166666,2149.127009,False
20456,506,-33.955022703333334,1275.366533,False
20497,507,-28.749742163333334,726.270328,False
20539,508,-23.15011572666667,632.781937,False
20580,509,-28.752952380000004,755.41065,False
20621,510,-28.36057051666667,866.142444,False
20661,511,-34.30754960833334,1215.609202,False
20701,512,-35.424496571666666,1542.635101,False
20742,513,-24.957331781666667,800.437049,False
20784,514,-23.21755032166667,600.834747,False
20824,515,-43.27872367166667,2251.576052,False
20865,516,-28.672805386666667,1149.892225,False
20906,517,-35.533339635,1577.847333,False
20946,518,-32.064770243333335,1411.325981,False
20987,519,-36.12454201833334,934.398645,False
21027,520,-42.59732841499999,1506.552757,False
21068,521,-28.285580704999997,1041.358663,False
21108,522,-44.812136206666665,1654.720451,False
21148,523,-35.68098165333333,1586.368793,False
21188,524,-32.829347340000005,1149.151824,False
21229,525,-30.87394279,1168.671239,False
21268,526,-48.94202463666667,1970.211757,False
21309,527,-30.265857065,883.219803,False
21350,528,-24.967690163333337,709.695022,False
21390,529,-33.282292264999995,1192.398139,False
21429,530,-55.711740426666665,2401.89829,False
21470,531,-27.33929932166667,852.178644,False
21510,532,-36.12627993666666,1252.473809,False
21551,533,-27.01408457666667,853.754533,False
21592,534,-28.278668535,961.776429,False
21633,535,-34.17424528833333,1265.174449,False
21672,536,-47.25083067,1735.266905,False
21713,537,-33.525153865,1190.845005,False
21753,538,-39.24613234666667,1536.067518,False
21792,539,-50.765348204999995,2180.080538,False
21833,540,-31.143490136666667,943.064739,False
21874,541,-31.021160823333332,1024.8898,False
21914,542,-38.458346985,1441.125112,False
21955,543,-24.469761005000002,702.58274,False
21996,544,-27.201231335,690.016738,False
22037,545,-30.520160771666667,945.624681,False
22077,546,-34.272164535,1281.416257,False
22118,547,-28.319876191666665,1024.947388,False
22159,548,-26.373062143333332,691.622187,False
22200,549,-27.37635218333333,814.708852,False
22240,550,-37.57206875833333,1703.924572,False
22280,551,-40.042390875,1535.650613,False
22320,552,-41.642646428333336,1550.773915,False
22361,553,-28.537900021666665,959.746196,False
22400,554,-54.56278544166667,2817.129193,False
22441,555,-29.028107833333337,1103.876305,False
22480,556,-59.51131583166668,2928.063367,False
22520,557,-39.87617721,1515.602128,False
22561,558,-28.512056681666667,914.580805,False
22602,559,-31.199811238333332,931.381513,False
22642,560,-38.42468146833333,1183.062231,False
22683,561,-28.596245383333333,896.689803,False
22723,562,-41.530069435,1299.923911,False
22762,563,-50.54680748333334,1982.548737,False
22802,564,-41.20261746666667,1598.667689,False
22842,565,-42.084887359999996,1611.266397,False
22882,566,-37.17062433833334,1485.670126,False
22922,567,-37.70978161666666,1226.303487,False
22963,568,-32.292023539999995,1016.386995,False
23003,569,-44.24247406333333,1492.686717,False
23043,570,-38.19400030166667,1460.79632,False
23083,571,-36.444411515,1360.039448,False
23124,572,-28.222508068333333,771.67016,False
23165,573,-35.57774152666667,1133.02288,False
23205,574,-37.17557941833333,1449.870516,False
23245,575,-36.45766401833333,1423.218399,False
23285,576,-30.32751500333334,1032.112215,False
23326,577,-29.021112688333332,839.56246,False
23366,578,-42.25797939500001,1515.239397,False
23406,579,-36.05523822000001,1402.680084,False
23447,580,-31.041725291666665,1078.975393,False
23486,581,-39.558864613333334,1509.865286,False
23526,582,-32.52366326333333,1162.706933,False
23567,583,-30.46110022666667,889.623571,False
23606,584,-44.718176531666664,1518.624968,False
23648,585,-23.225258876666665,514.887972,False
23687,586,-46.108648306666666,1963.256334,False
23727,587,-40.277246975,1304.240542,False
23769,588,-21.934035961666666,465.820561,False
23809,589,-33.709728053333336,1093.648139,False
23848,590,-42.84996758833333,1348.707671,False
23889,591,-28.519103333333334,727.164703,False
23931,592,-22.331285060000003,575.675918,False
23971,593,-32.737730264999996,1560.51857,False
24011,594,-41.771155885,1650.023634,False
24051,595,-29.693675901666666,823.41912,False
24092,596,-26.564178550000005,578.748767,False
24132,597,-32.76155931,1101.137476,False
24172,598,-39.61302732666667,1272.711108,False
24214,599,-22.44893979,578.919125,False
24254,600,-35.541706765,1310.124115,False
24296,601,-23.37855164333333,526.251751,False
24337,602,-27.08018139,876.743622,False
24377,603,-34.275576279999996,1405.418434,False
24418,604,-28.926868843333335,1064.491497,False
24458,605,-30.609165223333335,801.735614,False
24498,606,-30.690759080000003,1094.138944,False
24539,607,-25.696776113333335,859.659468,False
24579,608,-35.77046498666667,1257.826723,False
24619,609,-37.908841624999994,1636.784571,False
24660,610,-27.429874885,795.144711,False
24701,611,-31.934783893333336,967.143007,False
24742,612,-25.035122610000002,746.105618,False
24782,613,-37.106398014999996,1381.98112,False
24822,614,-36.94455570833333,1788.929317,False
24862,615,-45.665796175,1434.808902,False
24902,616,-28.75047403333333,1093.480766,False
24943,617,-30.145638849999997,940.917813,False
24984,618,-25.215710386666665,629.059498,False
25025,619,-28.44358934,974.975014,False
25065,620,-37.53877919166666,1257.996954,False
25106,621,-26.519119175,901.041221,False
25147,622,-28.560516896666666,757.80187,False
25189,623,-21.42453340666666,560.331158,False
25229,624,-34.888170708333334,1528.473024,False
25268,625,-49.62248772166667,2111.136554,False
25309,626,-24.568649163333333,792.018272,False
25350,627,-27.647114353333336,799.896608,False
25389,628,-49.66044327666667,1835.106969,False
25430,629,-25.929737798333335,857.021727,False
25469,630,-45.39494236,1897.070526,False
25510,631,-29.543368165000004,964.840171,False
25550,632,-34.954525608333334,1225.143131,False
25591,633,-27.044763125,1034.218464,False
25630,634,-46.772928328333336,1899.069532,False
25671,635,-30.937379485000005,917.397314,False
25711,636,-35.065272398333335,1201.504783,False
25752,637,-25.79984905,776.218073,False
25792,638,-35.574257996666674,1567.585874,False
25832,639,-34.40239254,1177.076508,False
25873,640,-28.590991698333333,650.857386,False
25913,641,-34.09069788666667,1227.148179,False
25954,642,-27.947555450000003,893.23526,False
25994,643,-36.03962044666667,1162.192519,False
26034,644,-27.97370404666667,981.550082,False
26074,645,-33.37265121,1076.191606,False
26115,646,-26.212036791666666,883.699768,False
26155,647,-30.762754230000002,1234.684213,False
26196,648,-27.331046458333333,866.59884,False
26237,649,-28.60838255,864.431437,False
26278,650,-33.353237725,944.364166,False
