timesteps,episodes,total_reward,total_intrusions,final_altitude,TimeLimit.truncated
14677,400,-204.6965177733333,2,1198.928881,False
14716,401,-101.39823253166668,0,1730.325782,False
14756,402,-214.098101355,1,-100,False
14794,403,-115.44310647833336,0,2217.368787,False
14834,404,-293.2877726083334,4,2021.588499,False
14875,405,-223.20269700833333,2,1460.509833,False
14914,406,-157.312224285,1,2080.654837,False
14955,407,-61.161763088333345,0,1132.870265,False
14993,408,-101.74980311333333,0,3136.241244,False
15034,409,-268.3226928683334,3,1722.627418,False
15074,410,-130.19539352333334,1,974.710267,False
15114,411,-94.35586180666667,0,1868.090589,False
15153,412,-103.95866974333332,0,1166.297767,False
15194,413,-173.73527243833334,2,814.837807,False
15235,414,-80.96321064666668,0,916.189424,False
15275,415,-117.288030135,0,1562.817953,False
15314,416,-83.07752258333332,0,2133.291698,False
15355,417,-289.59615613833336,4,465.865683,False
15395,418,-118.09094853833335,0,1458.898987,False
15437,419,-182.7166343316667,2,95.088509,False
15479,420,-162.3605513316667,2,782.535187,False
15519,421,-111.45661669,0,860.518762,False
15559,422,-343.83534125,5,1858.781279,False
15601,423,-176.75304118333335,2,1124.749159,False
15640,424,-94.01443392499999,0,1753.60478,False
15680,425,-94.33025214333333,0,1913.275729,False
15720,426,-84.809299015,0,1109.276336,False
15760,427,-93.96883324666666,0,1439.689181,False
15800,428,-77.95832064500001,0,478.540945,False
15839,429,-101.50336600499999,0,2573.252807,False
15879,430,-81.810400215,0,1408.910012,False
15919,431,-321.738919885,4,1290.021275,False
15960,432,-300.6012438333334,4,566.564949,False
16000,433,-101.35091238833336,0,1425.509856,False
16039,434,-84.33225689166669,0,1886.696789,False
16079,435,-105.52418555333334,0,764.987007,False
16120,436,-146.42316356499998,1,1165.800195,False
16160,437,-110.35908495166669,1,1754.239912,False
16199,438,-114.46833851,0,1459.080328,False
16238,439,-121.31075836333336,0,1304.89258,False
16278,440,-300.47112286666663,4,776.768108,False
16319,441,-134.5717064466667,1,719.639985,False
16358,442,-90.56574609,0,2583.006921,False
16398,443,-91.40705190666668,0,1474.234666,False
16440,444,-313.86630036166673,4,1122.782204,False
16479,445,-103.92837518500002,0,2466.76564,False
16520,446,-262.2070849933334,3,1330.808779,False
16562,447,-240.14247712999995,1,1553.471675,False
16600,448,-177.97226471333335,0,-100,False
16640,449,-89.80640237499999,0,1668.010927,False
16680,450,-135.9286674666667,1,1326.357522,False
16720,451,-75.08375297833334,0,1953.884975,False
16759,452,-104.83286059000001,0,2124.063635,False
16798,453,-90.05202384,0,1702.327066,False
16837,454,-92.09153023333333,0,2494.74435,False
16876,455,-105.99812246500002,0,838.072999,False
16903,456,-191.09923753333334,1,-100,False
16943,457,-75.66421917999998,0,2302.010816,False
16983,458,-99.90148695999999,0,426.1687,False
17022,459,-95.16160414666666,0,2253.422983,False
17062,460,-186.11307761,2,1543.488813,False
17101,461,-154.00701101,1,1556.015498,False
17141,462,-75.81615474166668,0,1695.370611,False
17181,463,-105.58232413833333,0,1463.811774,False
17220,464,-76.08815436,0,2175.025838,False
17260,465,-98.59489332166669,0,1173.007899,False
17300,466,-123.823679365,0,1094.500461,False
17340,467,-202.67829059000005,2,1256.370456,False
17381,468,-238.7269078983333,3,1280.031516,False
17421,469,-234.86325702833332,3,553.876517,False
17460,470,-112.66662828833337,0,2291.736566,False
17500,471,-212.13116604166666,2,1074.774732,False
17539,472,-115.50079081833333,0,1665.859037,False
17578,473,-138.3813590083334,1,1662.080495,False
17618,474,-132.42342987999996,1,1621.33638,False
17658,475,-57.115478706666664,0,1261.492851,False
