timesteps,episodes,total_reward,total_intrusions,final_altitude,TimeLimit.truncated
281296,8545,-60.79811692666667,0,404.288864,False
281335,8546,-217.3484403133333,3,870.589632,False
281375,8547,-166.5019342283333,2,2084.031741,False
281415,8548,-204.74434881333337,3,1035.250272,False
281456,8549,-69.32406562999999,0,557.552087,False
281497,8550,-70.77238077333334,0,991.389333,False
281537,8551,-52.054477151666674,0,998.790355,False
281576,8552,-138.27937568666667,1,1780.19426,False
281615,8553,-60.23647985000001,0,1932.148853,False
281655,8554,-61.453273655,0,955.162173,False
281694,8555,-61.70173291166667,0,779.364211,False
281733,8556,-57.94216090166667,0,1520.026946,False
281773,8557,-79.44976990666669,0,978.614993,False
281813,8558,-83.29491166333332,0,2283.142243,False
281853,8559,-57.369009948333336,0,1256.687449,False
281894,8560,-70.29208202833334,0,349.275295,False
281934,8561,-92.00595939,0,1856.352232,False
281974,8562,-73.52765549333334,0,1567.951508,False
282013,8563,-75.77595971166667,0,2078.889427,False
282054,8564,-156.46190351666664,2,759.569323,False
282093,8565,-80.99683847666665,0,2444.362255,False
282133,8566,-57.859278281666676,0,831.188443,False
282173,8567,-61.37989640333333,0,1608.578068,False
282214,8568,-74.204853185,0,421.274678,False
282254,8569,-76.99304671166668,0,1088.902357,False
282293,8570,-84.54048044833334,0,2367.916223,False
282333,8571,-74.63651245999999,0,2250.108534,False
282371,8572,-84.07366468333333,0,2240.938678,False
282411,8573,-85.85235396333334,0,905.720849,False
282451,8574,-74.23123969833334,0,1127.647295,False
282490,8575,-87.82609836333333,0,1774.380227,False
282529,8576,-80.07817049666667,0,1289.382667,False
282569,8577,-75.59357047666667,0,904.443227,False
282609,8578,-57.61626076833335,0,1104.119611,False
282649,8579,-91.56096605333335,0,2183.549591,False
282688,8580,-62.79961288333334,0,1842.218168,False
282727,8581,-79.92343062666666,0,1064.35365,False
282766,8582,-75.393052375,0,1930.130546,False
282806,8583,-80.65702822,0,1030.303837,False
282847,8584,-49.546559368333334,0,701.791852,False
282886,8585,-169.15983816666667,2,2242.363567,False
282926,8586,-46.934802261666675,0,1360.068843,False
282965,8587,-88.685319825,0,2209.340461,False
283005,8588,-86.36644276833334,0,1319.902991,False
283045,8589,-56.06517510833333,0,1292.365183,False
283084,8590,-99.54319815833335,0,1519.148035,False
283124,8591,-65.70232582166666,0,1065.198713,False
283163,8592,-166.6864092466667,0,-100,False
283203,8593,-65.69063087666666,0,972.44119,False
283242,8594,-63.007060351666674,0,1675.304346,False
283283,8595,-67.20255544500002,0,828.150464,False
283323,8596,-77.12120453833333,0,1667.245103,False
283363,8597,-101.93274805666667,0,709.694895,False
283403,8598,-94.53924601166668,0,1330.734634,False
283444,8599,-67.50672871166668,0,978.441274,False
283484,8600,-94.40075829333333,0,1104.705625,False
283523,8601,-93.14281471333334,0,2744.014061,False
283564,8602,-53.77485372666667,0,1225.984261,False
283604,8603,-136.35913605500002,1,2016.077396,False
283644,8604,-75.03223717499999,0,1294.710726,False
283683,8605,-141.25560541666667,1,2263.315262,False
283723,8606,-172.2672753616667,2,967.268887,False
283762,8607,-100.45480965166666,0,3182.344776,False
283802,8608,-69.02835624166667,0,1206.435009,False
283841,8609,-79.2104533666667,0,959.796019,False
283881,8610,-81.28327528666665,0,995.445182,False
283919,8611,-87.44992183000001,0,3250.718871,False
283959,8612,-61.02681543166667,0,1090.866822,False
283999,8613,-80.877264345,0,648.69463,False
284039,8614,-80.78113432333333,0,611.317865,False
284078,8615,-75.90730636,0,1600.409641,False
284119,8616,-64.97634082666666,0,378.293407,False
284159,8617,-198.840727925,2,1789.674679,False
284200,8618,-69.52968939833333,0,593.149498,False
284240,8619,-66.98710595333336,0,506.333971,False
284279,8620,-93.85278920666667,0,2734.614819,False
284319,8621,-76.97405475666666,0,1048.481483,False
284359,8622,-64.05112202000001,0,1431.196519,False
284399,8623,-68.88513159333333,0,2410.15114,False
284437,8624,-107.58422794166665,0,3235.474055,False
284477,8625,-62.73928318,0,1683.46368,False
284517,8626,-85.69561658666669,0,1175.534506,False
284557,8627,-78.14638967500001,0,1223.98114,False
284597,8628,-85.610061385,0,1456.305073,False
284637,8629,-87.32808095333334,0,812.075361,False
284677,8630,-62.782137719999994,0,1254.735219,False
284717,8631,-95.75146700833332,1,1065.682012,False
284756,8632,-84.59241533666668,0,1595.178534,False
284796,8633,-63.33462362,0,1728.485528,False
284836,8634,-83.17375789500001,0,1415.279163,False
284877,8635,-76.41034015000001,0,638.166915,False
284917,8636,-80.63443927833333,0,1076.716572,False
284958,8637,-89.44067608166668,0,269.753696,False
284998,8638,-77.68646582,0,1070.607376,False
285039,8639,-37.33522431666667,0,284.780533,False
285078,8640,-73.76330153999999,0,2331.207469,False
285118,8641,-73.89628672166667,0,1793.888182,False
285158,8642,-73.275272475,0,1620.927871,False
285198,8643,-49.85458032,0,1314.957006,False
285239,8644,-74.069237045,0,555.065196,False
285279,8645,-159.899881115,2,1359.749185,False
285320,8646,-108.84812769333335,1,1160.481517,False
285361,8647,-88.14602466499998,0,692.314311,False
285400,8648,-92.27920703666666,0,1307.943439,False
285440,8649,-81.19555479166667,0,1397.211682,False
285480,8650,-74.35042935166668,0,1064.048437,False
285520,8651,-70.57373453333335,0,640.3352,False
285559,8652,-73.61544975999999,0,3235.989948,False
285600,8653,-98.29750282833336,1,775.290914,False
285642,8654,-107.74027788666666,1,91.291629,False
285682,8655,-105.9822402016667,1,1396.582702,False
285722,8656,-74.28040258333336,0,828.909996,False
285762,8657,-85.48464996666667,0,108.502342,False
285802,8658,-109.60176295666666,0,1071.917124,False
285842,8659,-81.86930076833332,0,1143.548283,False
285882,8660,-90.63883996166666,0,932.545995,False
285923,8661,-67.56598281333333,0,729.912649,False
285964,8662,-68.10982270000001,0,1174.741761,False
286005,8663,-46.773862335000004,0,427.721234,False
286045,8664,-66.3449076,0,542.933875,False
286083,8665,-80.01640450333333,0,2100.973161,False
286124,8666,-68.37295362833333,0,592.689325,False
286164,8667,-71.310954355,0,2026.091471,False
286205,8668,-42.53401152,0,657.365141,False
286246,8669,-47.659120511666664,0,1010.879331,False
286286,8670,-76.17970353,0,1112.295248,False
286327,8671,-74.29622256833332,0,1292.870798,False
286367,8672,-56.186871495000005,0,1507.566187,False
286407,8673,-71.57911292666665,0,1501.111822,False
286445,8674,-73.84585231833334,0,2099.83633,False
286484,8675,-70.19192310166667,0,1785.930858,False
286525,8676,-63.535739193333335,0,478.727167,False
286565,8677,-59.476853555,0,577.576238,False
286605,8678,-70.034642015,0,940.161992,False
286645,8679,-64.69005685166667,0,1039.067218,False
286685,8680,-52.846011715,0,1033.943535,False
286724,8681,-72.116722845,0,1559.359322,False
286764,8682,-70.537373495,0,884.600668,False
286804,8683,-71.91034634833332,0,582.310888,False
286845,8684,-53.71756130333334,0,395.111078,False
286885,8685,-77.54000389666666,0,1773.406781,False
286926,8686,-156.94093751666668,2,995.492917,False
286966,8687,-68.19467498666666,0,1059.969075,False
287007,8688,-72.55940436833335,0,316.25672,False
287048,8689,-56.10466175333336,0,324.615411,False
287088,8690,-52.69931059333335,0,655.752775,False
287127,8691,-64.08329803666666,0,1375.973875,False
287167,8692,-54.67550547333334,0,271.393354,False
287207,8693,-90.68234586166666,0,334.302471,False
287246,8694,-67.28360064333333,0,1607.954195,False
287286,8695,-70.86808164333334,0,712.678207,False
287326,8696,-64.14761637000001,0,1548.056031,False
287366,8697,-79.25695794833334,0,1338.175105,False
287406,8698,-81.73145686499998,0,1142.311927,False
287446,8699,-227.37787877666662,3,1543.210468,False
287485,8700,-125.84357058499998,1,3057.6406,False
287526,8701,-73.0890117966667,0,255.427157,False
287565,8702,-60.11929683000001,0,2504.83003,False
287605,8703,-62.67912951333335,0,1033.575178,False
287646,8704,-151.76844780833338,2,1241.145991,False
287686,8705,-268.99382834333335,4,1762.833818,False
287725,8706,-79.419942215,0,2428.616991,False
287765,8707,-180.0828348566667,2,934.764339,False
287805,8708,-60.332153121666664,0,607.94652,False
287845,8709,-80.01700554666667,0,2065.648826,False
287886,8710,-71.92119100000002,0,608.951313,False
287926,8711,-58.321641535,0,1038.807135,False
287966,8712,-77.34885985,0,1906.47588,False
288006,8713,-72.53696292833334,0,1245.367168,False
288045,8714,-94.11249037333334,0,2105.245962,False
288083,8715,-92.72689261500001,0,2377.641913,False
288124,8716,-60.368874816666654,0,59.013399,False
288164,8717,-101.25274031166668,0,2137.72046,False
288205,8718,-69.92674188333334,0,564.748152,False
288245,8719,-89.10984135166667,0,1445.215084,False
288284,8720,-123.14097458333333,1,1042.436021,False
288324,8721,-64.26040146833334,0,1006.936385,False
288364,8722,-45.07081419833333,0,826.09002,False
288403,8723,-67.52043743333334,0,2157.671842,False
288444,8724,-48.43760746666666,0,914.437017,False
288482,8725,-84.13616960333334,0,2420.671686,False
288521,8726,-65.99917472166666,0,2274.71717,False
288561,8727,-65.532897555,0,518.678682,False
288601,8728,-68.99446078666665,0,1080.229882,False
288641,8729,-53.91067479666667,0,750.41969,False
288679,8730,-87.34088626833334,0,2573.95933,False
288719,8731,-144.90606904500004,2,1544.183188,False
288759,8732,-125.49361897333337,1,1271.342644,False
288799,8733,-56.86014791833334,0,755.97147,False
288839,8734,-69.97837847166667,0,1167.749472,False
288879,8735,-63.99205704166667,0,1013.965908,False
288918,8736,-87.99567500666666,0,2671.541528,False
288957,8737,-68.11105553166668,0,800.324845,False
288997,8738,-80.92182947500001,0,1100.996147,False
289037,8739,-73.80653158500002,0,1264.678136,False
289077,8740,-57.96224317333332,0,1094.796588,False
289118,8741,-73.01135481666667,0,237.091613,False
289158,8742,-82.23162876500001,0,906.059325,False
289198,8743,-89.36445692000001,0,1447.857332,False
289237,8744,-86.69348843499999,0,2305.054779,False
289276,8745,-84.85546840333332,0,1881.981353,False
289317,8746,-41.34560889833334,0,1282.804218,False
289355,8747,-74.74022517166668,0,2520.992058,False
289395,8748,-75.70477990666667,0,1392.965744,False
289435,8749,-52.55921630833333,0,1139.044405,False
289474,8750,-81.28445549666667,0,1270.676845,False
289515,8751,-73.91083954,0,523.503845,False
289555,8752,-95.63274520500003,0,704.854813,False
289594,8753,-67.33757401999999,0,1673.691632,False
289634,8754,-46.47931064833334,0,650.042751,False
289674,8755,-62.28323901333333,0,539.784404,False
289714,8756,-82.542557605,0,845.01064,False
289753,8757,-86.77694380333332,0,1978.618287,False
289794,8758,-43.44595670166667,0,325.820053,False
289833,8759,-81.71157666833335,0,2942.419037,False
289873,8760,-71.98468822666666,0,923.972793,False
289914,8761,-54.948632881666676,0,702.438878,False
289954,8762,-74.79895299500001,0,487.56973,False
289994,8763,-69.79242997166668,0,660.200522,False
290032,8764,-87.52324599666667,0,1705.645284,False
290070,8765,-88.59408774833332,0,3219.827865,False
290110,8766,-76.67956697166666,0,1254.8805,False
290150,8767,-79.12946747,0,231.315189,False
290193,8768,-87.18919348833333,0,63.98634,False
290232,8769,-70.95314093000002,0,1507.845383,False
290272,8770,-73.30750814500001,0,499.192464,False
290312,8771,-74.38166575166666,0,1218.097614,False
290352,8772,-79.11052095333335,0,880.899007,False
290391,8773,-107.25333934333334,0,3602.789982,False
290431,8774,-48.08776746666666,0,1348.352657,False
290471,8775,-86.14572736333334,0,1325.166815,False
290511,8776,-75.76224491,0,1462.792324,False
290552,8777,-69.01260464499998,0,420.944492,False
290592,8778,-112.27717311500001,1,760.576438,False
290633,8779,-172.82272214499997,2,865.378425,False
290675,8780,-175.43574530333336,0,-100,False
290715,8781,-84.91375451666667,0,1147.748447,False
290754,8782,-57.29915960833333,0,1516.102276,False
290794,8783,-103.10207972166666,1,874.693655,False
290834,8784,-69.04792779166667,0,1451.111929,False
290874,8785,-73.96714409833335,0,1157.331736,False
290914,8786,-69.68632182000002,0,1310.444449,False
290954,8787,-229.85762267500002,3,1616.837942,False
290995,8788,-224.46150200500006,3,431.794621,False
291034,8789,-77.89211302000001,0,1855.243264,False
291073,8790,-57.00666346166667,0,953.113433,False
291112,8791,-79.42484487000002,0,2234.312118,False
291152,8792,-79.90625118333332,0,926.523169,False
291192,8793,-73.71726317666668,0,639.412727,False
291231,8794,-76.57439599166666,0,2412.048705,False
291270,8795,-73.91147773666667,0,2444.256255,False
291310,8796,-61.32411976666667,0,1243.414437,False
291350,8797,-159.97210124333333,2,1394.785716,False
291390,8798,-69.32704641833332,0,586.433983,False
291429,8799,-73.65429268666668,0,1621.130838,False
291469,8800,-71.84882559333334,0,1522.827712,False
291509,8801,-69.44361145833335,0,1072.428533,False
291549,8802,-67.41615062499999,0,1507.107047,False
291589,8803,-149.48168164999998,2,675.799293,False
291629,8804,-76.71863573666667,0,1114.235716,False
291669,8805,-42.980597978333336,0,1313.417101,False
291709,8806,-63.00585889166666,0,1265.475721,False
291750,8807,-55.16176719666668,0,297.71176,False
291789,8808,-76.97972515500001,0,2129.531976,False
291828,8809,-56.73616176666667,0,1306.829538,False
291867,8810,-96.27222501166668,0,2361.452525,False
291906,8811,-69.40328415666667,0,1551.400186,False
291946,8812,-89.79297100166671,0,827.183205,False
291985,8813,-66.37533986166666,0,1704.406231,False
292025,8814,-60.77294272333333,0,1149.668806,False
292065,8815,-77.09510241000001,0,1121.150466,False
292104,8816,-88.55922568499997,0,2335.517441,False
292145,8817,-113.77615448999998,1,463.76425,False
292185,8818,-73.43840760500001,0,1214.836799,False
292225,8819,-70.13905932666668,0,417.857406,False
292265,8820,-44.77302248666667,0,516.964209,False
292304,8821,-115.93000767333334,1,1409.011974,False
292344,8822,-55.18559616666668,0,549.035023,False
292384,8823,-68.37929268333333,0,1292.991559,False
292424,8824,-59.30178459999999,0,1185.93135,False
292465,8825,-109.03682061833331,1,687.603245,False
292505,8826,-81.88077082000001,0,1338.835085,False
292545,8827,-59.158876291666665,0,865.95723,False
292586,8828,-53.691421661666666,0,76.638526,False
292626,8829,-76.27543875166667,0,715.439071,False
292667,8830,-69.96351032666666,0,697.920373,False
292707,8831,-86.78472992166667,0,1033.855742,False
292746,8832,-78.96311814000003,0,1851.179539,False
292784,8833,-184.38765265166666,2,2922.482846,False
292824,8834,-79.55195735166666,0,1887.039595,False
292862,8835,-102.62747570333333,0,2302.376455,False
292903,8836,-60.34863903833335,0,437.199948,False
292943,8837,-64.49393723833333,0,1210.023669,False
292983,8838,-92.78011922833335,0,2023.95371,False
293023,8839,-39.35063436833333,0,971.149224,False
293063,8840,-48.99626092333334,0,1627.87075,False
293103,8841,-46.17386014166667,0,1476.271362,False
293142,8842,-68.668605255,0,991.00662,False
293183,8843,-61.90525812833335,0,239.768942,False
293222,8844,-77.83173159,0,1510.750568,False
293263,8845,-76.08783408000001,0,590.588259,False
293302,8846,-78.01799429833335,0,1485.614437,False
293342,8847,-67.06152900166668,0,972.702098,False
293383,8848,-121.22462729499998,0,1345.360925,False
293422,8849,-67.28145167833334,0,1078.244949,False
293462,8850,-77.22673624333333,0,1635.895057,False
293502,8851,-67.79618327,0,520.105773,False
293542,8852,-66.903987455,0,1272.481146,False
293582,8853,-62.03869840666667,0,765.299013,False
293622,8854,-82.40086689166668,0,1265.414936,False
293661,8855,-179.73958442833333,2,2343.474429,False
293700,8856,-94.73065535999999,0,2191.037293,False
293740,8857,-81.67060776499999,0,782.640753,False
293780,8858,-79.79103164166665,0,1059.211353,False
293821,8859,-72.20676697833335,0,680.684816,False
293862,8860,-52.38792678666667,0,688.51394,False
293901,8861,-74.78453317666666,0,2987.542768,False
293941,8862,-94.04915009999999,0,1536.909178,False
293982,8863,-73.12409492333335,0,553.858801,False
294022,8864,-70.90126899166668,0,938.474227,False
294061,8865,-64.06559853833335,0,1354.17899,False
294100,8866,-78.46706052166665,0,1762.032331,False
294139,8867,-67.75439637666668,0,1902.452586,False
294179,8868,-70.14528511,0,1107.240639,False
294219,8869,-163.26051674333334,2,926.307865,False
294259,8870,-72.79969251333333,0,1620.391508,False
294299,8871,-67.00763245,0,723.407605,False
294340,8872,-74.110471265,0,115.268666,False
294381,8873,-86.55347885666667,1,343.825713,False
294421,8874,-55.32573050500001,0,634.842346,False
294461,8875,-85.29895159833335,0,1005.888006,False
294501,8876,-45.939148601666666,0,676.590753,False
294542,8877,-68.82889069666666,0,147.313233,False
294582,8878,-70.96341772833333,0,1124.400419,False
294621,8879,-54.33988988,0,1512.791021,False
294662,8880,-65.12784716833333,0,287.798612,False
294702,8881,-63.79239926666666,0,1506.117372,False
294742,8882,-48.77665603833333,0,1068.65419,False
294782,8883,-58.76176196499999,0,822.48946,False
294821,8884,-85.67283222166667,0,3236.995999,False
294861,8885,-71.17663657166665,0,784.434521,False
294902,8886,-64.02973003500001,0,847.93842,False
294942,8887,-77.97811692833334,0,826.328317,False
294981,8888,-77.36264592833335,0,1066.838228,False
295020,8889,-92.89670968499999,0,2247.123919,False
295060,8890,-65.75685572999998,0,1084.24381,False
295100,8891,-75.35608992499999,0,1915.060081,False
295141,8892,-50.48300222999999,0,1003.55867,False
295182,8893,-54.2258474,0,706.31892,False
295223,8894,-64.77473738333333,0,1101.635833,False
295263,8895,-58.825367195,0,1902.918907,False
295303,8896,-80.60854670166667,0,1598.786198,False
295342,8897,-71.64923657,0,1034.881262,False
295382,8898,-91.72982345166668,0,2290.99557,False
295423,8899,-70.25358003500001,0,828.445065,False
295464,8900,-89.42636912333334,0,35.749338,False
295503,8901,-93.05690654833334,0,2692.252093,False
295544,8902,-76.58303875,0,445.59153,False
295584,8903,-139.55873541166667,1,1063.993085,False
295623,8904,-72.92791450500002,0,1464.008934,False
295663,8905,-60.55939770166667,0,603.656396,False
295703,8906,-66.49191431166668,0,1600.699723,False
295744,8907,-47.455351315,0,322.965548,False
295783,8908,-71.85009580666667,0,1098.617671,False
295822,8909,-89.88137719166667,0,1793.216037,False
295862,8910,-91.73615473000001,0,1887.716048,False
295901,8911,-142.0631295866667,1,1694.052834,False
295941,8912,-70.07873155500002,0,1472.776454,False
295980,8913,-113.56724123833335,0,3032.679265,False
296020,8914,-76.70168060666668,0,915.358751,False
296060,8915,-50.681624485000015,0,311.993627,False
296100,8916,-61.58558940833334,0,698.68434,False
296140,8917,-63.23936517333334,0,733.489244,False
296180,8918,-70.57773526666668,0,986.072271,False
296220,8919,-72.57164356166668,0,1054.780836,False
296260,8920,-79.60179637999998,0,1560.382733,False
296300,8921,-72.36086573166666,0,1562.039965,False
296340,8922,-60.40308525333333,0,474.014874,False
296381,8923,-67.91269844999998,0,450.334662,False
296421,8924,-120.71461897833335,1,645.721883,False
296462,8925,-77.65209516,0,292.696097,False
296502,8926,-55.48579161833334,0,1017.494239,False
296541,8927,-82.75304221833333,0,1282.390296,False
296581,8928,-69.41081202166666,0,795.628842,False
296622,8929,-56.118448101666665,0,1039.011429,False
296662,8930,-168.03237762166668,0,-100,False
296702,8931,-62.23416788333334,0,656.063753,False
296742,8932,-46.23458758666666,0,1091.640797,False
296782,8933,-57.57798342999999,0,1144.98351,False
296822,8934,-69.95315110166666,0,1358.937899,False
296862,8935,-56.88399352500001,0,643.288502,False
296902,8936,-97.75363177166668,0,1456.363024,False
296942,8937,-73.28026183166668,0,770.397149,False
296983,8938,-51.110390085,0,176.202965,False
297023,8939,-142.14264671,2,814.09584,False
297062,8940,-89.96502471666668,0,1828.422641,False
297102,8941,-55.03340559666667,0,1288.939828,False
297142,8942,-49.65563314833333,0,595.461995,False
297183,8943,-70.91627072833333,0,278.175393,False
297223,8944,-85.53776576666668,0,986.12061,False
297261,8945,-76.76746951666667,0,3283.292066,False
297300,8946,-75.81406541833333,0,1501.999396,False
297340,8947,-72.39464423166666,0,702.067905,False
297380,8948,-69.89957447500001,0,914.338235,False
297419,8949,-90.85898563833335,0,1313.327308,False
297459,8950,-62.15674565999999,0,758.819398,False
297497,8951,-80.15707552333335,0,2677.341247,False
297536,8952,-133.42415270333336,1,3211.156862,False
297577,8953,-60.71368868333333,0,681.467755,False
297617,8954,-62.01436179000001,0,1192.656864,False
297657,8955,-78.07622349833335,0,611.049167,False
297697,8956,-52.54324424333333,0,580.711193,False
297737,8957,-62.68480477333332,0,807.148113,False
297776,8958,-72.74472109500002,0,1305.54343,False
297814,8959,-88.68975406333334,0,2528.564167,False
297854,8960,-93.42583666166666,0,1790.536552,False
297893,8961,-77.64390256333331,0,2130.346873,False
297933,8962,-67.99437701666669,0,816.690154,False
297972,8963,-108.28529651,1,835.69746,False
298013,8964,-53.118129375,0,276.846005,False
298052,8965,-78.79923985666666,0,1240.887802,False
298091,8966,-124.101812935,1,1479.751921,False
298132,8967,-56.54556822833334,0,566.312387,False
298173,8968,-156.21460174833334,2,196.970503,False
298215,8969,-222.20765333166668,2,745.158752,False
298254,8970,-68.71261310166665,0,1611.830264,False
298295,8971,-84.73751843000001,0,1038.474907,False
298334,8972,-85.25908901166666,0,1547.368626,False
298373,8973,-86.806944415,0,1280.297336,False
298413,8974,-42.37956608166667,0,617.803069,False
298452,8975,-55.60555478500001,0,1944.55774,False
298492,8976,-172.38594568500002,2,454.753199,False
298532,8977,-95.4504420683333,0,348.506742,False
298572,8978,-72.31054349833335,0,1605.099328,False
298612,8979,-72.12230765000001,0,1190.686274,False
298651,8980,-79.59078491,0,1324.706417,False
298692,8981,-88.25849509333334,0,229.186875,False
298732,8982,-152.89290878666668,2,189.56559,False
298772,8983,-85.45697516499999,0,2121.894413,False
298813,8984,-65.80674193666667,0,336.188024,False
298853,8985,-53.13257349166666,0,1412.347647,False
298893,8986,-83.36916985333335,0,1039.476195,False
298932,8987,-58.35036156833334,0,1748.409525,False
298971,8988,-74.98508323499999,0,2366.445827,False
299010,8989,-110.77970973333333,1,2173.798694,False
299049,8990,-83.92818294333335,0,2541.507422,False
299089,8991,-80.39796809166668,0,1078.497097,False
299128,8992,-134.30135668833336,1,2560.978304,False
299169,8993,-151.954047725,0,-100,False
299210,8994,-49.396358025,0,617.666855,False
299251,8995,-76.32533206666669,0,653.687007,False
299291,8996,-62.25804702000001,0,1024.973496,False
299331,8997,-63.74926675833335,0,729.704584,False
299371,8998,-85.52050046166669,0,785.925761,False
299411,8999,-82.82078173166667,0,649.091846,False
299451,9000,-79.72486892666667,0,1360.641355,False
299491,9001,-38.999540360000005,0,803.445704,False
299531,9002,-64.72861647,0,1132.274632,False
299571,9003,-82.010702615,0,1197.115111,False
299612,9004,-184.91559624833334,0,-100,False
299652,9005,-83.82206120833332,0,1092.719423,False
299691,9006,-86.165840905,0,1898.43356,False
299731,9007,-71.36575899833332,0,957.140308,False
299771,9008,-65.08153209833333,0,1247.841113,False
299811,9009,-84.59856887166669,0,976.571558,False
299850,9010,-66.918341785,0,2588.154543,False
299889,9011,-86.59313501166665,0,1092.626186,False
299929,9012,-59.17662361666666,0,1683.608547,False
299969,9013,-76.91800908333335,0,1979.15244,False
300008,9014,-88.75244335833335,0,2002.42258,False
300048,9015,-70.58164934833333,0,483.823714,False
300087,9016,-73.659607425,0,1695.636333,False
300127,9017,-185.14148126000003,2,1054.284429,False
300167,9018,-75.15202296833336,0,621.77592,False
300207,9019,-69.78953673166669,0,612.714685,False
300247,9020,-83.92391630666667,0,1214.947669,False
300288,9021,-317.15642077000007,5,890.386313,False
300329,9022,-60.38336325333334,0,654.041858,False
300369,9023,-72.24504650166669,0,728.382651,False
300409,9024,-69.29042536166666,0,1393.363857,False
300449,9025,-155.95611317833337,2,1505.195562,False
300489,9026,-80.679344605,0,1054.16697,False
300530,9027,-71.74084628333334,0,745.471814,False
300571,9028,-56.35460831666667,0,376.476172,False
300611,9029,-53.200387353333326,0,499.519603,False
300651,9030,-86.96887436500003,0,1271.37148,False
300692,9031,-46.99659181000001,0,243.21388,False
300732,9032,-84.68607734666665,0,1580.905607,False
300772,9033,-73.21388269833332,0,762.040903,False
300813,9034,-155.89638404666664,0,-100,False
300853,9035,-54.55832795333334,0,1395.544019,False
300893,9036,-64.39247616833335,0,1711.963435,False
300933,9037,-66.78641454500001,0,563.737456,False
300973,9038,-59.32442402499999,0,893.998918,False
301013,9039,-74.325525545,0,1315.223322,False
301053,9040,-61.96030192166666,0,1097.409178,False
301094,9041,-77.8507136783333,0,540.175616,False
301134,9042,-94.15124976499999,0,1269.946067,False
301174,9043,-170.3961495783333,2,875.658694,False
301213,9044,-67.03509552999999,0,2066.842624,False
301253,9045,-67.62601401833334,0,852.44146,False
301293,9046,-102.87986210166669,1,1107.283184,False
301333,9047,-84.40577836499999,0,770.836294,False
301373,9048,-69.75166798500001,0,986.223753,False
301413,9049,-83.09438204,0,1923.331321,False
301453,9050,-50.00193143166668,0,1226.785139,False
301493,9051,-80.17714512833334,0,1225.995144,False
301532,9052,-93.74593420166666,0,2119.953809,False
301572,9053,-53.25053247666666,0,951.394019,False
301612,9054,-64.57701096666666,0,998.264535,False
301652,9055,-78.61982067499997,0,781.373732,False
301692,9056,-88.56334180166667,0,1233.542393,False
301733,9057,-84.96433809833333,0,821.35985,False
301772,9058,-86.60934816166666,0,1280.110712,False
301811,9059,-122.52960653333332,1,2080.620064,False
301851,9060,-81.90133219500001,0,783.772364,False
301892,9061,-64.06431356500002,0,448.090291,False
301931,9062,-60.74109318500001,0,1016.299107,False
301970,9063,-90.25157128833335,0,1911.836036,False
302009,9064,-95.89762189500001,0,1843.123761,False
302049,9065,-97.570977935,0,2999.868247,False
302089,9066,-64.397385755,0,250.370033,False
302129,9067,-67.952566545,0,1070.235832,False
302170,9068,-54.668754965000005,0,878.819984,False
302210,9069,-92.46757366166666,0,1143.517079,False
302250,9070,-74.23194570666666,0,1173.068529,False
302291,9071,-82.5958607366667,0,239.335978,False
302331,9072,-75.22567705333334,0,1525.339929,False
302371,9073,-75.42560297833332,0,1669.625441,False
302410,9074,-95.93991750333333,0,3377.586387,False
302450,9075,-103.93834431500004,0,1040.825746,False
302490,9076,-66.81959448500001,0,551.159637,False
302529,9077,-60.53314017833333,0,1772.741307,False
302568,9078,-80.97686270000001,0,1115.165904,False
302608,9079,-67.68192748499999,0,1205.117767,False
302647,9080,-80.10477295833336,0,2283.280274,False
302687,9081,-61.92809161,0,1193.70768,False
302726,9082,-91.17616486000001,0,1298.282309,False
302765,9083,-104.47188250666667,0,2808.543986,False
302805,9084,-53.074347676666676,0,1360.588947,False
302845,9085,-72.08475770333332,0,1663.752525,False
302886,9086,-53.22639864,0,370.45673,False
302925,9087,-68.19425720833333,0,754.894713,False
302964,9088,-61.91847670500001,0,963.274319,False
303005,9089,-99.25655247166665,1,624.143088,False
303045,9090,-55.299510540000014,0,1045.498252,False
303085,9091,-52.032216688333335,0,1701.330953,False
303126,9092,-101.5318709733333,1,653.236572,False
303167,9093,-65.43394555166668,0,75.171694,False
303207,9094,-76.75888731333333,0,2524.484995,False
303247,9095,-62.521859795,0,942.909984,False
303287,9096,-56.03240373500001,0,1007.884095,False
303326,9097,-74.56882775666668,0,1487.101417,False
303366,9098,-69.50186408333336,0,804.795511,False
303406,9099,-56.71018771166668,0,679.000637,False
303446,9100,-72.91881497166666,0,1149.821163,False
303485,9101,-77.17738588499999,0,2991.243592,False
303526,9102,-69.40546951,0,655.598232,False
303566,9103,-81.92494910833335,0,599.536768,False
303606,9104,-57.81492840999999,0,1548.758131,False
303646,9105,-75.39400349833335,0,1741.875271,False
303684,9106,-92.22181534833334,0,2480.314786,False
303724,9107,-72.54756881500002,0,1067.623116,False
303764,9108,-97.62273321166668,0,997.487404,False
303803,9109,-115.38551880666668,1,1439.975565,False
303811,9110,-120.09115019000001,0,-100,False
303851,9111,-81.92835512666666,0,1829.583116,False
303891,9112,-90.90157956166667,0,520.796516,False
303931,9113,-75.22822324333333,0,1006.45176,False
303941,9114,-124.81858426833334,0,-100,False
303981,9115,-148.81539078333336,2,1081.805643,False
304021,9116,-68.86483417,0,1021.979954,False
304061,9117,-71.89337259333332,0,769.202417,False
304100,9118,-73.05011140500002,0,1366.40272,False
