timesteps,episodes,total_reward,total_intrusions,average_drift,TimeLimit.truncated
70627,1150,-3.4863719870312107,0,0.741781273836428,True
70696,1151,-52.0377180839554,43,1.3098142150660008,True
70748,1152,-2.89883007510222,0,0.5574673221350422,True
70805,1153,-57.55148561809645,53,0.798506248788854,True
70905,1154,-4.932360655788818,0,0.493236065578882,True
71032,1155,-8.42541133372169,0,0.6634182152536767,True
71189,1156,-33.90403840401492,28,0.3760534015296133,True
71244,1157,-2.027683948133083,0,0.3686698087514695,True
71250,1158,-0.5353908411754653,0,0.8923180686257757,True
71272,1159,-1.4984253438780883,0,0.6811024290354948,True
71314,1160,-18.2052950722726,16,0.5250702553029987,True
71402,1161,-29.00059635458293,21,0.9091586766571518,True
71413,1162,-0.47181865732390654,0,0.4289260521126423,True
71523,1163,-15.36389979463127,11,0.39671816314829644,True
71609,1164,-24.326814329996967,22,0.27055980581360056,True
71709,1165,-37.042740731505575,29,0.8042740731505572,True
71802,1166,-5.267549930023512,1,0.4588763365616681,True
71944,1167,-32.53405885467506,21,0.8122576658221862,True
71987,1168,-1.3224558324749625,0,0.30754786801743306,True
72022,1169,-22.604503738356513,21,0.4584296395304326,True
72104,1170,-5.9023169966066416,0,0.719794755683737,True
72120,1171,-0.8870400718735063,0,0.5544000449209414,True
72148,1172,-11.281990062915549,10,0.45785359389840974,True
72162,1173,-0.7300844231391588,0,0.5214888736708276,True
72206,1174,-2.067956917898679,0,0.46999020861333596,True
72252,1175,-14.043369997908153,12,0.44421086911046714,True
72351,1176,-6.231623421210438,0,0.6294569112333779,True
72445,1177,-41.690347828665814,38,0.39259019453891586,True
72510,1178,-6.031620989696459,0,0.9279416907225323,True
72572,1179,-5.872626181966023,4,0.30203648096226143,True
72663,1180,-17.086398042883182,12,0.5589448398772728,True
72724,1181,-20.85980248692145,15,0.9606233585117128,True
72890,1182,-16.35723085874173,0,0.9853753529362489,True
72959,1183,-50.91722244143157,49,0.27785832484515594,True
73041,1184,-17.238638645126183,12,0.6388583713568519,True
73063,1185,-1.3831568550008155,0,0.628707661364007,True
73117,1186,-14.658819741523534,12,0.49237402620806126,True
73246,1187,-46.90333137720788,42,0.38010320753549404,True
73349,1188,-15.040605032613161,10,0.4893791293799189,True
73435,1189,-5.534416941214444,0,0.6435368536295865,True
73493,1190,-16.219610113163633,13,0.5551051919247654,True
73543,1191,-3.0346366788207213,2,0.20692733576414407,True
73620,1192,-17.067440874453588,15,0.2684988148641023,True
73747,1193,-15.098073776259731,10,0.4014231319889553,True
73947,1194,-26.323384117613188,14,0.6161692058806585,True
73977,1195,-1.662033985781019,0,0.5540113285936731,True
74058,1196,-64.44898736787225,57,0.9196280701076863,True
74192,1197,-53.62332334635448,41,0.9420390556980963,True
74332,1198,-53.72184439530248,47,0.48013174252160534,True
74466,1199,-67.82877055735523,59,0.6588634744294966,True
74600,1200,-100.11479632981303,94,0.45632808431440475,True
74617,1201,-0.8657116214212461,0,0.5092421302477917,True
74716,1202,-22.335362981506023,18,0.43791545267737714,True
