timesteps,episodes,total_reward,total_intrusions,average_drift,TimeLimit.truncated
9532,61,-74.53512613549248,40,1.726756306774626,True
9732,62,-137.2933609842972,106,1.5646680492148624,True
9764,63,-14.68917110036789,9,1.777865968864965,True
9964,64,-121.87193177226501,90,1.593596588613253,True
10164,65,-31.533073303189273,0,1.576653665159463,True
10183,66,-22.656953325574094,19,1.9247122766179448,True
10383,67,-116.83057368590917,85,1.5915286842954606,True
10583,68,-131.88550502022954,100,1.5942752510114762,True
10783,69,-63.59678383332453,33,1.5298391916662268,True
10891,70,-52.25964433586783,34,1.6907078088766514,True
11091,71,-90.75267827871633,59,1.5876339139358129,True
11203,72,-26.855276303419334,8,1.6835068128052966,True
11403,73,-70.80014140595254,38,1.6400070702976286,True
11416,74,-0.6960473170299316,0,0.5354210130999474,True
11616,75,-81.87543748029675,49,1.643771874014841,True
11816,76,-47.80140968805485,16,1.5900704844027427,True
12016,77,-59.10977933400401,29,1.5054889667002018,True
12216,78,-60.71395860940923,30,1.5356979304704634,True
12416,79,-99.47776133750004,67,1.6238880668749989,True
12616,80,-144.51846360794184,112,1.6259231803970904,True
12816,81,-130.72127639729953,100,1.5360638198649779,True
13016,82,-117.70985161170795,85,1.6354925805853975,True
13216,83,-86.24657887910075,58,1.412328943955035,True
13246,84,-25.89294853913888,20,1.9643161797129622,True
13446,85,-113.52961393079228,81,1.6264806965396148,True
13646,86,-100.75698397337501,69,1.5878491986687515,True
13846,87,-54.04640459505815,23,1.5523202297529075,True
13945,88,-43.13934026146834,26,1.7312464910574072,True
14145,89,-126.36006854392365,94,1.6180034271961818,True
14345,90,-31.112360224067526,0,1.5556180112033764,True
14361,91,-7.103102071890529,6,0.6894387949315807,True
14561,92,-64.9185601790423,34,1.5459280089521132,True
14761,93,-98.64018231084442,67,1.5820091155422171,True
14862,94,-47.69346517063902,30,1.7518282347167367,True
15062,95,-141.2695744897838,109,1.6134787244891877,True
15078,96,-1.3497310697758929,0,0.8435819186099329,True
15094,97,-23.99621650239305,23,0.6226353139956553,True
15195,98,-54.55927393078268,37,1.738541973344819,True
15395,99,-94.96481278147351,63,1.5982406390736739,True
15595,100,-55.7063033767526,24,1.5853151688376308,True
15751,101,-49.53478881100591,23,1.700948000705509,True
15951,102,-93.35696007889507,61,1.617848003944754,True
16151,103,-103.49467074403492,71,1.6247335372017462,True
16351,104,-124.17792256429057,93,1.5588961282145264,True
16375,105,-2.71019398708731,0,1.1292474946197124,True
16575,106,-94.26826122205554,63,1.563413061102778,True
16775,107,-53.649475018575544,23,1.5324737509287758,True
16790,108,-1.4479112743413018,0,0.9652741828942015,True
16990,109,-33.27512463016811,2,1.5637562315084055,True
17190,110,-42.4295416920459,11,1.5714770846022958,True
17390,111,-78.64684214707081,45,1.6823421073535427,True
17590,112,-30.80075009018858,0,1.540037504509429,True
17607,113,-1.540327305578792,0,0.9060748856345837,True
17807,114,-104.1529524898797,73,1.5576476244939845,True
17817,115,-0.7516186012439499,0,0.75161860124395,True
18017,116,-90.47400476981896,60,1.5237002384909446,True
18136,117,-19.67905977030391,0,1.653702501706211,True
18336,118,-110.48551354265042,79,1.574275677132518,True
18536,119,-43.037952941755826,11,1.6018976470877915,True
18736,120,-59.674005343953766,29,1.5337002671976876,True
18936,121,-68.80620243519422,39,1.4903101217597112,True
19136,122,-131.5340841759379,101,1.5267042087968952,True
19172,123,-6.194951521917163,0,1.7208198671992119,True
19372,124,-50.607493697554105,19,1.5803746848777065,True
19395,125,-17.278854638230587,15,0.9908063644480821,True
19595,126,-106.99566726067995,75,1.599783363034,True
19665,127,-10.809898502687316,0,1.5442712146696167,True
